w,taza
"('and', 'can')",0.5,Letters to the Editor
"('can', 'leave')",0.16666666666666666,Letters to the Editor
"('leave', 'us')",0.0,Letters to the Editor
"('us', 'hopeless')",0.14285714285714285,Letters to the Editor
"('hopeless', 'in')",0.0,Letters to the Editor
"('in', 'the')",0.0,Letters to the Editor
"('the', 'face')",0.16666666666666666,Letters to the Editor
"('face', 'of')",0.2,Letters to the Editor
"('of', 'widespread')",0.0,Letters to the Editor
"('widespread', 'distress')",0.5555555555555556,Letters to the Editor
"('distress', '.')",0.0,Letters to the Editor
"('.', 'I')",0.0,Letters to the Editor
"('I', 'know')",0.0,Letters to the Editor
"('know', 'of')",0.2,Letters to the Editor
"('of', 'no')",0.3333333333333333,Letters to the Editor
"('no', 'other')",0.16666666666666666,Letters to the Editor
"('other', 'solution')",0.2,Letters to the Editor
"('solution', 'than')",0.2222222222222222,Letters to the Editor
"('than', 'the')",0.4,Letters to the Editor
"('the', 'one')",0.2,Letters to the Editor
"('one', 'N.C.')",0.0,Letters to the Editor
"('N.C.', 'proposes')",0.0,Letters to the Editor
"('proposes', '--')",0.0,Letters to the Editor
"('--', 'to')",0.0,Letters to the Editor
"('to', 'do')",0.3333333333333333,Letters to the Editor
"('do', 'what')",0.0,Letters to the Editor
"('what', 'we')",0.2,Letters to the Editor
"('we', 'can')",0.0,Letters to the Editor
"('can', 'for')",0.0,Letters to the Editor
"('for', 'each')",0.0,Letters to the Editor
"('each', 'sufferer')",0.125,Letters to the Editor
"('sufferer', 'as')",0.16666666666666666,Letters to the Editor
"('as', 'he')",0.0,Letters to the Editor
"('he', 'confronts')",0.0,Letters to the Editor
"('confronts', 'us')",0.125,Letters to the Editor
"('us', ',')",0.0,Letters to the Editor
"(',', 'hoping')",0.0,Letters to the Editor
"('hoping', 'that')",0.125,Letters to the Editor
"('that', 'this')",0.4,Letters to the Editor
"('this', 'will')",0.16666666666666666,Letters to the Editor
"('will', 'spread')",0.0,Letters to the Editor
"('spread', 'beyond')",0.2,Letters to the Editor
"('beyond', 'him')",0.0,Letters to the Editor
"('him', 'to')",0.0,Letters to the Editor
"('to', 'others')",0.3333333333333333,Letters to the Editor
"('others', 'at')",0.14285714285714285,Letters to the Editor
"('at', 'some')",0.0,Letters to the Editor
"('some', 'time')",0.3333333333333333,Letters to the Editor
"('time', 'and')",0.0,Letters to the Editor
"('and', 'some')",0.0,Letters to the Editor
"('some', 'place')",0.125,Letters to the Editor
"('place', '.')",0.0,Letters to the Editor
"('.', 'Never')",0.0,Letters to the Editor
"('Never', 'have')",0.3333333333333333,Letters to the Editor
"('have', 'I')",0.0,Letters to the Editor
"('I', 'seen')",0.0,Letters to the Editor
"('seen', 'this')",0.16666666666666666,Letters to the Editor
"('this', 'expressed')",0.1111111111111111,Letters to the Editor
"('expressed', 'so')",0.14285714285714285,Letters to the Editor
"('so', 'clearly')",0.0,Letters to the Editor
"('clearly', 'and')",0.125,Letters to the Editor
"('and', 'so')",0.0,Letters to the Editor
"('so', 'sympathetically')",0.08333333333333333,Letters to the Editor
"('sympathetically', '.')",0.0,Letters to the Editor
"('.', 'Thank')",0.0,Letters to the Editor
"('Thank', 'you')",0.0,Letters to the Editor
"('you', 'for')",0.2,Letters to the Editor
"('for', 'the')",0.0,Letters to the Editor
"('the', 'illustrated')",0.2,Letters to the Editor
"('illustrated', 'editorial')",0.7,Letters to the Editor
"(""''"", '.')",0.0,Letters to the Editor
"('.', 'It')",0.0,Letters to the Editor
"('It', 'is')",0.0,Letters to the Editor
"('is', 'both')",0.0,Letters to the Editor
"('both', 'great')",0.125,Letters to the Editor
"('great', 'writing')",0.375,Letters to the Editor
"('writing', 'and')",0.125,Letters to the Editor
"('and', 'profound')",0.25,Letters to the Editor
"('profound', 'religion')",0.2727272727272727,Letters to the Editor
"('religion', '.')",0.0,Letters to the Editor
"('.', 'N.C.')",0.3333333333333333,Letters to the Editor
"('N.C.', 'has')",0.0,Letters to the Editor
"('has', 'said')",0.4,Letters to the Editor
"('said', 'something')",0.18181818181818182,Letters to the Editor
"('something', 'important')",0.4166666666666667,Letters to the Editor
"('important', 'so')",0.1111111111111111,Letters to the Editor
"('so', 'well')",0.0,Letters to the Editor
"('well', 'that')",0.0,Letters to the Editor
"('this', 'preacher')",0.1111111111111111,Letters to the Editor
"('preacher', 'will')",0.0,Letters to the Editor
"('will', 'many')",0.0,Letters to the Editor
"('many', 'times')",0.125,Letters to the Editor
"('times', 'be')",0.16666666666666666,Letters to the Editor
"('be', 'tempted')",0.16666666666666666,Letters to the Editor
"('tempted', 'to')",0.16666666666666666,Letters to the Editor
"('to', 'quote')",0.4,Letters to the Editor
"('quote', 'the')",0.3333333333333333,Letters to the Editor
"('the', 'whole')",0.3333333333333333,Letters to the Editor
"('whole', 'piece')",0.125,Letters to the Editor
"('piece', '.')",0.0,Letters to the Editor
"('I', 'feel')",0.0,Letters to the Editor
"('feel', 'that')",0.0,Letters to the Editor
"('N.C.', 'hit')",0.0,Letters to the Editor
"('hit', 'the')",0.5,Letters to the Editor
"('the', 'very')",0.16666666666666666,Letters to the Editor
"('very', 'core')",0.3333333333333333,Letters to the Editor
"('core', 'of')",0.2,Letters to the Editor
"('of', 'our')",0.25,Letters to the Editor
"('our', 'existence')",0.0,Letters to the Editor
"('existence', 'in')",0.2857142857142857,Letters to the Editor
"('the', 'editorial')",0.2222222222222222,Letters to the Editor
"('.', 'Personally')",0.0,Letters to the Editor
"('Personally', ',')",0.0,Letters to the Editor
"(',', 'it')",0.0,Letters to the Editor
"('it', 'meant')",0.16666666666666666,Letters to the Editor
"('meant', 'a')",0.2,Letters to the Editor
"('a', 'great')",0.2,Letters to the Editor
"('great', 'deal')",0.2857142857142857,Letters to the Editor
"('deal', ';')",0.0,Letters to the Editor
"(';', ';')",1.0,Letters to the Editor
"(';', 'my')",0.0,Letters to the Editor
"('my', 'only')",0.2,Letters to the Editor
"('only', 'hope')",0.14285714285714285,Letters to the Editor
"('hope', 'is')",0.0,Letters to the Editor
"('is', 'that')",0.0,Letters to the Editor
"('that', 'it')",0.25,Letters to the Editor
"('it', 'will')",0.25,Letters to the Editor
"('will', 'be')",0.0,Letters to the Editor
"('be', 'shared')",0.14285714285714285,Letters to the Editor
"('shared', 'by')",0.0,Letters to the Editor
"('by', 'many')",0.2,Letters to the Editor
"('many', ',')",0.0,Letters to the Editor
"(',', 'many')",0.0,Letters to the Editor
"('many', 'others')",0.0,Letters to the Editor
"('others', '.')",0.0,Letters to the Editor
"('.', '``')",0.0,Letters to the Editor
"(""''"", 'should')",0.0,Letters to the Editor
"('should', 'fortify')",0.09090909090909091,Letters to the Editor
"('fortify', 'us')",0.0,Letters to the Editor
"('all', ',')",0.0,Letters to the Editor
"(',', 'whether')",0.0,Letters to the Editor
"('whether', 'in')",0.0,Letters to the Editor
"('in', 'Southeast')",0.0,Letters to the Editor
"('Southeast', 'Asia')",0.2,Letters to the Editor
"('Asia', 'or')",0.0,Letters to the Editor
"('or', 'the')",0.0,Letters to the Editor
"('the', 'U.S.')",0.0,Letters to the Editor
"('U.S.', '.')",0.3333333333333333,Letters to the Editor
"('.', 'Congratulations')",0.0,Letters to the Editor
"('Congratulations', 'to')",0.18181818181818182,Letters to the Editor
"('to', 'N.C.')",0.0,Letters to the Editor
"('N.C.', 'for')",0.0,Letters to the Editor
"('for', 'successfully')",0.1111111111111111,Letters to the Editor
"('successfully', 'delving')",0.16666666666666666,Letters to the Editor
"('delving', 'into')",0.2222222222222222,Letters to the Editor
"('into', 'the')",0.16666666666666666,Letters to the Editor
"('the', 'heart')",0.6,Letters to the Editor
"('heart', 'of')",0.0,Letters to the Editor
"('of', 'the')",0.0,Letters to the Editor
"('the', 'problems')",0.1,Letters to the Editor
"('problems', 'that')",0.0,Letters to the Editor
"('that', 'face')",0.16666666666666666,Letters to the Editor
"('face', 'the')",0.16666666666666666,Letters to the Editor
"('the', 'Peace')",0.16666666666666666,Letters to the Editor
"('Peace', 'Corps')",0.0,Letters to the Editor
"('Corps', '.')",0.0,Letters to the Editor
"('I', 'concur')",0.0,Letters to the Editor
"('concur', 'that')",0.0,Letters to the Editor
"('it', 'is')",0.3333333333333333,Letters to the Editor
"('is', 'necessary')",0.125,Letters to the Editor
"('necessary', 'for')",0.1111111111111111,Letters to the Editor
"('for', 'Americans')",0.09090909090909091,Letters to the Editor
"('Americans', 'to')",0.0,Letters to the Editor
"('to', 'have')",0.0,Letters to the Editor
"('have', 'a')",0.25,Letters to the Editor
"('a', 'confrontation')",0.125,Letters to the Editor
"('confrontation', 'of')",0.25,Letters to the Editor
"('the', 'situation')",0.1111111111111111,Letters to the Editor
"('situation', 'existing')",0.4,Letters to the Editor
"('existing', 'in')",0.2857142857142857,Letters to the Editor
"('in', 'foreign')",0.2857142857142857,Letters to the Editor
"('foreign', 'lands')",0.09090909090909091,Letters to the Editor
"('lands', '.')",0.0,Letters to the Editor
"('It', 'would')",0.0,Letters to the Editor
"('would', 'be')",0.0,Letters to the Editor
"('be', 'heartbreaking')",0.2,Letters to the Editor
"('heartbreaking', 'to')",0.09090909090909091,Letters to the Editor
"('to', 'see')",0.0,Letters to the Editor
"('see', 'idealism')",0.2857142857142857,Letters to the Editor
"('idealism', ',')",0.0,Letters to the Editor
"('and', 'hence')",0.16666666666666666,Letters to the Editor
"('hence', 'effective')",0.25,Letters to the Editor
"('effective', 'leadership')",0.15384615384615385,Letters to the Editor
"('leadership', ',')",0.0,Letters to the Editor
"(',', 'thwarted')",0.0,Letters to the Editor
"('thwarted', 'by')",0.0,Letters to the Editor
"('by', 'the')",0.0,Letters to the Editor
"('the', 'poverty')",0.25,Letters to the Editor
"('poverty', 'and')",0.0,Letters to the Editor
"('and', 'hardship')",0.25,Letters to the Editor
"('hardship', 'which')",0.2222222222222222,Letters to the Editor
"('which', 'young')",0.0,Letters to the Editor
"('young', 'Americans')",0.07692307692307693,Letters to the Editor
"('Americans', 'will')",0.09090909090909091,Letters to the Editor
"('will', 'run')",0.0,Letters to the Editor
"('run', 'into')",0.16666666666666666,Letters to the Editor
"('into', '.')",0.0,Letters to the Editor
"('.', 'The')",0.0,Letters to the Editor
"('The', 'editorial')",0.1,Letters to the Editor
"(""''"", 'was')",0.0,Letters to the Editor
"('was', 'certainly')",0.09090909090909091,Letters to the Editor
"('certainly', 'direct')",0.5,Letters to the Editor
"('direct', 'in')",0.14285714285714285,Letters to the Editor
"('in', 'its')",0.25,Letters to the Editor
"('its', 'appeal')",0.0,Letters to the Editor
"('appeal', 'to')",0.0,Letters to the Editor
"('to', 'those')",0.4,Letters to the Editor
"('those', 'of')",0.16666666666666666,Letters to the Editor
"('us', 'living')",0.0,Letters to the Editor
"('living', 'here')",0.0,Letters to the Editor
"('here', 'in')",0.0,Letters to the Editor
"('in', 'America')",0.125,Letters to the Editor
"('America', '.')",0.0,Letters to the Editor
"('I', 'personally')",0.0,Letters to the Editor
"('personally', 'gained')",0.25,Letters to the Editor
"('gained', 'strength')",0.3,Letters to the Editor
"('strength', 'from')",0.1,Letters to the Editor
"('from', 'it')",0.0,Letters to the Editor
"('it', '.')",0.0,Letters to the Editor
"('.', 'Thanks')",0.0,Letters to the Editor
"('Thanks', 'for')",0.0,Letters to the Editor
"('for', 'continuing')",0.1111111111111111,Letters to the Editor
"('continuing', 'to')",0.2857142857142857,Letters to the Editor
"('to', 'capture')",0.125,Letters to the Editor
"('capture', 'the')",0.25,Letters to the Editor
"('the', 'attention')",0.2857142857142857,Letters to the Editor
"('attention', 'and')",0.2857142857142857,Letters to the Editor
"('and', 'uncover')",0.1111111111111111,Letters to the Editor
"('uncover', 'so')",0.125,Letters to the Editor
"('so', 'many')",0.0,Letters to the Editor
"('many', 'areas')",0.14285714285714285,Letters to the Editor
"('areas', 'of')",0.0,Letters to the Editor
"('of', 'need')",0.0,Letters to the Editor
"('need', 'in')",0.25,Letters to the Editor
"('in', 'this')",0.2,Letters to the Editor
"('this', 'amazing')",0.1111111111111111,Letters to the Editor
"('amazing', 'world')",0.0,Letters to the Editor
"('world', '.')",0.0,Letters to the Editor
"('.', ""N.C.'s"")",0.2,Letters to the Editor
"(""N.C.'s"", 'editorial')",0.0,Letters to the Editor
"(""''"", 'is')",0.0,Letters to the Editor
"('is', 'a')",0.0,Letters to the Editor
"('a', 'stunning')",0.0,Letters to the Editor
"('stunning', 'piece')",0.1111111111111111,Letters to the Editor
"('piece', 'of')",0.0,Letters to the Editor
"('of', 'writing')",0.0,Letters to the Editor
"('writing', '.')",0.0,Letters to the Editor
"('I', 'would')",0.0,Letters to the Editor
"('would', 'hope')",0.125,Letters to the Editor
"('hope', 'that')",0.16666666666666666,Letters to the Editor
"('that', 'Sargent')",0.25,Letters to the Editor
"('Sargent', 'Shriver')",0.3,Letters to the Editor
"('Shriver', 'will')",0.125,Letters to the Editor
"('will', 'encourage')",0.0,Letters to the Editor
"('encourage', 'everyone')",0.4,Letters to the Editor
"('everyone', 'entering')",0.3333333333333333,Letters to the Editor
"('entering', 'the')",0.2857142857142857,Letters to the Editor
"('Corps', 'to')",0.16666666666666666,Letters to the Editor
"('to', 'read')",0.0,Letters to the Editor
"('read', 'it')",0.0,Letters to the Editor
"('The', 'important')",0.0,Letters to the Editor
"('important', 'people')",0.2,Letters to the Editor
"('people', 'to')",0.2,Letters to the Editor
"('to', 'humanity')",0.1111111111111111,Letters to the Editor
"('humanity', 'are')",0.1,Letters to the Editor
"('are', 'not')",0.0,Letters to the Editor
"('not', 'the')",0.2,Letters to the Editor
"('the', 'Khrushchevs')",0.2222222222222222,Letters to the Editor
"('Khrushchevs', 'and')",0.0,Letters to the Editor
"('and', 'the')",0.0,Letters to the Editor
"('the', 'Castros')",0.125,Letters to the Editor
"('Castros', 'but')",0.125,Letters to the Editor
"('but', 'the')",0.2,Letters to the Editor
"('the', 'Schweitzers')",0.3,Letters to the Editor
"('Schweitzers', 'and')",0.0,Letters to the Editor
"('the', 'Dooleys')",0.125,Letters to the Editor
"('Dooleys', ',')",0.0,Letters to the Editor
"('the', 'others')",0.5,Letters to the Editor
"('others', 'like')",0.1111111111111111,Letters to the Editor
"('like', 'them')",0.14285714285714285,Letters to the Editor
"('them', 'whose')",0.2857142857142857,Letters to the Editor
"('whose', 'names')",0.25,Letters to the Editor
"('names', 'we')",0.16666666666666666,Letters to the Editor
"('we', 'will')",0.25,Letters to the Editor
"('will', 'never')",0.0,Letters to the Editor
"('never', 'know')",0.14285714285714285,Letters to the Editor
"('know', '.')",0.0,Letters to the Editor
"('.', ""Editor's"")",0.0,Letters to the Editor
"(""Editor's"", 'note')",0.2,Letters to the Editor
"('note', ':')",0.0,Letters to the Editor
"(':', 'Reprints')",0.0,Letters to the Editor
"('Reprints', 'of')",0.0,Letters to the Editor
"('of', '``')",0.0,Letters to the Editor
"(""''"", 'will')",0.0,Letters to the Editor
"('be', 'included')",0.125,Letters to the Editor
"('included', 'among')",0.09090909090909091,Letters to the Editor
"('among', 'the')",0.0,Letters to the Editor
"('the', 'material')",0.25,Letters to the Editor
"('material', 'to')",0.125,Letters to the Editor
"('to', 'be')",0.0,Letters to the Editor
"('be', 'distributed')",0.25,Letters to the Editor
"('distributed', 'to')",0.1111111111111111,Letters to the Editor
"('to', 'members')",0.0,Letters to the Editor
"('members', 'of')",0.0,Letters to the Editor
"('.', 'A')",0.0,Letters to the Editor
"('A', 'Peace')",0.0,Letters to the Editor
"('Corps', 'official')",0.1,Letters to the Editor
"('official', 'described')",0.18181818181818182,Letters to the Editor
"('described', 'the')",0.1111111111111111,Letters to the Editor
"('editorial', 'as')",0.1111111111111111,Letters to the Editor
"('as', '``')",0.0,Letters to the Editor
"('``', 'precisely')",0.0,Letters to the Editor
"('precisely', 'the')",0.1,Letters to the Editor
"('the', 'message')",0.14285714285714285,Letters to the Editor
"('message', 'we')",0.16666666666666666,Letters to the Editor
"('we', 'need')",0.25,Letters to the Editor
"('need', 'to')",0.0,Letters to the Editor
"('to', 'communicate')",0.2222222222222222,Letters to the Editor
"('communicate', 'to')",0.2222222222222222,Letters to the Editor
"('to', 'the')",0.25,Letters to the Editor
"('the', 'men')",0.2,Letters to the Editor
"('men', 'and')",0.2,Letters to the Editor
"('and', 'women')",0.14285714285714285,Letters to the Editor
"('women', 'who')",0.3333333333333333,Letters to the Editor
"('who', 'will')",0.2,Letters to the Editor
"('will', 'soon')",0.0,Letters to the Editor
"('soon', 'be')",0.0,Letters to the Editor
"('be', 'Peace')",0.2,Letters to the Editor
"('Corps', 'volunteers')",0.2727272727272727,Letters to the Editor
"('volunteers', ""''"")",0.0,Letters to the Editor
"('.', 'Improper')",0.0,Letters to the Editor
"('Improper', 'Bostonian')",0.08333333333333333,Letters to the Editor
"('Bostonian', '?')",0.0,Letters to the Editor
"('?', 'F.')",0.0,Letters to the Editor
"('F.', 'L.')",0.3333333333333333,Letters to the Editor
"('L.', ""Lucas's"")",0.14285714285714285,Letters to the Editor
"(""Lucas's"", 'article')",0.18181818181818182,Letters to the Editor
"('article', 'in')",0.125,Letters to the Editor
"('in', ""SR's"")",0.0,Letters to the Editor
"(""SR's"", 'April')",0.0,Letters to the Editor
"('April', '1')",0.0,Letters to the Editor
"('1', 'issue')",0.0,Letters to the Editor
"('issue', 'seemed')",0.3333333333333333,Letters to the Editor
"('seemed', 'to')",0.0,Letters to the Editor
"('be', 'a')",0.0,Letters to the Editor
"('a', 'very')",0.0,Letters to the Editor
"('very', 'fair')",0.14285714285714285,Letters to the Editor
"('fair', 'and')",0.16666666666666666,Letters to the Editor
"('and', 'objective')",0.0,Letters to the Editor
"('objective', 'analysis')",0.07692307692307693,Letters to the Editor
"('analysis', 'of')",0.0,Letters to the Editor
"('the', 'New')",0.2,Letters to the Editor
"('New', 'English')",0.0,Letters to the Editor
"('English', 'Bible')",0.2,Letters to the Editor
"('Bible', '.')",0.0,Letters to the Editor
"('I', 'certainly')",0.0,Letters to the Editor
"('certainly', 'hope')",0.08333333333333333,Letters to the Editor
"('hope', 'this')",0.14285714285714285,Letters to the Editor
"('be', 'the')",0.25,Letters to the Editor
"('the', 'impression')",0.1,Letters to the Editor
"('impression', 'left')",0.09090909090909091,Letters to the Editor
"('left', 'in')",0.0,Letters to the Editor
"('the', 'minds')",0.0,Letters to the Editor
"('minds', 'of')",0.0,Letters to the Editor
"('of', 'readers')",0.0,Letters to the Editor
"('readers', ',')",0.0,Letters to the Editor
"(',', 'rather')",0.0,Letters to the Editor
"('rather', 'than')",0.5,Letters to the Editor
"('the', 'comment')",0.2857142857142857,Letters to the Editor
"('comment', 'by')",0.0,Letters to the Editor
"('by', 'Cleveland')",0.0,Letters to the Editor
"('Cleveland', 'Amory')",0.0,Letters to the Editor
"('Amory', 'in')",0.0,Letters to the Editor
"('his', 'first')",0.3333333333333333,Letters to the Editor
"('first', 'of')",0.16666666666666666,Letters to the Editor
"('the', 'month')",0.3333333333333333,Letters to the Editor
"('month', 'column')",0.375,Letters to the Editor
"('column', '.')",0.0,Letters to the Editor
"('is', 'blind')",0.16666666666666666,Letters to the Editor
"('blind', ',')",0.0,Letters to the Editor
"(',', 'fundamentalist')",0.0,Letters to the Editor
"('fundamentalist', 'dogmatism')",0.46153846153846156,Letters to the Editor
"('dogmatism', 'to')",0.25,Letters to the Editor
"('to', 'say')",0.0,Letters to the Editor
"('say', ',')",0.0,Letters to the Editor
"(',', '``')",0.0,Letters to the Editor
"('``', 'Messing')",0.0,Letters to the Editor
"('Messing', 'around')",0.09090909090909091,Letters to the Editor
"('around', 'with')",0.0,Letters to the Editor
"('with', 'the')",0.4,Letters to the Editor
"('the', 'King')",0.0,Letters to the Editor
"('King', 'James')",0.0,Letters to the Editor
"('James', 'version')",0.2,Letters to the Editor
"('version', 'seems')",0.25,Letters to the Editor
"('to', 'us')",0.0,Letters to the Editor
"('us', 'a')",0.0,Letters to the Editor
"('a', 'perilous')",0.0,Letters to the Editor
"('perilous', 'sport')",0.4444444444444444,Letters to the Editor
"('sport', 'at')",0.16666666666666666,Letters to the Editor
"('at', 'best')",0.2,Letters to the Editor
"('best', ""''"")",0.0,Letters to the Editor
"('.', 'Facts')",0.0,Letters to the Editor
"('Facts', 'in')",0.0,Letters to the Editor
"('in', 'focus')",0.0,Letters to the Editor
"('focus', 'Lester')",0.1111111111111111,Letters to the Editor
"('Lester', 'Markel')",0.2222222222222222,Letters to the Editor
"('Markel', 'is')",0.0,Letters to the Editor
"('is', 'on')",0.0,Letters to the Editor
"('on', 'the')",0.0,Letters to the Editor
"('the', 'right')",0.3333333333333333,Letters to the Editor
"('right', 'track')",0.25,Letters to the Editor
"('track', 'in')",0.0,Letters to the Editor
"('his', 'article')",0.1111111111111111,Letters to the Editor
"('article', '``')",0.0,Letters to the Editor
"('``', 'Interpretation')",0.0,Letters to the Editor
"('Interpretation', 'Of')",0.0,Letters to the Editor
"('Of', 'Interpretation')",0.0,Letters to the Editor
"('Interpretation', ""''"")",0.0,Letters to the Editor
"('Mar.', '11')",0.0,Letters to the Editor
"('11', ')')",0.0,Letters to the Editor
"(')', '.')",0.0,Letters to the Editor
"('The', 'current')",0.125,Letters to the Editor
"('current', 'stereotype')",0.3,Letters to the Editor
"('stereotype', 'of')",0.125,Letters to the Editor
"('of', 'straight')",0.0,Letters to the Editor
"('straight', 'news')",0.1,Letters to the Editor
"('news', 'reporting')",0.2,Letters to the Editor
"('reporting', 'was')",0.0,Letters to the Editor
"('was', 'probably')",0.1111111111111111,Letters to the Editor
"('probably', 'invaluable')",0.25,Letters to the Editor
"('invaluable', 'in')",0.25,Letters to the Editor
"('in', 'protecting')",0.2222222222222222,Letters to the Editor
"('protecting', 'the')",0.2,Letters to the Editor
"('the', 'press')",0.16666666666666666,Letters to the Editor
"('press', 'and')",0.0,Letters to the Editor
"('and', 'its')",0.0,Letters to the Editor
"('its', 'readers')",0.14285714285714285,Letters to the Editor
"('readers', 'from')",0.125,Letters to the Editor
"('from', 'pollution')",0.1,Letters to the Editor
"('pollution', 'by')",0.0,Letters to the Editor
"('by', 'that')",0.0,Letters to the Editor
"('that', 'combination')",0.2222222222222222,Letters to the Editor
"('combination', 'of')",0.1111111111111111,Letters to the Editor
"('of', 'doctored')",0.14285714285714285,Letters to the Editor
"('doctored', 'fact')",0.25,Letters to the Editor
"('fact', ',')",0.0,Letters to the Editor
"(',', 'fancy')",0.0,Letters to the Editor
"('fancy', ',')",0.0,Letters to the Editor
"('and', 'personal')",0.2222222222222222,Letters to the Editor
"('personal', 'opinion')",0.3333333333333333,Letters to the Editor
"('opinion', 'called')",0.0,Letters to the Editor
"('called', 'yellow')",0.25,Letters to the Editor
"('yellow', 'journalism')",0.15384615384615385,Letters to the Editor
"('journalism', 'which')",0.07692307692307693,Letters to the Editor
"('which', 'flourished')",0.16666666666666666,Letters to the Editor
"('flourished', 'in')",0.09090909090909091,Letters to the Editor
"('this', 'country')",0.1,Letters to the Editor
"('country', 'more')",0.2222222222222222,Letters to the Editor
"('more', 'than')",0.0,Letters to the Editor
"('than', 'a')",0.25,Letters to the Editor
"('a', 'generation')",0.125,Letters to the Editor
"('generation', 'ago')",0.375,Letters to the Editor
"('ago', '.')",0.0,Letters to the Editor
"('.', 'We')",0.0,Letters to the Editor
"('We', ""don't"")",0.0,Letters to the Editor
"(""don't"", 'need')",0.3333333333333333,Letters to the Editor
"('need', 'this')",0.0,Letters to the Editor
"('this', 'type')",0.14285714285714285,Letters to the Editor
"('type', 'of')",0.0,Letters to the Editor
"('of', 'protection')",0.1111111111111111,Letters to the Editor
"('protection', 'any')",0.1,Letters to the Editor
"('any', 'more')",0.0,Letters to the Editor
"('more', '.')",0.0,Letters to the Editor
"('The', 'public')",0.0,Letters to the Editor
"('public', 'is')",0.14285714285714285,Letters to the Editor
"('is', 'now')",0.0,Letters to the Editor
"('now', 'armed')",0.0,Letters to the Editor
"('armed', 'with')",0.0,Letters to the Editor
"('with', 'sophistication')",0.3,Letters to the Editor
"('sophistication', 'and')",0.2,Letters to the Editor
"('and', 'numerous')",0.1111111111111111,Letters to the Editor
"('numerous', 'competing')",0.3333333333333333,Letters to the Editor
"('competing', 'media')",0.2727272727272727,Letters to the Editor
"('media', '.')",0.0,Letters to the Editor
"('.', 'Besides')",0.0,Letters to the Editor
"('Besides', ',')",0.0,Letters to the Editor
"(',', 'there')",0.0,Letters to the Editor
"('there', 'are')",0.4,Letters to the Editor
"('are', 'no')",0.0,Letters to the Editor
"('no', 'longer')",0.3333333333333333,Letters to the Editor
"('longer', 'enough')",0.5,Letters to the Editor
"('enough', 'corruptible')",0.23076923076923078,Letters to the Editor
"('corruptible', 'journalists')",0.42857142857142855,Letters to the Editor
"('journalists', 'about')",0.36363636363636365,Letters to the Editor
"('about', '.')",0.0,Letters to the Editor
"('The', 'accepted')",0.125,Letters to the Editor
"('accepted', 'method')",0.3333333333333333,Letters to the Editor
"('method', 'of')",0.14285714285714285,Letters to the Editor
"('writing', 'news')",0.25,Letters to the Editor
"('news', 'has')",0.16666666666666666,Letters to the Editor
"('has', 'two')",0.0,Letters to the Editor
"('two', 'major')",0.14285714285714285,Letters to the Editor
