w,taza
"('be', 'moving')",0.0,The Murders
"('moving', 'in')",0.3333333333333333,The Murders
"('in', 'on')",0.3333333333333333,The Murders
"('on', 'you')",0.25,The Murders
"('you', ""''"")",0.0,The Murders
"('He', 'hesitated')",0.125,The Murders
"('hesitated', 'a')",0.14285714285714285,The Murders
"('a', 'second')",0.0,The Murders
"('second', ',')",0.0,The Murders
"(',', 'looking')",0.0,The Murders
"('looking', 'at')",0.0,The Murders
"('the', 'bottle')",0.3333333333333333,The Murders
"('bottle', ',')",0.0,The Murders
"(',', 'before')",0.0,The Murders
"('before', 'he')",0.16666666666666666,The Murders
"('he', 'said')",0.0,The Murders
"('said', '``')",0.0,The Murders
"('``', 'Sure-sure')",0.0,The Murders
"('Sure-sure', ""''"")",0.0,The Murders
"('I', 'reassured')",0.0,The Murders
"('reassured', 'him')",0.0,The Murders
"('``', ""He'll"")",0.0,The Murders
"(""He'll"", 'bring')",0.0,The Murders
"('bring', 'a')",0.0,The Murders
"('a', 'bottle')",0.0,The Murders
"('bottle', 'too')",0.4,The Murders
"('too', ',')",0.0,The Murders
"('and', ""I'll"")",0.0,The Murders
"(""I'll"", 'get')",0.0,The Murders
"('get', 'another')",0.25,The Murders
"('another', 'one')",0.42857142857142855,The Murders
"('one', 'or')",0.25,The Murders
"('or', 'maybe')",0.0,The Murders
"('maybe', 'two')",0.0,The Murders
"('two', 'while')",0.14285714285714285,The Murders
"('while', ""I'm"")",0.0,The Murders
"(""I'm"", 'out')",0.0,The Murders
"('out', '.')",0.0,The Murders
"('.', 'You')",0.0,The Murders
"('You', 'can')",0.0,The Murders
"('can', 'work')",0.0,The Murders
"('work', 'on')",0.2,The Murders
"('on', 'this')",0.0,The Murders
"('this', 'one')",0.0,The Murders
"('one', 'while')",0.14285714285714285,The Murders
"(""I'm"", 'gone')",0.0,The Murders
"('gone', ',')",0.0,The Murders
"(',', 'kill')",0.0,The Murders
"('kill', 'it')",0.25,The Murders
"('it', 'if')",0.3333333333333333,The Murders
"('if', 'you')",0.0,The Murders
"('you', 'want')",0.0,The Murders
"('want', ""''"")",0.0,The Murders
"('took', 'a')",0.0,The Murders
"('a', 'short')",0.0,The Murders
"('short', 'swallow')",0.25,The Murders
"('swallow', 'from')",0.125,The Murders
"('from', 'it')",0.0,The Murders
"('it', 'myself')",0.0,The Murders
"('myself', 'and')",0.0,The Murders
"('it', 'to')",0.3333333333333333,The Murders
"('to', 'him')",0.0,The Murders
"('.', 'His')",0.0,The Murders
"('His', '``')",0.0,The Murders
"('``', 'sure-sure')",0.0,The Murders
"('sure-sure', ""''"")",0.0,The Murders
"(""''"", 'was')",0.0,The Murders
"('was', 'enthusiastic')",0.2,The Murders
"('enthusiastic', 'this')",0.4444444444444444,The Murders
"('this', 'time')",0.3333333333333333,The Murders
"('time', '.')",0.0,The Murders
"('He', 'put')",0.0,The Murders
"('put', 'the')",0.2,The Murders
"('bottle', 'down')",0.125,The Murders
"('down', '.')",0.0,The Murders
"('``', 'Git')",0.0,The Murders
"('Git', 'over')",0.0,The Murders
"('over', 'by')",0.0,The Murders
"('by', 'the')",0.0,The Murders
"('the', 'window')",0.0,The Murders
"('window', 'while')",0.25,The Murders
"('while', ""there's"")",0.2222222222222222,The Murders
"(""there's"", 'light')",0.2222222222222222,The Murders
"('light', ',')",0.0,The Murders
"(',', ""an'"")",0.0,The Murders
"(""an'"", ""I'll"")",0.2,The Murders
"(""I'll"", 'put')",0.0,The Murders
"('put', ""th'"")",0.2,The Murders
"(""th'"", 'candle')",0.0,The Murders
"('candle', 'out')",0.0,The Murders
"('.', 'When')",0.0,The Murders
"('When', 'yuh')",0.16666666666666666,The Murders
"('yuh', 'come')",0.0,The Murders
"('come', 'back')",0.14285714285714285,The Murders
"('back', ""I'll"")",0.0,The Murders
"('put', 'it')",0.25,The Murders
"('it', 'out')",0.25,The Murders
"('out', 'agin')",0.0,The Murders
"('agin', 'till')",0.16666666666666666,The Murders
"('till', ""you're"")",0.0,The Murders
"(""you're"", 'both')",0.1111111111111111,The Murders
"('both', 'inside')",0.0,The Murders
"('inside', ""''"")",0.0,The Murders
"('.', 'Charlie')",0.0,The Murders
"('Charlie', 'was')",0.1111111111111111,The Murders
"('was', 'waiting')",0.2857142857142857,The Murders
"('waiting', ',')",0.0,The Murders
"(',', 'leaning')",0.0,The Murders
"('leaning', 'against')",0.5,The Murders
"('a', 'building')",0.0,The Murders
"('building', 'front')",0.09090909090909091,The Murders
"('front', '.')",0.0,The Murders
"('``', 'Perfect')",0.0,The Murders
"('Perfect', 'set-up')",0.2,The Murders
"('set-up', ""''"")",0.0,The Murders
"('``', 'But')",0.0,The Murders
"('But', 'we')",0.0,The Murders
"('we', 'got')",0.0,The Murders
"('got', 'to')",0.6666666666666666,The Murders
"('to', 'go')",0.3333333333333333,The Murders
"('go', 'back')",0.0,The Murders
"('back', 'to')",0.0,The Murders
"('to', 'Fifth')",0.16666666666666666,The Murders
"('Fifth', 'and')",0.0,The Murders
"('and', 'get')",0.0,The Murders
"('another', 'bottle')",0.3333333333333333,The Murders
"('bottle', 'or')",0.16666666666666666,The Murders
"('or', 'two')",0.25,The Murders
"('two', '.')",0.0,The Murders
"('.', 'On')",0.0,The Murders
"('On', 'the')",0.0,The Murders
"('the', 'way')",0.0,The Murders
"('way', ""I'll"")",0.0,The Murders
"(""I'll"", 'give')",0.0,The Murders
"('give', 'you')",0.0,The Murders
"('you', 'the')",0.0,The Murders
"('the', 'scoop')",0.0,The Murders
"('scoop', ""''"")",0.0,The Murders
"('way', 'I')",0.0,The Murders
"('I', 'gave')",0.0,The Murders
"('gave', 'him')",0.0,The Murders
"('him', 'the')",0.2,The Murders
"('scoop', '.')",0.0,The Murders
"('I', 'bought')",0.0,The Murders
"('bought', 'another')",0.3,The Murders
"('another', 'pint')",0.2222222222222222,The Murders
"('pint', 'of')",0.0,The Murders
"('of', 'sherry')",0.0,The Murders
"('sherry', 'and')",0.0,The Murders
"('and', 'when')",0.16666666666666666,The Murders
"('when', 'we')",0.5,The Murders
"('got', 'back')",0.0,The Murders
"('Pops', 'let')",0.0,The Murders
"('let', 'us')",0.0,The Murders
"('us', 'in')",0.0,The Murders
"('in', 'in')",1.0,The Murders
"('in', 'the')",0.0,The Murders
"('the', 'dark')",0.0,The Murders
"('dark', ',')",0.0,The Murders
"(',', 'put')",0.0,The Murders
"('put', 'back')",0.0,The Murders
"('back', 'the')",0.0,The Murders
"('the', 'blanket')",0.25,The Murders
"('blanket', 'and')",0.25,The Murders
"('then', 'lighted')",0.375,The Murders
"('lighted', 'the')",0.42857142857142855,The Murders
"('candle', 'again')",0.25,The Murders
"('again', '.')",0.0,The Murders
"('I', 'introduced')",0.0,The Murders
"('introduced', 'my')",0.0,The Murders
"('my', 'friend')",0.0,The Murders
"('friend', 'Larry')",0.1111111111111111,The Murders
"('Larry', 'to')",0.0,The Murders
"('to', 'Pops')",0.2,The Murders
"('Pops', 'and')",0.0,The Murders
"('and', 'we')",0.0,The Murders
"('we', 'made')",0.2,The Murders
"('made', 'ourselves')",0.1,The Murders
"('ourselves', 'comfortable')",0.3076923076923077,The Murders
"('comfortable', '.')",0.0,The Murders
"('.', 'There')",0.0,The Murders
"('There', 'was')",0.0,The Murders
"('was', 'still')",0.16666666666666666,The Murders
"('still', 'a')",0.0,The Murders
"('a', 'little')",0.0,The Murders
"('little', ',')",0.0,The Murders
"(',', 'not')",0.0,The Murders
"('not', 'much')",0.0,The Murders
"('much', ',')",0.0,The Murders
"(',', 'left')",0.0,The Murders
"('left', 'in')",0.0,The Murders
"('the', 'first')",0.14285714285714285,The Murders
"('first', 'bottle')",0.1111111111111111,The Murders
"('bottle', 'and')",0.0,The Murders
"('we', 'passed')",0.16666666666666666,The Murders
"('passed', 'it')",0.0,The Murders
"('it', 'around')",0.0,The Murders
"('around', 'once')",0.25,The Murders
"('once', 'and')",0.16666666666666666,The Murders
"('and', 'killed')",0.14285714285714285,The Murders
"('killed', 'it')",0.16666666666666666,The Murders
"('it', ',')",0.0,The Murders
"('and', 'Charlie')",0.1111111111111111,The Murders
"('Charlie', 'opened')",0.09090909090909091,The Murders
"('opened', 'his')",0.0,The Murders
"('his', '.')",0.0,The Murders
"('was', 'reminded')",0.0,The Murders
"('reminded', ',')",0.0,The Murders
"(',', 'amusedly')",0.0,The Murders
"('amusedly', ',')",0.0,The Murders
"(',', 'by')",0.0,The Murders
"('by', 'a')",0.0,The Murders
"('a', 'poem')",0.0,The Murders
"('poem', 'of')",0.2,The Murders
"('of', 'Kenneth')",0.0,The Murders
"('Kenneth', ""Patchen's"")",0.4,The Murders
"(""Patchen's"", 'called')",0.2727272727272727,The Murders
"('called', 'The')",0.14285714285714285,The Murders
"('The', 'Murder')",0.14285714285714285,The Murders
"('Murder', 'of')",0.0,The Murders
"('of', 'Two')",0.25,The Murders
"('Two', 'Men')",0.0,The Murders
"('Men', 'by')",0.0,The Murders
"('a', 'Young')",0.0,The Murders
"('Young', 'Kid')",0.0,The Murders
"('Kid', 'Wearing')",0.1111111111111111,The Murders
"('Wearing', 'Lemon')",0.2,The Murders
"('Lemon', 'Colored')",0.2222222222222222,The Murders
"('Colored', 'Gloves')",0.3333333333333333,The Murders
"('Gloves', ',')",0.0,The Murders
"(',', 'which')",0.0,The Murders
"('which', 'Patchen')",0.2222222222222222,The Murders
"('Patchen', 'himself')",0.16666666666666666,The Murders
"('himself', 'read')",0.1,The Murders
"('read', 'on')",0.0,The Murders
"('on', 'a')",0.0,The Murders
"('a', 'record')",0.0,The Murders
"('record', 'against')",0.0,The Murders
"('against', 'jazz')",0.125,The Murders
"('jazz', 'background')",0.08333333333333333,The Murders
"('background', '.')",0.0,The Murders
"('.', 'The')",0.0,The Murders
"('The', 'poem')",0.16666666666666666,The Murders
"('poem', 'consisted')",0.2,The Murders
"('consisted', 'of')",0.1111111111111111,The Murders
"('of', 'only')",0.2,The Murders
"('only', 'two')",0.16666666666666666,The Murders
"('two', 'words')",0.3333333333333333,The Murders
"('words', ',')",0.0,The Murders
"(',', 'the')",0.0,The Murders
"('the', 'word')",0.0,The Murders
"('word', '``')",0.0,The Murders
"('``', 'Wait')",0.0,The Murders
"('Wait', ""''"")",0.0,The Murders
"(',', 'repeated')",0.0,The Murders
"('repeated', 'over')",0.25,The Murders
"('over', 'and')",0.0,The Murders
"('and', 'over')",0.0,The Murders
"('over', 'at')",0.0,The Murders
"('at', 'irregular')",0.125,The Murders
"('irregular', 'intervals')",0.45454545454545453,The Murders
"('intervals', 'and')",0.2,The Murders
"('and', 'with')",0.0,The Murders
"('with', 'different')",0.2222222222222222,The Murders
"('different', 'inflections')",0.45454545454545453,The Murders
"('inflections', ',')",0.0,The Murders
"('then', 'the')",0.75,The Murders
"('``', 'Now')",0.0,The Murders
"('Now', ""''"")",0.0,The Murders
"(""''"", '!')",0.0,The Murders
"('!', '!')",1.0,The Murders
"('!', 'And')",0.0,The Murders
"('And', 'a')",0.0,The Murders
"('a', 'blaring')",0.14285714285714285,The Murders
"('blaring', 'final')",0.5,The Murders
"('final', 'chord')",0.0,The Murders
"('chord', 'from')",0.2857142857142857,The Murders
"('from', 'the')",0.0,The Murders
"('the', 'jazz')",0.0,The Murders
"('jazz', 'group')",0.0,The Murders
"('group', '.')",0.0,The Murders
"('.', 'This')",0.0,The Murders
"('This', 'was')",0.16666666666666666,The Murders
"('was', 'the')",0.0,The Murders
"('the', 'same')",0.16666666666666666,The Murders
"('same', ',')",0.0,The Murders
"(',', 'except')",0.0,The Murders
"('except', 'that')",0.14285714285714285,The Murders
"('that', 'it')",0.25,The Murders
"('it', 'was')",0.0,The Murders
"('the', 'murder')",0.14285714285714285,The Murders
"('murder', 'of')",0.0,The Murders
"('of', 'one')",0.25,The Murders
"('one', 'man')",0.2,The Murders
"('man', 'by')",0.0,The Murders
"('by', 'two')",0.0,The Murders
"('two', 'men')",0.0,The Murders
"('men', 'and')",0.2,The Murders
"('and', 'neither')",0.125,The Murders
"('neither', 'of')",0.0,The Murders
"('of', 'us')",0.0,The Murders
"('us', 'was')",0.25,The Murders
"('was', 'wearing')",0.25,The Murders
"('wearing', 'gloves')",0.18181818181818182,The Murders
"('gloves', '.')",0.0,The Murders
"('.', 'But')",0.0,The Murders
"('we', 'could')",0.0,The Murders
"('could', 'wait')",0.0,The Murders
"('wait', 'all')",0.2,The Murders
"('all', 'right')",0.0,The Murders
"('right', ';')",0.0,The Murders
"(';', 'there')",0.0,The Murders
"('there', 'was')",0.0,The Murders
"('was', 'no')",0.0,The Murders
"('no', 'hurry')",0.0,The Murders
"('hurry', '.')",0.0,The Murders
"('Wait', 'wait')",0.6,The Murders
"('wait', ""''"")",0.0,The Murders
"(""''"", 'to')",0.0,The Murders
"('to', 'Charlie')",0.0,The Murders
"('Charlie', 'and')",0.1111111111111111,The Murders
"('and', 'he')",0.0,The Murders
"('he', 'grinned')",0.14285714285714285,The Murders
"('grinned', ',')",0.0,The Murders
"(',', 'digging')",0.0,The Murders
"('digging', 'the')",0.0,The Murders
"('the', 'reference')",0.14285714285714285,The Murders
"('reference', '.')",0.0,The Murders
"('.', ""We'd"")",0.0,The Murders
"(""We'd"", 'heard')",0.2857142857142857,The Murders
"('heard', 'the')",0.3333333333333333,The Murders
"('the', 'record')",0.14285714285714285,The Murders
"('record', 'together')",0.375,The Murders
"('together', 'once')",0.25,The Murders
"('once', '.')",0.0,The Murders
"('The', 'second')",0.125,The Murders
"('second', 'bottle')",0.2222222222222222,The Murders
"('bottle', 'passed')",0.1111111111111111,The Murders
"('passed', 'a')",0.2,The Murders
"('few', 'times')",0.14285714285714285,The Murders
"('times', '.')",0.0,The Murders
"('.', 'Pops')",0.0,The Murders
"('Pops', 'was')",0.16666666666666666,The Murders
"('was', 'taking')",0.125,The Murders
"('taking', 'long')",0.25,The Murders
"('long', 'ones')",0.3333333333333333,The Murders
"('ones', ',')",0.0,The Murders
"(',', 'but')",0.0,The Murders
"('but', 'not')",0.2,The Murders
"('not', 'showing')",0.25,The Murders
"('showing', 'the')",0.1111111111111111,The Murders
"('the', 'effect')",0.4,The Murders
"('effect', 'yet')",0.4,The Murders
"('yet', '.')",0.0,The Murders
"('He', 'seemed')",0.2,The Murders
"('seemed', 'as')",0.2,The Murders
"('as', 'drunk')",0.0,The Murders
"('drunk', 'as')",0.0,The Murders
"('as', 'when')",0.0,The Murders
"('when', ""I'd"")",0.0,The Murders
"(""I'd"", 'first')",0.0,The Murders
"('first', 'talked')",0.1,The Murders
"('talked', 'to')",0.14285714285714285,The Murders
"('him', ',')",0.0,The Murders
"('but', 'no')",0.0,The Murders
"('no', 'drunker')",0.14285714285714285,The Murders
"('drunker', '.')",0.0,The Murders
"('He', 'had')",0.0,The Murders
"('had', 'a')",0.3333333333333333,The Murders
"('a', 'capacity')",0.16666666666666666,The Murders
"('capacity', ';')",0.0,The Murders
"(';', 'if')",0.0,The Murders
"('if', ""we'd"")",0.0,The Murders
"(""we'd"", 'really')",0.125,The Murders
"('really', 'been')",0.14285714285714285,The Murders
"('been', 'trying')",0.125,The Murders
"('trying', 'to')",0.14285714285714285,The Murders
"('to', 'get')",0.25,The Murders
"('get', 'him')",0.0,The Murders
"('him', 'dead')",0.0,The Murders
"('dead', 'drunk')",0.14285714285714285,The Murders
"('drunk', ""we'd"")",0.125,The Murders
"(""we'd"", 'have')",0.14285714285714285,The Murders
"('have', 'had')",0.4,The Murders
"('had', 'to')",0.0,The Murders
"('go', 'out')",0.25,The Murders
"('out', 'for')",0.2,The Murders
"('for', 'more')",0.4,The Murders
"('more', 'wine')",0.14285714285714285,The Murders
"('wine', '.')",0.0,The Murders
"('.', 'About')",0.0,The Murders
"('halfway', 'through')",0.09090909090909091,The Murders
"('through', 'the')",0.2857142857142857,The Murders
"('the', 'second')",0.125,The Murders
"(',', 'Charlie')",0.0,The Murders
"('Charlie', 'looked')",0.2,The Murders
"('looked', 'at')",0.0,The Murders
"('at', 'me')",0.0,The Murders
"('me', 'across')",0.0,The Murders
"('across', 'Pops')",0.2857142857142857,The Murders
"('Pops', ',')",0.0,The Murders
"(',', 'who')",0.0,The Murders
"('who', 'was')",0.2,The Murders
"('was', 'sitting')",0.14285714285714285,The Murders
"('sitting', 'between')",0.25,The Murders
"('between', 'us')",0.0,The Murders
"('us', 'and')",0.0,The Murders
"('and', 'asked')",0.3333333333333333,The Murders
"('asked', '``')",0.0,The Murders
"(""''"", '?')",0.0,The Murders
"('?', 'I')",0.0,The Murders
"('handed', 'the')",0.3333333333333333,The Murders
"('bottle', 'to')",0.4,The Murders
"('Pops', 'for')",0.16666666666666666,The Murders
"('for', 'his')",0.0,The Murders
"('his', 'final')",0.14285714285714285,The Murders
"('final', 'drink')",0.25,The Murders
"('drink', '.')",0.0,The Murders
"('When', 'he')",0.5,The Murders
"('he', 'handed')",0.4,The Murders
"('I', 'had')",0.0,The Murders
"('had', 'hold')",0.4,The Murders
"('hold', 'of')",0.2,The Murders
"('of', 'it')",0.0,The Murders
"('it', 'safely')",0.0,The Murders
"('safely', ',')",0.0,The Murders
"(',', 'Pops')",0.0,The Murders
"('was', 'looking')",0.0,The Murders
"('looking', 'toward')",0.09090909090909091,The Murders
"('toward', 'me')",0.0,The Murders
"('me', 'and')",0.0,The Murders
"(',', 'to')",0.0,The Murders
"('he', 'swung')",0.0,The Murders
"('swung', 'the')",0.0,The Murders
"('the', 'short')",0.3333333333333333,The Murders
"('short', 'length')",0.2222222222222222,The Murders
"('length', 'of')",0.0,The Murders
"('of', 'lead')",0.0,The Murders
