w,taza
grew,0.11070110701107011,The Sheep's in the Meadow
stationery,100.0,The Sheep's in the Meadow
steps,2.2549019607843137,The Sheep's in the Meadow
off,0.16455696202531647,The Sheep's in the Meadow
every,0.04081632653061224,The Sheep's in the Meadow
entranceway,0.7142857142857143,The Sheep's in the Meadow
:,5000.0,The Sheep's in the Meadow
lived,0.014375561545372867,The Sheep's in the Meadow
shame,2.3333333333333335,The Sheep's in the Meadow
stuffed,0.9230769230769231,The Sheep's in the Meadow
more,0.06474820143884892,The Sheep's in the Meadow
Eve,0.07246376811594203,The Sheep's in the Meadow
gave,0.12839248434237996,The Sheep's in the Meadow
flashy,1.7777777777777777,The Sheep's in the Meadow
New,0.16923076923076924,The Sheep's in the Meadow
guests,3.5,The Sheep's in the Meadow
cheek,0.11428571428571428,The Sheep's in the Meadow
ground,0.16877637130801687,The Sheep's in the Meadow
other,0.01282051282051282,The Sheep's in the Meadow
reunited,100.0,The Sheep's in the Meadow
electric,0.875,The Sheep's in the Meadow
be,0.17733990147783252,The Sheep's in the Meadow
mere,0.11538461538461539,The Sheep's in the Meadow
spilling,0.2857142857142857,The Sheep's in the Meadow
houses,0.07655502392344497,The Sheep's in the Meadow
coats,0.22727272727272727,The Sheep's in the Meadow
way,0.05603448275862069,The Sheep's in the Meadow
barricade,0.1956521739130435,The Sheep's in the Meadow
schoolgirlish,2.0,The Sheep's in the Meadow
again,0.10810810810810811,The Sheep's in the Meadow
months,0.25,The Sheep's in the Meadow
confidence,0.5,The Sheep's in the Meadow
painful,0.47619047619047616,The Sheep's in the Meadow
Coffee,0.6923076923076923,The Sheep's in the Meadow
few,0.014084507042253521,The Sheep's in the Meadow
wit,0.4444444444444444,The Sheep's in the Meadow
after-school,100.0,The Sheep's in the Meadow
its,100.0,The Sheep's in the Meadow
prepare,0.0825242718446602,The Sheep's in the Meadow
kisses,6.0,The Sheep's in the Meadow
greetings,0.5555555555555556,The Sheep's in the Meadow
caused,0.007692307692307693,The Sheep's in the Meadow
news,0.13725490196078433,The Sheep's in the Meadow
bunkmate,100.0,The Sheep's in the Meadow
early,0.029914529914529912,The Sheep's in the Meadow
adventurous,100.0,The Sheep's in the Meadow
We,3000.0,The Sheep's in the Meadow
amazing,0.14814814814814814,The Sheep's in the Meadow
behaved,0.04390243902439024,The Sheep's in the Meadow
people,0.06481481481481481,The Sheep's in the Meadow
or,35.0,The Sheep's in the Meadow
street,0.08695652173913043,The Sheep's in the Meadow
stride,0.23809523809523808,The Sheep's in the Meadow
sentences,0.041237113402061855,The Sheep's in the Meadow
festive,1.3333333333333333,The Sheep's in the Meadow
represented,0.026004728132387706,The Sheep's in the Meadow
watched,0.10559006211180125,The Sheep's in the Meadow
wore,1.282051282051282,The Sheep's in the Meadow
curdling,100.0,The Sheep's in the Meadow
obscure,0.36363636363636365,The Sheep's in the Meadow
away,0.021148036253776436,The Sheep's in the Meadow
bundled,1.8333333333333335,The Sheep's in the Meadow
special,0.10606060606060606,The Sheep's in the Meadow
correspondent,7.0,The Sheep's in the Meadow
flustered,100.0,The Sheep's in the Meadow
sat,0.2857142857142857,The Sheep's in the Meadow
received,0.019157088122605363,The Sheep's in the Meadow
attain,0.10429447852760737,The Sheep's in the Meadow
evening,0.04827586206896552,The Sheep's in the Meadow
knew,0.3380281690140845,The Sheep's in the Meadow
refused,0.6,The Sheep's in the Meadow
we,10000.0,The Sheep's in the Meadow
supposed,0.1336898395721925,The Sheep's in the Meadow
five,0.24590163934426232,The Sheep's in the Meadow
devil's,1000.0,The Sheep's in the Meadow
for,19000.0,The Sheep's in the Meadow
get,0.049786628733997154,The Sheep's in the Meadow
?,32000.0,The Sheep's in the Meadow
authority,0.5483870967741935,The Sheep's in the Meadow
see,0.30841121495327106,The Sheep's in the Meadow
house,0.07655502392344497,The Sheep's in the Meadow
family,0.09900990099009901,The Sheep's in the Meadow
sleep,0.3055555555555555,The Sheep's in the Meadow
rasps,100.0,The Sheep's in the Meadow
models,0.4444444444444444,The Sheep's in the Meadow
bulky,1.0,The Sheep's in the Meadow
he,0.005239030779305829,The Sheep's in the Meadow
friends,3.0769230769230766,The Sheep's in the Meadow
concerning,0.19047619047619047,The Sheep's in the Meadow
withdrawal,100.0,The Sheep's in the Meadow
done,0.04078549848942598,The Sheep's in the Meadow
shouted,0.40909090909090906,The Sheep's in the Meadow
teacher,0.2222222222222222,The Sheep's in the Meadow
ear,1.6666666666666667,The Sheep's in the Meadow
As,0.005727675084613382,The Sheep's in the Meadow
invited,1.8333333333333335,The Sheep's in the Meadow
exactly,0.05303030303030303,The Sheep's in the Meadow
hands,0.08461538461538462,The Sheep's in the Meadow
kitchen,0.06666666666666667,The Sheep's in the Meadow
released,0.25,The Sheep's in the Meadow
idea,0.16981132075471697,The Sheep's in the Meadow
Hotel,0.2,The Sheep's in the Meadow
overcoat,4.0,The Sheep's in the Meadow
Should,3000.0,The Sheep's in the Meadow
elaborate,1.6,The Sheep's in the Meadow
fill,0.11818181818181818,The Sheep's in the Meadow
Its,100.0,The Sheep's in the Meadow
consummated,2.0,The Sheep's in the Meadow
heart,0.6037735849056604,The Sheep's in the Meadow
Scout,0.6086956521739131,The Sheep's in the Meadow
visit,0.1554054054054054,The Sheep's in the Meadow
unlike,0.12,The Sheep's in the Meadow
brown,0.7857142857142857,The Sheep's in the Meadow
Catskill,1000.0,The Sheep's in the Meadow
grandparents,100.0,The Sheep's in the Meadow
death,0.04186046511627907,The Sheep's in the Meadow
mania,0.8,The Sheep's in the Meadow
corner,0.5714285714285714,The Sheep's in the Meadow
knowing,0.13225806451612904,The Sheep's in the Meadow
Nothing,0.2545454545454546,The Sheep's in the Meadow
Europe,2.0,The Sheep's in the Meadow
forays,0.4230769230769231,The Sheep's in the Meadow
Hatless,100.0,The Sheep's in the Meadow
At,0.013008130081300813,The Sheep's in the Meadow
only,0.05521472392638037,The Sheep's in the Meadow
Shop,0.6451612903225806,The Sheep's in the Meadow
beach-head,1000.0,The Sheep's in the Meadow
leather,0.5,The Sheep's in the Meadow
breakup,2.0,The Sheep's in the Meadow
red-visored,1000.0,The Sheep's in the Meadow
inadequate,0.09523809523809523,The Sheep's in the Meadow
afternoon,0.15384615384615385,The Sheep's in the Meadow
gaudy,1.7777777777777777,The Sheep's in the Meadow
leaves,0.07633587786259542,The Sheep's in the Meadow
cancel,0.3448275862068966,The Sheep's in the Meadow
old,0.21666666666666667,The Sheep's in the Meadow
hour,0.25,The Sheep's in the Meadow
went,0.24393723252496435,The Sheep's in the Meadow
matters,0.06060606060606061,The Sheep's in the Meadow
jubilantly,1.0,The Sheep's in the Meadow
plan,0.12121212121212122,The Sheep's in the Meadow
subway,2.4,The Sheep's in the Meadow
Later,0.07614213197969544,The Sheep's in the Meadow
full,0.12669683257918551,The Sheep's in the Meadow
an,900.0,The Sheep's in the Meadow
tantalizing,1.0769230769230769,The Sheep's in the Meadow
all,0.19672131147540983,The Sheep's in the Meadow
cigarettes,1.25,The Sheep's in the Meadow
huge,0.4444444444444444,The Sheep's in the Meadow
felt,0.2175732217573222,The Sheep's in the Meadow
two,0.05434782608695653,The Sheep's in the Meadow
go,0.18532818532818535,The Sheep's in the Meadow
just,0.049689440993788817,The Sheep's in the Meadow
informed,0.16666666666666666,The Sheep's in the Meadow
dressing,0.1929824561403509,The Sheep's in the Meadow
love,0.8181818181818182,The Sheep's in the Meadow
answer,0.046875,The Sheep's in the Meadow
spend,0.32,The Sheep's in the Meadow
soldiers,0.3333333333333333,The Sheep's in the Meadow
one's,1000.0,The Sheep's in the Meadow
hectic,2.0,The Sheep's in the Meadow
own,0.006589785831960461,The Sheep's in the Meadow
a,0.1989795918367347,The Sheep's in the Meadow
asked,0.12182741116751268,The Sheep's in the Meadow
miserable,0.48780487804878053,The Sheep's in the Meadow
smoked,0.8333333333333334,The Sheep's in the Meadow
adolescent,1.7999999999999998,The Sheep's in the Meadow
fringed,1.0,The Sheep's in the Meadow
bunkmates,100.0,The Sheep's in the Meadow
correspond,0.39285714285714285,The Sheep's in the Meadow
one,0.13088109495295125,The Sheep's in the Meadow
premonitions,5.0,The Sheep's in the Meadow
cold,0.6190476190476191,The Sheep's in the Meadow
behind,0.19195046439628483,The Sheep's in the Meadow
saving,0.3783783783783784,The Sheep's in the Meadow
You're,1000.0,The Sheep's in the Meadow
She,2000.0,The Sheep's in the Meadow
plans,0.12121212121212122,The Sheep's in the Meadow
brush,0.8461538461538461,The Sheep's in the Meadow
streets,0.043478260869565216,The Sheep's in the Meadow
those,2000.0,The Sheep's in the Meadow
parents',1000.0,The Sheep's in the Meadow
wool,100.0,The Sheep's in the Meadow
moment,0.22058823529411764,The Sheep's in the Meadow
For,1000.0,The Sheep's in the Meadow
terminal,0.05063291139240506,The Sheep's in the Meadow
along,0.0091324200913242,The Sheep's in the Meadow
wallet,8.0,The Sheep's in the Meadow
blue,0.20888888888888887,The Sheep's in the Meadow
hawked,1.75,The Sheep's in the Meadow
gracefully,2.0,The Sheep's in the Meadow
Remember,0.12643678160919541,The Sheep's in the Meadow
afterward,0.048,The Sheep's in the Meadow
remote,0.1111111111111111,The Sheep's in the Meadow
suffocating,5.0,The Sheep's in the Meadow
set,0.3433395872420263,The Sheep's in the Meadow
she,8000.0,The Sheep's in the Meadow
calmed,0.136,The Sheep's in the Meadow
how,5000.0,The Sheep's in the Meadow
outline,0.9230769230769231,The Sheep's in the Meadow
hers,1000.0,The Sheep's in the Meadow
after,0.096,The Sheep's in the Meadow
send,0.10919540229885058,The Sheep's in the Meadow
her,34000.0,The Sheep's in the Meadow
six,0.5,The Sheep's in the Meadow
out,0.4634831460674157,The Sheep's in the Meadow
herringbone,100.0,The Sheep's in the Meadow
",",134000.0,The Sheep's in the Meadow
imagined,0.17475728155339806,The Sheep's in the Meadow
unknown,0.3870967741935484,The Sheep's in the Meadow
being,0.017204301075268817,The Sheep's in the Meadow
transformed,0.8571428571428571,The Sheep's in the Meadow
casts,0.2916666666666667,The Sheep's in the Meadow
blackout,100.0,The Sheep's in the Meadow
reread,100.0,The Sheep's in the Meadow
cause,0.01932367149758454,The Sheep's in the Meadow
year,0.1095890410958904,The Sheep's in the Meadow
!,6000.0,The Sheep's in the Meadow
expectant,0.0617283950617284,The Sheep's in the Meadow
burning,0.29032258064516125,The Sheep's in the Meadow
corsage,100.0,The Sheep's in the Meadow
epistolatory,100.0,The Sheep's in the Meadow
waffles,1.5,The Sheep's in the Meadow
past,0.012987012987012988,The Sheep's in the Meadow
final,0.06481481481481481,The Sheep's in the Meadow
bunks,0.3333333333333333,The Sheep's in the Meadow
him,1000.0,The Sheep's in the Meadow
forced,0.20481927710843373,The Sheep's in the Meadow
terribly,1.6,The Sheep's in the Meadow
relief,0.7419354838709677,The Sheep's in the Meadow
Yet,0.06109324758842444,The Sheep's in the Meadow
having,0.023539668700959023,The Sheep's in the Meadow
writer,0.3333333333333333,The Sheep's in the Meadow
excitement,1.25,The Sheep's in the Meadow
neighbors,0.6666666666666666,The Sheep's in the Meadow
intruded,0.8888888888888888,The Sheep's in the Meadow
tenth,100.0,The Sheep's in the Meadow
hair,0.2962962962962963,The Sheep's in the Meadow
my,30000.0,The Sheep's in the Meadow
red,0.7142857142857143,The Sheep's in the Meadow
uniform,0.4444444444444444,The Sheep's in the Meadow
there,0.021739130434782608,The Sheep's in the Meadow
obstacle,1.0,The Sheep's in the Meadow
tango,100.0,The Sheep's in the Meadow
lead,0.08333333333333333,The Sheep's in the Meadow
his,3000.0,The Sheep's in the Meadow
exploits,0.043165467625899276,The Sheep's in the Meadow
inspired,0.9545454545454545,The Sheep's in the Meadow
accepted,0.023923444976076555,The Sheep's in the Meadow
leaving,0.05543710021321961,The Sheep's in the Meadow
movie,0.7692307692307692,The Sheep's in the Meadow
handwriting,0.0784313725490196,The Sheep's in the Meadow
on,0.02054794520547945,The Sheep's in the Meadow
back,0.12096774193548386,The Sheep's in the Meadow
had,0.5884917175239756,The Sheep's in the Meadow
should,2000.0,The Sheep's in the Meadow
packs,0.21311475409836064,The Sheep's in the Meadow
head,0.1368421052631579,The Sheep's in the Meadow
porch,0.16666666666666666,The Sheep's in the Meadow
thumping,0.42857142857142855,The Sheep's in the Meadow
began,0.06,The Sheep's in the Meadow
wonder,0.16666666666666666,The Sheep's in the Meadow
ten,0.3333333333333333,The Sheep's in the Meadow
During,1000.0,The Sheep's in the Meadow
happy,0.16666666666666666,The Sheep's in the Meadow
impassable,100.0,The Sheep's in the Meadow
imitating,1.0,The Sheep's in the Meadow
crawling,2.6666666666666665,The Sheep's in the Meadow
seem,0.034090909090909095,The Sheep's in the Meadow
scented,0.5,The Sheep's in the Meadow
party,0.20689655172413796,The Sheep's in the Meadow
promise,0.15,The Sheep's in the Meadow
dreams,1.0,The Sheep's in the Meadow
impressions,0.12765957446808512,The Sheep's in the Meadow
during,3000.0,The Sheep's in the Meadow
fantasies,0.6315789473684211,The Sheep's in the Meadow
faces,0.06153846153846154,The Sheep's in the Meadow
beneath,0.36363636363636365,The Sheep's in the Meadow
carrying,0.2393162393162393,The Sheep's in the Meadow
plant,0.0958904109589041,The Sheep's in the Meadow
mum,1.0769230769230769,The Sheep's in the Meadow
stated,0.04891304347826087,The Sheep's in the Meadow
while,0.08888888888888889,The Sheep's in the Meadow
mountain,0.35,The Sheep's in the Meadow
of,57000.0,The Sheep's in the Meadow
severing,100.0,The Sheep's in the Meadow
impending,6.0,The Sheep's in the Meadow
read,0.08362369337979093,The Sheep's in the Meadow
Boston,1.25,The Sheep's in the Meadow
romance,1.2666666666666666,The Sheep's in the Meadow
ask,0.18274111675126903,The Sheep's in the Meadow
hold,0.07708119218910586,The Sheep's in the Meadow
wounded,0.32,The Sheep's in the Meadow
irresolution,100.0,The Sheep's in the Meadow
instituted,0.06382978723404256,The Sheep's in the Meadow
sweet,2.4166666666666665,The Sheep's in the Meadow
unstable,0.8333333333333334,The Sheep's in the Meadow
In,0.016576875259013676,The Sheep's in the Meadow
Saturday,1.5,The Sheep's in the Meadow
revellers,100.0,The Sheep's in the Meadow
styles,0.08433734939759036,The Sheep's in the Meadow
substitutes,0.7307692307692307,The Sheep's in the Meadow
relented,0.42857142857142855,The Sheep's in the Meadow
express,0.12295081967213116,The Sheep's in the Meadow
private,0.08771929824561403,The Sheep's in the Meadow
think,0.28078817733990147,The Sheep's in the Meadow
made,0.13342053629823414,The Sheep's in the Meadow
doormen,7.0,The Sheep's in the Meadow
Boy,0.040540540540540536,The Sheep's in the Meadow
marquees,100.0,The Sheep's in the Meadow
cables,0.36363636363636365,The Sheep's in the Meadow
spot,0.30522088353413657,The Sheep's in the Meadow
suit,0.1346153846153846,The Sheep's in the Meadow
faint,0.2923076923076923,The Sheep's in the Meadow
making,0.09806629834254144,The Sheep's in the Meadow
curbside,100.0,The Sheep's in the Meadow
great,0.2747252747252747,The Sheep's in the Meadow
long,0.11009174311926605,The Sheep's in the Meadow
many,0.02127659574468085,The Sheep's in the Meadow
worsted,0.875,The Sheep's in the Meadow
bring,0.12142857142857143,The Sheep's in the Meadow
railroad,1.0,The Sheep's in the Meadow
separated,0.2345679012345679,The Sheep's in the Meadow
),1000.0,The Sheep's in the Meadow
twinge,1.4285714285714286,The Sheep's in the Meadow
raised,0.2857142857142857,The Sheep's in the Meadow
might,0.021582733812949638,The Sheep's in the Meadow
late,0.2222222222222222,The Sheep's in the Meadow
given,0.048707753479125246,The Sheep's in the Meadow
Times,0.04954954954954954,The Sheep's in the Meadow
pleased,0.2222222222222222,The Sheep's in the Meadow
departing,0.10152284263959391,The Sheep's in the Meadow
attend,0.07303370786516854,The Sheep's in the Meadow
nights,0.12048192771084336,The Sheep's in the Meadow
reunion-Halloween,1000.0,The Sheep's in the Meadow
playing,0.2007168458781362,The Sheep's in the Meadow
games,0.04891304347826087,The Sheep's in the Meadow
welcoming,0.27272727272727276,The Sheep's in the Meadow
--,5000.0,The Sheep's in the Meadow
next,0.1730769230769231,The Sheep's in the Meadow
bragged,0.8333333333333334,The Sheep's in the Meadow
traffic,0.3333333333333333,The Sheep's in the Meadow
arms,0.36,The Sheep's in the Meadow
travellers,100.0,The Sheep's in the Meadow
glued,4.0,The Sheep's in the Meadow
lapels,1.0,The Sheep's in the Meadow
kept,0.20168067226890757,The Sheep's in the Meadow
truly,0.14285714285714285,The Sheep's in the Meadow
kissings,1.8571428571428572,The Sheep's in the Meadow
Girl,0.18965517241379312,The Sheep's in the Meadow
came,0.08213552361396304,The Sheep's in the Meadow
beating,0.28888888888888886,The Sheep's in the Meadow
closed,0.22807017543859648,The Sheep's in the Meadow
beginnings,0.06422018348623854,The Sheep's in the Meadow
handsome,0.18666666666666668,The Sheep's in the Meadow
But,0.019455252918287938,The Sheep's in the Meadow
mind,0.2696629213483146,The Sheep's in the Meadow
boys,0.040540540540540536,The Sheep's in the Meadow
torment,2.6666666666666665,The Sheep's in the Meadow
implored,0.75,The Sheep's in the Meadow
saw,0.20469798657718122,The Sheep's in the Meadow
arriving,0.02857142857142857,The Sheep's in the Meadow
saw-horse,1000.0,The Sheep's in the Meadow
place,0.07190635451505017,The Sheep's in the Meadow
form,0.0852575488454707,The Sheep's in the Meadow
close,0.16299559471365638,The Sheep's in the Meadow
stayed,0.2608695652173913,The Sheep's in the Meadow
no,0.03164556962025316,The Sheep's in the Meadow
described,0.12195121951219513,The Sheep's in the Meadow
fleetest,2.0,The Sheep's in the Meadow
dark,0.6556291390728476,The Sheep's in the Meadow
spic,8.0,The Sheep's in the Meadow
loved,0.12796208530805686,The Sheep's in the Meadow
walking,0.32,The Sheep's in the Meadow
edges,0.5,The Sheep's in the Meadow
was,0.7108140947752126,The Sheep's in the Meadow
configurations,0.1090909090909091,The Sheep's in the Meadow
lie,0.3846153846153846,The Sheep's in the Meadow
Lovingly,100.0,The Sheep's in the Meadow
boroughs,100.0,The Sheep's in the Meadow
Eliot,200.0,The Sheep's in the Meadow
suits,0.1346153846153846,The Sheep's in the Meadow
blushed,0.8,The Sheep's in the Meadow
home,0.14598540145985403,The Sheep's in the Meadow
descriptions,0.4,The Sheep's in the Meadow
headed,0.07692307692307693,The Sheep's in the Meadow
His,1000.0,The Sheep's in the Meadow
date,0.17857142857142858,The Sheep's in the Meadow
pages,2.0,The Sheep's in the Meadow
yards,0.43243243243243246,The Sheep's in the Meadow
bought,0.2173913043478261,The Sheep's in the Meadow
Suppose,0.3468208092485549,The Sheep's in the Meadow
brought,0.04047619047619047,The Sheep's in the Meadow
rendezvous,2.0,The Sheep's in the Meadow
camaraderie,100.0,The Sheep's in the Meadow
uncle,1.0,The Sheep's in the Meadow
seven,1.3499999999999999,The Sheep's in the Meadow
so,0.13071895424836602,The Sheep's in the Meadow
sidewalks,0.6666666666666666,The Sheep's in the Meadow
image,0.11822660098522167,The Sheep's in the Meadow
spatter,4.25,The Sheep's in the Meadow
``,4000.0,The Sheep's in the Meadow
swaggered,100.0,The Sheep's in the Meadow
prevent,0.13953488372093023,The Sheep's in the Meadow
source,0.2857142857142857,The Sheep's in the Meadow
properly,0.07608695652173914,The Sheep's in the Meadow
ascended,0.7,The Sheep's in the Meadow
changed,0.15853658536585366,The Sheep's in the Meadow
gentlemen,0.027777777777777776,The Sheep's in the Meadow
very,0.0375,The Sheep's in the Meadow
unimaginable,0.26666666666666666,The Sheep's in the Meadow
alone,0.1532846715328467,The Sheep's in the Meadow
mornings,0.64,The Sheep's in the Meadow
.,64000.0,The Sheep's in the Meadow
beside,1000.0,The Sheep's in the Meadow
constantly,0.1,The Sheep's in the Meadow
man,0.060109289617486336,The Sheep's in the Meadow
agreed,0.7659574468085106,The Sheep's in the Meadow
mail,0.6666666666666666,The Sheep's in the Meadow
recall,0.1568627450980392,The Sheep's in the Meadow
preceding,0.2058823529411765,The Sheep's in the Meadow
dates,0.08928571428571429,The Sheep's in the Meadow
boasted,0.7058823529411764,The Sheep's in the Meadow
recommended,0.3076923076923077,The Sheep's in the Meadow
Jessica,13000.0,The Sheep's in the Meadow
anecdotes,0.3333333333333333,The Sheep's in the Meadow
could,1000.0,The Sheep's in the Meadow
hopeless,0.2,The Sheep's in the Meadow
first,0.23829787234042554,The Sheep's in the Meadow
sorrow,2.6666666666666665,The Sheep's in the Meadow
permission,0.1875,The Sheep's in the Meadow
frightened,0.8461538461538461,The Sheep's in the Meadow
shoulders,0.8,The Sheep's in the Meadow
from,9000.0,The Sheep's in the Meadow
My,4000.0,The Sheep's in the Meadow
inquiries,0.14285714285714285,The Sheep's in the Meadow
up,0.11464968152866241,The Sheep's in the Meadow
ties,0.8461538461538461,The Sheep's in the Meadow
quoting,1.0,The Sheep's in the Meadow
world,0.06310679611650485,The Sheep's in the Meadow
rough,2.3000000000000003,The Sheep's in the Meadow
hugging,0.9285714285714286,The Sheep's in the Meadow
camp-made,100.0,The Sheep's in the Meadow
things,0.030303030303030304,The Sheep's in the Meadow
them,4000.0,The Sheep's in the Meadow
time,0.23316062176165805,The Sheep's in the Meadow
memory,0.4166666666666667,The Sheep's in the Meadow
rest,0.22807017543859648,The Sheep's in the Meadow
almost,0.07095343680709534,The Sheep's in the Meadow
called,0.1984732824427481,The Sheep's in the Meadow
