w,taza
previous,0.03816793893129771,Christian Ethics & the Sit-In
inevitably,0.2916666666666667,Christian Ethics & the Sit-In
every,0.08163265306122448,Christian Ethics & the Sit-In
deadly,0.875,Christian Ethics & the Sit-In
steps,0.45098039215686275,Christian Ethics & the Sit-In
example,0.1411764705882353,Christian Ethics & the Sit-In
blacks,0.43902439024390244,Christian Ethics & the Sit-In
institutional,1.0,Christian Ethics & the Sit-In
:,1000.0,Christian Ethics & the Sit-In
change,0.18292682926829268,Christian Ethics & the Sit-In
more,0.1726618705035971,Christian Ethics & the Sit-In
without,1000.0,Christian Ethics & the Sit-In
He,0.0026195153896529143,Christian Ethics & the Sit-In
New,0.05641025641025641,Christian Ethics & the Sit-In
other,0.0641025641025641,Christian Ethics & the Sit-In
Councils,0.6666666666666666,Christian Ethics & the Sit-In
TV,100.0,Christian Ethics & the Sit-In
program,0.2608695652173913,Christian Ethics & the Sit-In
above,0.75,Christian Ethics & the Sit-In
inflicting,0.4444444444444444,Christian Ethics & the Sit-In
be,0.6699507389162561,Christian Ethics & the Sit-In
rather,0.08421052631578947,Christian Ethics & the Sit-In
justified,1.0,Christian Ethics & the Sit-In
way,0.11206896551724138,Christian Ethics & the Sit-In
desegregation,1.0,Christian Ethics & the Sit-In
primary,0.6610169491525424,Christian Ethics & the Sit-In
again,0.05405405405405406,Christian Ethics & the Sit-In
confidence,0.5,Christian Ethics & the Sit-In
business,0.4485981308411215,Christian Ethics & the Sit-In
morale,100.0,Christian Ethics & the Sit-In
few,0.014084507042253521,Christian Ethics & the Sit-In
Mississippi,0.8,Christian Ethics & the Sit-In
show,0.2175732217573222,Christian Ethics & the Sit-In
compulsion,1.3333333333333333,Christian Ethics & the Sit-In
calculating,0.16176470588235295,Christian Ethics & the Sit-In
its,400.0,Christian Ethics & the Sit-In
warfare,0.06060606060606061,Christian Ethics & the Sit-In
heads,0.1368421052631579,Christian Ethics & the Sit-In
illustration,0.1388888888888889,Christian Ethics & the Sit-In
order,0.24277456647398846,Christian Ethics & the Sit-In
employing,0.0875,Christian Ethics & the Sit-In
non-violence,2000.0,Christian Ethics & the Sit-In
recover,0.15789473684210528,Christian Ethics & the Sit-In
Code,3.0,Christian Ethics & the Sit-In
results,0.09424083769633508,Christian Ethics & the Sit-In
because,2000.0,Christian Ethics & the Sit-In
hard,0.20689655172413796,Christian Ethics & the Sit-In
won,0.39473684210526316,Christian Ethics & the Sit-In
alteration,0.1388888888888889,Christian Ethics & the Sit-In
U.S.,0.7096774193548386,Christian Ethics & the Sit-In
non-violently,1000.0,Christian Ethics & the Sit-In
We,1000.0,Christian Ethics & the Sit-In
people,0.5185185185185185,Christian Ethics & the Sit-In
values,0.8831168831168832,Christian Ethics & the Sit-In
situation,0.06024096385542168,Christian Ethics & the Sit-In
or,59.5,Christian Ethics & the Sit-In
attacker,4.0,Christian Ethics & the Sit-In
victims,0.5,Christian Ethics & the Sit-In
ordinarily,0.25,Christian Ethics & the Sit-In
often,0.08641975308641975,Christian Ethics & the Sit-In
Economy,2.0,Christian Ethics & the Sit-In
indivisible,100.0,Christian Ethics & the Sit-In
questionable,100.0,Christian Ethics & the Sit-In
e.g.,1.5,Christian Ethics & the Sit-In
far,0.10526315789473684,Christian Ethics & the Sit-In
decisive,0.2222222222222222,Christian Ethics & the Sit-In
object,0.5,Christian Ethics & the Sit-In
explained,0.25,Christian Ethics & the Sit-In
singled,0.041666666666666664,Christian Ethics & the Sit-In
never,0.041666666666666664,Christian Ethics & the Sit-In
unlimited,2.0,Christian Ethics & the Sit-In
attain,0.10429447852760737,Christian Ethics & the Sit-In
affirm,1.1428571428571428,Christian Ethics & the Sit-In
we,4000.0,Christian Ethics & the Sit-In
for,15000.0,Christian Ethics & the Sit-In
law,0.6136363636363635,Christian Ethics & the Sit-In
lose,0.625,Christian Ethics & the Sit-In
enforced,0.6666666666666666,Christian Ethics & the Sit-In
legitimate,2.4,Christian Ethics & the Sit-In
makes,0.09900990099009901,Christian Ethics & the Sit-In
smooching,1.8333333333333335,Christian Ethics & the Sit-In
autonomy,100.0,Christian Ethics & the Sit-In
language,0.2708333333333333,Christian Ethics & the Sit-In
approval,1.5,Christian Ethics & the Sit-In
Both,0.013157894736842105,Christian Ethics & the Sit-In
within,0.031746031746031744,Christian Ethics & the Sit-In
he,0.005239030779305829,Christian Ethics & the Sit-In
concerning,0.19047619047619047,Christian Ethics & the Sit-In
doers,0.75,Christian Ethics & the Sit-In
done,0.04078549848942598,Christian Ethics & the Sit-In
withdrawal,100.0,Christian Ethics & the Sit-In
Billions,0.5882352941176471,Christian Ethics & the Sit-In
indicate,0.09,Christian Ethics & the Sit-In
itself,1000.0,Christian Ethics & the Sit-In
written,0.30303030303030304,Christian Ethics & the Sit-In
Church,0.07407407407407407,Christian Ethics & the Sit-In
state,0.22900763358778625,Christian Ethics & the Sit-In
system,0.16666666666666666,Christian Ethics & the Sit-In
sides,0.043209876543209874,Christian Ethics & the Sit-In
alike,0.020618556701030927,Christian Ethics & the Sit-In
complicity,200.0,Christian Ethics & the Sit-In
heart,0.3018867924528302,Christian Ethics & the Sit-In
is,0.5643564356435644,Christian Ethics & the Sit-In
applied,0.2709677419354839,Christian Ethics & the Sit-In
fashions,0.03870967741935484,Christian Ethics & the Sit-In
defined,0.20754716981132074,Christian Ethics & the Sit-In
obviously,0.22580645161290322,Christian Ethics & the Sit-In
significant,0.07142857142857142,Christian Ethics & the Sit-In
demoralize,100.0,Christian Ethics & the Sit-In
only,0.1656441717791411,Christian Ethics & the Sit-In
Here,0.07407407407407407,Christian Ethics & the Sit-In
Hell,0.5142857142857143,Christian Ethics & the Sit-In
local,1.75,Christian Ethics & the Sit-In
intolerable,1.0,Christian Ethics & the Sit-In
pushed,0.17582417582417584,Christian Ethics & the Sit-In
themselves,1000.0,Christian Ethics & the Sit-In
national,0.27472527472527475,Christian Ethics & the Sit-In
12,0.2173913043478261,Christian Ethics & the Sit-In
groups,0.1935483870967742,Christian Ethics & the Sit-In
some,0.052734375,Christian Ethics & the Sit-In
Christ-like,1000.0,Christian Ethics & the Sit-In
occasion,0.5454545454545455,Christian Ethics & the Sit-In
register,0.09195402298850575,Christian Ethics & the Sit-In
limiting,0.5882352941176471,Christian Ethics & the Sit-In
agreeing,0.3902439024390244,Christian Ethics & the Sit-In
went,0.08131241084165478,Christian Ethics & the Sit-In
disagree,2.4,Christian Ethics & the Sit-In
user,4.0,Christian Ethics & the Sit-In
surely,0.208955223880597,Christian Ethics & the Sit-In
an,500.0,Christian Ethics & the Sit-In
virtual,0.3333333333333333,Christian Ethics & the Sit-In
limitation,2.0,Christian Ethics & the Sit-In
anyone,2000.0,Christian Ethics & the Sit-In
all,0.08196721311475409,Christian Ethics & the Sit-In
partly,0.05084745762711864,Christian Ethics & the Sit-In
Section,0.14492753623188406,Christian Ethics & the Sit-In
ready,0.04639175257731958,Christian Ethics & the Sit-In
provision,0.3684210526315789,Christian Ethics & the Sit-In
go,0.09266409266409267,Christian Ethics & the Sit-In
just,0.049689440993788817,Christian Ethics & the Sit-In
R.,1000.0,Christian Ethics & the Sit-In
love,0.32727272727272727,Christian Ethics & the Sit-In
balance,0.5625,Christian Ethics & the Sit-In
States,0.07633587786259542,Christian Ethics & the Sit-In
own,0.006589785831960461,Christian Ethics & the Sit-In
a,0.15034013605442176,Christian Ethics & the Sit-In
indirectly,0.3333333333333333,Christian Ethics & the Sit-In
importation,1.0,Christian Ethics & the Sit-In
one,0.01454234388366125,Christian Ethics & the Sit-In
especially,0.16,Christian Ethics & the Sit-In
position,0.07052896725440806,Christian Ethics & the Sit-In
sounder,0.14814814814814814,Christian Ethics & the Sit-In
unexpectedly,1.6666666666666667,Christian Ethics & the Sit-In
Action,0.24324324324324326,Christian Ethics & the Sit-In
those,6000.0,Christian Ethics & the Sit-In
interpenetrates,200.0,Christian Ethics & the Sit-In
morality,4.0,Christian Ethics & the Sit-In
moment,0.07352941176470588,Christian Ethics & the Sit-In
author,0.6153846153846154,Christian Ethics & the Sit-In
opposition,0.2857142857142857,Christian Ethics & the Sit-In
directed,0.23546511627906977,Christian Ethics & the Sit-In
re-establish,1000.0,Christian Ethics & the Sit-In
entire,0.29032258064516125,Christian Ethics & the Sit-In
once,0.1320754716981132,Christian Ethics & the Sit-In
well,0.04417670682730924,Christian Ethics & the Sit-In
inhuman,0.26666666666666666,Christian Ethics & the Sit-In
actions,0.24324324324324326,Christian Ethics & the Sit-In
directly,0.26130653266331655,Christian Ethics & the Sit-In
aim,0.058252427184466014,Christian Ethics & the Sit-In
require,0.14457831325301204,Christian Ethics & the Sit-In
states,0.07633587786259542,Christian Ethics & the Sit-In
Rogers,1.75,Christian Ethics & the Sit-In
social,0.26666666666666666,Christian Ethics & the Sit-In
set,0.22889305816135086,Christian Ethics & the Sit-In
convict,5.0,Christian Ethics & the Sit-In
justify,0.6060606060606061,Christian Ethics & the Sit-In
however,0.13846153846153844,Christian Ethics & the Sit-In
desired,0.18367346938775508,Christian Ethics & the Sit-In
justifying,0.6060606060606061,Christian Ethics & the Sit-In
considerable,0.16666666666666666,Christian Ethics & the Sit-In
out,0.16853932584269662,Christian Ethics & the Sit-In
",",108000.0,Christian Ethics & the Sit-In
usual,0.07142857142857142,Christian Ethics & the Sit-In
brutal,0.3870967741935484,Christian Ethics & the Sit-In
obedience,0.2,Christian Ethics & the Sit-In
rights,0.10869565217391305,Christian Ethics & the Sit-In
person,0.07894736842105264,Christian Ethics & the Sit-In
being,0.034408602150537634,Christian Ethics & the Sit-In
strong,0.12871287128712872,Christian Ethics & the Sit-In
cause,0.057971014492753624,Christian Ethics & the Sit-In
justification,1.0,Christian Ethics & the Sit-In
yellow,1.75,Christian Ethics & the Sit-In
love-in-action,1000.0,Christian Ethics & the Sit-In
achievement,1.0,Christian Ethics & the Sit-In
Christian,1.8,Christian Ethics & the Sit-In
Philco-sponsored,1000.0,Christian Ethics & the Sit-In
outstanding,0.10526315789473684,Christian Ethics & the Sit-In
Mennonite,200.0,Christian Ethics & the Sit-In
asserted,0.8571428571428571,Christian Ethics & the Sit-In
contribute,0.11428571428571428,Christian Ethics & the Sit-In
broke,0.2058823529411765,Christian Ethics & the Sit-In
decentralization,100.0,Christian Ethics & the Sit-In
charity,300.0,Christian Ethics & the Sit-In
dealer,0.4166666666666667,Christian Ethics & the Sit-In
knowingly,100.0,Christian Ethics & the Sit-In
final,0.06481481481481481,Christian Ethics & the Sit-In
location,0.36,Christian Ethics & the Sit-In
him,4000.0,Christian Ethics & the Sit-In
Quakers,7.0,Christian Ethics & the Sit-In
intimidate,2.0,Christian Ethics & the Sit-In
apply,0.08783783783783783,Christian Ethics & the Sit-In
forced,0.20481927710843373,Christian Ethics & the Sit-In
diametrically,100.0,Christian Ethics & the Sit-In
men,0.11249999999999999,Christian Ethics & the Sit-In
Mennonites,100.0,Christian Ethics & the Sit-In
number,0.06369426751592357,Christian Ethics & the Sit-In
therefore,0.022556390977443608,Christian Ethics & the Sit-In
writer,0.3333333333333333,Christian Ethics & the Sit-In
relevant,1.0,Christian Ethics & the Sit-In
recourse,0.6,Christian Ethics & the Sit-In
conduct,0.5168539325842697,Christian Ethics & the Sit-In
there,0.021739130434782608,Christian Ethics & the Sit-In
his,10000.0,Christian Ethics & the Sit-In
Such,0.009345794392523364,Christian Ethics & the Sit-In
man's,1000.0,Christian Ethics & the Sit-In
assert,0.7857142857142857,Christian Ethics & the Sit-In
on,0.0136986301369863,Christian Ethics & the Sit-In
19,0.5,Christian Ethics & the Sit-In
had,0.023539668700959023,Christian Ethics & the Sit-In
should,2000.0,Christian Ethics & the Sit-In
freedom,0.8571428571428571,Christian Ethics & the Sit-In
aggression,3.0,Christian Ethics & the Sit-In
located,0.13157894736842105,Christian Ethics & the Sit-In
even,0.11501597444089458,Christian Ethics & the Sit-In
Attorney,0.25,Christian Ethics & the Sit-In
champion,0.8999999999999999,Christian Ethics & the Sit-In
Since,1000.0,Christian Ethics & the Sit-In
case,0.5739910313901345,Christian Ethics & the Sit-In
seem,0.13636363636363638,Christian Ethics & the Sit-In
primarily,0.6666666666666666,Christian Ethics & the Sit-In
races,0.20879120879120877,Christian Ethics & the Sit-In
namely,1.0,Christian Ethics & the Sit-In
while,0.08888888888888889,Christian Ethics & the Sit-In
dominated,0.5416666666666666,Christian Ethics & the Sit-In
of,103000.0,Christian Ethics & the Sit-In
assumed,0.21951219512195122,Christian Ethics & the Sit-In
accord,1.2173913043478262,Christian Ethics & the Sit-In
goals,0.13793103448275862,Christian Ethics & the Sit-In
Perhaps,0.13636363636363638,Christian Ethics & the Sit-In
That,1000.0,Christian Ethics & the Sit-In
B.,1000.0,Christian Ethics & the Sit-In
analogous,2.0,Christian Ethics & the Sit-In
Tennessee,4.0,Christian Ethics & the Sit-In
applications,0.7272727272727273,Christian Ethics & the Sit-In
raises,0.32450331125827814,Christian Ethics & the Sit-In
In,0.012432656444260256,Christian Ethics & the Sit-In
chain,1.3448275862068966,Christian Ethics & the Sit-In
government,0.2647058823529412,Christian Ethics & the Sit-In
lunch,2.0,Christian Ethics & the Sit-In
opponent,2.5,Christian Ethics & the Sit-In
made,0.08894702419882276,Christian Ethics & the Sit-In
instances,0.09333333333333334,Christian Ethics & the Sit-In
resolved,0.25490196078431376,Christian Ethics & the Sit-In
pre-conditions,1000.0,Christian Ethics & the Sit-In
wholly,0.01639344262295082,Christian Ethics & the Sit-In
discrimination,12.0,Christian Ethics & the Sit-In
relations,0.38636363636363635,Christian Ethics & the Sit-In
customs,1.1666666666666665,Christian Ethics & the Sit-In
repressed,2.1666666666666665,Christian Ethics & the Sit-In
great,0.2747252747252747,Christian Ethics & the Sit-In
organized,0.27692307692307694,Christian Ethics & the Sit-In
many,0.010638297872340425,Christian Ethics & the Sit-In
policy,1.090909090909091,Christian Ethics & the Sit-In
justice,3.2,Christian Ethics & the Sit-In
largely,0.27272727272727276,Christian Ethics & the Sit-In
network,1.1666666666666667,Christian Ethics & the Sit-In
destroy,0.7142857142857143,Christian Ethics & the Sit-In
),5000.0,Christian Ethics & the Sit-In
based,0.12,Christian Ethics & the Sit-In
beyond,0.05555555555555555,Christian Ethics & the Sit-In
leadership,0.12,Christian Ethics & the Sit-In
clear,0.6728971962616822,Christian Ethics & the Sit-In
injury,0.875,Christian Ethics & the Sit-In
might,0.08633093525179855,Christian Ethics & the Sit-In
cut,0.7065217391304347,Christian Ethics & the Sit-In
additional,0.10526315789473684,Christian Ethics & the Sit-In
South,1.7560975609756098,Christian Ethics & the Sit-In
nation,0.1652892561983471,Christian Ethics & the Sit-In
both,0.039473684210526314,Christian Ethics & the Sit-In
unqualified,3.0,Christian Ethics & the Sit-In
governing,0.31884057971014496,Christian Ethics & the Sit-In
fact,0.08108108108108109,Christian Ethics & the Sit-In
--,3000.0,Christian Ethics & the Sit-In
prove,0.1323529411764706,Christian Ethics & the Sit-In
detail,0.07462686567164178,Christian Ethics & the Sit-In
minds,0.0898876404494382,Christian Ethics & the Sit-In
Title,0.55,Christian Ethics & the Sit-In
likely,0.2641509433962264,Christian Ethics & the Sit-In
agrees,0.3902439024390244,Christian Ethics & the Sit-In
leaders,0.5,Christian Ethics & the Sit-In
principles,0.9090909090909091,Christian Ethics & the Sit-In
distinction,0.6818181818181818,Christian Ethics & the Sit-In
But,0.01297016861219196,Christian Ethics & the Sit-In
forbids,1.1,Christian Ethics & the Sit-In
will,0.2,Christian Ethics & the Sit-In
re-establishing,1000.0,Christian Ethics & the Sit-In
Everybody,1000.0,Christian Ethics & the Sit-In
presented,0.08438818565400844,Christian Ethics & the Sit-In
form,0.2557726465364121,Christian Ethics & the Sit-In
dissimilar,0.16,Christian Ethics & the Sit-In
fails,0.13709677419354838,Christian Ethics & the Sit-In
God,0.12121212121212122,Christian Ethics & the Sit-In
investors,100.0,Christian Ethics & the Sit-In
no,0.03164556962025316,Christian Ethics & the Sit-In
said,0.03136531365313653,Christian Ethics & the Sit-In
County,0.058823529411764705,Christian Ethics & the Sit-In
sake,0.3333333333333333,Christian Ethics & the Sit-In
facts,0.013513513513513514,Christian Ethics & the Sit-In
used,0.24,Christian Ethics & the Sit-In
was,0.09113001215066828,Christian Ethics & the Sit-In
published,0.20454545454545453,Christian Ethics & the Sit-In
remedies,0.7333333333333334,Christian Ethics & the Sit-In
practice,0.15234375,Christian Ethics & the Sit-In
bottom,0.11480362537764349,Christian Ethics & the Sit-In
thing,0.03658536585365854,Christian Ethics & the Sit-In
insight,0.875,Christian Ethics & the Sit-In
counters,0.8888888888888888,Christian Ethics & the Sit-In
against,10000.0,Christian Ethics & the Sit-In
can,0.4621848739495798,Christian Ethics & the Sit-In
so,0.026143790849673203,Christian Ethics & the Sit-In
``,11000.0,Christian Ethics & the Sit-In
less,0.11764705882352941,Christian Ethics & the Sit-In
between,0.25301204819277107,Christian Ethics & the Sit-In
strength,0.7586206896551725,Christian Ethics & the Sit-In
specified,0.3103448275862069,Christian Ethics & the Sit-In
very,0.075,Christian Ethics & the Sit-In
alone,0.1021897810218978,Christian Ethics & the Sit-In
.,53000.0,Christian Ethics & the Sit-In
changing,0.18666666666666668,Christian Ethics & the Sit-In
victim,0.5,Christian Ethics & the Sit-In
whenever,1000.0,Christian Ethics & the Sit-In
man,0.12021857923497267,Christian Ethics & the Sit-In
certainly,0.208955223880597,Christian Ethics & the Sit-In
conscience,4.0,Christian Ethics & the Sit-In
happens,0.16190476190476188,Christian Ethics & the Sit-In
However,0.04615384615384615,Christian Ethics & the Sit-In
enthusiasm,1.5,Christian Ethics & the Sit-In
found,0.14428857715430862,Christian Ethics & the Sit-In
African,0.25,Christian Ethics & the Sit-In
conditions,0.6263736263736264,Christian Ethics & the Sit-In
company,0.7333333333333334,Christian Ethics & the Sit-In
Fayette,1000.0,Christian Ethics & the Sit-In
million,0.5294117647058824,Christian Ethics & the Sit-In
drama,0.16,Christian Ethics & the Sit-In
could,1000.0,Christian Ethics & the Sit-In
first,0.11914893617021277,Christian Ethics & the Sit-In
distinctions,0.22727272727272727,Christian Ethics & the Sit-In
from,6000.0,Christian Ethics & the Sit-In
principle,0.18181818181818182,Christian Ethics & the Sit-In
needs,0.14869888475836432,Christian Ethics & the Sit-In
up,0.03821656050955414,Christian Ethics & the Sit-In
violent,0.7741935483870968,Christian Ethics & the Sit-In
love's,1000.0,Christian Ethics & the Sit-In
world,0.1262135922330097,Christian Ethics & the Sit-In
Heaven,1.75,Christian Ethics & the Sit-In
advantage,0.5454545454545455,Christian Ethics & the Sit-In
demoralizes,200.0,Christian Ethics & the Sit-In
firmer,0.1948051948051948,Christian Ethics & the Sit-In
them,7000.0,Christian Ethics & the Sit-In
called,0.1984732824427481,Christian Ethics & the Sit-In
almost,0.017738359201773836,Christian Ethics & the Sit-In
say,0.061946902654867256,Christian Ethics & the Sit-In
foregoing,2.0,Christian Ethics & the Sit-In
amount,0.05649717514124294,Christian Ethics & the Sit-In
whether,2000.0,Christian Ethics & the Sit-In
oppression,100.0,Christian Ethics & the Sit-In
ends,0.06498194945848375,Christian Ethics & the Sit-In
undertaken,0.5,Christian Ethics & the Sit-In
destroyed,0.6363636363636364,Christian Ethics & the Sit-In
blunt,2.5,Christian Ethics & the Sit-In
has,0.15170008718395817,Christian Ethics & the Sit-In
and,59000.0,Christian Ethics & the Sit-In
same,0.0599250936329588,Christian Ethics & the Sit-In
economy,1.0,Christian Ethics & the Sit-In
country,0.17763157894736842,Christian Ethics & the Sit-In
may,0.17751479289940827,Christian Ethics & the Sit-In
protest,0.625,Christian Ethics & the Sit-In
lives,0.023809523809523808,Christian Ethics & the Sit-In
sit-in,100.0,Christian Ethics & the Sit-In
overcomes,0.875,Christian Ethics & the Sit-In
chosen,0.09183673469387754,Christian Ethics & the Sit-In
also,0.26639344262295084,Christian Ethics & the Sit-In
subjectively,0.5,Christian Ethics & the Sit-In
writes,0.34782608695652173,Christian Ethics & the Sit-In
persecution,0.3333333333333333,Christian Ethics & the Sit-In
This,3000.0,Christian Ethics & the Sit-In
act,0.0423728813559322,Christian Ethics & the Sit-In
where,3000.0,Christian Ethics & the Sit-In
inevitable,0.5,Christian Ethics & the Sit-In
quite,0.11764705882352941,Christian Ethics & the Sit-In
effectively,0.75,Christian Ethics & the Sit-In
it,1800.0,Christian Ethics & the Sit-In
peace,0.7692307692307692,Christian Ethics & the Sit-In
changes,0.18292682926829268,Christian Ethics & the Sit-In
phrase,0.20833333333333334,Christian Ethics & the Sit-In
apartheid,100.0,Christian Ethics & the Sit-In
struggle,0.5945945945945946,Christian Ethics & the Sit-In
following,0.03825136612021858,Christian Ethics & the Sit-In
another,0.13114754098360656,Christian Ethics & the Sit-In
terms,0.25,Christian Ethics & the Sit-In
voluntary,0.5,Christian Ethics & the Sit-In
Africa,1.5,Christian Ethics & the Sit-In
trial,0.09859154929577466,Christian Ethics & the Sit-In
economic,8.8,Christian Ethics & the Sit-In
still,0.10326086956521739,Christian Ethics & the Sit-In
prudence,100.0,Christian Ethics & the Sit-In
defeat,0.5294117647058824,Christian Ethics & the Sit-In
skillfully,100.0,Christian Ethics & the Sit-In
simply,0.015523932729624837,Christian Ethics & the Sit-In
Citizens',2000.0,Christian Ethics & the Sit-In
coercion,1.0,Christian Ethics & the Sit-In
meetings,0.15165876777251186,Christian Ethics & the Sit-In
establishing,0.11515151515151516,Christian Ethics & the Sit-In
removed,0.07661290322580645,Christian Ethics & the Sit-In
i.e.,0.21428571428571427,Christian Ethics & the Sit-In
high,0.23529411764705882,Christian Ethics & the Sit-In
;,8000.0,Christian Ethics & the Sit-In
commonly,0.75,Christian Ethics & the Sit-In
take,0.11755102040816326,Christian Ethics & the Sit-In
white,1.1475409836065573,Christian Ethics & the Sit-In
victory,0.25,Christian Ethics & the Sit-In
community,0.7692307692307692,Christian Ethics & the Sit-In
center,0.4421052631578947,Christian Ethics & the Sit-In
diabolical,100.0,Christian Ethics & the Sit-In
Union,0.4181818181818182,Christian Ethics & the Sit-In
political,0.06666666666666667,Christian Ethics & the Sit-In
Philco,1000.0,Christian Ethics & the Sit-In
use,2.392,Christian Ethics & the Sit-In
objective,1.0,Christian Ethics & the Sit-In
instrument,2.5,Christian Ethics & the Sit-In
forward,0.8823529411764706,Christian Ethics & the Sit-In
White,1.1475409836065573,Christian Ethics & the Sit-In
different,0.12,Christian Ethics & the Sit-In
stop,0.2233009708737864,Christian Ethics & the Sit-In
means,0.8045977011494253,Christian Ethics & the Sit-In
definitely,1.2,Christian Ethics & the Sit-In
result,0.09424083769633508,Christian Ethics & the Sit-In
by,0.137221269296741,Christian Ethics & the Sit-In
light,0.3333333333333333,Christian Ethics & the Sit-In
achieving,0.2,Christian Ethics & the Sit-In
engaging,0.21999999999999997,Christian Ethics & the Sit-In
southern,0.6666666666666666,Christian Ethics & the Sit-In
threatening,0.6,Christian Ethics & the Sit-In
