w,taza
met,0.13989637305699482,Rhode Island Legislative Council. Research Report Number 1
restrictions,1.0,Rhode Island Legislative Council. Research Report Number 1
engineers,0.5238095238095238,Rhode Island Legislative Council. Research Report Number 1
drivers,0.8571428571428571,Rhode Island Legislative Council. Research Report Number 1
costs,0.03896103896103896,Rhode Island Legislative Council. Research Report Number 1
averaged,0.2,Rhode Island Legislative Council. Research Report Number 1
23,1.3333333333333333,Rhode Island Legislative Council. Research Report Number 1
allowances,27.2,Rhode Island Legislative Council. Research Report Number 1
all,0.14754098360655737,Rhode Island Legislative Council. Research Report Number 1
equipment,0.037037037037037035,Rhode Island Legislative Council. Research Report Number 1
abuse,1.0588235294117647,Rhode Island Legislative Council. Research Report Number 1
reasonably,0.2127659574468085,Rhode Island Legislative Council. Research Report Number 1
discount,4.0,Rhode Island Legislative Council. Research Report Number 1
average,0.5106382978723405,Rhode Island Legislative Council. Research Report Number 1
6,0.4666666666666667,Rhode Island Legislative Council. Research Report Number 1
Table,0.7804878048780488,Rhode Island Legislative Council. Research Report Number 1
too,0.0653061224489796,Rhode Island Legislative Council. Research Report Number 1
providing,0.15789473684210528,Rhode Island Legislative Council. Research Report Number 1
example,0.1411764705882353,Rhode Island Legislative Council. Research Report Number 1
lower,0.4175824175824176,Rhode Island Legislative Council. Research Report Number 1
$.09,1000.0,Rhode Island Legislative Council. Research Report Number 1
retained,0.1285714285714286,Rhode Island Legislative Council. Research Report Number 1
",",73000.0,Rhode Island Legislative Council. Research Report Number 1
assigning,0.25862068965517243,Rhode Island Legislative Council. Research Report Number 1
such,0.018691588785046728,Rhode Island Legislative Council. Research Report Number 1
rapidly,0.29411764705882354,Rhode Island Legislative Council. Research Report Number 1
mile,27.2,Rhode Island Legislative Council. Research Report Number 1
billed,0.3333333333333333,Rhode Island Legislative Council. Research Report Number 1
general,0.8372093023255814,Rhode Island Legislative Council. Research Report Number 1
procedures,0.2,Rhode Island Legislative Council. Research Report Number 1
shed,0.8,Rhode Island Legislative Council. Research Report Number 1
construction,0.175,Rhode Island Legislative Council. Research Report Number 1
1942,3000.0,Rhode Island Legislative Council. Research Report Number 1
assigns,0.22807017543859648,Rhode Island Legislative Council. Research Report Number 1
vehicle,1000.0,Rhode Island Legislative Council. Research Report Number 1
reimbursement,100.0,Rhode Island Legislative Council. Research Report Number 1
And,1000.0,Rhode Island Legislative Council. Research Report Number 1
Rhode,4000.0,Rhode Island Legislative Council. Research Report Number 1
.,111000.0,Rhode Island Legislative Council. Research Report Number 1
when,7000.0,Rhode Island Legislative Council. Research Report Number 1
Island's,3000.0,Rhode Island Legislative Council. Research Report Number 1
does,0.17227722772277226,Rhode Island Legislative Council. Research Report Number 1
While,0.044444444444444446,Rhode Island Legislative Council. Research Report Number 1
acquisition,0.375,Rhode Island Legislative Council. Research Report Number 1
itself,1000.0,Rhode Island Legislative Council. Research Report Number 1
reasons,0.24444444444444444,Rhode Island Legislative Council. Research Report Number 1
transferred,0.7826086956521738,Rhode Island Legislative Council. Research Report Number 1
by,0.06174957118353345,Rhode Island Legislative Council. Research Report Number 1
Regulations,0.5454545454545455,Rhode Island Legislative Council. Research Report Number 1
),23000.0,Rhode Island Legislative Council. Research Report Number 1
traveled,0.15267175572519084,Rhode Island Legislative Council. Research Report Number 1
comparison,1.4285714285714286,Rhode Island Legislative Council. Research Report Number 1
problem,0.031578947368421054,Rhode Island Legislative Council. Research Report Number 1
as,0.045821400676907056,Rhode Island Legislative Council. Research Report Number 1
respectively,0.3333333333333333,Rhode Island Legislative Council. Research Report Number 1
uniform,0.4444444444444444,Rhode Island Legislative Council. Research Report Number 1
economy,2.0,Rhode Island Legislative Council. Research Report Number 1
later,0.07614213197969544,Rhode Island Legislative Council. Research Report Number 1
refine,0.053691275167785234,Rhode Island Legislative Council. Research Report Number 1
state-owned,12000.0,Rhode Island Legislative Council. Research Report Number 1
1940,3000.0,Rhode Island Legislative Council. Research Report Number 1
light,0.6666666666666666,Rhode Island Legislative Council. Research Report Number 1
Prior,0.2857142857142857,Rhode Island Legislative Council. Research Report Number 1
homes,0.0648854961832061,Rhode Island Legislative Council. Research Report Number 1
normal,0.1111111111111111,Rhode Island Legislative Council. Research Report Number 1
more,0.19424460431654675,Rhode Island Legislative Council. Research Report Number 1
transportation,10.0,Rhode Island Legislative Council. Research Report Number 1
most,0.019955654101995565,Rhode Island Legislative Council. Research Report Number 1
into,1000.0,Rhode Island Legislative Council. Research Report Number 1
Requests,0.30434782608695654,Rhode Island Legislative Council. Research Report Number 1
difficult,0.06,Rhode Island Legislative Council. Research Report Number 1
terms,0.125,Rhode Island Legislative Council. Research Report Number 1
an,300.0,Rhode Island Legislative Council. Research Report Number 1
quarters,0.5151515151515151,Rhode Island Legislative Council. Research Report Number 1
progress,1.9000000000000001,Rhode Island Legislative Council. Research Report Number 1
35%,1000.0,Rhode Island Legislative Council. Research Report Number 1
1951,1000.0,Rhode Island Legislative Council. Research Report Number 1
sound,0.07165109034267912,Rhode Island Legislative Council. Research Report Number 1
forty,1.25,Rhode Island Legislative Council. Research Report Number 1
appears,0.056818181818181816,Rhode Island Legislative Council. Research Report Number 1
--,1000.0,Rhode Island Legislative Council. Research Report Number 1
state's,2000.0,Rhode Island Legislative Council. Research Report Number 1
division,0.16216216216216214,Rhode Island Legislative Council. Research Report Number 1
highway,0.6666666666666666,Rhode Island Legislative Council. Research Report Number 1
200,0.75,Rhode Island Legislative Council. Research Report Number 1
taking,0.05775577557755776,Rhode Island Legislative Council. Research Report Number 1
tax,0.2631578947368421,Rhode Island Legislative Council. Research Report Number 1
C,0.34328358208955223,Rhode Island Legislative Council. Research Report Number 1
plus,0.12820512820512822,Rhode Island Legislative Council. Research Report Number 1
problematical,0.6363636363636364,Rhode Island Legislative Council. Research Report Number 1
Island,0.2,Rhode Island Legislative Council. Research Report Number 1
few,0.028169014084507043,Rhode Island Legislative Council. Research Report Number 1
allocation,100.0,Rhode Island Legislative Council. Research Report Number 1
personnel,0.7894736842105263,Rhode Island Legislative Council. Research Report Number 1
earlier,0.02857142857142857,Rhode Island Legislative Council. Research Report Number 1
measures,0.2429906542056075,Rhode Island Legislative Council. Research Report Number 1
ineffective,5.0,Rhode Island Legislative Council. Research Report Number 1
Vehicles,100.0,Rhode Island Legislative Council. Research Report Number 1
compilation,100.0,Rhode Island Legislative Council. Research Report Number 1
operate,0.04220779220779221,Rhode Island Legislative Council. Research Report Number 1
officers,0.5,Rhode Island Legislative Council. Research Report Number 1
well-regulated,1000.0,Rhode Island Legislative Council. Research Report Number 1
current,0.26666666666666666,Rhode Island Legislative Council. Research Report Number 1
Office,0.06643356643356643,Rhode Island Legislative Council. Research Report Number 1
practically,0.017094017094017096,Rhode Island Legislative Council. Research Report Number 1
excise,5.0,Rhode Island Legislative Council. Research Report Number 1
old,0.10833333333333334,Rhode Island Legislative Council. Research Report Number 1
become,0.034482758620689655,Rhode Island Legislative Council. Research Report Number 1
it,300.0,Rhode Island Legislative Council. Research Report Number 1
fact,0.02702702702702703,Rhode Island Legislative Council. Research Report Number 1
services,0.4197530864197531,Rhode Island Legislative Council. Research Report Number 1
prior,0.5714285714285714,Rhode Island Legislative Council. Research Report Number 1
matter,0.18181818181818182,Rhode Island Legislative Council. Research Report Number 1
however,0.04615384615384615,Rhode Island Legislative Council. Research Report Number 1
keeping,0.49090909090909085,Rhode Island Legislative Council. Research Report Number 1
garages,2.0,Rhode Island Legislative Council. Research Report Number 1
use,2.944,Rhode Island Legislative Council. Research Report Number 1
upgrade,0.45833333333333337,Rhode Island Legislative Council. Research Report Number 1
$.027,2000.0,Rhode Island Legislative Council. Research Report Number 1
management,2.3636363636363638,Rhode Island Legislative Council. Research Report Number 1
dirty,1.0476190476190477,Rhode Island Legislative Council. Research Report Number 1
mileage,800.0,Rhode Island Legislative Council. Research Report Number 1
allowed,0.22535211267605634,Rhode Island Legislative Council. Research Report Number 1
two,0.08152173913043478,Rhode Island Legislative Council. Research Report Number 1
trade,0.23214285714285715,Rhode Island Legislative Council. Research Report Number 1
itemized,100.0,Rhode Island Legislative Council. Research Report Number 1
lowest,0.08571428571428572,Rhode Island Legislative Council. Research Report Number 1
varied,0.23255813953488372,Rhode Island Legislative Council. Research Report Number 1
working,0.06765676567656766,Rhode Island Legislative Council. Research Report Number 1
is,0.32673267326732675,Rhode Island Legislative Council. Research Report Number 1
their,4000.0,Rhode Island Legislative Council. Research Report Number 1
year,0.273972602739726,Rhode Island Legislative Council. Research Report Number 1
appropriating,0.3333333333333333,Rhode Island Legislative Council. Research Report Number 1
month,0.25,Rhode Island Legislative Council. Research Report Number 1
restrictive,100.0,Rhode Island Legislative Council. Research Report Number 1
at,0.05203252032520325,Rhode Island Legislative Council. Research Report Number 1
obscured,0.8,Rhode Island Legislative Council. Research Report Number 1
gasoline,0.5714285714285714,Rhode Island Legislative Council. Research Report Number 1
clearly,0.12195121951219513,Rhode Island Legislative Council. Research Report Number 1
manner,0.07741935483870968,Rhode Island Legislative Council. Research Report Number 1
period,0.18309859154929578,Rhode Island Legislative Council. Research Report Number 1
contracts,0.08633093525179855,Rhode Island Legislative Council. Research Report Number 1
judgment,0.2295081967213115,Rhode Island Legislative Council. Research Report Number 1
2,0.08152173913043478,Rhode Island Legislative Council. Research Report Number 1
were,0.08910891089108912,Rhode Island Legislative Council. Research Report Number 1
being,0.017204301075268817,Rhode Island Legislative Council. Research Report Number 1
say,0.061946902654867256,Rhode Island Legislative Council. Research Report Number 1
personal,0.04,Rhode Island Legislative Council. Research Report Number 1
losses,0.1262135922330097,Rhode Island Legislative Council. Research Report Number 1
drive,0.0813953488372093,Rhode Island Legislative Council. Research Report Number 1
Order,0.12138728323699423,Rhode Island Legislative Council. Research Report Number 1
much,0.045714285714285714,Rhode Island Legislative Council. Research Report Number 1
decided,0.2962962962962963,Rhode Island Legislative Council. Research Report Number 1
purchases,0.5217391304347826,Rhode Island Legislative Council. Research Report Number 1
quantity,0.25,Rhode Island Legislative Council. Research Report Number 1
including,0.31578947368421056,Rhode Island Legislative Council. Research Report Number 1
reflects,4.666666666666667,Rhode Island Legislative Council. Research Report Number 1
simply,0.0077619663648124185,Rhode Island Legislative Council. Research Report Number 1
according,1.0526315789473684,Rhode Island Legislative Council. Research Report Number 1
higher,0.10666666666666667,Rhode Island Legislative Council. Research Report Number 1
home,0.07299270072992702,Rhode Island Legislative Council. Research Report Number 1
present,0.09205020920502092,Rhode Island Legislative Council. Research Report Number 1
locations,0.36,Rhode Island Legislative Council. Research Report Number 1
duplication,3.0,Rhode Island Legislative Council. Research Report Number 1
obvious,0.09090909090909091,Rhode Island Legislative Council. Research Report Number 1
problems,0.06315789473684211,Rhode Island Legislative Council. Research Report Number 1
one,0.07271171941830624,Rhode Island Legislative Council. Research Report Number 1
related,1.542857142857143,Rhode Island Legislative Council. Research Report Number 1
probably,0.1951219512195122,Rhode Island Legislative Council. Research Report Number 1
awards,0.20454545454545453,Rhode Island Legislative Council. Research Report Number 1
Services,0.20987654320987656,Rhode Island Legislative Council. Research Report Number 1
buying,0.5,Rhode Island Legislative Council. Research Report Number 1
established,0.14204545454545456,Rhode Island Legislative Council. Research Report Number 1
per,16000.0,Rhode Island Legislative Council. Research Report Number 1
may,0.07100591715976332,Rhode Island Legislative Council. Research Report Number 1
Executive,0.5,Rhode Island Legislative Council. Research Report Number 1
station,0.038834951456310676,Rhode Island Legislative Council. Research Report Number 1
indication,0.22727272727272727,Rhode Island Legislative Council. Research Report Number 1
mostly,0.2608695652173913,Rhode Island Legislative Council. Research Report Number 1
because,1000.0,Rhode Island Legislative Council. Research Report Number 1
expectations,0.5833333333333334,Rhode Island Legislative Council. Research Report Number 1
reimbursements,200.0,Rhode Island Legislative Council. Research Report Number 1
state,3.66412213740458,Rhode Island Legislative Council. Research Report Number 1
another,0.06557377049180328,Rhode Island Legislative Council. Research Report Number 1
popularly,100.0,Rhode Island Legislative Council. Research Report Number 1
determination,0.3333333333333333,Rhode Island Legislative Council. Research Report Number 1
1917,2000.0,Rhode Island Legislative Council. Research Report Number 1
Flat,0.37037037037037035,Rhode Island Legislative Council. Research Report Number 1
new,0.11282051282051282,Rhode Island Legislative Council. Research Report Number 1
compares,1.0,Rhode Island Legislative Council. Research Report Number 1
only,0.05521472392638037,Rhode Island Legislative Council. Research Report Number 1
points,0.12737127371273713,Rhode Island Legislative Council. Research Report Number 1
each,0.1851851851851852,Rhode Island Legislative Council. Research Report Number 1
automotive,100.0,Rhode Island Legislative Council. Research Report Number 1
Gasoline,0.5714285714285714,Rhode Island Legislative Council. Research Report Number 1
found,0.07214428857715431,Rhode Island Legislative Council. Research Report Number 1
increase,0.4736842105263158,Rhode Island Legislative Council. Research Report Number 1
owns,0.004942339373970346,Rhode Island Legislative Council. Research Report Number 1
detail,0.22388059701492538,Rhode Island Legislative Council. Research Report Number 1
handles,0.14432989690721648,Rhode Island Legislative Council. Research Report Number 1
requirements,0.1346153846153846,Rhode Island Legislative Council. Research Report Number 1
1959-60,1000.0,Rhode Island Legislative Council. Research Report Number 1
type,0.09523809523809523,Rhode Island Legislative Council. Research Report Number 1
reduce,0.673076923076923,Rhode Island Legislative Council. Research Report Number 1
assignments,1.4,Rhode Island Legislative Council. Research Report Number 1
special,0.10606060606060606,Rhode Island Legislative Council. Research Report Number 1
control,0.5599999999999999,Rhode Island Legislative Council. Research Report Number 1
under,0.037037037037037035,Rhode Island Legislative Council. Research Report Number 1
those,1000.0,Rhode Island Legislative Council. Research Report Number 1
funds,0.6206896551724138,Rhode Island Legislative Council. Research Report Number 1
taxes,0.31578947368421056,Rhode Island Legislative Council. Research Report Number 1
staff,2.0,Rhode Island Legislative Council. Research Report Number 1
paying,0.17894736842105263,Rhode Island Legislative Council. Research Report Number 1
if,1000.0,Rhode Island Legislative Council. Research Report Number 1
also,0.020491803278688527,Rhode Island Legislative Council. Research Report Number 1
History,0.047619047619047616,Rhode Island Legislative Council. Research Report Number 1
E,1.1111111111111112,Rhode Island Legislative Council. Research Report Number 1
exclusively,0.020242914979757085,Rhode Island Legislative Council. Research Report Number 1
and/or,3000.0,Rhode Island Legislative Council. Research Report Number 1
covered,0.32727272727272727,Rhode Island Legislative Council. Research Report Number 1
paid,0.1473684210526316,Rhode Island Legislative Council. Research Report Number 1
rate,0.24861878453038674,Rhode Island Legislative Council. Research Report Number 1
proportion,0.3333333333333333,Rhode Island Legislative Council. Research Report Number 1
subsequent,1.0,Rhode Island Legislative Council. Research Report Number 1
kinds,0.03225806451612903,Rhode Island Legislative Council. Research Report Number 1
reimburseable,2000.0,Rhode Island Legislative Council. Research Report Number 1
test,0.15315315315315314,Rhode Island Legislative Council. Research Report Number 1
indicate,0.09,Rhode Island Legislative Council. Research Report Number 1
along,0.00228310502283105,Rhode Island Legislative Council. Research Report Number 1
legislative,0.3333333333333333,Rhode Island Legislative Council. Research Report Number 1
1951-1956,1000.0,Rhode Island Legislative Council. Research Report Number 1
while,0.044444444444444446,Rhode Island Legislative Council. Research Report Number 1
business,0.5981308411214953,Rhode Island Legislative Council. Research Report Number 1
following,0.03825136612021858,Rhode Island Legislative Council. Research Report Number 1
Once,0.1320754716981132,Rhode Island Legislative Council. Research Report Number 1
controls,0.13999999999999999,Rhode Island Legislative Council. Research Report Number 1
$.07,3000.0,Rhode Island Legislative Council. Research Report Number 1
indicates,0.18,Rhode Island Legislative Council. Research Report Number 1
assign,0.45614035087719296,Rhode Island Legislative Council. Research Report Number 1
"13,200",1000.0,Rhode Island Legislative Council. Research Report Number 1
rather,0.16842105263157894,Rhode Island Legislative Council. Research Report Number 1
rationed,100.0,Rhode Island Legislative Council. Research Report Number 1
monthly,1.5,Rhode Island Legislative Council. Research Report Number 1
role,0.1090909090909091,Rhode Island Legislative Council. Research Report Number 1
invariably,0.056603773584905655,Rhode Island Legislative Council. Research Report Number 1
non-itemized,1000.0,Rhode Island Legislative Council. Research Report Number 1
types,0.19047619047619047,Rhode Island Legislative Council. Research Report Number 1
forth,0.04375,Rhode Island Legislative Council. Research Report Number 1
action,0.24324324324324326,Rhode Island Legislative Council. Research Report Number 1
perfectly,0.0851063829787234,Rhode Island Legislative Council. Research Report Number 1
traded,0.5217391304347826,Rhode Island Legislative Council. Research Report Number 1
similar,0.03626943005181347,Rhode Island Legislative Council. Research Report Number 1
unit,0.30303030303030304,Rhode Island Legislative Council. Research Report Number 1
fixed,0.10787172011661808,Rhode Island Legislative Council. Research Report Number 1
It,900.0,Rhode Island Legislative Council. Research Report Number 1
pool's,2000.0,Rhode Island Legislative Council. Research Report Number 1
Where,1000.0,Rhode Island Legislative Council. Research Report Number 1
State,0.07633587786259542,Rhode Island Legislative Council. Research Report Number 1
twenty,0.35714285714285715,Rhode Island Legislative Council. Research Report Number 1
necessary,0.13157894736842105,Rhode Island Legislative Council. Research Report Number 1
anything,1000.0,Rhode Island Legislative Council. Research Report Number 1
lieu,0.08791208791208792,Rhode Island Legislative Council. Research Report Number 1
subject,0.180327868852459,Rhode Island Legislative Council. Research Report Number 1
excels,3.0,Rhode Island Legislative Council. Research Report Number 1
puts,0.06415094339622641,Rhode Island Legislative Council. Research Report Number 1
considerable,0.16666666666666666,Rhode Island Legislative Council. Research Report Number 1
change-over,1000.0,Rhode Island Legislative Council. Research Report Number 1
One,0.0290846877673225,Rhode Island Legislative Council. Research Report Number 1
same,0.1198501872659176,Rhode Island Legislative Council. Research Report Number 1
auxiliary,3.3333333333333335,Rhode Island Legislative Council. Research Report Number 1
Until,1000.0,Rhode Island Legislative Council. Research Report Number 1
F,0.4,Rhode Island Legislative Council. Research Report Number 1
than,9000.0,Rhode Island Legislative Council. Research Report Number 1
conditions,0.20879120879120877,Rhode Island Legislative Council. Research Report Number 1
have,0.2781168265039233,Rhode Island Legislative Council. Research Report Number 1
system,0.16666666666666666,Rhode Island Legislative Council. Research Report Number 1
concern,0.16,Rhode Island Legislative Council. Research Report Number 1
Whereas,1000.0,Rhode Island Legislative Council. Research Report Number 1
actual,0.48,Rhode Island Legislative Council. Research Report Number 1
little,0.13930348258706468,Rhode Island Legislative Council. Research Report Number 1
expanded,2.571428571428571,Rhode Island Legislative Council. Research Report Number 1
provide,0.4736842105263158,Rhode Island Legislative Council. Research Report Number 1
remained,0.1,Rhode Island Legislative Council. Research Report Number 1
extent,0.1111111111111111,Rhode Island Legislative Council. Research Report Number 1
since,2000.0,Rhode Island Legislative Council. Research Report Number 1
advantage,0.27272727272727276,Rhode Island Legislative Council. Research Report Number 1
The,26000.0,Rhode Island Legislative Council. Research Report Number 1
show,0.1087866108786611,Rhode Island Legislative Council. Research Report Number 1
Nineteen,0.5,Rhode Island Legislative Council. Research Report Number 1
pool,2.2884615384615383,Rhode Island Legislative Council. Research Report Number 1
responsible,0.6666666666666666,Rhode Island Legislative Council. Research Report Number 1
reduced,0.6333333333333333,Rhode Island Legislative Council. Research Report Number 1
Purchases,0.13043478260869565,Rhode Island Legislative Council. Research Report Number 1
are,0.2828282828282828,Rhode Island Legislative Council. Research Report Number 1
governmental,1.0,Rhode Island Legislative Council. Research Report Number 1
reason,0.12222222222222222,Rhode Island Legislative Council. Research Report Number 1
repairs,2.6956521739130435,Rhode Island Legislative Council. Research Report Number 1
Origin,0.37735849056603776,Rhode Island Legislative Council. Research Report Number 1
overly,0.03361344537815126,Rhode Island Legislative Council. Research Report Number 1
felt,0.05439330543933055,Rhode Island Legislative Council. Research Report Number 1
shows,0.2175732217573222,Rhode Island Legislative Council. Research Report Number 1
this,6000.0,Rhode Island Legislative Council. Research Report Number 1
policy,0.8181818181818182,Rhode Island Legislative Council. Research Report Number 1
vehicles,3400.0,Rhode Island Legislative Council. Research Report Number 1
ratio,0.25,Rhode Island Legislative Council. Research Report Number 1
