w,taza
parceled,100.0,Newark Evening News
February,1.0,Newark Evening News
though,0.017857142857142856,Newark Evening News
corps,1.3333333333333333,Newark Evening News
complaint,0.4,Newark Evening News
feuds,100.0,Newark Evening News
greatest,0.15053763440860216,Newark Evening News
More,0.021582733812949638,Newark Evening News
produced,0.04142011834319527,Newark Evening News
spring,0.1769230769230769,Newark Evening News
success,0.4,Newark Evening News
Anybody,1000.0,Newark Evening News
Castro,1.0,Newark Evening News
:,1000.0,Newark Evening News
holding,0.06179196704428424,Newark Evening News
over-produce,1000.0,Newark Evening News
any,0.016483516483516484,Newark Evening News
them,2000.0,Newark Evening News
comes,0.0508130081300813,Newark Evening News
``,10000.0,Newark Evening News
squabbling,100.0,Newark Evening News
help,0.14285714285714285,Newark Evening News
Washington,1.4666666666666668,Newark Evening News
rid,0.11538461538461539,Newark Evening News
guessing,0.1285714285714286,Newark Evening News
'',10000.0,Newark Evening News
Kennedy's,2000.0,Newark Evening News
held,0.05731832139201637,Newark Evening News
shouting,0.5,Newark Evening News
conjecture,0.48275862068965514,Newark Evening News
slump,0.5909090909090909,Newark Evening News
big,0.16666666666666666,Newark Evening News
accused,0.6666666666666666,Newark Evening News
Southeast,4.5,Newark Evening News
report,0.3414634146341463,Newark Evening News
pickup,0.875,Newark Evening News
crowds,0.25925925925925924,Newark Evening News
every,0.04081632653061224,Newark Evening News
Newark,100.0,Newark Evening News
U.S.,1.064516129032258,Newark Evening News
Peace,0.7692307692307692,Newark Evening News
pouring,2.0,Newark Evening News
arduous,0.22641509433962262,Newark Evening News
States,0.22900763358778625,Newark Evening News
Louisiana,3.0,Newark Evening News
has,0.5309503051438536,Newark Evening News
labor's,1000.0,Newark Evening News
auto,0.07142857142857142,Newark Evening News
it's,1000.0,Newark Evening News
everything,1000.0,Newark Evening News
was,0.20048602673147023,Newark Evening News
specialist,2.0,Newark Evening News
prevent,0.13953488372093023,Newark Evening News
anticipated,0.3050847457627119,Newark Evening News
develop,0.2288557213930348,Newark Evening News
black-crowned,1000.0,Newark Evening News
countless,2.2,Newark Evening News
political,0.06666666666666667,Newark Evening News
job,0.0979020979020979,Newark Evening News
years,0.2,Newark Evening News
for,33000.0,Newark Evening News
move,0.20560747663551404,Newark Evening News
Dr.,0.2222222222222222,Newark Evening News
forecasting,0.6285714285714286,Newark Evening News
sense,0.16091954022988506,Newark Evening News
seashore,0.6666666666666666,Newark Evening News
OAS,200.0,Newark Evening News
Force,0.15476190476190477,Newark Evening News
betting,0.12244897959183675,Newark Evening News
expecting,0.08527131782945736,Newark Evening News
He,0.010478061558611657,Newark Evening News
been,0.14851485148514854,Newark Evening News
competent,1.0,Newark Evening News
South,0.29268292682926833,Newark Evening News
among,2000.0,Newark Evening News
prognosticator,100.0,Newark Evening News
Matter,0.06060606060606061,Newark Evening News
unknown,0.3870967741935484,Newark Evening News
spaces,0.05925925925925926,Newark Evening News
beyond,0.05555555555555555,Newark Evening News
others,1000.0,Newark Evening News
Corroborating,0.5294117647058824,Newark Evening News
merely,0.00648508430609598,Newark Evening News
speed,0.5087719298245614,Newark Evening News
gain,0.2295081967213115,Newark Evening News
public,0.022900763358778626,Newark Evening News
heads,0.1368421052631579,Newark Evening News
result,0.18848167539267016,Newark Evening News
looked,0.04927536231884058,Newark Evening News
strengthened,1.1666666666666667,Newark Evening News
blamed,0.42105263157894735,Newark Evening News
some,0.123046875,Newark Evening News
unhappy,100.0,Newark Evening News
include,0.15789473684210528,Newark Evening News
need,0.3902439024390244,Newark Evening News
disastrous,0.35714285714285715,Newark Evening News
and,34000.0,Newark Evening News
basing,0.05813953488372093,Newark Evening News
Balaguer,2000.0,Newark Evening News
believe,0.04424778761061947,Newark Evening News
Against,1000.0,Newark Evening News
tends,0.10638297872340426,Newark Evening News
anybody,1000.0,Newark Evening News
deficit,3.0,Newark Evening News
farmer,0.8888888888888888,Newark Evening News
all,0.13114754098360656,Newark Evening News
vital,0.45454545454545453,Newark Evening News
bird,9.5,Newark Evening News
Federation,200.0,Newark Evening News
pro-Castro,1000.0,Newark Evening News
heritage,2.0,Newark Evening News
Cambodia's,1000.0,Newark Evening News
out,0.042134831460674156,Newark Evening News
too,0.0326530612244898,Newark Evening News
example,0.1411764705882353,Newark Evening News
Corps,1.3333333333333333,Newark Evening News
throw,0.04073033707865168,Newark Evening News
interrupted,0.5,Newark Evening News
",",91000.0,Newark Evening News
cast,0.2916666666666667,Newark Evening News
Sihanouk's,1000.0,Newark Evening News
praise,4.0,Newark Evening News
such,0.018691588785046728,Newark Evening News
top,0.6666666666666666,Newark Evening News
favorable,0.7777777777777777,Newark Evening News
create,0.022556390977443608,Newark Evening News
takeover,100.0,Newark Evening News
battle,0.1764705882352941,Newark Evening News
Little,0.06965174129353234,Newark Evening News
New,0.11282051282051282,Newark Evening News
captured,0.11724137931034483,Newark Evening News
procedures,0.2,Newark Evening News
lie,0.3846153846153846,Newark Evening News
Teamsters,3.0,Newark Evening News
outmoded,4.5,Newark Evening News
spot,0.15261044176706828,Newark Evening News
merger,0.5555555555555556,Newark Evening News
single,0.018379281537176276,Newark Evening News
Thailand,100.0,Newark Evening News
26,100.0,Newark Evening News
that's,1000.0,Newark Evening News
And,4000.0,Newark Evening News
.,94000.0,Newark Evening News
snowy,0.1388888888888889,Newark Evening News
factory,0.6666666666666666,Newark Evening News
when,2000.0,Newark Evening News
cake,0.25,Newark Evening News
industrial,0.5555555555555556,Newark Evening News
situation,0.06024096385542168,Newark Evening News
does,0.11485148514851484,Newark Evening News
Kennedy,1.6,Newark Evening News
methods,0.18181818181818182,Newark Evening News
Easter,4.0,Newark Evening News
itself,1000.0,Newark Evening News
hazardous,0.27272727272727276,Newark Evening News
regional,0.25,Newark Evening News
civil,0.75,Newark Evening News
eradicate,3.666666666666667,Newark Evening News
by,0.1234991423670669,Newark Evening News
dealing,0.17488789237668162,Newark Evening News
still,0.10326086956521739,Newark Evening News
preferred,0.6190476190476191,Newark Evening News
income,0.2,Newark Evening News
less,0.11764705882352941,Newark Evening News
seems,0.06818181818181819,Newark Evening News
comparison,0.7142857142857143,Newark Evening News
as,0.09164280135381411,Newark Evening News
union,0.8363636363636364,Newark Evening News
discuss,1.4,Newark Evening News
he's,1000.0,Newark Evening News
dunes,100.0,Newark Evening News
later,0.07614213197969544,Newark Evening News
economy,1.0,Newark Evening News
Jackson's,1000.0,Newark Evening News
Jackson,48.0,Newark Evening News
ending,0.24193548387096772,Newark Evening News
I,0.009409751924721986,Newark Evening News
prince,100.0,Newark Evening News
underdeveloped,1.0,Newark Evening News
more,0.1079136690647482,Newark Evening News
jurisdictional,100.0,Newark Evening News
retail,1.0,Newark Evening News
park,0.6470588235294118,Newark Evening News
apparently,0.5882352941176471,Newark Evening News
predictable,100.0,Newark Evening News
into,2000.0,Newark Evening News
billion,1.1764705882352942,Newark Evening News
my,1000.0,Newark Evening News
starts,0.09202453987730061,Newark Evening News
herons,2.6666666666666665,Newark Evening News
an,600.0,Newark Evening News
January's,1000.0,Newark Evening News
waged,4.0,Newark Evening News
growing,0.1329113924050633,Newark Evening News
progress,0.9500000000000001,Newark Evening News
alone,0.0510948905109489,Newark Evening News
--,4000.0,Newark Evening News
tagged,0.27450980392156865,Newark Evening News
populated,0.16666666666666666,Newark Evening News
Engaged,0.2456140350877193,Newark Evening News
indicated,0.09,Newark Evening News
tax,0.2631578947368421,Newark Evening News
preliminary,1.0,Newark Evening News
intervention,0.5,Newark Evening News
questioning,0.25396825396825395,Newark Evening News
renewed,2.0,Newark Evening News
needed,0.104089219330855,Newark Evening News
subcommittee,200.0,Newark Evening News
Another,0.03278688524590164,Newark Evening News
elements,0.27999999999999997,Newark Evening News
trends,0.10687022900763359,Newark Evening News
joyride,3.0,Newark Evening News
members,1.5,Newark Evening News
fertilizer,100.0,Newark Evening News
Soviet's,1000.0,Newark Evening News
particularly,0.2,Newark Evening News
senate,0.7142857142857143,Newark Evening News
facts,0.013513513513513514,Newark Evening News
credit,0.5652173913043479,Newark Evening News
builder's,1000.0,Newark Evening News
generation,0.42857142857142855,Newark Evening News
few,0.028169014084507043,Newark Evening News
visited,0.14965986394557823,Newark Evening News
personnel,0.2631578947368421,Newark Evening News
men,0.056249999999999994,Newark Evening News
reputation,0.27272727272727276,Newark Evening News
appear,0.056818181818181816,Newark Evening News
$1.1,1000.0,Newark Evening News
inevitable,0.5,Newark Evening News
stopped,0.19607843137254904,Newark Evening News
earlier,0.02857142857142857,Newark Evening News
keel,6.0,Newark Evening News
dropped,0.6499999999999999,Newark Evening News
obviously,0.22580645161290322,Newark Evening News
Dominican,400.0,Newark Evening News
kind,0.047619047619047616,Newark Evening News
couple,0.5641025641025641,Newark Evening News
last,0.14285714285714285,Newark Evening News
claims,0.059322033898305086,Newark Evening News
Commerce,2.3333333333333335,Newark Evening News
faster,0.33999999999999997,Newark Evening News
tiny,0.7,Newark Evening News
rows,0.0784313725490196,Newark Evening News
distance,0.08823529411764705,Newark Evening News
Rusk,300.0,Newark Evening News
way,0.05603448275862069,Newark Evening News
figures,0.11484593837535015,Newark Evening News
miserable,0.48780487804878053,Newark Evening News
rise,0.46808510638297873,Newark Evening News
trip,0.8076923076923077,Newark Evening News
national,0.27472527472527475,Newark Evening News
it,1300.0,Newark Evening News
Now,0.13903743315508021,Newark Evening News
disputes,0.37931034482758624,Newark Evening News
principal,0.08387096774193548,Newark Evening News
matter,0.12121212121212122,Newark Evening News
fact,0.02702702702702703,Newark Evening News
between,0.10843373493975904,Newark Evening News
easier,0.20481927710843373,Newark Evening News
James,1.1428571428571428,Newark Evening News
spread,0.5538461538461539,Newark Evening News
No,0.03164556962025316,Newark Evening News
study,0.07303370786516854,Newark Evening News
bottom,0.11480362537764349,Newark Evening News
sign,0.21551724137931036,Newark Evening News
traditional,0.125,Newark Evening News
above,0.5,Newark Evening News
shorelines,1.0,Newark Evening News
forecasters,100.0,Newark Evening News
start,0.09202453987730061,Newark Evening News
Army,0.8,Newark Evening News
surprised,0.13043478260869565,Newark Evening News
two,0.08152173913043478,Newark Evening News
line,0.22818791946308722,Newark Evening News
shoreline,2.0,Newark Evening News
trade,0.4642857142857143,Newark Evening News
grain,1.3333333333333333,Newark Evening News
draw,0.13283208020050125,Newark Evening News
secretary's,1000.0,Newark Evening News
Hodges',2000.0,Newark Evening News
odds,2.0,Newark Evening News
Society,0.1917808219178082,Newark Evening News
farmers,0.8888888888888888,Newark Evening News
is,0.4752475247524753,Newark Evening News
insure,0.0718562874251497,Newark Evening News
their,1000.0,Newark Evening News
year,0.1095890410958904,Newark Evening News
coast,0.8571428571428571,Newark Evening News
interests,0.2181818181818182,Newark Evening News
apparent,0.32,Newark Evening News
posture,0.2,Newark Evening News
competition,0.8888888888888888,Newark Evening News
month,0.25,Newark Evening News
at,0.04552845528455285,Newark Evening News
upward,0.012861736334405145,Newark Evening News
understanding,0.0966183574879227,Newark Evening News
told,0.08372093023255814,Newark Evening News
fedora,5.0,Newark Evening News
authoritarianism,2.75,Newark Evening News
Communists,1.5,Newark Evening News
say,0.061946902654867256,Newark Evening News
were,0.04455445544554456,Newark Evening News
personal,0.04,Newark Evening News
being,0.017204301075268817,Newark Evening News
Jimmy,1.5,Newark Evening News
promised,0.21052631578947367,Newark Evening News
much,0.09142857142857143,Newark Evening News
level,0.09003215434083602,Newark Evening News
capacity,0.9230769230769231,Newark Evening News
fell,0.14468085106382977,Newark Evening News
watching,0.111731843575419,Newark Evening News
patience,1.0,Newark Evening News
blue,0.20888888888888887,Newark Evening News
natural,0.36363636363636365,Newark Evening News
Federal,0.5,Newark Evening News
said,0.06273062730627306,Newark Evening News
neighboring,0.6666666666666666,Newark Evening News
saw,0.10234899328859061,Newark Evening News
higher,0.10666666666666667,Newark Evening News
according,0.5263157894736842,Newark Evening News
America,0.25806451612903225,Newark Evening News
comfort,0.625,Newark Evening News
unimportant,1.0,Newark Evening News
commodity,0.02238805970149254,Newark Evening News
rivalry,2.0,Newark Evening News
problems,0.031578947368421054,Newark Evening News
Ciudad,2000.0,Newark Evening News
one,0.01454234388366125,Newark Evening News
probably,0.1951219512195122,Newark Evening News
culture,1.0,Newark Evening News
stride,0.23809523809523808,Newark Evening News
30,0.3333333333333333,Newark Evening News
successes,0.4,Newark Evening News
secretary,4.8,Newark Evening News
disagreement,2.0,Newark Evening News
concept,0.3333333333333333,Newark Evening News
else,1000.0,Newark Evening News
Organizations,0.21153846153846154,Newark Evening News
established,0.07102272727272728,Newark Evening News
per,4000.0,Newark Evening News
House,0.15311004784688995,Newark Evening News
may,0.28402366863905326,Newark Evening News
Interior,0.12631578947368421,Newark Evening News
guess,0.16551724137931034,Newark Evening News
idea,0.056603773584905655,Newark Evening News
class,0.06474820143884892,Newark Evening News
making,0.09806629834254144,Newark Evening News
AFL-CIO,100.0,Newark Evening News
mostly,0.2608695652173913,Newark Evening News
conflict,0.23404255319148937,Newark Evening News
Secretary,9.6,Newark Evening News
Nam,1000.0,Newark Evening News
state,0.3053435114503817,Newark Evening News
upturn,200.0,Newark Evening News
another,0.06557377049180328,Newark Evening News
removed,0.07661290322580645,Newark Evening News
prospective,0.3333333333333333,Newark Evening News
economic,1.2,Newark Evening News
new,0.11282051282051282,Newark Evening News
Outwardly,100.0,Newark Evening News
confronting,0.04081632653061224,Newark Evening News
train,0.11790393013100438,Newark Evening News
rich,0.30952380952380953,Newark Evening News
increase,0.31578947368421056,Newark Evening News
double,0.6923076923076923,Newark Evening News
formidable,3.0,Newark Evening News
sentiment,0.05555555555555555,Newark Evening News
orders,0.12138728323699423,Newark Evening News
unilateral,2.0,Newark Evening News
automation,100.0,Newark Evening News
produce,0.05029585798816568,Newark Evening News
assessment,1.0,Newark Evening News
special,0.10606060606060606,Newark Evening News
control,0.13999999999999999,Newark Evening News
under,0.037037037037037035,Newark Evening News
Republic,100.0,Newark Evening News
those,4000.0,Newark Evening News
outlook,0.5833333333333334,Newark Evening News
Shriver,2000.0,Newark Evening News
quarter,0.5357142857142857,Newark Evening News
lists,0.08737864077669903,Newark Evening News
taxes,0.31578947368421056,Newark Evening News
breach,0.8,Newark Evening News
pacemaker,100.0,Newark Evening News
Navy,2.6666666666666665,Newark Evening News
if,4000.0,Newark Evening News
Freeman's,1000.0,Newark Evening News
boost,0.3142857142857143,Newark Evening News
optimistic,1.0,Newark Evening News
fiasco,100.0,Newark Evening News
also,0.06147540983606558,Newark Evening News
grace,1.3846153846153846,Newark Evening News
powers,0.1065989847715736,Newark Evening News
rate,0.09944751381215469,Newark Evening News
issue,0.12772585669781933,Newark Evening News
enjoyment,0.044117647058823525,Newark Evening News
along,0.00228310502283105,Newark Evening News
long,0.33027522935779813,Newark Evening News
could,1000.0,Newark Evening News
we,2000.0,Newark Evening News
unions,1.6923076923076923,Newark Evening News
reached,0.0798611111111111,Newark Evening News
His,1000.0,Newark Evening News
led,0.045351473922902494,Newark Evening News
while,0.044444444444444446,Newark Evening News
business,0.4485981308411215,Newark Evening News
green,0.823529411764706,Newark Evening News
shrinking,1.0,Newark Evening News
goods,0.028985507246376812,Newark Evening News
presses,0.4871794871794871,Newark Evening News
do,0.17786561264822134,Newark Evening News
head,0.2736842105263158,Newark Evening News
split,0.26136363636363635,Newark Evening News
delicate,0.7,Newark Evening News
courage,1.0,Newark Evening News
11,0.2857142857142857,Newark Evening News
without,1000.0,Newark Evening News
foreign,0.15384615384615385,Newark Evening News
forces,0.15476190476190477,Newark Evening News
added,0.26865671641791045,Newark Evening News
"8,100",1000.0,Newark Evening News
applicants,2.0,Newark Evening News
confirmed,0.42105263157894735,Newark Evening News
communism's,1000.0,Newark Evening News
Bottom,0.11480362537764349,Newark Evening News
man,0.060109289617486336,Newark Evening News
role,0.05454545454545455,Newark Evening News
Dillon,1000.0,Newark Evening News
better,0.06916426512968299,Newark Evening News
means,0.05363984674329502,Newark Evening News
hopes,0.1929824561403509,Newark Evening News
Congress,1.3043478260869565,Newark Evening News
!,2000.0,Newark Evening News
action,0.24324324324324326,Newark Evening News
exchange,0.17721518987341772,Newark Evening News
Board's,1000.0,Newark Evening News
food,0.35714285714285715,Newark Evening News
It,100.0,Newark Evening News
State,0.07633587786259542,Newark Evening News
Prosperity,1.0,Newark Evening News
training,0.09411764705882353,Newark Evening News
task,0.07954545454545454,Newark Evening News
That,1000.0,Newark Evening News
first,0.5957446808510639,Newark Evening News
puts,0.12830188679245283,Newark Evening News
otherwise,0.375,Newark Evening News
clearer,0.2595419847328244,Newark Evening News
weeks,0.12121212121212122,Newark Evening News
Goldberg,400.0,Newark Evening News
Ultimately,0.23809523809523808,Newark Evening News
calm,0.19047619047619047,Newark Evening News
faction,2.5,Newark Evening News
than,6000.0,Newark Evening News
possibility,0.1764705882352941,Newark Evening News
aside,0.014545454545454545,Newark Evening News
conditions,0.41758241758241754,Newark Evening News
reduction,0.5454545454545455,Newark Evening News
Prince,200.0,Newark Evening News
have,0.2781168265039233,Newark Evening News
democratic,0.3,Newark Evening News
hopeful,0.7,Newark Evening News
recruits,0.40909090909090906,Newark Evening News
diet,100.0,Newark Evening News
Reserve,0.2909090909090909,Newark Evening News
Viet,1000.0,Newark Evening News
Bosch,100.0,Newark Evening News
concern,0.16,Newark Evening News
Deterrent,1.1428571428571428,Newark Evening News
didn't,1000.0,Newark Evening News
little,0.208955223880597,Newark Evening News
free,1.411764705882353,Newark Evening News
threatened,5.333333333333333,Newark Evening News
opposition,0.5714285714285714,Newark Evening News
labor,3.0,Newark Evening News
assistants,0.09090909090909091,Newark Evening News
promote,0.34285714285714286,Newark Evening News
provide,0.15789473684210528,Newark Evening News
get,0.09957325746799431,Newark Evening News
struggle,0.2972972972972973,Newark Evening News
since,1000.0,Newark Evening News
cut,1.4130434782608694,Newark Evening News
Asia,0.3333333333333333,Newark Evening News
acres,0.4347826086956522,Newark Evening News
going,0.1647940074906367,Newark Evening News
The,12000.0,Newark Evening News
show,0.2175732217573222,Newark Evening News
source,0.2857142857142857,Newark Evening News
neck,0.4444444444444444,Newark Evening News
due,0.4444444444444444,Newark Evening News
friction,2.0,Newark Evening News
lasted,0.0392156862745098,Newark Evening News
are,0.04351204351204351,Newark Evening News
allies,0.5,Newark Evening News
willing,0.02702702702702703,Newark Evening News
declared,0.1875,Newark Evening News
ago,0.10256410256410256,Newark Evening News
reason,0.12222222222222222,Newark Evening News
corpsman,1000.0,Newark Evening News
part,0.1512605042016807,Newark Evening News
this,9000.0,Newark Evening News
world,0.2524271844660194,Newark Evening News
congressional,1.0,Newark Evening News
his,9000.0,Newark Evening News
policy,0.27272727272727276,Newark Evening News
Had,0.023539668700959023,Newark Evening News
recognize,0.10526315789473684,Newark Evening News
desirability,100.0,Newark Evening News
surprise,0.1764705882352941,Newark Evening News
objective,0.5,Newark Evening News
jobs,0.1958041958041958,Newark Evening News
convinced,0.20689655172413796,Newark Evening News
recommendation,2.0,Newark Evening News
whole,0.031180400890868598,Newark Evening News
force,0.15476190476190477,Newark Evening News
needs,0.14869888475836432,Newark Evening News
complex,0.26666666666666666,Newark Evening News
imagination,0.26666666666666666,Newark Evening News
age,0.06547619047619048,Newark Evening News
By,0.00686106346483705,Newark Evening News
extends,0.12206572769953053,Newark Evening News
doesn't,1000.0,Newark Evening News
benefits,0.2777777777777778,Newark Evening News
Stone,2.7199999999999998,Newark Evening News
its,600.0,Newark Evening News
Commissioner,100.0,Newark Evening News
off,0.21940928270042195,Newark Evening News
Conservation,1.0,Newark Evening News
fight,0.2835820895522388,Newark Evening News
observers,1.6666666666666667,Newark Evening News
likely,0.1320754716981132,Newark Evening News
tract,4.5,Newark Evening News
over,0.18229166666666669,Newark Evening News
craft-industrial,1000.0,Newark Evening News
hurricane,0.3333333333333333,Newark Evening News
outsmarted,0.3333333333333333,Newark Evening News
work,0.13442622950819672,Newark Evening News
What's,1000.0,Newark Evening News
President,1.3793103448275863,Newark Evening News
feed,0.16129032258064516,Newark Evening News
craft,0.8333333333333334,Newark Evening News
But,0.08430609597924774,Newark Evening News
Mitchell,10.0,Newark Evening News
youths,0.1568627450980392,Newark Evening News
strength,0.7586206896551725,Newark Evening News
then,0.009876543209876543,Newark Evening News
requires,0.04819277108433735,Newark Evening News
subordinates,100.0,Newark Evening News
White,1.1475409836065573,Newark Evening News
missing,0.2631578947368421,Newark Evening News
near,0.033227848101265826,Newark Evening News
longer,0.0948905109489051,Newark Evening News
they,2000.0,Newark Evening News
Recently,0.125,Newark Evening News
attraction,0.8999999999999999,Newark Evening News
improvement,1.0,Newark Evening News
payments,100.0,Newark Evening News
must,0.10434782608695652,Newark Evening News
high,0.47058823529411764,Newark Evening News
really,0.04597701149425287,Newark Evening News
survive,0.0761904761904762,Newark Evening News
Balaguer's,1000.0,Newark Evening News
undertaking,0.22641509433962262,Newark Evening News
reluctance,5.0,Newark Evening News
surviving,0.07407407407407407,Newark Evening News
cattle,0.5,Newark Evening News
sponsored,0.6363636363636364,Newark Evening News
whose,1000.0,Newark Evening News
on,0.02054794520547945,Newark Evening News
although,1000.0,Newark Evening News
Trujillo,3000.0,Newark Evening News
responsive,3.0,Newark Evening News
given,0.048707753479125246,Newark Evening News
resistance,1.6666666666666667,Newark Evening News
jobless,100.0,Newark Evening News
Walter,1.0,Newark Evening News
primary,0.22033898305084745,Newark Evening News
price,0.13043478260869565,Newark Evening News
the,143000.0,Newark Evening News
stop,0.2233009708737864,Newark Evening News
Treasury,100.0,Newark Evening News
Yankees,1.6666666666666667,Newark Evening News
Self-criticism,100.0,Newark Evening News
hat,0.23076923076923078,Newark Evening News
fewer,0.02702702702702703,Newark Evening News
so,0.13071895424836602,Newark Evening News
unemployment,4.0,Newark Evening News
February's,1000.0,Newark Evening News
maintenance,0.3333333333333333,Newark Evening News
innovation,0.41935483870967744,Newark Evening News
from,11000.0,Newark Evening News
future,0.08333333333333333,Newark Evening News
many,0.031914893617021274,Newark Evening News
million,0.5294117647058824,Newark Evening News
volume,0.17142857142857143,Newark Evening News
restoration,0.5,Newark Evening News
race,0.20879120879120877,Newark Evening News
there,0.17391304347826086,Newark Evening News
different,0.12,Newark Evening News
response,0.07936507936507936,Newark Evening News
Communist,2.0,Newark Evening News
potent,0.13157894736842105,Newark Evening News
wracked,3.0,Newark Evening News
Feb.,1000.0,Newark Evening News
Air,0.29213483146067415,Newark Evening News
Bontempo,1000.0,Newark Evening News
officials,0.3333333333333333,Newark Evening News
increasing,0.1111111111111111,Newark Evening News
offer,0.125,Newark Evening News
healed,1.75,Newark Evening News
battlefront,0.07317073170731708,Newark Evening News
which,4000.0,Newark Evening News
freedom,0.14285714285714285,Newark Evening News
officer,0.5,Newark Evening News
a,0.15918367346938775,Newark Evening News
presidential,100.0,Newark Evening News
nation's,1000.0,Newark Evening News
thus,0.06792452830188679,Newark Evening News
Or,3.5,Newark Evening News
elections,0.06666666666666667,Newark Evening News
had,0.023539668700959023,Newark Evening News
doing,0.047524752475247525,Newark Evening News
growers,100.0,Newark Evening News
housing,0.09876543209876543,Newark Evening News
marauders,4.0,Newark Evening News
put,0.12830188679245283,Newark Evening News
Mr.,0.6081081081081081,Newark Evening News
layers,0.14814814814814814,Newark Evening News
pioneered,0.75,Newark Evening News
even,0.15335463258785942,Newark Evening News
season,0.5384615384615384,Newark Evening News
durable,1.6,Newark Evening News
taxpayer,0.25,Newark Evening News
pro-Western,1000.0,Newark Evening News
maintaining,0.1971830985915493,Newark Evening News
recent,0.13043478260869565,Newark Evening News
20,0.2857142857142857,Newark Evening News
warships,100.0,Newark Evening News
mistakes,0.5333333333333333,Newark Evening News
no,0.04746835443037974,Newark Evening News
support,0.16129032258064516,Newark Evening News
Department,0.25,Newark Evening News
question,0.11971830985915492,Newark Evening News
wrong,1.25,Newark Evening News
lost,0.4262295081967213,Newark Evening News
parents,0.45454545454545453,Newark Evening News
1961,2000.0,Newark Evening News
sliding,2.3333333333333335,Newark Evening News
risk,0.7619047619047619,Newark Evening News
shaking,0.5555555555555556,Newark Evening News
deterrent,1.1428571428571428,Newark Evening News
nil,0.2545454545454546,Newark Evening News
statistics,1.0,Newark Evening News
colleagues,1.0,Newark Evening News
our,6000.0,Newark Evening News
impressed,0.3666666666666667,Newark Evening News
drop,1.25,Newark Evening News
should,3000.0,Newark Evening News
program,0.5217391304347826,Newark Evening News
Cape,400.0,Newark Evening News
shortening,0.375,Newark Evening News
Initial,0.125,Newark Evening News
America's,1000.0,Newark Evening News
Public,0.022900763358778626,Newark Evening News
can't,2000.0,Newark Evening News
might,0.021582733812949638,Newark Evening News
