w,taza
rapid,0.5,Proceedings of the 1961 Heat
processes,0.09216589861751152,Proceedings of the 1961 Heat
negligible,200.0,Proceedings of the 1961 Heat
error,0.6153846153846154,Proceedings of the 1961 Heat
became,0.017241379310344827,Proceedings of the 1961 Heat
generators,1.125,Proceedings of the 1961 Heat
surfaces,0.6,Proceedings of the 1961 Heat
injection,0.1875,Proceedings of the 1961 Heat
velocity,0.35294117647058826,Proceedings of the 1961 Heat
lengths,0.12,Proceedings of the 1961 Heat
technical,0.3333333333333333,Proceedings of the 1961 Heat
somewhat,0.3508771929824561,Proceedings of the 1961 Heat
assuming,0.2192982456140351,Proceedings of the 1961 Heat
At,0.0065040650406504065,Proceedings of the 1961 Heat
burning,1.7419354838709677,Proceedings of the 1961 Heat
exist,0.006587615283267457,Proceedings of the 1961 Heat
chamber,0.7142857142857143,Proceedings of the 1961 Heat
temperature,12.5,Proceedings of the 1961 Heat
during,1000.0,Proceedings of the 1961 Heat
variable,1.3333333333333333,Proceedings of the 1961 Heat
often,0.043209876543209874,Proceedings of the 1961 Heat
fed,0.09042553191489362,Proceedings of the 1961 Heat
occurred,0.08849557522123894,Proceedings of the 1961 Heat
occurring,0.08849557522123894,Proceedings of the 1961 Heat
cooling,4.444444444444445,Proceedings of the 1961 Heat
gap,0.23684210526315788,Proceedings of the 1961 Heat
within,0.06349206349206349,Proceedings of the 1961 Heat
axially,100.0,Proceedings of the 1961 Heat
due,0.8888888888888888,Proceedings of the 1961 Heat
average,0.12765957446808512,Proceedings of the 1961 Heat
improve,0.07692307692307693,Proceedings of the 1961 Heat
Temperatures,0.5,Proceedings of the 1961 Heat
figure,1.2633053221288515,Proceedings of the 1961 Heat
can,0.4621848739495798,Proceedings of the 1961 Heat
attempt,0.171875,Proceedings of the 1961 Heat
prevented,0.13953488372093023,Proceedings of the 1961 Heat
eye,0.11594202898550725,Proceedings of the 1961 Heat
Figure,0.11484593837535015,Proceedings of the 1961 Heat
necessitate,0.049723756906077346,Proceedings of the 1961 Heat
50%,2000.0,Proceedings of the 1961 Heat
aim,0.058252427184466014,Proceedings of the 1961 Heat
exact,0.056603773584905655,Proceedings of the 1961 Heat
Three,0.2676056338028169,Proceedings of the 1961 Heat
free,2.823529411764706,Proceedings of the 1961 Heat
indicated,0.18,Proceedings of the 1961 Heat
It,600.0,Proceedings of the 1961 Heat
temperatures,2.0,Proceedings of the 1961 Heat
0.5,1000.0,Proceedings of the 1961 Heat
fluxes,3.4545454545454546,Proceedings of the 1961 Heat
Instrument,2.5,Proceedings of the 1961 Heat
drawn,0.11471321695760599,Proceedings of the 1961 Heat
over,0.036458333333333336,Proceedings of the 1961 Heat
goals,0.06896551724137931,Proceedings of the 1961 Heat
water,0.24175824175824173,Proceedings of the 1961 Heat
detail,0.14925373134328357,Proceedings of the 1961 Heat
of,87000.0,Proceedings of the 1961 Heat
Amp,0.08163265306122448,Proceedings of the 1961 Heat
served,0.06382978723404256,Proceedings of the 1961 Heat
holders,100.0,Proceedings of the 1961 Heat
being,0.017204301075268817,Proceedings of the 1961 Heat
Feedback,1.0,Proceedings of the 1961 Heat
disk,1.5789473684210527,Proceedings of the 1961 Heat
kinetic,100.0,Proceedings of the 1961 Heat
V,0.26229508196721313,Proceedings of the 1961 Heat
copper,0.6153846153846154,Proceedings of the 1961 Heat
picture,0.15139442231075698,Proceedings of the 1961 Heat
They,1000.0,Proceedings of the 1961 Heat
thoriated,100.0,Proceedings of the 1961 Heat
may,0.03550295857988166,Proceedings of the 1961 Heat
far,0.21052631578947367,Proceedings of the 1961 Heat
total,0.4147465437788018,Proceedings of the 1961 Heat
efficiency,0.3333333333333333,Proceedings of the 1961 Heat
determine,0.08208955223880597,Proceedings of the 1961 Heat
terminals,0.09615384615384615,Proceedings of the 1961 Heat
dotted,0.8666666666666667,Proceedings of the 1961 Heat
superimposed,100.0,Proceedings of the 1961 Heat
used,0.48,Proceedings of the 1961 Heat
reduced,1.9,Proceedings of the 1961 Heat
receiving,0.017105263157894738,Proceedings of the 1961 Heat
along,0.0045662100456621,Proceedings of the 1961 Heat
Qualitative,0.5,Proceedings of the 1961 Heat
stagnation,3.0,Proceedings of the 1961 Heat
ripple,1.5,Proceedings of the 1961 Heat
life,0.09523809523809523,Proceedings of the 1961 Heat
procedure,0.2,Proceedings of the 1961 Heat
limit,0.6363636363636364,Proceedings of the 1961 Heat
NC,100.0,Proceedings of the 1961 Heat
thermal,200.0,Proceedings of the 1961 Heat
therefore,0.022556390977443608,Proceedings of the 1961 Heat
blowing,12.266666666666666,Proceedings of the 1961 Heat
reaction,0.08333333333333333,Proceedings of the 1961 Heat
contact,0.3137254901960784,Proceedings of the 1961 Heat
drive,0.0813953488372093,Proceedings of the 1961 Heat
from,18000.0,Proceedings of the 1961 Heat
200,0.75,Proceedings of the 1961 Heat
jet,5.6,Proceedings of the 1961 Heat
pictures,0.15139442231075698,Proceedings of the 1961 Heat
computed,0.6086956521739131,Proceedings of the 1961 Heat
towards,3000.0,Proceedings of the 1961 Heat
coolant,200.0,Proceedings of the 1961 Heat
available,0.2222222222222222,Proceedings of the 1961 Heat
all,0.04918032786885246,Proceedings of the 1961 Heat
local,0.5,Proceedings of the 1961 Heat
disks,0.5263157894736842,Proceedings of the 1961 Heat
inch,0.007067137809187279,Proceedings of the 1961 Heat
0.5'',1000.0,Proceedings of the 1961 Heat
see,0.10280373831775702,Proceedings of the 1961 Heat
comparisons,0.7142857142857143,Proceedings of the 1961 Heat
inserted,0.6470588235294118,Proceedings of the 1961 Heat
prevent,0.27906976744186046,Proceedings of the 1961 Heat
successfully,0.5,Proceedings of the 1961 Heat
Two,0.027173913043478264,Proceedings of the 1961 Heat
output,0.38888888888888884,Proceedings of the 1961 Heat
Its,100.0,Proceedings of the 1961 Heat
parts,0.29411764705882354,Proceedings of the 1961 Heat
lower,0.1391941391941392,Proceedings of the 1961 Heat
reality,0.03636363636363636,Proceedings of the 1961 Heat
mounted,0.6,Proceedings of the 1961 Heat
1/16,1000.0,Proceedings of the 1961 Heat
the,203000.0,Proceedings of the 1961 Heat
inner,0.17142857142857143,Proceedings of the 1961 Heat
well,0.08835341365461848,Proceedings of the 1961 Heat
direction,0.10062893081761007,Proceedings of the 1961 Heat
pore,0.5333333333333333,Proceedings of the 1961 Heat
ballast,100.0,Proceedings of the 1961 Heat
modify,0.18181818181818182,Proceedings of the 1961 Heat
heated,1.3333333333333333,Proceedings of the 1961 Heat
mind,0.0898876404494382,Proceedings of the 1961 Heat
;,2000.0,Proceedings of the 1961 Heat
30,0.3333333333333333,Proceedings of the 1961 Heat
modifies,0.09090909090909091,Proceedings of the 1961 Heat
giving,0.0484027105517909,Proceedings of the 1961 Heat
Hence,0.018867924528301886,Proceedings of the 1961 Heat
start,0.09202453987730061,Proceedings of the 1961 Heat
arrangement,0.3529411764705882,Proceedings of the 1961 Heat
effects,0.2595419847328244,Proceedings of the 1961 Heat
The,43000.0,Proceedings of the 1961 Heat
Ref.,4000.0,Proceedings of the 1961 Heat
stability,3.0,Proceedings of the 1961 Heat
electron,100.0,Proceedings of the 1961 Heat
into,5000.0,Proceedings of the 1961 Heat
Introduction,1.125,Proceedings of the 1961 Heat
past,0.012987012987012988,Proceedings of the 1961 Heat
measure,0.485981308411215,Proceedings of the 1961 Heat
",",27000.0,Proceedings of the 1961 Heat
equally,0.004807692307692308,Proceedings of the 1961 Heat
cathode,800.0,Proceedings of the 1961 Heat
unstable,0.8333333333333334,Proceedings of the 1961 Heat
region,0.2577319587628866,Proceedings of the 1961 Heat
halfways,0.0975609756097561,Proceedings of the 1961 Heat
leaving,0.05543710021321961,Proceedings of the 1961 Heat
decrease,0.3548387096774193,Proceedings of the 1961 Heat
according,1.5789473684210527,Proceedings of the 1961 Heat
depends,0.08,Proceedings of the 1961 Heat
electrons,100.0,Proceedings of the 1961 Heat
results,0.09424083769633508,Proceedings of the 1961 Heat
small,0.25742574257425743,Proceedings of the 1961 Heat
applied,0.0903225806451613,Proceedings of the 1961 Heat
no,0.03164556962025316,Proceedings of the 1961 Heat
requirements,0.2692307692307692,Proceedings of the 1961 Heat
heat,16.0,Proceedings of the 1961 Heat
air,0.8764044943820225,Proceedings of the 1961 Heat
long,0.11009174311926605,Proceedings of the 1961 Heat
than,3000.0,Proceedings of the 1961 Heat
D.,1000.0,Proceedings of the 1961 Heat
any,0.016483516483516484,Proceedings of the 1961 Heat
different,0.24,Proceedings of the 1961 Heat
present,0.18410041841004185,Proceedings of the 1961 Heat
dependence,200.0,Proceedings of the 1961 Heat
stand,0.5370370370370371,Proceedings of the 1961 Heat
locations,0.36,Proceedings of the 1961 Heat
Model,0.4629629629629629,Proceedings of the 1961 Heat
received,0.019157088122605363,Proceedings of the 1961 Heat
our,1000.0,Proceedings of the 1961 Heat
mean,0.456,Proceedings of the 1961 Heat
reduce,2.692307692307692,Proceedings of the 1961 Heat
loss,0.43564356435643564,Proceedings of the 1961 Heat
phenomena,0.4,Proceedings of the 1961 Heat
measurement,0.4444444444444444,Proceedings of the 1961 Heat
peak,0.6823529411764706,Proceedings of the 1961 Heat
conducted,0.10303030303030304,Proceedings of the 1961 Heat
adjusted,0.16923076923076924,Proceedings of the 1961 Heat
upstream,200.0,Proceedings of the 1961 Heat
rate,0.14917127071823205,Proceedings of the 1961 Heat
by,0.24013722126929674,Proceedings of the 1961 Heat
usable,0.27272727272727276,Proceedings of the 1961 Heat
electric,3.5,Proceedings of the 1961 Heat
Heat,2.0,Proceedings of the 1961 Heat
experimental,0.6,Proceedings of the 1961 Heat
ablation,200.0,Proceedings of the 1961 Heat
back,0.36290322580645157,Proceedings of the 1961 Heat
carbon,25.0,Proceedings of the 1961 Heat
radiated,3.0,Proceedings of the 1961 Heat
geometry,200.0,Proceedings of the 1961 Heat
operation,0.42857142857142855,Proceedings of the 1961 Heat
natural,0.18181818181818182,Proceedings of the 1961 Heat
diameter,300.0,Proceedings of the 1961 Heat
investigated,2.0,Proceedings of the 1961 Heat
As,0.005727675084613382,Proceedings of the 1961 Heat
exclude,0.42105263157894735,Proceedings of the 1961 Heat
1/2,1000.0,Proceedings of the 1961 Heat
rod,3.0,Proceedings of the 1961 Heat
material,0.2807017543859649,Proceedings of the 1961 Heat
study,0.29213483146067415,Proceedings of the 1961 Heat
argon,400.0,Proceedings of the 1961 Heat
shielded,0.8333333333333334,Proceedings of the 1961 Heat
evidence,0.09322033898305085,Proceedings of the 1961 Heat
Argon,300.0,Proceedings of the 1961 Heat
15%,1000.0,Proceedings of the 1961 Heat
60,1.0,Proceedings of the 1961 Heat
column,1.2,Proceedings of the 1961 Heat
such,0.009345794392523364,Proceedings of the 1961 Heat
plotted,0.5,Proceedings of the 1961 Heat
frequency,1.25,Proceedings of the 1961 Heat
apparatus,0.5,Proceedings of the 1961 Heat
photographic,100.0,Proceedings of the 1961 Heat
For,1000.0,Proceedings of the 1961 Heat
adjacent,0.11320754716981131,Proceedings of the 1961 Heat
line,0.22818791946308722,Proceedings of the 1961 Heat
against,1000.0,Proceedings of the 1961 Heat
source,0.2857142857142857,Proceedings of the 1961 Heat
experiments,0.5,Proceedings of the 1961 Heat
currently,0.2857142857142857,Proceedings of the 1961 Heat
should,3000.0,Proceedings of the 1961 Heat
flow,1.5168539325842696,Proceedings of the 1961 Heat
schematic,0.5714285714285714,Proceedings of the 1961 Heat
authors,0.3076923076923077,Proceedings of the 1961 Heat
partly,0.05084745762711864,Proceedings of the 1961 Heat
or,14.0,Proceedings of the 1961 Heat
transpiration,300.0,Proceedings of the 1961 Heat
holes,0.8823529411764706,Proceedings of the 1961 Heat
water-cooled,100.0,Proceedings of the 1961 Heat
changed,0.15853658536585366,Proceedings of the 1961 Heat
originating,0.31578947368421056,Proceedings of the 1961 Heat
walls,0.2962962962962963,Proceedings of the 1961 Heat
radiation,20.0,Proceedings of the 1961 Heat
graphite,500.0,Proceedings of the 1961 Heat
dissociation,100.0,Proceedings of the 1961 Heat
smaller,0.14018691588785046,Proceedings of the 1961 Heat
nature,0.03125,Proceedings of the 1961 Heat
uniformity,2.0,Proceedings of the 1961 Heat
relation,0.9677419354838709,Proceedings of the 1961 Heat
thereby,0.5,Proceedings of the 1961 Heat
