w,taza
excess,1.0,Northern Liberals and Southern Bourbons
Southerners,5.5,Northern Liberals and Southern Bourbons
England,1.5,Northern Liberals and Southern Bourbons
My,1000.0,Northern Liberals and Southern Bourbons
other,0.0641025641025641,Northern Liberals and Southern Bourbons
Reconstruction,8.0,Northern Liberals and Southern Bourbons
shibboleths,100.0,Northern Liberals and Southern Bourbons
against,9000.0,Northern Liberals and Southern Bourbons
ones,0.020583190394511147,Northern Liberals and Southern Bourbons
Also,0.04098360655737705,Northern Liberals and Southern Bourbons
arts,0.5,Northern Liberals and Southern Bourbons
Time's,1000.0,Northern Liberals and Southern Bourbons
problems,0.06315789473684211,Northern Liberals and Southern Bourbons
frankly,0.75,Northern Liberals and Southern Bourbons
sort,0.2708333333333333,Northern Liberals and Southern Bourbons
consequences,0.07299270072992702,Northern Liberals and Southern Bourbons
same,0.0599250936329588,Northern Liberals and Southern Bourbons
considered,0.04896907216494845,Northern Liberals and Southern Bourbons
divide,0.1929824561403509,Northern Liberals and Southern Bourbons
reconstructed,2.6666666666666665,Northern Liberals and Southern Bourbons
experience,0.02797927461139896,Northern Liberals and Southern Bourbons
length,0.12,Northern Liberals and Southern Bourbons
and,48000.0,Northern Liberals and Southern Bourbons
produced,0.04142011834319527,Northern Liberals and Southern Bourbons
immoral,0.6666666666666666,Northern Liberals and Southern Bourbons
justice,0.4,Northern Liberals and Southern Bourbons
section,0.14492753623188406,Northern Liberals and Southern Bourbons
rights,0.4347826086956522,Northern Liberals and Southern Bourbons
Jefferson,3.0,Northern Liberals and Southern Bourbons
book,0.3424657534246575,Northern Liberals and Southern Bourbons
bitterly,0.5,Northern Liberals and Southern Bourbons
business,0.4485981308411215,Northern Liberals and Southern Bourbons
central,0.22580645161290322,Northern Liberals and Southern Bourbons
else,2000.0,Northern Liberals and Southern Bourbons
Their,1000.0,Northern Liberals and Southern Bourbons
conquest,2.5,Northern Liberals and Southern Bourbons
Indies,100.0,Northern Liberals and Southern Bourbons
served,0.06382978723404256,Northern Liberals and Southern Bourbons
draw,0.13283208020050125,Northern Liberals and Southern Bourbons
half,0.05405405405405406,Northern Liberals and Southern Bourbons
closer,0.5714285714285714,Northern Liberals and Southern Bourbons
liberty,6.0,Northern Liberals and Southern Bourbons
past,0.012987012987012988,Northern Liberals and Southern Bourbons
The,14000.0,Northern Liberals and Southern Bourbons
mere,0.11538461538461539,Northern Liberals and Southern Bourbons
docile,1.0,Northern Liberals and Southern Bourbons
up,0.03821656050955414,Northern Liberals and Southern Bourbons
don't,2000.0,Northern Liberals and Southern Bourbons
limits,0.3181818181818182,Northern Liberals and Southern Bourbons
America,0.5161290322580645,Northern Liberals and Southern Bourbons
foreign,0.15384615384615385,Northern Liberals and Southern Bourbons
prefer,0.35714285714285715,Northern Liberals and Southern Bourbons
hatred,0.125,Northern Liberals and Southern Bourbons
enmeshed,100.0,Northern Liberals and Southern Bourbons
local,0.25,Northern Liberals and Southern Bourbons
processes,0.09216589861751152,Northern Liberals and Southern Bourbons
superior,0.7692307692307692,Northern Liberals and Southern Bourbons
extraordinary,0.5,Northern Liberals and Southern Bourbons
inferior,100.0,Northern Liberals and Southern Bourbons
state,0.07633587786259542,Northern Liberals and Southern Bourbons
When,1000.0,Northern Liberals and Southern Bourbons
Congress,0.6521739130434783,Northern Liberals and Southern Bourbons
life,0.09523809523809523,Northern Liberals and Southern Bourbons
content,0.23404255319148937,Northern Liberals and Southern Bourbons
Anglo-Saxon,200.0,Northern Liberals and Southern Bourbons
greater,0.12807881773399016,Northern Liberals and Southern Bourbons
friendships,2.0,Northern Liberals and Southern Bourbons
Probably,0.1951219512195122,Northern Liberals and Southern Bourbons
displayed,0.3,Northern Liberals and Southern Bourbons
third,0.42105263157894735,Northern Liberals and Southern Bourbons
egghead,100.0,Northern Liberals and Southern Bourbons
meddling,2.25,Northern Liberals and Southern Bourbons
suspect,0.8999999999999999,Northern Liberals and Southern Bourbons
any,0.049450549450549455,Northern Liberals and Southern Bourbons
origin,0.37735849056603776,Northern Liberals and Southern Bourbons
most,0.15964523281596452,Northern Liberals and Southern Bourbons
even,0.15335463258785942,Northern Liberals and Southern Bourbons
issues,0.25545171339563866,Northern Liberals and Southern Bourbons
liberal's,1000.0,Northern Liberals and Southern Bourbons
several,0.049180327868852465,Northern Liberals and Southern Bourbons
President,0.3448275862068966,Northern Liberals and Southern Bourbons
Southerner,1.0,Northern Liberals and Southern Bourbons
nation,0.24793388429752067,Northern Liberals and Southern Bourbons
features,0.017509727626459144,Northern Liberals and Southern Bourbons
From,1000.0,Northern Liberals and Southern Bourbons
All,0.01639344262295082,Northern Liberals and Southern Bourbons
visiting,0.15333333333333335,Northern Liberals and Southern Bourbons
understood,0.08670520231213873,Northern Liberals and Southern Bourbons
Carolinians,100.0,Northern Liberals and Southern Bourbons
few,0.028169014084507043,Northern Liberals and Southern Bourbons
percentage,0.2876712328767123,Northern Liberals and Southern Bourbons
themselves,3000.0,Northern Liberals and Southern Bourbons
Yankee-hatred,1000.0,Northern Liberals and Southern Bourbons
known,0.10714285714285714,Northern Liberals and Southern Bourbons
simpler,0.43333333333333335,Northern Liberals and Southern Bourbons
conspiracy,3.0,Northern Liberals and Southern Bourbons
centering,0.425,Northern Liberals and Southern Bourbons
left-of-center,100.0,Northern Liberals and Southern Bourbons
miscegenation,100.0,Northern Liberals and Southern Bourbons
final,0.06481481481481481,Northern Liberals and Southern Bourbons
put,0.06415094339622641,Northern Liberals and Southern Bourbons
won,0.39473684210526316,Northern Liberals and Southern Bourbons
first,0.11914893617021277,Northern Liberals and Southern Bourbons
persistent,3.3333333333333335,Northern Liberals and Southern Bourbons
forgot,0.10526315789473684,Northern Liberals and Southern Bourbons
Connecticut,5.0,Northern Liberals and Southern Bourbons
appreciation,0.24137931034482757,Northern Liberals and Southern Bourbons
And,8000.0,Northern Liberals and Southern Bourbons
best,0.142433234421365,Northern Liberals and Southern Bourbons
typical,0.3333333333333333,Northern Liberals and Southern Bourbons
Why,0.05,Northern Liberals and Southern Bourbons
gatherings,0.6451612903225806,Northern Liberals and Southern Bourbons
Celtic,100.0,Northern Liberals and Southern Bourbons
fruits,0.25,Northern Liberals and Southern Bourbons
kind,0.047619047619047616,Northern Liberals and Southern Bourbons
am,0.04950495049504951,Northern Liberals and Southern Bourbons
area,0.18867924528301888,Northern Liberals and Southern Bourbons
having,0.023539668700959023,Northern Liberals and Southern Bourbons
itself,1000.0,Northern Liberals and Southern Bourbons
conception,0.25806451612903225,Northern Liberals and Southern Bourbons
importance,0.18181818181818182,Northern Liberals and Southern Bourbons
Crown,0.4358974358974359,Northern Liberals and Southern Bourbons
house,0.07655502392344497,Northern Liberals and Southern Bourbons
moreover,1.5,Northern Liberals and Southern Bourbons
much,0.32,Northern Liberals and Southern Bourbons
yield,0.12844036697247707,Northern Liberals and Southern Bourbons
make,0.09900990099009901,Northern Liberals and Southern Bourbons
discount,4.0,Northern Liberals and Southern Bourbons
ties,1.6923076923076923,Northern Liberals and Southern Bourbons
are,0.1958041958041958,Northern Liberals and Southern Bourbons
Communism,1.0,Northern Liberals and Southern Bourbons
ruled,0.14473684210526316,Northern Liberals and Southern Bourbons
stages,0.15286624203821655,Northern Liberals and Southern Bourbons
great,0.41208791208791207,Northern Liberals and Southern Bourbons
under,0.037037037037037035,Northern Liberals and Southern Bourbons
men,0.056249999999999994,Northern Liberals and Southern Bourbons
elsewhere,0.5,Northern Liberals and Southern Bourbons
instead,0.06349206349206349,Northern Liberals and Southern Bourbons
disapprove,2.0,Northern Liberals and Southern Bourbons
war,0.18181818181818182,Northern Liberals and Southern Bourbons
close,0.16299559471365638,Northern Liberals and Southern Bourbons
commuting,0.15384615384615385,Northern Liberals and Southern Bourbons
wrongs,0.18181818181818182,Northern Liberals and Southern Bourbons
supporters,0.2909090909090909,Northern Liberals and Southern Bourbons
controls,0.42,Northern Liberals and Southern Bourbons
haven't,1000.0,Northern Liberals and Southern Bourbons
reactionaries,100.0,Northern Liberals and Southern Bourbons
wife's,1000.0,Northern Liberals and Southern Bourbons
because,4000.0,Northern Liberals and Southern Bourbons
discussion,0.09803921568627452,Northern Liberals and Southern Bourbons
racial,200.0,Northern Liberals and Southern Bourbons
without,2000.0,Northern Liberals and Southern Bourbons
uphold,0.3,Northern Liberals and Southern Bourbons
submitting,0.08585858585858586,Northern Liberals and Southern Bourbons
out,0.042134831460674156,Northern Liberals and Southern Bourbons
south,0.29268292682926833,Northern Liberals and Southern Bourbons
advocate,0.8,Northern Liberals and Southern Bourbons
harsh,0.5714285714285714,Northern Liberals and Southern Bourbons
Dream,1.0,Northern Liberals and Southern Bourbons
leisure,2.0,Northern Liberals and Southern Bourbons
culture,1.0,Northern Liberals and Southern Bourbons
may,0.17751479289940827,Northern Liberals and Southern Bourbons
among,5000.0,Northern Liberals and Southern Bourbons
talk,0.26666666666666666,Northern Liberals and Southern Bourbons
?,8000.0,Northern Liberals and Southern Bourbons
fall,0.20737327188940094,Northern Liberals and Southern Bourbons
egalitarianism,100.0,Northern Liberals and Southern Bourbons
truth,0.47058823529411764,Northern Liberals and Southern Bourbons
poles,1.6,Northern Liberals and Southern Bourbons
longer,0.0948905109489051,Northern Liberals and Southern Bourbons
A,0.004421768707482993,Northern Liberals and Southern Bourbons
sources,0.2857142857142857,Northern Liberals and Southern Bourbons
attitudes,0.10526315789473684,Northern Liberals and Southern Bourbons
the,133000.0,Northern Liberals and Southern Bourbons
writers,0.3333333333333333,Northern Liberals and Southern Bourbons
discussed,1.0,Northern Liberals and Southern Bourbons
Kentucky,1.5,Northern Liberals and Southern Bourbons
calmly,0.5,Northern Liberals and Southern Bourbons
wishful,4.0,Northern Liberals and Southern Bourbons
obscure,0.36363636363636365,Northern Liberals and Southern Bourbons
cold,1.2380952380952381,Northern Liberals and Southern Bourbons
Spanish,1.0,Northern Liberals and Southern Bourbons
ways,0.06147540983606558,Northern Liberals and Southern Bourbons
like,0.2369230769230769,Northern Liberals and Southern Bourbons
exist,0.006587615283267457,Northern Liberals and Southern Bourbons
fundamentally,0.375,Northern Liberals and Southern Bourbons
editor,0.1875,Northern Liberals and Southern Bourbons
been,0.23762376237623764,Northern Liberals and Southern Bourbons
will,0.08,Northern Liberals and Southern Bourbons
antipathy,3.0,Northern Liberals and Southern Bourbons
womb-to-tomb,100.0,Northern Liberals and Southern Bourbons
which,8000.0,Northern Liberals and Southern Bourbons
patron,100.0,Northern Liberals and Southern Bourbons
Bourbons,18.0,Northern Liberals and Southern Bourbons
important,0.2,Northern Liberals and Southern Bourbons
faith,0.17857142857142858,Northern Liberals and Southern Bourbons
leavening,0.26666666666666666,Northern Liberals and Southern Bourbons
wrote,0.34782608695652173,Northern Liberals and Southern Bourbons
This,4000.0,Northern Liberals and Southern Bourbons
international,0.09523809523809523,Northern Liberals and Southern Bourbons
we,2000.0,Northern Liberals and Southern Bourbons
1898,1000.0,Northern Liberals and Southern Bourbons
extended,0.1517857142857143,Northern Liberals and Southern Bourbons
toward,2000.0,Northern Liberals and Southern Bourbons
after,0.096,Northern Liberals and Southern Bourbons
state-supported,100.0,Northern Liberals and Southern Bourbons
come,0.1016260162601626,Northern Liberals and Southern Bourbons
Belief,0.11904761904761904,Northern Liberals and Southern Bourbons
its,400.0,Northern Liberals and Southern Bourbons
chief,0.1044776119402985,Northern Liberals and Southern Bourbons
relations,0.38636363636363635,Northern Liberals and Southern Bourbons
considers,0.048,Northern Liberals and Southern Bourbons
impose,0.6666666666666666,Northern Liberals and Southern Bourbons
more,0.2589928057553957,Northern Liberals and Southern Bourbons
at,0.032520325203252036,Northern Liberals and Southern Bourbons
consider,0.096,Northern Liberals and Southern Bourbons
affect,0.2631578947368421,Northern Liberals and Southern Bourbons
residence,0.6666666666666666,Northern Liberals and Southern Bourbons
herein,100.0,Northern Liberals and Southern Bourbons
given,0.048707753479125246,Northern Liberals and Southern Bourbons
things,0.030303030303030304,Northern Liberals and Southern Bourbons
acquire,0.05,Northern Liberals and Southern Bourbons
descent,0.21212121212121213,Northern Liberals and Southern Bourbons
slavery,3.0,Northern Liberals and Southern Bourbons
necessarily,0.2173913043478261,Northern Liberals and Southern Bourbons
about,0.11707988980716254,Northern Liberals and Southern Bourbons
democracy,100.0,Northern Liberals and Southern Bourbons
levelled,0.07428571428571429,Northern Liberals and Southern Bourbons
Britain,6.0,Northern Liberals and Southern Bourbons
be,0.2561576354679803,Northern Liberals and Southern Bourbons
arising,0.4594594594594595,Northern Liberals and Southern Bourbons
Northeners,1000.0,Northern Liberals and Southern Bourbons
almost,0.017738359201773836,Northern Liberals and Southern Bourbons
quieter,0.0819672131147541,Northern Liberals and Southern Bourbons
between,0.10843373493975904,Northern Liberals and Southern Bourbons
universities,0.14285714285714285,Northern Liberals and Southern Bourbons
Rock,0.45161290322580644,Northern Liberals and Southern Bourbons
along,0.00228310502283105,Northern Liberals and Southern Bourbons
neither,0.1,Northern Liberals and Southern Bourbons
down,0.3406113537117904,Northern Liberals and Southern Bourbons
studied,0.0880503144654088,Northern Liberals and Southern Bourbons
century,0.10416666666666667,Northern Liberals and Southern Bourbons
pre-World-War-,1000.0,Northern Liberals and Southern Bourbons
tests,0.15315315315315314,Northern Liberals and Southern Bourbons
Bourbon,6.0,Northern Liberals and Southern Bourbons
Poor,0.25,Northern Liberals and Southern Bourbons
independence,0.6,Northern Liberals and Southern Bourbons
historians,100.0,Northern Liberals and Southern Bourbons
extreme,0.625,Northern Liberals and Southern Bourbons
classic,1.75,Northern Liberals and Southern Bourbons
includes,0.15789473684210528,Northern Liberals and Southern Bourbons
let,0.021582733812949638,Northern Liberals and Southern Bourbons
such,0.056074766355140186,Northern Liberals and Southern Bourbons
Nobody,0.5714285714285714,Northern Liberals and Southern Bourbons
Georgia,0.7142857142857143,Northern Liberals and Southern Bourbons
1954,1000.0,Northern Liberals and Southern Bourbons
analysis,0.36363636363636365,Northern Liberals and Southern Bourbons
racists,100.0,Northern Liberals and Southern Bourbons
know,0.11267605633802817,Northern Liberals and Southern Bourbons
accents,1.222222222222222,Northern Liberals and Southern Bourbons
ending,0.08064516129032258,Northern Liberals and Southern Bourbons
serious,0.05521472392638037,Northern Liberals and Southern Bourbons
finds,0.07481296758104738,Northern Liberals and Southern Bourbons
glad,0.2608695652173913,Northern Liberals and Southern Bourbons
arrogant,100.0,Northern Liberals and Southern Bourbons
royal,1.0,Northern Liberals and Southern Bourbons
power,0.1065989847715736,Northern Liberals and Southern Bourbons
certainly,0.1044776119402985,Northern Liberals and Southern Bourbons
fears,0.2682926829268293,Northern Liberals and Southern Bourbons
World,0.06310679611650485,Northern Liberals and Southern Bourbons
give,0.04401228249744115,Northern Liberals and Southern Bourbons
too,0.0653061224489796,Northern Liberals and Southern Bourbons
1,0.006843455945252352,Northern Liberals and Southern Bourbons
embarrassment,2.0,Northern Liberals and Southern Bourbons
analyzed,0.375,Northern Liberals and Southern Bourbons
but,0.05188067444876784,Northern Liberals and Southern Bourbons
running,0.10273972602739727,Northern Liberals and Southern Bourbons
cement,100.0,Northern Liberals and Southern Bourbons
means,0.05363984674329502,Northern Liberals and Southern Bourbons
lived,0.014375561545372867,Northern Liberals and Southern Bourbons
called,0.1984732824427481,Northern Liberals and Southern Bourbons
reason,0.12222222222222222,Northern Liberals and Southern Bourbons
coerce,0.16666666666666666,Northern Liberals and Southern Bourbons
Mr.,0.040540540540540536,Northern Liberals and Southern Bourbons
Court's,1000.0,Northern Liberals and Southern Bourbons
grievances,0.27272727272727276,Northern Liberals and Southern Bourbons
mother,0.06748466257668712,Northern Liberals and Southern Bourbons
seems,0.13636363636363638,Northern Liberals and Southern Bourbons
on,0.01141552511415525,Northern Liberals and Southern Bourbons
taken,0.11138411138411138,Northern Liberals and Southern Bourbons
It,400.0,Northern Liberals and Southern Bourbons
artists,0.2222222222222222,Northern Liberals and Southern Bourbons
enemy,0.2,Northern Liberals and Southern Bourbons
differences,0.25806451612903225,Northern Liberals and Southern Bourbons
imagine,0.08737864077669903,Northern Liberals and Southern Bourbons
for,10000.0,Northern Liberals and Southern Bourbons
write,0.34782608695652173,Northern Liberals and Southern Bourbons
publicity,1.0,Northern Liberals and Southern Bourbons
faults,0.31578947368421056,Northern Liberals and Southern Bourbons
their,10000.0,Northern Liberals and Southern Bourbons
realizing,0.06498194945848375,Northern Liberals and Southern Bourbons
a,0.15034013605442176,Northern Liberals and Southern Bourbons
accounts,0.1440677966101695,Northern Liberals and Southern Bourbons
wrecking,2.25,Northern Liberals and Southern Bourbons
could,3000.0,Northern Liberals and Southern Bourbons
conceal,0.5714285714285714,Northern Liberals and Southern Bourbons
modern,0.4782608695652174,Northern Liberals and Southern Bourbons
developed,0.11415525114155252,Northern Liberals and Southern Bourbons
here,0.037037037037037035,Northern Liberals and Southern Bourbons
of,91000.0,Northern Liberals and Southern Bourbons
considerable,0.16666666666666666,Northern Liberals and Southern Bourbons
But,0.02594033722438392,Northern Liberals and Southern Bourbons
As,0.011455350169226764,Northern Liberals and Southern Bourbons
dislike,4.0,Northern Liberals and Southern Bourbons
Democrats,1.2,Northern Liberals and Southern Bourbons
Whatever,0.016483516483516484,Northern Liberals and Southern Bourbons
Korean,1.0,Northern Liberals and Southern Bourbons
no,0.06329113924050632,Northern Liberals and Southern Bourbons
do,0.17786561264822134,Northern Liberals and Southern Bourbons
therefore,0.045112781954887216,Northern Liberals and Southern Bourbons
large,0.20481927710843373,Northern Liberals and Southern Bourbons
understatement,100.0,Northern Liberals and Southern Bourbons
minor,0.20202020202020202,Northern Liberals and Southern Bourbons
happily,1.0,Northern Liberals and Southern Bourbons
unreconstructed,500.0,Northern Liberals and Southern Bourbons
than,11000.0,Northern Liberals and Southern Bourbons
agree,0.3902439024390244,Northern Liberals and Southern Bourbons
or,24.5,Northern Liberals and Southern Bourbons
remain,0.3,Northern Liberals and Southern Bourbons
how,2000.0,Northern Liberals and Southern Bourbons
uncooperative,100.0,Northern Liberals and Southern Bourbons
irritations,2.1666666666666665,Northern Liberals and Southern Bourbons
resident,6.0,Northern Liberals and Southern Bourbons
had,0.2118570183086312,Northern Liberals and Southern Bourbons
think,0.09359605911330049,Northern Liberals and Southern Bourbons
sentiment,0.05555555555555555,Northern Liberals and Southern Bourbons
long-settled,1000.0,Northern Liberals and Southern Bourbons
simply,0.0077619663648124185,Northern Liberals and Southern Bourbons
main,0.11475409836065575,Northern Liberals and Southern Bourbons
Deep,0.18518518518518517,Northern Liberals and Southern Bourbons
to,52000.0,Northern Liberals and Southern Bourbons
valued,0.20833333333333334,Northern Liberals and Southern Bourbons
doubtful,1.0,Northern Liberals and Southern Bourbons
Virginia,0.6666666666666666,Northern Liberals and Southern Bourbons
friends,3.0769230769230766,Northern Liberals and Southern Bourbons
characters,0.13953488372093023,Northern Liberals and Southern Bourbons
heart,0.3018867924528302,Northern Liberals and Southern Bourbons
faced,0.03365384615384615,Northern Liberals and Southern Bourbons
spite,0.52,Northern Liberals and Southern Bourbons
persists,0.14666666666666667,Northern Liberals and Southern Bourbons
Waist-High,100.0,Northern Liberals and Southern Bourbons
New,0.11282051282051282,Northern Liberals and Southern Bourbons
chiefly,1.1111111111111112,Northern Liberals and Southern Bourbons
care,0.06840390879478828,Northern Liberals and Southern Bourbons
felt,0.05439330543933055,Northern Liberals and Southern Bourbons
little,0.27860696517412936,Northern Liberals and Southern Bourbons
areas,0.09433962264150944,Northern Liberals and Southern Bourbons
presence,0.10416666666666667,Northern Liberals and Southern Bourbons
invasion,0.75,Northern Liberals and Southern Bourbons
Carolina,1.0,Northern Liberals and Southern Bourbons
take,0.11755102040816326,Northern Liberals and Southern Bourbons
welfare,1.2857142857142856,Northern Liberals and Southern Bourbons
So,0.026143790849673203,Northern Liberals and Southern Bourbons
counted,0.07643312101910828,Northern Liberals and Southern Bourbons
they,19000.0,Northern Liberals and Southern Bourbons
hypocrisy,100.0,Northern Liberals and Southern Bourbons
United,0.45454545454545453,Northern Liberals and Southern Bourbons
false,1.1764705882352942,Northern Liberals and Southern Bourbons
roughly,0.01937984496124031,Northern Liberals and Southern Bourbons
especially,0.48,Northern Liberals and Southern Bourbons
executives,0.5,Northern Liberals and Southern Bourbons
reply,0.10810810810810811,Northern Liberals and Southern Bourbons
conscious,0.18181818181818182,Northern Liberals and Southern Bourbons
imposed,0.7777777777777777,Northern Liberals and Southern Bourbons
older,0.14285714285714285,Northern Liberals and Southern Bourbons
enclaves,100.0,Northern Liberals and Southern Bourbons
time,0.04663212435233161,Northern Liberals and Southern Bourbons
western,1.0,Northern Liberals and Southern Bourbons
hard,0.20689655172413796,Northern Liberals and Southern Bourbons
years,0.08,Northern Liberals and Southern Bourbons
line,0.22818791946308722,Northern Liberals and Southern Bourbons
remaining,0.11009174311926605,Northern Liberals and Southern Bourbons
region,0.051546391752577324,Northern Liberals and Southern Bourbons
atmosphere,0.23076923076923078,Northern Liberals and Southern Bourbons
pure,0.30158730158730157,Northern Liberals and Southern Bourbons
habits,0.08823529411764705,Northern Liberals and Southern Bourbons
effect,0.12820512820512822,Northern Liberals and Southern Bourbons
ranged,0.11504424778761063,Northern Liberals and Southern Bourbons
dispatch,0.1,Northern Liberals and Southern Bourbons
alone,0.0510948905109489,Northern Liberals and Southern Bourbons
saints,1.0833333333333333,Northern Liberals and Southern Bourbons
deal,0.2037617554858934,Northern Liberals and Southern Bourbons
following,0.11475409836065574,Northern Liberals and Southern Bourbons
over,0.07291666666666667,Northern Liberals and Southern Bourbons
words,0.5669291338582677,Northern Liberals and Southern Bourbons
subject,0.0901639344262295,Northern Liberals and Southern Bourbons
go,0.18532818532818535,Northern Liberals and Southern Bourbons
authoritarian,4.0,Northern Liberals and Southern Bourbons
now,0.27807486631016043,Northern Liberals and Southern Bourbons
have,0.5815170008718397,Northern Liberals and Southern Bourbons
effort,0.15841584158415842,Northern Liberals and Southern Bourbons
rich,0.30952380952380953,Northern Liberals and Southern Bourbons
married,0.5454545454545455,Northern Liberals and Southern Bourbons
call,0.2624113475177305,Northern Liberals and Southern Bourbons
delude,100.0,Northern Liberals and Southern Bourbons
humbled,0.30303030303030304,Northern Liberals and Southern Bourbons
flowering,2.5,Northern Liberals and Southern Bourbons
fight,0.2835820895522388,Northern Liberals and Southern Bourbons
Virginians,100.0,Northern Liberals and Southern Bourbons
poll,3.5999999999999996,Northern Liberals and Southern Bourbons
country,0.11842105263157894,Northern Liberals and Southern Bourbons
unsympathetic,0.6666666666666666,Northern Liberals and Southern Bourbons
allies,0.5,Northern Liberals and Southern Bourbons
all,0.04918032786885246,Northern Liberals and Southern Bourbons
resentment,0.7142857142857143,Northern Liberals and Southern Bourbons
strong,0.38613861386138615,Northern Liberals and Southern Bourbons
coastal,100.0,Northern Liberals and Southern Bourbons
minority,1.0,Northern Liberals and Southern Bourbons
immediately,0.06369426751592357,Northern Liberals and Southern Bourbons
surrender,0.2571428571428572,Northern Liberals and Southern Bourbons
Thomas,2.0,Northern Liberals and Southern Bourbons
quaint,100.0,Northern Liberals and Southern Bourbons
my,5000.0,Northern Liberals and Southern Bourbons
history,0.047619047619047616,Northern Liberals and Southern Bourbons
direction,0.10062893081761007,Northern Liberals and Southern Bourbons
rebel,0.9333333333333333,Northern Liberals and Southern Bourbons
attaches,1.25,Northern Liberals and Southern Bourbons
lack,0.12121212121212122,Northern Liberals and Southern Bourbons
Wars,0.09090909090909091,Northern Liberals and Southern Bourbons
anachronisms,100.0,Northern Liberals and Southern Bourbons
economic,0.8,Northern Liberals and Southern Bourbons
Northern,10.5,Northern Liberals and Southern Bourbons
usually,0.25,Northern Liberals and Southern Bourbons
question,0.23943661971830985,Northern Liberals and Southern Bourbons
overcome,0.875,Northern Liberals and Southern Bourbons
eighteenth,100.0,Northern Liberals and Southern Bourbons
opposite,0.48148148148148145,Northern Liberals and Southern Bourbons
certain,0.03529411764705882,Northern Liberals and Southern Bourbons
ante-bellum,1000.0,Northern Liberals and Southern Bourbons
though,0.017857142857142856,Northern Liberals and Southern Bourbons
intelligent,0.32653061224489793,Northern Liberals and Southern Bourbons
Alabama,1.25,Northern Liberals and Southern Bourbons
deny,0.5714285714285714,Northern Liberals and Southern Bourbons
every,0.02040816326530612,Northern Liberals and Southern Bourbons
shoot,0.2158273381294964,Northern Liberals and Southern Bourbons
maintain,0.1971830985915493,Northern Liberals and Southern Bourbons
Regardless,1.2,Northern Liberals and Southern Bourbons
less,0.11764705882352941,Northern Liberals and Southern Bourbons
it,1500.0,Northern Liberals and Southern Bourbons
once,0.1320754716981132,Northern Liberals and Southern Bourbons
tenaciously,2.0,Northern Liberals and Southern Bourbons
courtesy,100.0,Northern Liberals and Southern Bourbons
Or,3.5,Northern Liberals and Southern Bourbons
outsider,100.0,Northern Liberals and Southern Bourbons
to-day,3000.0,Northern Liberals and Southern Bourbons
appropriate,0.3333333333333333,Northern Liberals and Southern Bourbons
apart,0.3333333333333333,Northern Liberals and Southern Bourbons
majority,2.6666666666666665,Northern Liberals and Southern Bourbons
concepts,0.3333333333333333,Northern Liberals and Southern Bourbons
partly,0.05084745762711864,Northern Liberals and Southern Bourbons
caused,0.007692307692307693,Northern Liberals and Southern Bourbons
likes,0.028037383177570097,Northern Liberals and Southern Bourbons
counties,0.058823529411764705,Northern Liberals and Southern Bourbons
precious,0.1590909090909091,Northern Liberals and Southern Bourbons
hope,0.14035087719298245,Northern Liberals and Southern Bourbons
derives,0.08888888888888889,Northern Liberals and Southern Bourbons
prejudice,100.0,Northern Liberals and Southern Bourbons
method,0.18181818181818182,Northern Liberals and Southern Bourbons
learned,0.10064935064935066,Northern Liberals and Southern Bourbons
drew,0.11197916666666667,Northern Liberals and Southern Bourbons
accepted,0.023923444976076555,Northern Liberals and Southern Bourbons
unpatriotic,100.0,Northern Liberals and Southern Bourbons
