w,vector_semantico
busily,['busily'],Deadlier Than the Male.
This,[],Deadlier Than the Male.
beginnings,"['kickoff', 'offset', 'beginning', 'showtime', 'get-go', 'root', 'origin', 'rootage', 'outset', 'starting_time', 'source', 'start', 'commencement', 'first']",Deadlier Than the Male.
In,"['atomic_number_49', 'indium', 'inwards', 'inch', 'IN', 'in', 'In', 'inward', 'Indiana', 'Hoosier_State']",Deadlier Than the Male.
close,"['closing', 'stuffy', 'finis', 'fill_up', 'snug', 'tight', 'shut_down', 'closelipped', 'come_together', 'closely', 'faithful', 'closemouthed', 'conclude', 'last', 'ending', 'skinny', 'conclusion', 'finale', 'shut', 'secretive', 'penny-pinching', 'fold', 'cheeseparing', 'end', 'close', 'near', 'tightlipped', 'close-fitting', 'close_up', 'nigh', 'stopping_point', 'finish', 'airless', 'confining', 'closing_curtain', 'close_down', 'unaired']",Deadlier Than the Male.
chairman,"['chairwoman', 'president', 'chairman', 'chairperson', 'chair']",Deadlier Than the Male.
For,[],Deadlier Than the Male.
breathing,"['ventilation', ""catch_one's_breath"", 'eupneic', 'respire', 'breathing', 'take_a_breather', 'pass_off', 'eupnoeic', 'respiration', 'rest', 'emit', 'external_respiration', 'breathe', 'take_a_breath', 'suspire']",Deadlier Than the Male.
made,"['take_a_shit', 'arrive_at', 'lay_down', 'make', 'make_believe', 'draw', 'take_in', 'take_a_leak', 'wee', 'clear', 'realise', 'cause', 'hit', 'micturate', 'urinate', 'pee', 'earn', 'constitute', 'construct', 'cook', 'stool', 'piddle', 'have', 'pull_in', 'build', 'spend_a_penny', 'ready', 'get_to', 'do', 'make_water', 'progress_to', 'relieve_oneself', 'wee-wee', 'work', 'get', 'form', 'throw', 'make_up', 'induce', 'name', 'attain', 'score', 'puddle', 'create', 'reach', 'defecate', 'fix', 'stimulate', 'bring_in', 'pretend', 'take', 'pass_water', 'produce', 'gain', 'establish', 'realize', 'take_a_crap', 'made', 'give', 'piss', 'prepare', 'hold', 'seduce', 'crap', 'pee-pee', 'ca-ca', 'nominate', 'shit']",Deadlier Than the Male.
white,"['bloodless', 'blank', 'whiten', 'Patrick_Victor_Martindale_White', 'egg_white', 'Andrew_Dickson_White', 'livid', 'White_River', 'tweed', 'flannel', 'Theodore_Harold_White', 'Andrew_D._White', 'E._B._White', 'T._H._White', 'albumen', 'Caucasian', 'Elwyn_Brooks_White', 'blanched', 'ashen', 'whitened', 'lily-white', 'gabardine', 'White', 'White_person', 'Edward_D._White', 'Stanford_White', 'Edward_Douglas_White_Jr.', 'white', 'ovalbumin', 'clean', 'Edward_White', 'whiteness', 'white-hot', 'snowy', 'Patrick_White']",Deadlier Than the Male.
microscope,['microscope'],Deadlier Than the Male.
Well,"['advantageously', 'swell', 'substantially', 'fountainhead', 'wellspring', 'well', 'easily', 'comfortably', 'intimately', 'considerably', 'good']",Deadlier Than the Male.
So,"['sol', 'thusly', 'therefore', 'indeed', 'and_so', 'soh', 'thus', 'thence', 'then', 'and_then', 'hence', 'so']",Deadlier Than the Male.
hell,"['blaze', 'netherworld', 'hellhole', 'nether_region', 'infernal_region', 'hell_on_earth', 'Hell', 'Hades', 'Scheol', 'the_pits', 'Inferno', 'snake_pit', 'underworld', 'inferno', 'hell', 'sin', 'pit', 'perdition']",Deadlier Than the Male.
trek,['trek'],Deadlier Than the Male.
slight,"['slight', 'slim', 'svelte', 'fragile', 'tenuous', 'flimsy', 'rebuff', 'cold-shoulder', 'slender', 'thin', 'little']",Deadlier Than the Male.
toward,[],Deadlier Than the Male.
I've,[],Deadlier Than the Male.
paper,"['paper', 'newspaper_publisher', 'composition', 'theme', 'wallpaper', 'report', 'newspaper']",Deadlier Than the Male.
swivel,"['pivot', 'swivel']",Deadlier Than the Male.
conditioner,['conditioner'],Deadlier Than the Male.
life,"['lifetime', 'life-time', 'spirit', 'aliveness', 'life', 'lifespan', 'biography', 'life_story', 'life_sentence', 'animation', 'life_history', 'liveliness', 'sprightliness', 'living']",Deadlier Than the Male.
slide,"['slideway', 'glide', 'swoop', 'lantern_slide', 'slew', 'slide', 'slip', 'sliding_board', 'sloping_trough', 'chute', 'slither', 'playground_slide', 'skid', 'microscope_slide', 'slue', 'coast']",Deadlier Than the Male.
easy,"['easily', 'leisurely', 'easy', 'well-situated', 'prosperous', 'loose', 'wanton', 'soft', 'comfortable', 'light', 'tardily', 'easygoing', 'sluttish', 'well-to-do', 'slowly', 'well-off', 'slow', 'gentle', 'promiscuous', 'well-fixed', 'well-heeled']",Deadlier Than the Male.
to,[],Deadlier Than the Male.
in,"['atomic_number_49', 'indium', 'inwards', 'inch', 'IN', 'in', 'In', 'inward', 'Indiana', 'Hoosier_State']",Deadlier Than the Male.
down,"['pour_down', 'down_pat', 'bolt_down', 'shoot_down', 'dispirited', 'down', 'go_through', 'kill', 'low', 'drink_down', 'pull_down', 'low-spirited', 'pile', 'downwards', 'Down', 'devour', 'consume', 'depressed', 'belt_down', 'pop', 'fine-tune', 'refine', 'polish', 'down_in_the_mouth', 'cut_down', 'downward', 'downwardly', 'blue', 'knock_down', 'gloomy', 'John_L._H._Down', 'downcast', 'down_feather', 'push_down', 'land', 'toss_off', 'mastered', 'downhearted', 'grim']",Deadlier Than the Male.
Lake,['lake'],Deadlier Than the Male.
losing,"['recede', 'turn_a_loss', 'lose', 'fall_behind', 'suffer', 'mislay', 'fall_back', 'misplace', 'drop_off', 'miss']",Deadlier Than the Male.
sharp,"['tart', 'acutely', 'sharp', 'sharp-worded', 'penetrating', 'crisp', 'sharply', 'shrill', 'incisive', 'abrupt', 'astute', 'penetrative', 'keen', 'shrewd', 'precipitous', 'discriminating', 'acuate', 'knifelike', 'needlelike', 'piercing', 'acute']",Deadlier Than the Male.
social,"['mixer', 'sociable', 'social', 'societal']",Deadlier Than the Male.
chairs,"['death_chair', 'hot_seat', 'lead', 'professorship', 'chairwoman', 'president', 'electric_chair', 'moderate', 'chairman', 'chairperson', 'chair']",Deadlier Than the Male.
search,"['seek', 'hunt', 'look_for', 'look', 'hunting', 'research', 'lookup', 'explore', 'search']",Deadlier Than the Male.
forgotten,"['forgotten', 'forget', 'block', 'disregarded', 'bury', 'blank_out', 'draw_a_blank', 'leave']",Deadlier Than the Male.
seven,"['vii', 'seven', '7', 'heptad', 'seven-spot', 'septenary', 'VII', 'septet', 'sevener']",Deadlier Than the Male.
rockets,"['roquette', 'arugula', 'skyrocket', 'Eruca_sativa', 'rocket_salad', 'rocket_engine', 'Eruca_vesicaria_sativa', 'garden_rocket', 'projectile', 'rocket']",Deadlier Than the Male.
file,"['data_file', 'file', 'file_away', 'Indian_file', 'filing_cabinet', 'register', 'single_file', 'charge', 'lodge', 'file_cabinet']",Deadlier Than the Male.
When,[],Deadlier Than the Male.
azaleas,['azalea'],Deadlier Than the Male.
estate,"['estate_of_the_realm', 'estate', 'demesne', 'acres', 'landed_estate', 'land', 'the_three_estates']",Deadlier Than the Male.
around,"['around', 'about', 'approximately', 'roughly', 'close_to', 'or_so', 'more_or_less', 'some', 'round', 'just_about']",Deadlier Than the Male.
Except,"['exclude', 'demur', 'leave_off', 'leave_out', 'except', 'take_out', 'omit']",Deadlier Than the Male.
gas,"['blow', 'flatulency', 'swash', 'natural_gas', 'brag', 'bluster', 'accelerator_pedal', 'gasoline', 'boast', 'gas', 'vaunt', 'accelerator', 'gaseous_state', 'tout', 'gas_pedal', 'shoot_a_line', 'gasolene', 'throttle', 'gasconade', 'petrol', 'gun', 'flatulence']",Deadlier Than the Male.
finished,"['cease', 'land_up', 'finish', 'wind_up', 'fetch_up', 'stop', 'finished', 'terminate', 'ruined', 'finish_up', 'polish_off', 'end_up', 'eat_up', 'end', 'complete']",Deadlier Than the Male.
plod,"['pad', 'plod', 'tramp', 'footslog', 'plodding', 'trudge', 'slog']",Deadlier Than the Male.
insurance,"['indemnity', 'insurance', 'insurance_policy', 'policy']",Deadlier Than the Male.
air,"['line', 'aura', 'air', 'vent', 'atmosphere', 'airwave', 'breeze', 'publicize', 'air_travel', 'ventilate', 'aviation', 'strain', 'melody', 'tune', 'zephyr', 'broadcast', 'melodic_phrase', 'aerate', 'send', 'publicise', 'gentle_wind', 'bare', 'air_out', 'melodic_line', 'transmit', 'beam']",Deadlier Than the Male.
months,"['calendar_month', 'month']",Deadlier Than the Male.
hemmed,['hem'],Deadlier Than the Male.
century,"['C', '100', 'hundred', 'one_C', 'century']",Deadlier Than the Male.
Gaylor's,[],Deadlier Than the Male.
tempt,"['allure', 'tempt', 'invite', 'charm', 'entice', 'influence', 'lure']",Deadlier Than the Male.
inherited,"['inherit', 'familial', 'inherited', 'transmissible', 'transmitted', 'hereditary', 'genetic']",Deadlier Than the Male.
gone,"['deceased', 'plump', 'break_down', 'endure', 'go_away', 'perish', 'kick_the_bucket', 'get_going', 'live', 'die', ""cash_in_one's_chips"", 'departed', 'at_peace', 'croak', 'function', 'kaput', 'exit', 'run_short', 'proceed', 'hold_up', 'buy_the_farm', 'blend_in', 'expire', 'operate', 'foregone', 'hold_out', 'pass_away', 'work', 'last', 'bypast', 'depart', 'get', 'decease', 'conk_out', 'fit', 'move', 'live_on', 'go_bad', 'break', 'belong', 'gone', 'run_low', 'become', 'pass', 'bygone', 'give-up_the_ghost', 'locomote', 'done_for', 'run', 'pop_off', 'conk', 'lead', 'blend', 'asleep', 'at_rest', 'go', 'sound', 'survive', 'drop_dead', 'extend', 'snuff_it', 'start', 'rifle', 'fail', 'choke', 'give_out', 'travel', 'give_way']",Deadlier Than the Male.
tilted,"['wobble', 'slant', 'tip', 'shift', 'leaning', 'atilt', 'canted', 'cant_over', 'tipped', 'pitch', 'lean', 'cant', 'careen', 'tilted', 'angle', 'tilt']",Deadlier Than the Male.
out-of-town,['out-of-town'],Deadlier Than the Male.
five,"['Phoebe', 'Little_Phoebe', 'v', 'quint', 'V', 'quintet', 'five-spot', 'fivesome', 'fin', 'basketball_team', '5', 'pentad', 'five', 'quintuplet', 'cinque']",Deadlier Than the Male.
half,"['half', 'one-half']",Deadlier Than the Male.
overnight,"['overnight', 'all-night', 'nightlong']",Deadlier Than the Male.
Nobody,"['cipher', 'nonentity', 'cypher', 'nobody']",Deadlier Than the Male.
spring,"['fountain', 'rebound', 'outflow', 'take_a_hop', 'resile', 'recoil', 'jump', 'ricochet', 'natural_spring', 'bound', 'leaping', 'form', 'springiness', 'take_shape', 'reverberate', 'spring', 'saltation', 'outpouring', 'leap', 'springtime', 'give', 'bounce', 'take_form']",Deadlier Than the Male.
market,"['market', 'mart', 'market_place', 'commercialize', 'grocery', 'commercialise', 'grocery_store', 'marketplace', 'food_market', 'securities_industry']",Deadlier Than the Male.
leather,['leather'],Deadlier Than the Male.
dirt,"['soil', 'grime', 'poop', 'turd', 'dirt', 'ungraded', 'stain', 'grease', 'malicious_gossip', 'filth', 'shite', 'crap', 'grunge', 'scandal', 'shit']",Deadlier Than the Male.
match,"['cope_with', 'play_off', 'pair', 'correspond', 'meet', 'mates', 'peer', 'equalise', 'friction_match', 'catch', 'equalize', 'mate', 'equate', 'couple', 'fit', 'rival', 'check', 'twin', 'jibe', 'lucifer', 'oppose', 'equal', 'agree', 'match', 'gibe', 'compeer', 'touch', 'tally', 'pit']",Deadlier Than the Male.
merging,"['coming_together', 'mix', 'commingle', 'flux', 'confluence', 'meld', 'confluent', 'coalesce', 'fuse', 'unite', 'unify', 'immix', 'combine', 'blend', 'merging', 'meeting', 'merge', 'conflux', 'conflate']",Deadlier Than the Male.
any,"['whatever', 'any', 'whatsoever']",Deadlier Than the Male.
them,[],Deadlier Than the Male.
semitropical,"['subtropic', 'subtropical', 'semitropic', 'semitropical']",Deadlier Than the Male.
``,[],Deadlier Than the Male.
desk,['desk'],Deadlier Than the Male.
marked,"['tick', 'nock', 'punctuate', 'pock', 'cross_out', 'differentiate', 'check_off', 'brand', 'notice', 'set', 'mark', 'pronounced', 'mark_off', 'stigmatize', 'tick_off', 'check', 'stigmatise', 'score', 'cross_off', 'distinguish', 'strike_off', 'grade', 'label', 'note', 'commemorate', 'scar', 'denounce', 'tag', 'marked', 'strike_out', 'pit']",Deadlier Than the Male.
through,"['through_and_through', 'done', 'through', 'through_with']",Deadlier Than the Male.
Lindsay,"['Nicholas_Vachel_Lindsay', 'Howard_Lindsay', 'Lindsay', 'Vachel_Lindsay']",Deadlier Than the Male.
'',[],Deadlier Than the Male.
familiar,"['fellow', 'familiar', 'associate', 'intimate', 'companion', 'comrade', 'conversant', 'familiar_spirit']",Deadlier Than the Male.
usually,"['usually', 'commonly', 'ordinarily', 'normally', 'unremarkably']",Deadlier Than the Male.
society,"['gild', 'order', 'guild', 'society', 'beau_monde', 'bon_ton', 'fellowship', 'high_society', 'smart_set', 'social_club', 'lodge', 'club', 'companionship', 'company']",Deadlier Than the Male.
files,"['data_file', 'file', 'file_away', 'Indian_file', 'filing_cabinet', 'register', 'single_file', 'charge', 'lodge', 'file_cabinet']",Deadlier Than the Male.
big,"['large', 'bighearted', 'self-aggrandising', 'openhanded', 'giving', 'big', 'cock-a-hoop', 'full-grown', 'enceinte', 'magnanimous', 'adult', 'liberal', 'crowing', 'swelled', 'braggy', 'bountiful', 'braggart', 'boastfully', 'great', 'self-aggrandizing', 'prominent', 'bragging', 'fully_grown', 'grownup', 'boastful', 'vauntingly', 'bounteous', 'expectant', 'handsome', 'heavy', 'gravid', 'vainglorious', 'with_child', 'bad', 'freehanded', 'grown']",Deadlier Than the Male.
minutes,"['proceedings', 'second', 'transactions', 'arcminute', 'bit', 'minutes', 'mo', 'hour', 'min', 'instant', 'moment', 'minute_of_arc', 'minute']",Deadlier Than the Male.
Paul,"['Saul_of_Tarsus', 'Saul', 'Paul_the_Apostle', 'St._Paul', 'Apostle_Paul', 'Paul', 'Apostle_of_the_Gentiles', 'Alice_Paul', 'Saint_Paul']",Deadlier Than the Male.
Pity,"['compassionate', 'feel_for', 'pathos', 'condole_with', 'pity', 'sympathize_with', 'ruth', 'commiseration', 'compassion', 'shame']",Deadlier Than the Male.
distracted,"['distracted', 'distract', 'unhinge', 'cark', 'deflect', 'disorder', 'disquiet', 'distrait', 'trouble', 'perturb']",Deadlier Than the Male.
Revere,"['Revere', 'revers', 'hero-worship', 'idolize', 'venerate', 'idolise', 'worship', 'revere', 'fear', 'Paul_Revere', 'reverence']",Deadlier Than the Male.
rose,"['spring_up', 'pink_wine', 'roseate', 'uprise', 'rose_wine', 'arise', 'wax', 'originate', 'heighten', 'lift', 'blush_wine', 'grow', 'rose', 'jump', 'surface', 'stand_up', 'climb_up', 'get_up', 'turn_out', 'develop', 'come_up', 'prove', 'go_up', 'rise', 'rebel', 'ascend', 'rear', 'climb', 'move_up', 'resurrect', 'rosiness', 'rosebush', 'mount', 'rise_up', 'rosaceous']",Deadlier Than the Male.
janitor,['janitor'],Deadlier Than the Male.
Married,"['hook_up_with', 'splice', 'espouse', 'marry', 'marital', 'married', 'get_hitched_with', 'get_married', 'conjoin', 'matrimonial', 'tie', 'wed']",Deadlier Than the Male.
four,"['iv', 'quartet', 'four-spot', 'quadruplet', '4', 'IV', 'four', 'quaternary', 'quatern', 'quaternity', 'foursome', 'tetrad', 'Little_Joe', 'quaternion']",Deadlier Than the Male.
marriages,"['man_and_wife', 'marriage', 'wedlock', 'married_couple', 'union', 'spousal_relationship', 'wedding', 'matrimony', 'marriage_ceremony']",Deadlier Than the Male.
has,"['sustain', 'experience', 'give_birth', 'make', 'take_in', 'hour_angle', 'suffer', 'have_got', 'cause', 'accept', 'own', 'have', 'feature', 'ingest', 'consume', 'get', 'bear', 'throw', 'induce', 'let', 'stimulate', 'birth', 'possess', 'take', 'deliver', 'give', 'HA', 'hold', 'receive']",Deadlier Than the Male.
everything,[],Deadlier Than the Male.
specifically,['specifically'],Deadlier Than the Male.
lack,"['deficiency', 'want', 'lack', 'miss']",Deadlier Than the Male.
was,"['constitute', 'WA', 'equal', 'Evergreen_State', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify', 'Washington']",Deadlier Than the Male.
tried,"['tried_and_true', 'seek', 'try', 'render', 'hear', 'test', 'adjudicate', 'sample', 'tested', 'attempt', 'tried', 'well-tried', 'prove', 'try_on', 'stress', 'time-tested', 'judge', 'try_out', 'strain', 'essay', 'taste', 'examine', 'assay']",Deadlier Than the Male.
job,"['line', 'Book_of_Job', 'job', 'occupation', 'problem', 'business', 'farm_out', 'line_of_work', 'task', 'Job', 'chore', 'caper', 'speculate', 'subcontract']",Deadlier Than the Male.
advice,['advice'],Deadlier Than the Male.
years,"['years', 'yr', 'old_age', 'age', 'twelvemonth', 'class', 'days', 'eld', 'geezerhood', 'year', 'long_time']",Deadlier Than the Male.
for,[],Deadlier Than the Male.
Was,"['constitute', 'WA', 'equal', 'Evergreen_State', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify', 'Washington']",Deadlier Than the Male.
one-,[],Deadlier Than the Male.
cropping,"['dress', 'trim', 'range', 'graze', 'cut_back', 'pasture', 'snip', 'lop', 'browse', 'crop', 'clip', 'prune', 'cultivate', 'work']",Deadlier Than the Male.
She,[],Deadlier Than the Male.
He,"['He', 'helium', 'atomic_number_2', 'he']",Deadlier Than the Male.
been,"['constitute', 'equal', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify']",Deadlier Than the Male.
contrast,"['dividing_line', 'line', 'direct_contrast', 'counterpoint', 'demarcation', 'contrast']",Deadlier Than the Male.
beyond,['beyond'],Deadlier Than the Male.
others,[],Deadlier Than the Male.
room,"['way', 'room', 'elbow_room', 'board']",Deadlier Than the Male.
looked,"['expect', 'appear', 'reckon', 'wait', 'look', 'attend', 'face', 'bet', 'depend', 'see', 'await', 'calculate', 'take_care', 'count', 'seem', 'front', 'search']",Deadlier Than the Male.
basketball-playing,[],Deadlier Than the Male.
some,"['around', 'about', 'approximately', 'roughly', 'close_to', 'or_so', 'more_or_less', 'some', 'just_about']",Deadlier Than the Male.
followed,"['stick_with', 'succeed', 'accompany', 'espouse', 'postdate', 'keep_an_eye_on', 'watch', 'pursue', 'surveil', 'fall_out', 'stick_to', 'keep_abreast', 'play_along', 'survey', 'come_after', 'take_after', 'be', 'abide_by', 'conform_to', 'keep_up', 'observe', 'watch_over', 'comply', 'come', 'adopt', 'follow', 'trace', 'travel_along']",Deadlier Than the Male.
ones,"['one', '1', 'I', 'single', 'unity', 'ace']",Deadlier Than the Male.
ignoring,"['disregard', 'brush_aside', 'cut', 'ignore', 'brush_off', 'push_aside', 'discount', 'neglect', 'dismiss', 'snub']",Deadlier Than the Male.
and,[],Deadlier Than the Male.
Mississippi,"['Mississippi', 'Magnolia_State', 'Mississippi_River', 'MS']",Deadlier Than the Male.
On,"['on', 'along']",Deadlier Than the Male.
information,"['entropy', 'data', 'information', 'info', 'selective_information']",Deadlier Than the Male.
sharing,"['portion_out', 'deal', 'share-out', 'partake', 'divvy_up', 'communion', 'apportion', 'sharing', 'share', 'partake_in']",Deadlier Than the Male.
I'm,[],Deadlier Than the Male.
gallstone,"['bilestone', 'gallstone']",Deadlier Than the Male.
businesses,"['line', 'job', 'occupation', 'business_sector', 'patronage', 'business', 'business_organization', 'commercial_enterprise', 'stage_business', 'business_enterprise', 'business_organisation', 'line_of_work', 'concern', 'byplay', 'clientele', 'business_concern']",Deadlier Than the Male.
Before,"['before', 'in_front', 'earlier', 'ahead']",Deadlier Than the Male.
did,"['make', 'get_along', 'coif', 'cause', 'answer', 'behave', 'practise', 'fare', 'make_out', 'execute', 'do', 'set', 'exercise', 'dress', 'practice', 'coiffe', 'manage', 'perform', 'serve', 'arrange', 'act', 'suffice', 'come', 'coiffure']",Deadlier Than the Male.
pressed,"['crusade', 'conjure', 'compact', 'exhort', 'weightlift', 'pressed', 'fight', 'iron', 'press_out', 'push', 'constrict', 'compress', 'squeeze', 'adjure', 'iron_out', 'press', 'weigh', 'weight-lift', 'entreat', 'urge', 'campaign', 'contract', 'beseech', 'bid', 'agitate', 'urge_on']",Deadlier Than the Male.
pecked,"['pick', 'peck', 'smack', 'nag', 'peck_at', 'hen-peck', 'pick_at', 'beak', 'pick_up']",Deadlier Than the Male.
all,"['entirely', 'all', 'whole', 'completely', 'totally', 'altogether', 'wholly']",Deadlier Than the Male.
blemish,"['blemish', 'defect', 'deface', 'spot', 'disfigure', 'mar', 'flaw']",Deadlier Than the Male.
weight,"['weighting', 'weight', 'burden', 'weight_down', 'slant', 'system_of_weights', 'weightiness', 'free_weight', 'weight_unit', 'burthen', 'angle', 'exercising_weight']",Deadlier Than the Male.
tracking,"['trail', 'trailing', 'cut_through', 'dog', 'track', 'tail', 'give_chase', 'tracking', 'get_over', 'traverse', 'cross', 'chase_after', 'cover', 'chase', 'get_across', 'cut_across', 'pass_over', 'go_after', 'tag']",Deadlier Than the Male.
Lilac,"['lilac-colored', 'lavender', 'lilac']",Deadlier Than the Male.
balance,"['remainder', 'counterweight', 'rest', 'poise', 'proportion', 'equalizer', 'correspondence', 'equilibrise', 'equilibrium', 'Libra_the_Balance', 'balance', 'counterpoise', 'residual', 'residuum', 'balance_wheel', 'equilibrate', 'counterbalance', 'equilibrize', 'symmetry', 'proportionality', 'equipoise', 'Libra', 'Libra_the_Scales', 'Balance', 'residue', 'symmetricalness', 'equaliser']",Deadlier Than the Male.
allergy,"['allergy', 'allergic_reaction']",Deadlier Than the Male.
stay,"['stoppage', 'remain', 'stop', 'rest', 'ride_out', 'last_out', 'bide', 'stick', 'detain', 'stay', 'persist', 'arrest', 'delay', 'abide', 'outride', 'appease', 'check', 'quell', 'stay_on', 'continue', 'hitch', 'stick_around', 'halt', 'stay_put']",Deadlier Than the Male.
out,"['come_out', 'forbidden', 'taboo', 'stunned', 'tabu', 'away', 'extinct', 'kayoed', 'prohibited', 'proscribed', 'come_out_of_the_closet', 'out', 'verboten', 'knocked_out', ""KO'd""]",Deadlier Than the Male.
newspaper,"['newsprint', 'newspaper', 'paper', 'newspaper_publisher']",Deadlier Than the Male.
too,"['excessively', 'overly', 'besides', 'also', 'to_a_fault', 'likewise', 'as_well', 'too']",Deadlier Than the Male.
",",[],Deadlier Than the Male.
such,['such'],Deadlier Than the Male.
top,"['circus_tent', 'tip', 'elevation', 'pinnacle', 'clear', 'whirligig', 'top_out', 'teetotum', 'overstep', 'go_past', 'round_top', 'exceed', 'upside', 'meridian', 'summit', 'tiptop', 'top_of_the_inning', 'crest', 'height', 'acme', 'cover', 'top', 'big_top', 'pass', 'pinch', 'top_off', 'lead', 'top_side', 'superlative', 'transcend', 'crown', 'peak', 'upper_side', 'spinning_top']",Deadlier Than the Male.
Sounds,"['strait', 'audio', 'speech_sound', 'voice', 'vocalize', 'fathom', 'go', 'sound', 'auditory_sensation', 'phone', 'vocalise']",Deadlier Than the Male.
caught,"['take_in', 'see', 'take_hold_of', 'enamour', 'pick_up', 'watch', 'trance', 'bewitch', 'captivate', 'overtake', 'beguile', 'catch', 'arrest', 'overhear', 'get', 'entrance', 'becharm', 'catch_up_with', 'view', 'grab', 'enchant', 'fascinate', 'trip_up', 'capture', 'hitch', 'charm', 'enamor']",Deadlier Than the Male.
legal,"['effectual', 'sound', 'legal']",Deadlier Than the Male.
New,"['unexampled', 'New', 'freshly', 'new', 'newly', 'raw', 'Modern', 'young', 'newfangled', 'fresh', 'novel']",Deadlier Than the Male.
prepared,"['groom', 'organise', 'make', 'cook', 'organize', 'machinate', 'disposed', 'ready', 'set', 'get_up', 'educate', 'develop', 'gear_up', 'train', 'fix', 'prepared', 'fain', 'set_up', 'prepare', 'inclined', 'devise']",Deadlier Than the Male.
