w,vector_semantico
spinach,"['spinach_plant', 'Spinacia_oleracea', 'prickly-seeded_spinach', 'spinach']",Reviews
end,"['close', 'end', 'terminal', 'finish', 'stop', 'last', 'conclusion', 'goal', 'final_stage', 'death', 'cease', 'ending', 'remainder', 'oddment', 'remnant', 'destruction', 'terminate', 'closing']",Reviews
down,"['pile', 'blue', 'downcast', 'downhearted', 'land', 'kill', 'low-spirited', 'down_pat', 'consume', 'fine-tune', 'downwardly', 'dispirited', 'push_down', 'refine', 'polish', 'toss_off', 'knock_down', 'low', 'devour', 'down_feather', 'down', 'go_through', 'depressed', 'Down', 'grim', 'cut_down', 'shoot_down', 'pull_down', 'downward', 'drink_down', 'gloomy', 'bolt_down', 'John_L._H._Down', 'pop', 'belt_down', 'down_in_the_mouth', 'pour_down', 'downwards', 'mastered']",Reviews
winning,"['winning', 'gain_ground', 'advance', 'fetching', 'taking', 'gain', 'make_headway', 'succeed', 'come_through', 'bring_home_the_bacon', 'get_ahead', 'deliver_the_goods', 'victorious', 'acquire', 'win', 'pull_ahead']",Reviews
chocolate,"['chocolate', 'hot_chocolate', 'burnt_umber', 'coffee', 'cocoa', 'umber', 'deep_brown', 'drinking_chocolate']",Reviews
messages,"['subject_matter', 'content', 'message', 'substance']",Reviews
banish,"['bar', 'ostracize', 'ban', 'relegate', 'banish', 'shun', 'ostracise', 'cast_out', 'blackball']",Reviews
mealie-meal,[],Reviews
meat,"['sum', 'nub', 'inwardness', 'essence', 'marrow', 'kernel', 'centre', 'heart_and_soul', 'nitty-gritty', 'pith', 'substance', 'core', 'meat', 'gist', 'heart', 'center']",Reviews
others,[],Reviews
yellowish,"['yellowish', 'yellow', 'xanthous']",Reviews
A,"['vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'adenine', 'a', 'group_A', 'amp', 'ampere', 'angstrom', 'type_A', 'antiophthalmic_factor', 'axerophthol', 'angstrom_unit']",Reviews
regarded,"['see', 'affect', 'involve', 'consider', 'regard', 'view', 'reckon']",Reviews
hen,"['hen', 'biddy']",Reviews
nearer,"['near', 'nigh', 'close', 'dear', 'good', 'nearer', 'nigher', 'approximate', 'skinny', 'closer', 'cheeseparing', 'penny-pinching']",Reviews
body's,[],Reviews
encephalitis,"['phrenitis', 'cephalitis', 'encephalitis']",Reviews
Saturated,"['impregnate', 'concentrated', 'saturate', 'pure', 'saturated']",Reviews
'',[],Reviews
mostly,"['generally', 'mostly', 'for_the_most_part', 'by_and_large', 'more_often_than_not', 'largely']",Reviews
childhood,"['puerility', 'childhood']",Reviews
army,"['U._S._Army', 'ground_forces', 'United_States_Army', 'Army', 'army', 'regular_army', 'US_Army', 'USA']",Reviews
weight,"['weighting', 'weight_down', 'slant', 'weightiness', 'burthen', 'angle', 'weight', 'weight_unit', 'exercising_weight', 'free_weight', 'burden', 'system_of_weights']",Reviews
than,[],Reviews
eaters,"['eater', 'feeder']",Reviews
bile,"['bile', 'gall']",Reviews
kills,"['down', 'pop', 'belt_down', 'putting_to_death', 'pour_down', 'shoot_down', 'stamp_out', 'obliterate', 'killing', 'defeat', 'vote_down', 'toss_off', 'drink_down', 'wipe_out', 'kill', 'vote_out', 'bolt_down']",Reviews
one-fifth,"['twenty_percent', 'one-fifth', 'fifth', 'fifth_part']",Reviews
stumbled,"['stumble', 'slip_up', 'trip_up', 'falter', 'trip', 'hit', 'bumble']",Reviews
Chevrolet,[],Reviews
cornerstone,"['cornerstone', 'fundament', 'basis', 'groundwork', 'foundation', 'base']",Reviews
fully,"['amply', 'to_the_full', 'fully', 'full', 'in_full']",Reviews
chief,"['principal', 'primary', 'head', 'headman', 'gaffer', 'main', 'honcho', 'top_dog', 'chief', 'boss', 'chieftain', 'tribal_chief', 'master', 'foreman']",Reviews
Eventually,"['finally', 'eventually']",Reviews
would,[],Reviews
A.,[],Reviews
none,['none'],Reviews
weight-height,[],Reviews
And,[],Reviews
longer,"['farsighted', 'foresightful', 'recollective', 'yearner', 'tenacious', 'foresighted', 'prospicient', 'farseeing', 'retentive', 'thirster', 'long', 'longsighted', 'longer']",Reviews
consume,"['run_through', 'down', 'go_through', 'use_up', 'ingest', 'ware', 'wipe_out', 'waste', 'eat_up', 'deplete', 'take_in', 'squander', 'exhaust', 'take', 'have', 'eat', 'consume', 'devour']",Reviews
symptomatic,"['diagnostic', 'symptomatic']",Reviews
studied,"['studied', 'hit_the_books', 'examine', 'consider', 'learn', 'analyze', 'read', 'analyse', 'contemplate', 'canvass', 'take', 'meditate', 'study', 'canvas']",Reviews
physical,"['forcible', 'strong-arm', 'physical']",Reviews
as,"['adenine', 'group_A', 'arsenic', 'AS', 'angstrom_unit', 'As', 'as', 'Eastern_Samoa', 'angstrom', 'every_bit', 'a', 'ampere', 'type_A', 'axerophthol', 'atomic_number_33', 'vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'equally', 'amp', 'American_Samoa', 'antiophthalmic_factor']",Reviews
birch-paneled,[],Reviews
overburden,"['overburden', 'overload']",Reviews
concocted,"['cook_up', 'hatch', 'trump_up', 'think_up', 'concoct', 'dream_up', 'think_of']",Reviews
inconspicuously,['inconspicuously'],Reviews
they,[],Reviews
E.,[],Reviews
categories,"['family', 'category', 'class']",Reviews
measured,"['mensural', 'careful', 'assess', 'quantify', 'metrical', 'measure_out', 'mensurate', 'appraise', 'metric', 'deliberate', 'mensurable', 'value', 'calculated', 'measured', 'measure', 'evaluate', 'valuate']",Reviews
Pursuing,"['follow_up_on', 'act_on', 'pursuing', 'engage', 'go_after', 'follow', 'pursue', 'quest_after', 'quest_for', 'prosecute']",Reviews
When,[],Reviews
average,"['average', 'modal', 'mediocre', 'norm', 'medium', 'intermediate', 'ordinary', 'mean', 'fair', 'median', 'average_out', 'middling']",Reviews
cream,"['drub', 'ointment', 'cream', 'emollient', 'skim', 'thrash', 'clobber', 'pick', 'skim_off', 'bat', 'lick', 'cream_off']",Reviews
Maybe,"['maybe', 'perhaps', 'mayhap', 'possibly', 'peradventure', 'perchance']",Reviews
breast,"['chest', 'boob', 'titty', 'breast', 'knocker', 'front', 'bosom', 'white_meat', 'summit', 'tit']",Reviews
York's,[],Reviews
intima,['intima'],Reviews
Metropolitan,['metropolitan'],Reviews
at,"['At', 'atomic_number_85', 'astatine', 'at']",Reviews
reports,"['write_up', 'reputation', 'theme', 'report_card', 'written_report', 'cover', 'story', 'composition', 'paper', 'news_report', 'report', 'account', 'describe', 'study']",Reviews
desire,"['desire', 'hope', 'trust', 'want']",Reviews
took,"['hire', 'use_up', 'get_hold_of', 'take_away', 'engage', 'read', 'look_at', 'postulate', 'take_in', 'pick_out', 'ask', 'aim', 'conduct', 'require', 'claim', 'consume', 'study', 'take_aim', 'film', 'convey', 'pack', 'adopt', 'call_for', 'subscribe', 'lead', 'contain', 'choose', 'select', 'occupy', 'consider', 'accept', 'withdraw', 'learn', 'train', 'exact', 'fill', 'subscribe_to', 'submit', 'demand', 'carry', 'ingest', 'make', 'rent', 'shoot', 'assume', 'remove', 'take_on', 'drive', 'necessitate', 'bring', 'charter', 'hold', 'direct', 'take_up', 'guide', 'involve', 'admit', 'deal', 'need', 'strike', 'lease', 'contract', 'get', 'take', 'have', 'acquire']",Reviews
much,"['a_good_deal', 'often', 'a_lot', 'a_great_deal', 'very_much', 'much', 'lots', 'practically']",Reviews
Quota,['quota'],Reviews
sprue,"['sprue', 'psilosis', 'tropical_sprue']",Reviews
their,[],Reviews
if,[],Reviews
aside,"['divagation', 'excursus', 'apart', 'by', 'parenthesis', 'away', 'aside', 'digression']",Reviews
forms,"['pattern', 'contour', 'signifier', 'phase', 'physical_body', 'frame', 'organise', 'descriptor', 'bod', 'figure', 'manakin', 'mold', 'class', 'spring', 'physique', 'word_form', 'shape', 'manikin', 'kind', 'variety', 'material_body', 'flesh', 'work', 'organize', 'form', 'forge', 'var.', 'take_form', 'anatomy', 'make', 'sort', 'mannequin', 'cast', 'configuration', 'constitute', 'mould', 'strain', 'course', 'variant', 'soma', 'build', 'chassis', 'conformation', 'grade', 'mannikin', 'human_body', 'take_shape', 'imprint']",Reviews
the,[],Reviews
gluttons,"['wolverine', 'trencherman', 'Gulo_gulo', 'gourmandizer', 'glutton', 'gourmand']",Reviews
plays,"['frolic', ""child's_play"", 'sport', 'playact', 'manoeuvre', 'gambol', 'diddle', 'caper', 'make_for', 'spiel', 'act_as', 'trifle', 'looseness', 'act', 'run', 'work', 'bet', 'dally', 'wreak', 'turn', 'play', 'wager', 'drama', 'dramatic_play', 'flirt', 'swordplay', 'period_of_play', 'free_rein', 'encounter', 'bid', 'take_on', 'represent', 'bring', 'playing_period', 'gaming', 'roleplay', 'romp', 'gambling', 'fun', 'recreate', 'shimmer', 'maneuver', 'toy', 'fiddle', 'meet']",Reviews
experiment,"['try_out', 'experimentation', 'experiment']",Reviews
John,"['whoremonger', 'St._John_the_Apostle', 'can', 'Saint_John_the_Apostle', 'Gospel_According_to_John', 'lavatory', 'bathroom', 'trick', 'St._John', 'John_the_Divine', 'privy', 'John', 'john', 'John_the_Evangelist', 'lav', 'toilet', 'John_Lackland', 'whoremaster', 'King_John', 'Saint_John']",Reviews
muscular,"['mesomorphic', 'muscular', 'brawny', 'hefty', 'powerful', 'sinewy']",Reviews
2%,[],Reviews
nearly,"['near', 'nigh', 'well-nigh', 'nearly', 'almost', 'about', 'intimately', 'closely', 'virtually', 'most']",Reviews
eggs,"['egg', 'nut', 'testis', 'orchis', 'ballock', 'eggs', 'bollock', 'testicle', 'ball']",Reviews
which,[],Reviews
reasons,"['argue', 'rationality', 'intellect', 'ground', 'reasonableness', 'grounds', 'conclude', 'reason_out', 'understanding', 'reason', 'cause']",Reviews
perhaps,"['maybe', 'perhaps', 'mayhap', 'possibly', 'peradventure', 'perchance']",Reviews
one-tenth,"['tenth_part', 'one-tenth', 'tenth', 'ten_percent']",Reviews
Vitamins,['vitamin'],Reviews
provokes,"['plague', 'chivvy', 'arouse', 'enkindle', 'chivy', 'elicit', 'kick_up', 'stimulate', 'hassle', 'harry', 'fire', 'call_forth', 'kindle', 'harass', 'chevy', 'evoke', 'raise', 'provoke', 'chevvy', 'beset', 'molest']",Reviews
contain,"['hold_in', 'carry', 'moderate', 'bear', 'turn_back', 'incorporate', 'stop', 'curb', 'control', 'take', 'hold_back', 'check', 'arrest', 'hold', 'contain', 'comprise']",Reviews
virtually,"['near', 'nigh', 'well-nigh', 'nearly', 'almost', 'about', 'virtually', 'most']",Reviews
(,[],Reviews
pay,"['compensate', 'pay', 'pay_up', 'bear', 'pay_off', 'give', 'yield', 'earnings', 'ante_up', 'wage', 'remuneration', 'devote', 'make_up', 'salary']",Reviews
narcotizes,"['narcotize', 'narcotise']",Reviews
divine,"['cleric', 'elysian', 'Creator', 'divine', 'ecclesiastic', 'godly', 'Godhead', 'Divine', 'inspired', 'Maker', 'providential', 'godlike', 'Almighty', 'Jehovah', 'God_Almighty', 'Lord', 'churchman']",Reviews
Capetown,[],Reviews
spans,"['span', 'twosome', 'pair', 'yoke', 'twain', 'duad', 'distich', 'cross', 'traverse', 'bridge', 'duet', 'couplet', 'dyad', 'straddle', 'brace', 'sweep', 'couple', 'duo']",Reviews
depends,"['reckon', 'depend', 'bet', 'count', 'look', 'calculate']",Reviews
University,['university'],Reviews
Out,"['verboten', 'out', 'taboo', 'prohibited', 'knocked_out', 'come_out_of_the_closet', 'proscribed', 'kayoed', 'stunned', 'tabu', 'come_out', 'forbidden', 'away', 'extinct', ""KO'd""]",Reviews
disease,['disease'],Reviews
belly,"['paunch', 'venter', 'belly_out', 'stomach', 'belly', 'abdomen']",Reviews
saturation,"['chroma', 'impregnation', 'saturation', 'vividness', 'intensity']",Reviews
scurvy,"['low-down', 'miserable', 'abject', 'scummy', 'scorbutus', 'low', 'scurvy']",Reviews
solace,"['console', 'comfort', 'soothe', 'consolation', 'solacement', 'solace']",Reviews
neatly,['neatly'],Reviews
are,"['personify', 'equal', 'constitute', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'cost', 'are', 'ar', 'represent', 'comprise']",Reviews
cocktail,['cocktail'],Reviews
eat,"['eat_on', 'use_up', 'rust', 'wipe_out', 'corrode', 'eat_up', 'deplete', 'exhaust', 'feed', 'run_through', 'eat', 'consume']",Reviews
Cholesterol,"['cholesterol', 'cholesterin']",Reviews
role,"['function', 'character', 'part', 'office', 'theatrical_role', 'use', 'purpose', 'persona', 'role']",Reviews
It,"['IT', 'information_technology']",Reviews
Rockefeller,"['Rockefeller', 'John_Davison_Rockefeller', 'John_D._Rockefeller']",Reviews
occurs,"['pass_off', 'come_about', 'come', 'pass', 'hap', 'take_place', 'go_on', 'fall_out', 'occur', 'happen']",Reviews
Co.,[],Reviews
Even,"['flush', 'eve', 'eventide', 'even', 'regular', 'level', 'evening', 'yet', 'tied', 'still', 'fifty-fifty', 'even_out']",Reviews
diseases,['disease'],Reviews
interest,"['concern', 'involvement', 'pastime', 'interest', 'occupy', 'matter_to', 'sake', 'stake', 'interest_group', 'pursuit', 'interestingness', 'worry']",Reviews
habits,"['habit', 'wont', 'use', 'drug_abuse', 'riding_habit', 'substance_abuse']",Reviews
luxury,"['luxuriousness', 'lavishness', 'sumptuosity', 'sumptuousness', 'luxury', 'opulence']",Reviews
Stay,"['stoppage', 'last_out', 'persist', 'remain', 'hitch', 'stick', 'stop', 'halt', 'stay_put', 'detain', 'delay', 'abide', 'outride', 'bide', 'appease', 'ride_out', 'stay', 'continue', 'quell', 'rest', 'check', 'arrest', 'stick_around', 'stay_on']",Reviews
sense,"['signified', 'sensory_faculty', 'feel', 'sentiency', 'smell', 'mother_wit', 'gumption', 'sensation', 'common_sense', 'sense', 'horse_sense', 'sentience', 'good_sense', 'smell_out']",Reviews
over,"['complete', 'all_over', 'concluded', ""o'er"", 'ended', 'terminated', 'over']",Reviews
panaceas,"['panacea', 'cure-all', 'catholicon', 'nostrum', 'Panacea']",Reviews
skinfolds,[],Reviews
arteries,"['arterial_blood_vessel', 'arteria', 'artery']",Reviews
any,"['any', 'whatsoever', 'whatever']",Reviews
alcohol,"['alcoholic_beverage', 'intoxicant', 'alcoholic_drink', 'alcohol', 'inebriant']",Reviews
she's,[],Reviews
brain,"['mind', 'learning_ability', 'head', 'nous', 'mastermind', 'Einstein', 'psyche', 'wit', 'mental_capacity', 'brainpower', 'brainiac', 'brain', 'encephalon', 'genius', 'mentality']",Reviews
formation,"['formation', 'establishment', 'geological_formation', 'shaping', 'organisation', 'organization', 'constitution']",Reviews
previous,"['previous', 'premature', 'old', 'late', 'former']",Reviews
indescribable,"['unspeakable', 'untellable', 'indescribable', 'ineffable', 'indefinable', 'unutterable']",Reviews
mechanical,"['mechanically_skillful', 'mechanical']",Reviews
every,['every'],Reviews
off,"['murder', 'sour', 'dispatch', 'bump_off', 'off', 'slay', 'polish_off', 'remove', 'cancelled', 'turned', 'away', 'hit', 'forth']",Reviews
example,"['good_example', 'case', 'example', 'representative', 'model', 'instance', 'lesson', 'exemplar', 'object_lesson', 'illustration', 'exercise', 'deterrent_example']",Reviews
hypothalamus,['hypothalamus'],Reviews
assume,"['usurp', 'put_on', 'get_into', 'take_over', 'simulate', 'adopt', 'don', 'accept', 'arrogate', 'seize', 'presume', 'assume', 'take_on', 'sham', 'take_for_granted', 'bear', 'take_up', 'strike', 'wear', 'feign', 'take', 'acquire']",Reviews
:,[],Reviews
pituitary,"['pituitary', 'pituitary_gland', 'hypophysis', 'pituitary_body']",Reviews
900,[],Reviews
Metrecal,[],Reviews
strain,"['filter', 'pains', 'try', 'air', 'stress', 'separate_out', 'line', 'tenor', 'extend', 'filter_out', 'strive', 'mental_strain', 'nisus', 'sieve', 'form', 'breed', 'filtrate', 'var.', 'tense', 'melodic_phrase', 'strain', 'variant', 'stock', 'reach', 'puree', 'tune', 'tense_up', 'nervous_strain', 'striving', 'song', 'melody', 'deform', 'sift', 'melodic_line', 'distort', 'straining']",Reviews
artery,"['arterial_blood_vessel', 'arteria', 'artery']",Reviews
more,"['More', 'to_a_greater_extent', 'Sir_Thomas_More', 'Thomas_More', 'more', 'more_than']",Reviews
grey-haired,"['grey', 'grizzly', 'hoary', 'hoar', 'grey-headed', 'gray-haired', 'gray', 'gray-headed', 'white-haired', 'grey-haired']",Reviews
cupboard,"['cupboard', 'closet']",Reviews
weaned,"['weaned', 'ablactate', 'wean']",Reviews
cliche,"['commonplace', 'platitude', 'banality', 'bromide', 'cliche']",Reviews
He,"['helium', 'He', 'atomic_number_2', 'he']",Reviews
engine,"['engine', 'locomotive', 'locomotive_engine', 'railway_locomotive']",Reviews
got,"['bring_forth', 'pose', 'pay_off', 'receive', 'amaze', 'incur', 'sire', 'baffle', ""get_under_one's_skin"", 'scram', 'beat', 'catch', 'perplex', 'nonplus', 'aim', 'induce', 'get_down', 'stick', 'set_about', 'convey', 'become', 'mother', 'mystify', 'bugger_off', 'let', 'buzz_off', 'vex', 'sustain', 'stimulate', 'go', 'capture', 'develop', 'obtain', 'set_out', 'engender', 'father', 'stupefy', 'make', 'bewilder', 'generate', 'start', 'dumbfound', 'take', 'begin', 'puzzle', 'find', 'fix', 'flummox', 'pay_back', 'fetch', 'drive', 'cause', 'bring', 'gravel', 'suffer', 'come', 'beget', 'start_out', 'commence', 'arrive', 'contract', 'get', 'draw', 'grow', 'fuck_off', 'arrest', 'experience', 'have', 'acquire', 'produce']",Reviews
New,"['newfangled', 'New', 'novel', 'new', 'newly', 'unexampled', 'freshly', 'fresh', 'young', 'raw', 'Modern']",Reviews
frequently,"['frequently', 'often', 'ofttimes', 'oftentimes', 'oft']",Reviews
responsible,"['responsible_for', 'creditworthy', 'responsible']",Reviews
wake,"['awake', 'aftermath', 'come_alive', 'Wake', 'rouse', 'heat', 'waken', 'wake', 'inflame', 'ignite', 'viewing', 'arouse', 'fire_up', 'stir_up', 'backwash', 'wake_up', 'Wake_Island', 'awaken']",Reviews
horse-playing,[],Reviews
other,"['other', 'early', 'former']",Reviews
thus,"['hence', 'olibanum', 'frankincense', 'thus', 'therefore', 'thence', 'gum_olibanum', 'so', 'thusly']",Reviews
Minnesota's,[],Reviews
sensation,"['virtuoso', 'sense_impression', 'sense_datum', 'whizz', 'hotshot', 'esthesis', 'superstar', 'whiz', 'star', 'sense', 'sentience', 'ace', 'wiz', 'sensory_faculty', 'aesthesis', 'adept', 'mavin', 'wizard', 'champion', 'maven', 'sentiency', 'sensation', 'sense_experience', 'genius']",Reviews
eaten,"['eat_on', 'use_up', 'rust', 'wipe_out', 'corrode', 'eat_up', 'deplete', 'exhaust', 'feed', 'run_through', 'eat', 'consume']",Reviews
soluble,['soluble'],Reviews
above,"['higher_up', 'supra', 'to_a_higher_place', 'above', 'in_a_higher_place']",Reviews
be,"['Be', 'equal', 'constitute', 'glucinium', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'beryllium', 'cost', 'personify', 'represent', 'comprise', 'atomic_number_4']",Reviews
directs,"['point', 'organise', 'target', 'manoeuvre', 'take_aim', 'aim', 'conduct', 'channelise', 'calculate', 'lead', 'steer', 'train', 'send', 'organize', 'place', 'orchestrate', 'head', 'mastermind', 'channelize', 'address', 'direct', 'guide', 'manoeuver', 'maneuver', 'take', 'engineer']",Reviews
purpose,"['purport', 'intention', 'intent', 'function', 'determination', 'resolve', 'use', 'propose', 'purpose', 'aim', 'design', 'role']",Reviews
2,"['deuce', 'two', 'II', 'ii', '2']",Reviews
conversations,['conversation'],Reviews
contains,"['hold_in', 'carry', 'moderate', 'bear', 'turn_back', 'incorporate', 'stop', 'curb', 'control', 'take', 'hold_back', 'check', 'arrest', 'hold', 'contain', 'comprise']",Reviews
again,"['once_again', 'again', 'once_more', 'over_again']",Reviews
areas,"['field', 'arena', 'country', 'region', 'orbit', 'surface_area', 'sphere', 'expanse', 'domain', 'area']",Reviews
show,"['point', 'prove', 'show_up', 'register', 'evince', 'show', 'read', 'indicate', 'designate', 'record', 'present', 'exhibit', 'depict', 'express', 'testify', 'shew', 'appearance', 'usher', 'demonstrate', 'establish', 'bear_witness', 'picture', 'display', 'evidence', 'demo', 'render']",Reviews
compulsion,"['obsession', 'compulsion', 'irresistible_impulse', 'coercion']",Reviews
its,"['IT', 'information_technology']",Reviews
value,"['prise', 'time_value', 'assess', 'respect', 'esteem', 'treasure', 'evaluate', 'note_value', 'appraise', 'appreciate', 'value', 'measure', 'economic_value', 'prize', 'valuate', 'rate']",Reviews
physiological,"['physiological', 'physiologic']",Reviews
overeat,"['overeat', 'overgorge', 'engorge', 'scarf_out', 'englut', 'satiate', 'glut', 'overindulge', 'gormandize', 'ingurgitate', 'gourmandize', 'binge', 'stuff', 'pig_out', 'gormandise', 'gorge']",Reviews
slowly,"['slowly', 'easy', 'slow', 'lento', 'tardily']",Reviews
influence,"['influence', 'act_upon', 'tempt', 'shape', 'regulate', 'determine', 'charm', 'work', 'mold']",Reviews
grips,"['traveling_bag', 'clasp', 'hold', 'clutches', 'grapple', 'clench', 'spellbind', 'suitcase', 'adhesive_friction', 'clutch', 'fascinate', 'transfix', 'traction', 'grasp', 'bobby_pin', 'grip', 'hairgrip', 'travelling_bag', 'bag', 'handgrip', 'handle']",Reviews
because,[],Reviews
won,"['gain_ground', 'advance', 'won', 'gain', 'make_headway', 'South_Korean_won', 'succeed', 'win', 'get_ahead', 'come_through', 'bring_home_the_bacon', 'deliver_the_goods', 'acquire', 'North_Korean_won', 'pull_ahead']",Reviews
arterial,['arterial'],Reviews
travel,"['locomote', 'journey', 'move', 'move_around', 'travel', 'change_of_location', 'go', 'traveling', 'trip', 'jaunt', 'locomotion', 'travelling']",Reviews
U.S.,"['the_States', 'U.S.A.', 'United_States', 'United_States_of_America', 'US', 'U.S.', 'America', 'United_States_government', 'USA', 'US_Government', 'U.S._government']",Reviews
suffered,"['digest', 'brook', 'endure', 'sustain', 'support', 'ache', 'abide', 'stomach', 'hurt', 'put_up', 'suffer', 'stick_out', 'bear', 'tolerate', 'stand', 'get', 'lose', 'have', 'meet']",Reviews
We,[],Reviews
early,"['other', 'early_on', 'early', 'ahead_of_time', 'betimes', 'too_soon', 'former']",Reviews
people,"['multitude', 'masses', 'hoi_polloi', 'citizenry', 'the_great_unwashed', 'people', 'mass']",Reviews
standard,"['criterion', 'received', 'stock', 'measure', 'touchstone', 'monetary_standard', 'standard', 'banner']",Reviews
shoulder,"['shoulder', 'berm', 'shoulder_joint', 'articulatio_humeri']",Reviews
values,"['prise', 'time_value', 'valuate', 'assess', 'respect', 'esteem', 'treasure', 'evaluate', 'note_value', 'appraise', 'appreciate', 'value', 'measure', 'economic_value', 'values', 'prize', 'rate']",Reviews
or,"['operating_theater', 'operating_theatre', 'surgery', 'Oregon', 'OR', 'operating_room', 'Beaver_State']",Reviews
rate,"['rank', 'pace', 'grade', 'charge_per_unit', 'range', 'order', 'value', 'place', 'rate']",Reviews
What,[],Reviews
Fats,"['fatten_out', 'fatness', 'flesh_out', 'fill_out', 'fatten', 'fatty_tissue', 'plump_out', 'plump', 'fatten_up', 'adipose_tissue', 'blubber', 'fat', 'avoirdupois']",Reviews
victims,"['dupe', 'victim']",Reviews
internist's,[],Reviews
levels,"['point', 'rase', 'story', 'stratum', 'tier', 'raze', 'horizontal_surface', 'storey', 'level', 'stage', 'charge', 'floor', 'tear_down', 'even', 'level_off', 'layer', 'pull_down', 'flush', 'degree', 'grade', 'dismantle', 'spirit_level', 'take_down', 'even_out']",Reviews
West,"['west', 'Occident', 'Cicily_Isabel_Fairfield', 'West', 'Benjamin_West', 'western_United_States', 'Dame_Rebecca_West', 'Mae_West', 'W', 'westward', 'Rebecca_West', 'due_west']",Reviews
varied,"['wide-ranging', 'vary', 'deviate', 'varied', 'diverge', 'alter', 'change', 'variegate', 'motley', 'depart']",Reviews
tables,"['prorogue', 'table', 'tabularise', 'put_over', 'remit', 'tabularize', 'mesa', 'tabulate', 'postpone', 'shelve', 'tabular_array', 'hold_over', 'defer', 'put_off', 'board', 'set_back']",Reviews
rise,"['mount', 'ascending', 'prove', 'advance', 'lift', 'rising', 'rebel', 'come_up', 'turn_out', 'get_up', 'originate', 'rising_slope', 'resurrect', 'go_up', 'rise_up', 'climb_up', 'procession', 'upgrade', 'spring_up', 'develop', 'arise', 'heighten', 'wage_increase', 'wage_hike', 'rise', 'hike', 'uprise', 'acclivity', 'emanation', 'salary_increase', 'ascent', 'boost', 'rear', 'move_up', 'wax', 'climb', 'raise', 'cost_increase', 'jump', 'ascension', 'grow', 'stand_up', 'ascend', 'surface']",Reviews
"2,300",[],Reviews
far,"['FAR', 'ALIR', 'Former_Armed_Forces', 'far', 'Army_for_the_Liberation_of_Rwanda', 'Interahamwe']",Reviews
punishment,"['punishment', 'penalty', 'penalization', 'penalisation']",Reviews
history,"['story', 'history', 'account', 'chronicle']",Reviews
three,"['deuce-ace', 'trine', 'tercet', 'III', 'leash', 'trinity', 'troika', 'trey', 'ternion', 'trio', 'triplet', 'terzetto', '3', 'triad', 'ternary', 'three', 'threesome', 'tierce', 'iii']",Reviews
Americans,"['American_English', 'American_language', 'American']",Reviews
rarely,"['seldom', 'rarely']",Reviews
