w,taza
"('of', 'course')",0.14285714285714285,Christian Ethics & the Sit-In
"('course', ',')",0.0,Christian Ethics & the Sit-In
"(',', 'be')",0.0,Christian Ethics & the Sit-In
"('be', 'applauded')",0.14285714285714285,Christian Ethics & the Sit-In
"('applauded', '.')",0.0,Christian Ethics & the Sit-In
"('.', 'But')",0.0,Christian Ethics & the Sit-In
"('But', 'for')",0.0,Christian Ethics & the Sit-In
"('for', 'it')",0.0,Christian Ethics & the Sit-In
"('it', 'to')",0.3333333333333333,Christian Ethics & the Sit-In
"('to', 'be')",0.0,Christian Ethics & the Sit-In
"('be', 'just')",0.0,Christian Ethics & the Sit-In
"('just', 'to')",0.2,Christian Ethics & the Sit-In
"('to', 'attain')",0.2,Christian Ethics & the Sit-In
"('attain', 'this')",0.3333333333333333,Christian Ethics & the Sit-In
"('this', 'same')",0.14285714285714285,Christian Ethics & the Sit-In
"('same', 'result')",0.25,Christian Ethics & the Sit-In
"('result', 'by')",0.0,Christian Ethics & the Sit-In
"('by', 'means')",0.0,Christian Ethics & the Sit-In
"('means', 'of')",0.0,Christian Ethics & the Sit-In
"('the', 'force')",0.14285714285714285,Christian Ethics & the Sit-In
"('force', 'of')",0.4,Christian Ethics & the Sit-In
"('of', 'a')",0.0,Christian Ethics & the Sit-In
"('a', 'boycott')",0.0,Christian Ethics & the Sit-In
"('boycott', 'throughout')",0.2222222222222222,Christian Ethics & the Sit-In
"('throughout', 'the')",0.2857142857142857,Christian Ethics & the Sit-In
"('the', 'nation')",0.14285714285714285,Christian Ethics & the Sit-In
"('nation', 'would')",0.1111111111111111,Christian Ethics & the Sit-In
"('would', 'require')",0.1111111111111111,Christian Ethics & the Sit-In
"('require', 'the')",0.14285714285714285,Christian Ethics & the Sit-In
"('the', 'verification')",0.18181818181818182,Christian Ethics & the Sit-In
"('verification', 'of')",0.2,Christian Ethics & the Sit-In
"('of', 'facts')",0.16666666666666666,Christian Ethics & the Sit-In
"('facts', 'contrary')",0.3333333333333333,Christian Ethics & the Sit-In
"('contrary', 'to')",0.2857142857142857,Christian Ethics & the Sit-In
"('to', 'those')",0.4,Christian Ethics & the Sit-In
"('those', 'assumed')",0.2222222222222222,Christian Ethics & the Sit-In
"('assumed', 'in')",0.0,Christian Ethics & the Sit-In
"('in', 'the')",0.0,Christian Ethics & the Sit-In
"('the', 'foregoing')",0.1111111111111111,Christian Ethics & the Sit-In
"('foregoing', 'case')",0.1,Christian Ethics & the Sit-In
"('case', '.')",0.0,Christian Ethics & the Sit-In
"('.', 'The')",0.0,Christian Ethics & the Sit-In
"('The', 'suppositions')",0.0,Christian Ethics & the Sit-In
"('suppositions', 'in')",0.2857142857142857,Christian Ethics & the Sit-In
"('the', 'previous')",0.1,Christian Ethics & the Sit-In
"('previous', 'illustration')",0.4166666666666667,Christian Ethics & the Sit-In
"('illustration', 'might')",0.16666666666666666,Christian Ethics & the Sit-In
"('might', 'be')",0.0,Christian Ethics & the Sit-In
"('be', 'sufficiently')",0.09090909090909091,Christian Ethics & the Sit-In
"('sufficiently', 'altered')",0.23076923076923078,Christian Ethics & the Sit-In
"('altered', 'by')",0.0,Christian Ethics & the Sit-In
"('by', 'establishing')",0.09090909090909091,Christian Ethics & the Sit-In
"('establishing', 'a')",0.1,Christian Ethics & the Sit-In
"('a', 'connection')",0.0,Christian Ethics & the Sit-In
"('connection', 'between')",0.375,Christian Ethics & the Sit-In
"('between', 'general')",0.2222222222222222,Christian Ethics & the Sit-In
"('general', 'company')",0.18181818181818182,Christian Ethics & the Sit-In
"('company', 'practice')",0.2727272727272727,Christian Ethics & the Sit-In
"('practice', 'and')",0.1111111111111111,Christian Ethics & the Sit-In
"('and', 'local')",0.16666666666666666,Christian Ethics & the Sit-In
"('local', 'practice')",0.2222222222222222,Christian Ethics & the Sit-In
"('practice', 'in')",0.125,Christian Ethics & the Sit-In
"('the', 'South')",0.3333333333333333,Christian Ethics & the Sit-In
"('South', ',')",0.0,Christian Ethics & the Sit-In
"(',', 'and')",0.0,Christian Ethics & the Sit-In
"('and', 'by')",0.0,Christian Ethics & the Sit-In
"('establishing', 'such')",0.16666666666666666,Christian Ethics & the Sit-In
"('such', 'direct')",0.1111111111111111,Christian Ethics & the Sit-In
"('direct', 'connection')",0.5,Christian Ethics & the Sit-In
"('between', 'the')",0.3333333333333333,Christian Ethics & the Sit-In
"('the', 'practice')",0.25,Christian Ethics & the Sit-In
"('the', 'economic')",0.125,Christian Ethics & the Sit-In
"('economic', 'well-being')",0.2727272727272727,Christian Ethics & the Sit-In
"('well-being', 'of')",0.0,Christian Ethics & the Sit-In
"('of', 'stores')",0.16666666666666666,Christian Ethics & the Sit-In
"('stores', 'located')",0.3333333333333333,Christian Ethics & the Sit-In
"('located', 'in')",0.0,Christian Ethics & the Sit-In
"('in', 'New')",0.0,Christian Ethics & the Sit-In
"('New', 'York')",0.0,Christian Ethics & the Sit-In
"('York', 'and')",0.0,Christian Ethics & the Sit-In
"('and', 'general')",0.2857142857142857,Christian Ethics & the Sit-In
"('company', 'policy')",0.4444444444444444,Christian Ethics & the Sit-In
"('policy', '.')",0.0,Christian Ethics & the Sit-In
"('.', 'Then')",0.0,Christian Ethics & the Sit-In
"('Then', 'the')",0.4,Christian Ethics & the Sit-In
"('the', 'boycott')",0.14285714285714285,Christian Ethics & the Sit-In
"('boycott', 'would')",0.1111111111111111,Christian Ethics & the Sit-In
"('would', 'not')",0.14285714285714285,Christian Ethics & the Sit-In
"('not', 'be')",0.0,Christian Ethics & the Sit-In
"('be', 'secondary')",0.1,Christian Ethics & the Sit-In
"('secondary', ',')",0.0,Christian Ethics & the Sit-In
"(',', 'but')",0.0,Christian Ethics & the Sit-In
"('but', 'a')",0.0,Christian Ethics & the Sit-In
"('a', 'primary')",0.16666666666666666,Christian Ethics & the Sit-In
"('primary', 'one')",0.0,Christian Ethics & the Sit-In
"('one', '.')",0.0,Christian Ethics & the Sit-In
"('.', 'It')",0.0,Christian Ethics & the Sit-In
"('It', 'would')",0.0,Christian Ethics & the Sit-In
"('would', 'be')",0.0,Christian Ethics & the Sit-In
"('be', 'directed')",0.14285714285714285,Christian Ethics & the Sit-In
"('directed', 'against')",0.2,Christian Ethics & the Sit-In
"('against', 'the')",0.125,Christian Ethics & the Sit-In
"('the', 'actual')",0.14285714285714285,Christian Ethics & the Sit-In
"('actual', 'location')",0.5,Christian Ethics & the Sit-In
"('location', 'of')",0.125,Christian Ethics & the Sit-In
"('the', 'unjust')",0.14285714285714285,Christian Ethics & the Sit-In
"('unjust', 'policy')",0.0,Christian Ethics & the Sit-In
"('policy', 'which')",0.25,Christian Ethics & the Sit-In
"('which', ',')",0.0,Christian Ethics & the Sit-In
"(',', 'for')",0.0,Christian Ethics & the Sit-In
"('for', ""love's"")",0.125,Christian Ethics & the Sit-In
"(""love's"", 'sake')",0.25,Christian Ethics & the Sit-In
"('sake', 'and')",0.16666666666666666,Christian Ethics & the Sit-In
"('and', 'for')",0.0,Christian Ethics & the Sit-In
"('for', 'the')",0.0,Christian Ethics & the Sit-In
"('the', 'sake')",0.16666666666666666,Christian Ethics & the Sit-In
"('sake', 'of')",0.0,Christian Ethics & the Sit-In
"('of', 'justice')",0.0,Christian Ethics & the Sit-In
"('justice', ',')",0.0,Christian Ethics & the Sit-In
"(',', 'must')",0.0,Christian Ethics & the Sit-In
"('must', 'be')",0.0,Christian Ethics & the Sit-In
"('be', 'removed')",0.14285714285714285,Christian Ethics & the Sit-In
"('removed', ',')",0.0,Christian Ethics & the Sit-In
"('and', ',')",0.0,Christian Ethics & the Sit-In
"(',', 'indivisible')",0.0,Christian Ethics & the Sit-In
"('indivisible', 'from')",0.0,Christian Ethics & the Sit-In
"('from', 'this')",0.0,Christian Ethics & the Sit-In
"('this', ',')",0.0,Christian Ethics & the Sit-In
"(',', 'to')",0.0,Christian Ethics & the Sit-In
"('to', 'the')",0.25,Christian Ethics & the Sit-In
"('economic', 'injury')",0.2,Christian Ethics & the Sit-In
"('injury', 'of')",0.0,Christian Ethics & the Sit-In
"('the', 'people')",0.16666666666666666,Christian Ethics & the Sit-In
"('people', 'directly')",0.2,Christian Ethics & the Sit-In
"('directly', 'and')",0.1,Christian Ethics & the Sit-In
"('and', 'objectively')",0.0,Christian Ethics & the Sit-In
"('objectively', 'a')",0.0,Christian Ethics & the Sit-In
"('a', 'part')",0.25,Christian Ethics & the Sit-In
"('part', 'of')",0.0,Christian Ethics & the Sit-In
"('of', 'this')",0.0,Christian Ethics & the Sit-In
"('this', 'policy')",0.1111111111111111,Christian Ethics & the Sit-In
"('.', 'Perhaps')",0.0,Christian Ethics & the Sit-In
"('Perhaps', 'this')",0.2222222222222222,Christian Ethics & the Sit-In
"('this', 'would')",0.0,Christian Ethics & the Sit-In
"('be', 'sufficient')",0.1111111111111111,Christian Ethics & the Sit-In
"('sufficient', 'to')",0.1111111111111111,Christian Ethics & the Sit-In
"('to', 'justify')",0.125,Christian Ethics & the Sit-In
"('justify', 'an')",0.0,Christian Ethics & the Sit-In
"('an', 'economic')",0.14285714285714285,Christian Ethics & the Sit-In
"('economic', 'boycott')",0.2222222222222222,Christian Ethics & the Sit-In
"('boycott', 'of')",0.16666666666666666,Christian Ethics & the Sit-In
"('of', 'an')",0.0,Christian Ethics & the Sit-In
"('an', 'entire')",0.16666666666666666,Christian Ethics & the Sit-In
"('entire', 'national')",0.375,Christian Ethics & the Sit-In
"('chain', 'in')",0.4,Christian Ethics & the Sit-In
"('in', 'order')",0.0,Christian Ethics & the Sit-In
"('order', ',')",0.0,Christian Ethics & the Sit-In
"(',', 'by')",0.0,Christian Ethics & the Sit-In
"('by', 'threatening')",0.0,Christian Ethics & the Sit-In
"('threatening', 'potential')",0.45454545454545453,Christian Ethics & the Sit-In
"('potential', 'injury')",0.16666666666666666,Christian Ethics & the Sit-In
"('injury', 'to')",0.0,Christian Ethics & the Sit-In
"('to', 'its')",0.25,Christian Ethics & the Sit-In
"('its', 'entire')",0.3333333333333333,Christian Ethics & the Sit-In
"('entire', 'economy')",0.2222222222222222,Christian Ethics & the Sit-In
"('economy', ',')",0.0,Christian Ethics & the Sit-In
"('to', 'effect')",0.2,Christian Ethics & the Sit-In
"('effect', 'an')",0.0,Christian Ethics & the Sit-In
"('an', 'alteration')",0.25,Christian Ethics & the Sit-In
"('alteration', 'of')",0.1111111111111111,Christian Ethics & the Sit-In
"('the', 'policy')",0.0,Christian Ethics & the Sit-In
"('policy', 'of')",0.14285714285714285,Christian Ethics & the Sit-In
"('of', 'its')",0.0,Christian Ethics & the Sit-In
"('its', 'local')",0.0,Christian Ethics & the Sit-In
"('local', 'stores')",0.125,Christian Ethics & the Sit-In
"('stores', 'in')",0.0,Christian Ethics & the Sit-In
"('the', 'matter')",0.3333333333333333,Christian Ethics & the Sit-In
"('matter', 'of')",0.0,Christian Ethics & the Sit-In
"('of', 'segregation')",0.1,Christian Ethics & the Sit-In
"('segregation', '.')",0.0,Christian Ethics & the Sit-In
"('.', 'Such')",0.0,Christian Ethics & the Sit-In
"('Such', 'a')",0.0,Christian Ethics & the Sit-In
"('a', 'general')",0.16666666666666666,Christian Ethics & the Sit-In
"('general', 'boycott')",0.0,Christian Ethics & the Sit-In
"('boycott', 'might')",0.1111111111111111,Christian Ethics & the Sit-In
"('might', 'still')",0.2857142857142857,Christian Ethics & the Sit-In
"('still', 'be')",0.0,Christian Ethics & the Sit-In
"('be', 'a')",0.0,Christian Ethics & the Sit-In
"('a', 'blunt')",0.0,Christian Ethics & the Sit-In
"('blunt', 'or')",0.0,Christian Ethics & the Sit-In
"('or', 'indiscriminating')",0.09090909090909091,Christian Ethics & the Sit-In
"('indiscriminating', 'instrument')",0.5,Christian Ethics & the Sit-In
"('instrument', ',')",0.0,Christian Ethics & the Sit-In
"('and', 'therefore')",0.0,Christian Ethics & the Sit-In
"('therefore', 'of')",0.3333333333333333,Christian Ethics & the Sit-In
"('of', 'questionable')",0.08333333333333333,Christian Ethics & the Sit-In
"('questionable', 'justification')",0.5,Christian Ethics & the Sit-In
"('justification', '.')",0.0,Christian Ethics & the Sit-In
"('.', 'Action')",0.0,Christian Ethics & the Sit-In
"('Action', 'located')",0.3,Christian Ethics & the Sit-In
"('located', 'where')",0.1,Christian Ethics & the Sit-In
"('where', 'the')",0.4,Christian Ethics & the Sit-In
"('the', 'evil')",0.16666666666666666,Christian Ethics & the Sit-In
"('evil', 'is')",0.2,Christian Ethics & the Sit-In
"('is', 'concentrated')",0.0,Christian Ethics & the Sit-In
"('concentrated', 'will')",0.0,Christian Ethics & the Sit-In
"('will', 'prove')",0.0,Christian Ethics & the Sit-In
"('prove', 'most')",0.125,Christian Ethics & the Sit-In
"('most', 'decisive')",0.1111111111111111,Christian Ethics & the Sit-In
"('decisive', 'and')",0.125,Christian Ethics & the Sit-In
"('and', 'is')",0.0,Christian Ethics & the Sit-In
"('is', 'most')",0.2,Christian Ethics & the Sit-In
"('most', 'clearly')",0.0,Christian Ethics & the Sit-In
"('clearly', 'legitimate')",0.3,Christian Ethics & the Sit-In
"('legitimate', '.')",0.0,Christian Ethics & the Sit-In
"('.', 'Moreover')",0.0,Christian Ethics & the Sit-In
"('Moreover', ',')",0.0,Christian Ethics & the Sit-In
"(',', 'prudence')",0.0,Christian Ethics & the Sit-In
"('prudence', 'alone')",0.2,Christian Ethics & the Sit-In
"('alone', 'would')",0.25,Christian Ethics & the Sit-In
"('would', 'indicate')",0.09090909090909091,Christian Ethics & the Sit-In
"('indicate', 'that')",0.25,Christian Ethics & the Sit-In
"('that', ',')",0.0,Christian Ethics & the Sit-In
"(',', 'unless')",0.0,Christian Ethics & the Sit-In
"('unless', 'the')",0.14285714285714285,Christian Ethics & the Sit-In
"('the', 'local')",0.0,Christian Ethics & the Sit-In
"('local', 'customs')",0.25,Christian Ethics & the Sit-In
"('customs', 'are')",0.0,Christian Ethics & the Sit-In
"('are', 'already')",0.5,Christian Ethics & the Sit-In
"('already', 'ready')",0.8333333333333334,Christian Ethics & the Sit-In
"('ready', 'to')",0.0,Christian Ethics & the Sit-In
"('to', 'fall')",0.0,Christian Ethics & the Sit-In
"('fall', 'when')",0.0,Christian Ethics & the Sit-In
"('when', 'pushed')",0.25,Christian Ethics & the Sit-In
"('pushed', ',')",0.0,Christian Ethics & the Sit-In
"(',', 'the')",0.0,Christian Ethics & the Sit-In
"('the', 'results')",0.2857142857142857,Christian Ethics & the Sit-In
"('results', 'of')",0.0,Christian Ethics & the Sit-In
"('of', 'direct')",0.0,Christian Ethics & the Sit-In
"('direct', 'economic')",0.3333333333333333,Christian Ethics & the Sit-In
"('economic', 'action')",0.5,Christian Ethics & the Sit-In
"('action', 'everywhere')",0.0,Christian Ethics & the Sit-In
"('everywhere', 'upon')",0.0,Christian Ethics & the Sit-In
"('upon', 'national')",0.25,Christian Ethics & the Sit-In
"('stores', 'will')",0.0,Christian Ethics & the Sit-In
"('will', 'likely')",0.3333333333333333,Christian Ethics & the Sit-In
"('likely', 'be')",0.16666666666666666,Christian Ethics & the Sit-In
"('be', 'simply')",0.0,Christian Ethics & the Sit-In
"('simply', 'to')",0.0,Christian Ethics & the Sit-In
"('to', 'give')",0.0,Christian Ethics & the Sit-In
"('give', 'undue')",0.14285714285714285,Christian Ethics & the Sit-In
"('undue', 'advantage')",0.375,Christian Ethics & the Sit-In
"('advantage', 'to')",0.125,Christian Ethics & the Sit-In
"('to', 'local')",0.2,Christian Ethics & the Sit-In
"('local', 'and')",0.16666666666666666,Christian Ethics & the Sit-In
"('and', 'state')",0.16666666666666666,Christian Ethics & the Sit-In
"('state', 'stores')",0.5,Christian Ethics & the Sit-In
"('stores', 'which')",0.0,Christian Ethics & the Sit-In
"('which', 'conform')",0.1111111111111111,Christian Ethics & the Sit-In
"('conform', 'to')",0.14285714285714285,Christian Ethics & the Sit-In
"('to', 'these')",0.2,Christian Ethics & the Sit-In
"('these', 'customs')",0.25,Christian Ethics & the Sit-In
"('customs', ',')",0.0,Christian Ethics & the Sit-In
"(',', 'leading')",0.0,Christian Ethics & the Sit-In
"('leading', 'to')",0.0,Christian Ethics & the Sit-In
"('to', 'greater')",0.16666666666666666,Christian Ethics & the Sit-In
"('greater', 'decentralization')",0.3333333333333333,Christian Ethics & the Sit-In
"('decentralization', 'and')",0.2727272727272727,Christian Ethics & the Sit-In
"('local', 'autonomy')",0.2222222222222222,Christian Ethics & the Sit-In
"('autonomy', 'within')",0.2,Christian Ethics & the Sit-In
"('within', 'the')",0.3333333333333333,Christian Ethics & the Sit-In
"('the', 'company')",0.0,Christian Ethics & the Sit-In
"('company', ',')",0.0,Christian Ethics & the Sit-In
"(',', 'or')",0.0,Christian Ethics & the Sit-In
"('or', 'even')",0.0,Christian Ethics & the Sit-In
"('even', '(')",0.0,Christian Ethics & the Sit-In
"('(', 'as')",0.0,Christian Ethics & the Sit-In
"('as', 'the')",0.0,Christian Ethics & the Sit-In
"('the', 'final')",0.0,Christian Ethics & the Sit-In
"('final', 'self-defeat')",0.3,Christian Ethics & the Sit-In
"('self-defeat', 'of')",0.1111111111111111,Christian Ethics & the Sit-In
"('an', 'unjust')",0.16666666666666666,Christian Ethics & the Sit-In
"('unjust', 'application')",0.18181818181818182,Christian Ethics & the Sit-In
"('application', 'of')",0.1111111111111111,Christian Ethics & the Sit-In
"('of', 'economic')",0.14285714285714285,Christian Ethics & the Sit-In
"('economic', 'pressure')",0.1,Christian Ethics & the Sit-In
"('pressure', 'to')",0.0,Christian Ethics & the Sit-In
"('to', 'correct')",0.4,Christian Ethics & the Sit-In
"('correct', 'injustice')",0.3,Christian Ethics & the Sit-In
"('injustice', ')')",0.0,Christian Ethics & the Sit-In
"(')', 'to')",0.0,Christian Ethics & the Sit-In
"('its', 'going')",0.16666666666666666,Christian Ethics & the Sit-In
"('going', 'out')",0.16666666666666666,Christian Ethics & the Sit-In
"('out', 'of')",0.25,Christian Ethics & the Sit-In
"('of', 'business')",0.0,Christian Ethics & the Sit-In
"('business', 'in')",0.3333333333333333,Christian Ethics & the Sit-In
"('in', 'certain')",0.2857142857142857,Christian Ethics & the Sit-In
"('certain', 'sections')",0.5555555555555556,Christian Ethics & the Sit-In
"('sections', 'of')",0.125,Christian Ethics & the Sit-In
"('the', 'country')",0.1111111111111111,Christian Ethics & the Sit-In
"('country', '(')",0.0,Christian Ethics & the Sit-In
"('as', ',')",0.0,Christian Ethics & the Sit-In
"('for', 'that')",0.0,Christian Ethics & the Sit-In
"('that', 'matter')",0.3333333333333333,Christian Ethics & the Sit-In
"('matter', ',')",0.0,Christian Ethics & the Sit-In
"('the', 'Quakers')",0.1111111111111111,Christian Ethics & the Sit-In
"('Quakers', ',')",0.0,Christian Ethics & the Sit-In
"(',', 'who')",0.0,Christian Ethics & the Sit-In
"('who', 'once')",0.16666666666666666,Christian Ethics & the Sit-In
"('once', 'had')",0.0,Christian Ethics & the Sit-In
"('had', 'many')",0.16666666666666666,Christian Ethics & the Sit-In
"('many', 'meetings')",0.2222222222222222,Christian Ethics & the Sit-In
"('meetings', 'in')",0.2857142857142857,Christian Ethics & the Sit-In
"('the', 'pre-Civil')",0.1,Christian Ethics & the Sit-In
"('pre-Civil', 'War')",0.1,Christian Ethics & the Sit-In
"('War', 'South')",0.0,Christian Ethics & the Sit-In
"(',', 'largely')",0.0,Christian Ethics & the Sit-In
"('largely', 'went')",0.1111111111111111,Christian Ethics & the Sit-In
"('went', 'out')",0.16666666666666666,Christian Ethics & the Sit-In
"('in', 'that')",0.0,Christian Ethics & the Sit-In
"('that', 'part')",0.4,Christian Ethics & the Sit-In
"('country', 'over')",0.2222222222222222,Christian Ethics & the Sit-In
"('over', 'the')",0.16666666666666666,Christian Ethics & the Sit-In
"('the', 'slavery')",0.1111111111111111,Christian Ethics & the Sit-In
"('slavery', 'issue')",0.2222222222222222,Christian Ethics & the Sit-In
"('issue', ',')",0.0,Christian Ethics & the Sit-In
"(',', 'never')",0.0,Christian Ethics & the Sit-In
"('never', 'to')",0.0,Christian Ethics & the Sit-In
"('to', 'recover')",0.16666666666666666,Christian Ethics & the Sit-In
"('recover', 'a')",0.0,Christian Ethics & the Sit-In
"('a', 'large')",0.2,Christian Ethics & the Sit-In
"('large', 'number')",0.2222222222222222,Christian Ethics & the Sit-In
"('number', 'of')",0.0,Christian Ethics & the Sit-In
"('of', 'southern')",0.1111111111111111,Christian Ethics & the Sit-In
"('southern', 'adherents')",0.6,Christian Ethics & the Sit-In
"('adherents', ')')",0.0,Christian Ethics & the Sit-In
"(')', '.')",0.0,Christian Ethics & the Sit-In
"('.', 'In')",0.0,Christian Ethics & the Sit-In
"('In', 'any')",0.25,Christian Ethics & the Sit-In
"('any', 'case')",0.16666666666666666,Christian Ethics & the Sit-In
"('case', ',')",0.0,Christian Ethics & the Sit-In
"(',', 'anyone')",0.0,Christian Ethics & the Sit-In
"('anyone', 'who')",0.14285714285714285,Christian Ethics & the Sit-In
"('who', 'fails')",0.0,Christian Ethics & the Sit-In
"('fails', 'to')",0.0,Christian Ethics & the Sit-In
"('to', 'make')",0.0,Christian Ethics & the Sit-In
"('make', 'significant')",0.09090909090909091,Christian Ethics & the Sit-In
"('significant', 'distinction')",0.5,Christian Ethics & the Sit-In
"('distinction', 'between')",0.2,Christian Ethics & the Sit-In
"('between', 'primary')",0.0,Christian Ethics & the Sit-In
"('primary', 'and')",0.125,Christian Ethics & the Sit-In
"('and', 'secondary')",0.3333333333333333,Christian Ethics & the Sit-In
"('secondary', 'applications')",0.38461538461538464,Christian Ethics & the Sit-In
"('applications', 'of')",0.1,Christian Ethics & the Sit-In
"('pressure', 'would')",0.1111111111111111,Christian Ethics & the Sit-In
"('would', 'in')",0.0,Christian Ethics & the Sit-In
"('in', 'principle')",0.2857142857142857,Christian Ethics & the Sit-In
"('principle', 'already')",0.3,Christian Ethics & the Sit-In
"('already', 'have')",0.25,Christian Ethics & the Sit-In
"('have', 'justified')",0.09090909090909091,Christian Ethics & the Sit-In
"('justified', 'that')",0.1,Christian Ethics & the Sit-In
"('that', 'use')",0.0,Christian Ethics & the Sit-In
"('use', 'of')",0.0,Christian Ethics & the Sit-In
"('boycott', 'as')",0.0,Christian Ethics & the Sit-In
"('as', 'a')",0.5,Christian Ethics & the Sit-In
"('a', 'means')",0.2,Christian Ethics & the Sit-In
"('means', 'which')",0.0,Christian Ethics & the Sit-In
"('which', 'broke')",0.0,Christian Ethics & the Sit-In
"('broke', 'out')",0.14285714285714285,Christian Ethics & the Sit-In
"('out', 'a')",0.0,Christian Ethics & the Sit-In
"('a', 'few')",0.0,Christian Ethics & the Sit-In
"('few', 'years')",0.14285714285714285,Christian Ethics & the Sit-In
"('years', 'ago')",0.14285714285714285,Christian Ethics & the Sit-In
"('ago', 'or')",0.25,Christian Ethics & the Sit-In
"('or', 'was')",0.0,Christian Ethics & the Sit-In
"('was', 'skillfully')",0.1111111111111111,Christian Ethics & the Sit-In
"('skillfully', 'organized')",0.06666666666666667,Christian Ethics & the Sit-In
"('organized', 'by')",0.0,Christian Ethics & the Sit-In
"('by', 'White')",0.0,Christian Ethics & the Sit-In
"('White', ""Citizens'"")",0.3,Christian Ethics & the Sit-In
"(""Citizens'"", 'Councils')",0.3333333333333333,Christian Ethics & the Sit-In
"('Councils', 'in')",0.25,Christian Ethics & the Sit-In
"('the', 'entire')",0.3333333333333333,Christian Ethics & the Sit-In
"('entire', 'state')",0.2857142857142857,Christian Ethics & the Sit-In
"('state', 'of')",0.0,Christian Ethics & the Sit-In
"('of', 'Mississippi')",0.0,Christian Ethics & the Sit-In
"('Mississippi', 'against')",0.25,Christian Ethics & the Sit-In
"('against', 'every')",0.0,Christian Ethics & the Sit-In
"('every', 'local')",0.0,Christian Ethics & the Sit-In
"('local', 'Philco')",0.42857142857142855,Christian Ethics & the Sit-In
"('Philco', 'dealer')",0.1,Christian Ethics & the Sit-In
"('dealer', 'in')",0.0,Christian Ethics & the Sit-In
"('that', 'state')",0.4,Christian Ethics & the Sit-In
"('state', ',')",0.0,Christian Ethics & the Sit-In
"(',', 'in')",0.0,Christian Ethics & the Sit-In
"('in', 'protest')",0.0,Christian Ethics & the Sit-In
"('protest', 'against')",0.2,Christian Ethics & the Sit-In
"('against', 'a')",0.16666666666666666,Christian Ethics & the Sit-In
"('a', 'Philco-sponsored')",0.0,Christian Ethics & the Sit-In
"('Philco-sponsored', 'program')",0.1875,Christian Ethics & the Sit-In
"('program', 'over')",0.25,Christian Ethics & the Sit-In
"('over', 'a')",0.0,Christian Ethics & the Sit-In
"('a', 'national')",0.16666666666666666,Christian Ethics & the Sit-In
"('national', 'TV')",0.0,Christian Ethics & the Sit-In
"('TV', 'network')",0.0,Christian Ethics & the Sit-In
"('network', 'on')",0.2857142857142857,Christian Ethics & the Sit-In
"('on', 'which')",0.0,Christian Ethics & the Sit-In
"('which', 'was')",0.16666666666666666,Christian Ethics & the Sit-In
"('was', 'presented')",0.1111111111111111,Christian Ethics & the Sit-In
"('presented', 'a')",0.0,Christian Ethics & the Sit-In
"('a', 'drama')",0.25,Christian Ethics & the Sit-In
"('drama', 'showing')",0.0,Christian Ethics & the Sit-In
"('showing', ',')",0.0,Christian Ethics & the Sit-In
"(',', 'it')",0.0,Christian Ethics & the Sit-In
"('it', 'seemed')",0.0,Christian Ethics & the Sit-In
"('seemed', ',')",0.0,Christian Ethics & the Sit-In
"(',', 'a')",0.0,Christian Ethics & the Sit-In
"('a', '``')",0.0,Christian Ethics & the Sit-In
