w,taza
"('looked', 'at')",0.0,"Fair, Bachelors Get Lonely"
"('at', 'a')",0.5,"Fair, Bachelors Get Lonely"
"('a', 'notation')",0.2,"Fair, Bachelors Get Lonely"
"('notation', 'and')",0.3333333333333333,"Fair, Bachelors Get Lonely"
"('``', ""You're"")",0.0,"Fair, Bachelors Get Lonely"
"(""You're"", 'in')",0.0,"Fair, Bachelors Get Lonely"
"('in', 'the')",0.0,"Fair, Bachelors Get Lonely"
"('the', 'third')",0.3333333333333333,"Fair, Bachelors Get Lonely"
"('third', 'row')",0.14285714285714285,"Fair, Bachelors Get Lonely"
"('row', 'back')",0.0,"Fair, Bachelors Get Lonely"
"('back', 'toward')",0.1111111111111111,"Fair, Bachelors Get Lonely"
"('toward', 'the')",0.125,"Fair, Bachelors Get Lonely"
"('the', 'rear')",0.2,"Fair, Bachelors Get Lonely"
"('rear', '.')",0.0,"Fair, Bachelors Get Lonely"
"('.', 'Can')",0.0,"Fair, Bachelors Get Lonely"
"('Can', 'you')",0.0,"Fair, Bachelors Get Lonely"
"('you', 'find')",0.0,"Fair, Bachelors Get Lonely"
"('find', 'it')",0.2,"Fair, Bachelors Get Lonely"
"('it', 'all')",0.0,"Fair, Bachelors Get Lonely"
"('all', 'right')",0.0,"Fair, Bachelors Get Lonely"
"(""''"", '?')",0.0,"Fair, Bachelors Get Lonely"
"('?', '?')",1.0,"Fair, Bachelors Get Lonely"
"('?', '``')",0.0,"Fair, Bachelors Get Lonely"
"('``', 'Sure')",0.0,"Fair, Bachelors Get Lonely"
"('Sure', ""''"")",0.0,"Fair, Bachelors Get Lonely"
"('I', 'went')",0.0,"Fair, Bachelors Get Lonely"
"('went', 'back')",0.0,"Fair, Bachelors Get Lonely"
"('and', 'got')",0.0,"Fair, Bachelors Get Lonely"
"('got', 'out')",0.5,"Fair, Bachelors Get Lonely"
"('out', 'an')",0.0,"Fair, Bachelors Get Lonely"
"('an', 'electric')",0.0,"Fair, Bachelors Get Lonely"
"('electric', 'bug')",0.0,"Fair, Bachelors Get Lonely"
"('bug', ',')",0.0,"Fair, Bachelors Get Lonely"
"(',', 'one')",0.0,"Fair, Bachelors Get Lonely"
"('one', 'of')",0.25,"Fair, Bachelors Get Lonely"
"('the', 'newest')",0.3333333333333333,"Fair, Bachelors Get Lonely"
"('newest', 'devices')",0.2222222222222222,"Fair, Bachelors Get Lonely"
"('devices', 'for')",0.0,"Fair, Bachelors Get Lonely"
"('for', 'electronic')",0.2222222222222222,"Fair, Bachelors Get Lonely"
"('electronic', 'shadowing')",0.21428571428571427,"Fair, Bachelors Get Lonely"
"('shadowing', '.')",0.0,"Fair, Bachelors Get Lonely"
"('I', 'always')",0.0,"Fair, Bachelors Get Lonely"
"('always', 'keep')",0.0,"Fair, Bachelors Get Lonely"
"('keep', 'a')",0.0,"Fair, Bachelors Get Lonely"
"('a', 'set')",0.0,"Fair, Bachelors Get Lonely"
"('set', 'in')",0.0,"Fair, Bachelors Get Lonely"
"('car', '.')",0.0,"Fair, Bachelors Get Lonely"
"('I', 'put')",0.0,"Fair, Bachelors Get Lonely"
"('put', 'in')",0.0,"Fair, Bachelors Get Lonely"
"('in', 'new')",0.25,"Fair, Bachelors Get Lonely"
"('new', 'batteries')",0.1111111111111111,"Fair, Bachelors Get Lonely"
"('batteries', 'so')",0.125,"Fair, Bachelors Get Lonely"
"('so', 'as')",0.3333333333333333,"Fair, Bachelors Get Lonely"
"('as', 'to')",0.0,"Fair, Bachelors Get Lonely"
"('to', 'be')",0.0,"Fair, Bachelors Get Lonely"
"('be', 'certain')",0.125,"Fair, Bachelors Get Lonely"
"('certain', ""I'd"")",0.0,"Fair, Bachelors Get Lonely"
"(""I'd"", 'have')",0.0,"Fair, Bachelors Get Lonely"
"('have', 'plenty')",0.1111111111111111,"Fair, Bachelors Get Lonely"
"('plenty', 'of')",0.0,"Fair, Bachelors Get Lonely"
"('of', 'power')",0.16666666666666666,"Fair, Bachelors Get Lonely"
"('power', 'and')",0.0,"Fair, Bachelors Get Lonely"
"('and', 'on')",0.25,"Fair, Bachelors Get Lonely"
"('on', 'my')",0.0,"Fair, Bachelors Get Lonely"
"('my', 'way')",0.25,"Fair, Bachelors Get Lonely"
"('way', 'out')",0.0,"Fair, Bachelors Get Lonely"
"('out', 'walked')",0.0,"Fair, Bachelors Get Lonely"
"('walked', 'over')",0.1111111111111111,"Fair, Bachelors Get Lonely"
"('over', 'to')",0.2,"Fair, Bachelors Get Lonely"
"('the', 'regular')",0.125,"Fair, Bachelors Get Lonely"
"('regular', 'parking')",0.3,"Fair, Bachelors Get Lonely"
"('parking', 'stalls')",0.1,"Fair, Bachelors Get Lonely"
"('stalls', 'and')",0.16666666666666666,"Fair, Bachelors Get Lonely"
"('and', 'stood')",0.16666666666666666,"Fair, Bachelors Get Lonely"
"('stood', 'looking')",0.1111111111111111,"Fair, Bachelors Get Lonely"
"('looking', 'at')",0.0,"Fair, Bachelors Get Lonely"
"('at', 'them')",0.2,"Fair, Bachelors Get Lonely"
"('them', 'thoughtfully')",0.2,"Fair, Bachelors Get Lonely"
"('thoughtfully', '.')",0.0,"Fair, Bachelors Get Lonely"
"('I', 'waited')",0.0,"Fair, Bachelors Get Lonely"
"('waited', 'until')",0.2222222222222222,"Fair, Bachelors Get Lonely"
"('until', 'the')",0.14285714285714285,"Fair, Bachelors Get Lonely"
"('parking', 'attendant')",0.2,"Fair, Bachelors Get Lonely"
"('attendant', 'was')",0.14285714285714285,"Fair, Bachelors Get Lonely"
"('was', 'busy')",0.16666666666666666,"Fair, Bachelors Get Lonely"
"('busy', 'with')",0.0,"Fair, Bachelors Get Lonely"
"('with', 'a')",0.0,"Fair, Bachelors Get Lonely"
"('a', 'customer')",0.0,"Fair, Bachelors Get Lonely"
"('customer', ',')",0.0,"Fair, Bachelors Get Lonely"
"('then', 'slipped')",0.1111111111111111,"Fair, Bachelors Get Lonely"
"('slipped', 'around')",0.09090909090909091,"Fair, Bachelors Get Lonely"
"('around', 'the')",0.0,"Fair, Bachelors Get Lonely"
"('the', 'back')",0.0,"Fair, Bachelors Get Lonely"
"('back', 'of')",0.0,"Fair, Bachelors Get Lonely"
"('car', 'with')",0.0,"Fair, Bachelors Get Lonely"
"('with', 'license')",0.1111111111111111,"Fair, Bachelors Get Lonely"
"('number', 'JYM')",0.0,"Fair, Bachelors Get Lonely"
"('JYM', '114')",0.0,"Fair, Bachelors Get Lonely"
"('114', ',')",0.0,"Fair, Bachelors Get Lonely"
"(',', 'attached')",0.0,"Fair, Bachelors Get Lonely"
"('attached', 'the')",0.5,"Fair, Bachelors Get Lonely"
"('the', 'electronic')",0.2222222222222222,"Fair, Bachelors Get Lonely"
"('electronic', 'bug')",0.0,"Fair, Bachelors Get Lonely"
"('bug', 'to')",0.0,"Fair, Bachelors Get Lonely"
"('rear', 'bumper')",0.2857142857142857,"Fair, Bachelors Get Lonely"
"('bumper', 'and')",0.0,"Fair, Bachelors Get Lonely"
"('and', 'walked')",0.2857142857142857,"Fair, Bachelors Get Lonely"
"('walked', 'out')",0.0,"Fair, Bachelors Get Lonely"
"('out', '.')",0.0,"Fair, Bachelors Get Lonely"
"('The', 'attendant')",0.14285714285714285,"Fair, Bachelors Get Lonely"
"('attendant', 'waved')",0.42857142857142855,"Fair, Bachelors Get Lonely"
"('waved', 'me')",0.16666666666666666,"Fair, Bachelors Get Lonely"
"('me', 'on')",0.0,"Fair, Bachelors Get Lonely"
"('on', '.')",0.0,"Fair, Bachelors Get Lonely"
"('.', 'One')",0.0,"Fair, Bachelors Get Lonely"
"('One', 'of')",0.0,"Fair, Bachelors Get Lonely"
"('the', 'hardest')",0.42857142857142855,"Fair, Bachelors Get Lonely"
"('hardest', 'chores')",0.4444444444444444,"Fair, Bachelors Get Lonely"
"('chores', 'a')",0.0,"Fair, Bachelors Get Lonely"
"('a', 'detective')",0.0,"Fair, Bachelors Get Lonely"
"('detective', 'has')",0.0,"Fair, Bachelors Get Lonely"
"('has', 'is')",0.25,"Fair, Bachelors Get Lonely"
"('is', 'hanging')",0.16666666666666666,"Fair, Bachelors Get Lonely"
"('hanging', 'around')",0.2222222222222222,"Fair, Bachelors Get Lonely"
"('around', 'on')",0.3333333333333333,"Fair, Bachelors Get Lonely"
"('on', 'a')",0.0,"Fair, Bachelors Get Lonely"
"('a', 'city')",0.0,"Fair, Bachelors Get Lonely"
"('city', 'street')",0.14285714285714285,"Fair, Bachelors Get Lonely"
"('street', ',')",0.0,"Fair, Bachelors Get Lonely"
"(',', 'trying')",0.0,"Fair, Bachelors Get Lonely"
"('trying', 'to')",0.14285714285714285,"Fair, Bachelors Get Lonely"
"('to', 'make')",0.0,"Fair, Bachelors Get Lonely"
"('make', 'himself')",0.2222222222222222,"Fair, Bachelors Get Lonely"
"('himself', 'inconspicuous')",0.16666666666666666,"Fair, Bachelors Get Lonely"
"('inconspicuous', ',')",0.0,"Fair, Bachelors Get Lonely"
"(',', 'keeping')",0.0,"Fair, Bachelors Get Lonely"
"('keeping', 'an')",0.14285714285714285,"Fair, Bachelors Get Lonely"
"('an', 'eye')",0.0,"Fair, Bachelors Get Lonely"
"('eye', 'on')",0.0,"Fair, Bachelors Get Lonely"
"('entrance', 'of')",0.0,"Fair, Bachelors Get Lonely"
"('of', 'an')",0.0,"Fair, Bachelors Get Lonely"
"('an', 'office')",0.0,"Fair, Bachelors Get Lonely"
"('office', 'building')",0.09090909090909091,"Fair, Bachelors Get Lonely"
"('building', 'and')",0.25,"Fair, Bachelors Get Lonely"
"('and', 'waiting')",0.2857142857142857,"Fair, Bachelors Get Lonely"
"('waiting', '.')",0.0,"Fair, Bachelors Get Lonely"
"('.', 'For')",0.0,"Fair, Bachelors Get Lonely"
"('For', 'the')",0.0,"Fair, Bachelors Get Lonely"
"('the', 'first')",0.14285714285714285,"Fair, Bachelors Get Lonely"
"('first', 'fifteen')",0.42857142857142855,"Fair, Bachelors Get Lonely"
"('fifteen', 'or')",0.0,"Fair, Bachelors Get Lonely"
"('or', 'twenty')",0.0,"Fair, Bachelors Get Lonely"
"('twenty', 'minutes')",0.3333333333333333,"Fair, Bachelors Get Lonely"
"('minutes', ""it's"")",0.375,"Fair, Bachelors Get Lonely"
"(""it's"", 'possible')",0.2222222222222222,"Fair, Bachelors Get Lonely"
"('possible', 'to')",0.125,"Fair, Bachelors Get Lonely"
"('be', 'more')",0.2,"Fair, Bachelors Get Lonely"
"('more', 'or')",0.5,"Fair, Bachelors Get Lonely"
"('or', 'less')",0.0,"Fair, Bachelors Get Lonely"
"('less', 'interested')",0.25,"Fair, Bachelors Get Lonely"
"('interested', 'in')",0.2857142857142857,"Fair, Bachelors Get Lonely"
"('in', 'window')",0.4,"Fair, Bachelors Get Lonely"
"('window', 'displays')",0.2,"Fair, Bachelors Get Lonely"
"('displays', ',')",0.0,"Fair, Bachelors Get Lonely"
"('then', 'in')",0.2,"Fair, Bachelors Get Lonely"
"('in', 'people')",0.0,"Fair, Bachelors Get Lonely"
"('people', 'passing')",0.1111111111111111,"Fair, Bachelors Get Lonely"
"('passing', 'by')",0.0,"Fair, Bachelors Get Lonely"
"('by', '.')",0.0,"Fair, Bachelors Get Lonely"
"('.', 'After')",0.0,"Fair, Bachelors Get Lonely"
"('After', 'a')",0.0,"Fair, Bachelors Get Lonely"
"('a', 'while')",0.0,"Fair, Bachelors Get Lonely"
"('while', ',')",0.0,"Fair, Bachelors Get Lonely"
"(',', 'however')",0.0,"Fair, Bachelors Get Lonely"
"('however', ',')",0.0,"Fair, Bachelors Get Lonely"
"(',', 'a')",0.0,"Fair, Bachelors Get Lonely"
"('a', ""person's"")",0.0,"Fair, Bachelors Get Lonely"
"(""person's"", 'mind')",0.1,"Fair, Bachelors Get Lonely"
"('mind', 'gets')",0.0,"Fair, Bachelors Get Lonely"
"('gets', 'fed')",0.16666666666666666,"Fair, Bachelors Get Lonely"
"('fed', 'up')",0.0,"Fair, Bachelors Get Lonely"
"('up', 'and')",0.0,"Fair, Bachelors Get Lonely"
"('and', 'that')",0.2,"Fair, Bachelors Get Lonely"
"('that', 'magnifies')",0.1,"Fair, Bachelors Get Lonely"
"('magnifies', 'all')",0.1111111111111111,"Fair, Bachelors Get Lonely"
"('all', 'of')",0.0,"Fair, Bachelors Get Lonely"
"('the', 'disagreeable')",0.09090909090909091,"Fair, Bachelors Get Lonely"
"('disagreeable', 'physical')",0.3076923076923077,"Fair, Bachelors Get Lonely"
"('physical', 'symptoms')",0.2727272727272727,"Fair, Bachelors Get Lonely"
"('symptoms', 'which')",0.0,"Fair, Bachelors Get Lonely"
"('which', 'go')",0.0,"Fair, Bachelors Get Lonely"
"('go', 'with')",0.0,"Fair, Bachelors Get Lonely"
"('with', 'that')",0.4,"Fair, Bachelors Get Lonely"
"('that', 'sort')",0.16666666666666666,"Fair, Bachelors Get Lonely"
"('sort', 'of')",0.2,"Fair, Bachelors Get Lonely"
"('an', 'assignment')",0.25,"Fair, Bachelors Get Lonely"
"('assignment', '.')",0.0,"Fair, Bachelors Get Lonely"
"('.', 'You')",0.0,"Fair, Bachelors Get Lonely"
"('You', 'want')",0.0,"Fair, Bachelors Get Lonely"
"('want', 'to')",0.2,"Fair, Bachelors Get Lonely"
"('to', 'sit')",0.25,"Fair, Bachelors Get Lonely"
"('sit', 'down')",0.0,"Fair, Bachelors Get Lonely"
"('down', '.')",0.0,"Fair, Bachelors Get Lonely"
"('.', 'Your')",0.0,"Fair, Bachelors Get Lonely"
"('Your', 'leg')",0.0,"Fair, Bachelors Get Lonely"
"('leg', 'muscles')",0.2857142857142857,"Fair, Bachelors Get Lonely"
"('muscles', 'and')",0.0,"Fair, Bachelors Get Lonely"
"('and', 'back')",0.16666666666666666,"Fair, Bachelors Get Lonely"
"('back', 'muscles')",0.1111111111111111,"Fair, Bachelors Get Lonely"
"('muscles', 'feel')",0.2857142857142857,"Fair, Bachelors Get Lonely"
"('feel', 'weary')",0.14285714285714285,"Fair, Bachelors Get Lonely"
"('weary', '.')",0.0,"Fair, Bachelors Get Lonely"
"(""You're"", 'conscious')",0.2,"Fair, Bachelors Get Lonely"
"('conscious', 'of')",0.14285714285714285,"Fair, Bachelors Get Lonely"
"('the', 'fact')",0.16666666666666666,"Fair, Bachelors Get Lonely"
"('fact', 'that')",0.4,"Fair, Bachelors Get Lonely"
"('that', 'your')",0.0,"Fair, Bachelors Get Lonely"
"('your', 'feet')",0.0,"Fair, Bachelors Get Lonely"
"('feet', 'hurt')",0.16666666666666666,"Fair, Bachelors Get Lonely"
"('hurt', ',')",0.0,"Fair, Bachelors Get Lonely"
"(',', 'that')",0.0,"Fair, Bachelors Get Lonely"
"('that', 'the')",0.5,"Fair, Bachelors Get Lonely"
"('the', 'city')",0.16666666666666666,"Fair, Bachelors Get Lonely"
"('city', 'pavements')",0.09090909090909091,"Fair, Bachelors Get Lonely"
"('pavements', 'are')",0.2222222222222222,"Fair, Bachelors Get Lonely"
"('are', 'hard')",0.4,"Fair, Bachelors Get Lonely"
"('hard', '.')",0.0,"Fair, Bachelors Get Lonely"
"('waited', 'a')",0.16666666666666666,"Fair, Bachelors Get Lonely"
"('a', 'solid')",0.0,"Fair, Bachelors Get Lonely"
"('solid', 'two')",0.14285714285714285,"Fair, Bachelors Get Lonely"
"('two', 'hours')",0.14285714285714285,"Fair, Bachelors Get Lonely"
"('hours', 'before')",0.25,"Fair, Bachelors Get Lonely"
"('before', 'my')",0.0,"Fair, Bachelors Get Lonely"
"('my', 'man')",0.25,"Fair, Bachelors Get Lonely"
"('man', 'came')",0.4,"Fair, Bachelors Get Lonely"
"('came', 'out')",0.0,"Fair, Bachelors Get Lonely"
"('building', '.')",0.0,"Fair, Bachelors Get Lonely"
"('He', 'came')",0.2,"Fair, Bachelors Get Lonely"
"('out', 'alone')",0.14285714285714285,"Fair, Bachelors Get Lonely"
"('alone', '.')",0.0,"Fair, Bachelors Get Lonely"
"('I', ""wasn't"")",0.0,"Fair, Bachelors Get Lonely"
"(""wasn't"", 'far')",0.125,"Fair, Bachelors Get Lonely"
"('far', 'behind')",0.0,"Fair, Bachelors Get Lonely"
"('behind', 'him')",0.2857142857142857,"Fair, Bachelors Get Lonely"
"('him', 'when')",0.16666666666666666,"Fair, Bachelors Get Lonely"
"('when', 'he')",0.5,"Fair, Bachelors Get Lonely"
"('he', 'entered')",0.16666666666666666,"Fair, Bachelors Get Lonely"
"('entered', 'the')",0.3333333333333333,"Fair, Bachelors Get Lonely"
"('parking', 'lot')",0.0,"Fair, Bachelors Get Lonely"
"('lot', 'and')",0.0,"Fair, Bachelors Get Lonely"
"('and', 'hurried')",0.125,"Fair, Bachelors Get Lonely"
"('hurried', 'over')",0.25,"Fair, Bachelors Get Lonely"
"('to', 'his')",0.0,"Fair, Bachelors Get Lonely"
"('his', 'car')",0.0,"Fair, Bachelors Get Lonely"
"('attendant', 'recognized')",0.2727272727272727,"Fair, Bachelors Get Lonely"
"('recognized', 'me')",0.1,"Fair, Bachelors Get Lonely"
"('me', 'once')",0.2,"Fair, Bachelors Get Lonely"
"('once', 'more')",0.3333333333333333,"Fair, Bachelors Get Lonely"
"('more', 'and')",0.0,"Fair, Bachelors Get Lonely"
"('``', 'What')",0.0,"Fair, Bachelors Get Lonely"
"('What', 'did')",0.0,"Fair, Bachelors Get Lonely"
"('did', 'you')",0.0,"Fair, Bachelors Get Lonely"
"('you', 'do')",0.25,"Fair, Bachelors Get Lonely"
"('do', 'about')",0.16666666666666666,"Fair, Bachelors Get Lonely"
"('about', 'that')",0.3333333333333333,"Fair, Bachelors Get Lonely"
"('that', 'office')",0.0,"Fair, Bachelors Get Lonely"
"('office', ""''"")",0.0,"Fair, Bachelors Get Lonely"
"('``', 'I')",0.0,"Fair, Bachelors Get Lonely"
"('I', ""haven't"")",0.0,"Fair, Bachelors Get Lonely"
"(""haven't"", 'made')",0.2222222222222222,"Fair, Bachelors Get Lonely"
"('made', 'up')",0.0,"Fair, Bachelors Get Lonely"
"('up', 'my')",0.0,"Fair, Bachelors Get Lonely"
"('my', 'mind')",0.2,"Fair, Bachelors Get Lonely"
"('mind', 'yet')",0.0,"Fair, Bachelors Get Lonely"
"('yet', ""''"")",0.0,"Fair, Bachelors Get Lonely"
"('said', '.')",0.0,"Fair, Bachelors Get Lonely"
"('``', ""It's"")",0.0,"Fair, Bachelors Get Lonely"
"(""It's"", 'a')",0.0,"Fair, Bachelors Get Lonely"
"('a', 'sublease')",0.16666666666666666,"Fair, Bachelors Get Lonely"
"('sublease', '.')",0.0,"Fair, Bachelors Get Lonely"
"('I', 'have')",0.0,"Fair, Bachelors Get Lonely"
"('have', 'a')",0.25,"Fair, Bachelors Get Lonely"
"('a', 'couple')",0.0,"Fair, Bachelors Get Lonely"
"('couple', 'of')",0.14285714285714285,"Fair, Bachelors Get Lonely"
"('of', 'them')",0.0,"Fair, Bachelors Get Lonely"
"('them', ""I'm"")",0.16666666666666666,"Fair, Bachelors Get Lonely"
"(""I'm"", 'figuring')",0.0,"Fair, Bachelors Get Lonely"
"('figuring', 'on')",0.14285714285714285,"Fair, Bachelors Get Lonely"
