w,taza
"('The', 'dialogue')",0.1,The Providence Journal
"('dialogue', 'is')",0.1111111111111111,The Providence Journal
"('is', 'sharp')",0.16666666666666666,The Providence Journal
"('sharp', ',')",0.0,The Providence Journal
"(',', 'witty')",0.0,The Providence Journal
"('witty', 'and')",0.0,The Providence Journal
"('and', 'candid')",0.6,The Providence Journal
"('candid', '--')",0.0,The Providence Journal
"('--', 'typical')",0.0,The Providence Journal
"('typical', '``')",0.0,The Providence Journal
"('``', ""don't"")",0.0,The Providence Journal
"(""don't"", 'eat')",0.14285714285714285,The Providence Journal
"('eat', 'the')",0.5,The Providence Journal
"('the', 'daisies')",0.14285714285714285,The Providence Journal
"('daisies', ""''"")",0.0,The Providence Journal
"(""''"", 'material')",0.0,The Providence Journal
"('material', '--')",0.0,The Providence Journal
"('--', 'which')",0.0,The Providence Journal
"('which', 'has')",0.16666666666666666,The Providence Journal
"('has', 'stamped')",0.25,The Providence Journal
"('stamped', 'the')",0.25,The Providence Journal
"('the', 'author')",0.2857142857142857,The Providence Journal
"('author', 'throughout')",0.7142857142857143,The Providence Journal
"('throughout', 'her')",0.2857142857142857,The Providence Journal
"('her', 'books')",0.0,The Providence Journal
"('books', 'and')",0.0,The Providence Journal
"('and', 'plays')",0.14285714285714285,The Providence Journal
"('plays', ',')",0.0,The Providence Journal
"(',', 'and')",0.0,The Providence Journal
"('and', 'it')",0.0,The Providence Journal
"('it', 'was')",0.0,The Providence Journal
"('was', 'obvious')",0.125,The Providence Journal
"('obvious', 'that')",0.0,The Providence Journal
"('that', 'the')",0.5,The Providence Journal
"('the', 'Theatre-by-the-Sea')",0.3,The Providence Journal
"('Theatre-by-the-Sea', 'audience')",0.13333333333333333,The Providence Journal
"('audience', 'liked')",0.3333333333333333,The Providence Journal
"('liked', 'it')",0.16666666666666666,The Providence Journal
"('it', '.')",0.0,The Providence Journal
"('The', 'story')",0.0,The Providence Journal
"('story', 'is')",0.16666666666666666,The Providence Journal
"('is', 'of')",0.0,The Providence Journal
"('of', 'a')",0.0,The Providence Journal
"('a', 'famous')",0.16666666666666666,The Providence Journal
"('famous', 'strip')",0.1,The Providence Journal
"('strip', 'cartoonist')",0.4444444444444444,The Providence Journal
"('cartoonist', ',')",0.0,The Providence Journal
"(',', 'an')",0.0,The Providence Journal
"('an', 'arty')",0.2,The Providence Journal
"('arty', 'individual')",0.1,The Providence Journal
"('individual', ',')",0.0,The Providence Journal
"(',', 'whose')",0.0,The Providence Journal
"('whose', 'specialty')",0.16666666666666666,The Providence Journal
"('specialty', 'is')",0.2222222222222222,The Providence Journal
"('is', 'the')",0.0,The Providence Journal
"('the', 'American')",0.1,The Providence Journal
"('American', 'boy')",0.0,The Providence Journal
"('boy', 'and')",0.0,The Providence Journal
"('and', 'who')",0.0,The Providence Journal
"('who', 'adopts')",0.125,The Providence Journal
"('adopts', 'a')",0.16666666666666666,The Providence Journal
"('a', '10-year-old')",0.1,The Providence Journal
"('10-year-old', 'to')",0.09090909090909091,The Providence Journal
"('to', 'provide')",0.125,The Providence Journal
"('provide', 'him')",0.1111111111111111,The Providence Journal
"('him', 'with')",0.4,The Providence Journal
"('with', 'fresh')",0.125,The Providence Journal
"('fresh', 'idea')",0.125,The Providence Journal
"('idea', 'material')",0.375,The Providence Journal
"('material', '.')",0.0,The Providence Journal
"('.', 'This')",0.0,The Providence Journal
"('This', 'is')",0.5,The Providence Journal
"('is', 'when')",0.0,The Providence Journal
"('when', 'his')",0.16666666666666666,The Providence Journal
"('his', 'troubles')",0.1,The Providence Journal
"('troubles', 'begin')",0.18181818181818182,The Providence Journal
"('begin', ',')",0.0,The Providence Journal
"(',', 'not')",0.0,The Providence Journal
"('not', 'to')",0.6666666666666666,The Providence Journal
"('to', 'mention')",0.3333333333333333,The Providence Journal
"('mention', 'a')",0.0,The Providence Journal
"('a', 'fledgling')",0.0,The Providence Journal
"('fledgling', 'artist')",0.09090909090909091,The Providence Journal
"('artist', 'who')",0.0,The Providence Journal
"('who', 'he')",0.25,The Providence Journal
"('he', 'hires')",0.4,The Providence Journal
"('hires', ',')",0.0,The Providence Journal
"('who', 'turns')",0.0,The Providence Journal
"('turns', 'out')",0.3333333333333333,The Providence Journal
"('out', 'to')",0.6666666666666666,The Providence Journal
"('to', 'have')",0.0,The Providence Journal
"('have', 'ideas')",0.2857142857142857,The Providence Journal
"('ideas', 'of')",0.0,The Providence Journal
"('of', 'his')",0.0,The Providence Journal
"('his', 'own')",0.0,The Providence Journal
"('own', ',')",0.0,The Providence Journal
"(',', 'with')",0.0,The Providence Journal
"('with', 'particular')",0.2,The Providence Journal
"('particular', 'respect')",0.4,The Providence Journal
"('respect', 'to')",0.14285714285714285,The Providence Journal
"('to', 'the')",0.25,The Providence Journal
"('the', ""hero's"")",0.2857142857142857,The Providence Journal
"(""hero's"", 'sweetheart-secretary')",0.3333333333333333,The Providence Journal
"('sweetheart-secretary', '.')",0.0,The Providence Journal
"('.', 'John')",0.0,The Providence Journal
"('John', 'Heffernan')",0.1111111111111111,The Providence Journal
"('Heffernan', ',')",0.0,The Providence Journal
"(',', 'playing')",0.0,The Providence Journal
"('playing', 'Larry')",0.2222222222222222,The Providence Journal
"('Larry', 'Larkin')",0.42857142857142855,The Providence Journal
"('Larkin', ',')",0.0,The Providence Journal
"(',', 'the')",0.0,The Providence Journal
"('the', 'cartoonist')",0.1,The Providence Journal
"(',', 'carries')",0.0,The Providence Journal
"('carries', 'the')",0.125,The Providence Journal
"('the', 'show')",0.16666666666666666,The Providence Journal
"('show', 'in')",0.0,The Providence Journal
"('in', 'marvelous')",0.0,The Providence Journal
"('marvelous', 'fashion')",0.23076923076923078,The Providence Journal
"('fashion', '.')",0.0,The Providence Journal
"('.', 'His')",0.0,The Providence Journal
"('His', 'portrayal')",0.0,The Providence Journal
"('portrayal', 'of')",0.125,The Providence Journal
"('of', 'an')",0.0,The Providence Journal
"('an', 'edgy')",0.0,The Providence Journal
"('edgy', 'head-in-the-clouds')",0.13333333333333333,The Providence Journal
"('head-in-the-clouds', 'artist')",0.2857142857142857,The Providence Journal
"('artist', 'is')",0.4,The Providence Journal
"('is', 'virtually')",0.1111111111111111,The Providence Journal
"('virtually', 'flawless')",0.16666666666666666,The Providence Journal
"('flawless', '.')",0.0,The Providence Journal
"('This', 'may')",0.0,The Providence Journal
"('may', 'be')",0.0,The Providence Journal
"('be', 'unfortunate')",0.1111111111111111,The Providence Journal
"('unfortunate', ',')",0.0,The Providence Journal
"(',', 'perhaps')",0.0,The Providence Journal
"('perhaps', ',')",0.0,The Providence Journal
"(',', 'from')",0.0,The Providence Journal
"('from', 'the')",0.0,The Providence Journal
"('the', 'standpoint')",0.1,The Providence Journal
"('standpoint', 'of')",0.1111111111111111,The Providence Journal
"('of', 'David')",0.0,The Providence Journal
"('David', 'Hedison')",0.2,The Providence Journal
"('Hedison', ',')",0.0,The Providence Journal
"(',', ""Providence's"")",0.0,The Providence Journal
"(""Providence's"", 'contribution')",0.35714285714285715,The Providence Journal
"('contribution', 'to')",0.25,The Providence Journal
"('to', 'Hollywood')",0.14285714285714285,The Providence Journal
"('Hollywood', ',')",0.0,The Providence Journal
"(',', 'who')",0.0,The Providence Journal
"('who', 'is')",0.0,The Providence Journal
"('is', 'appearing')",0.125,The Providence Journal
"('appearing', 'by')",0.0,The Providence Journal
"('by', 'special')",0.0,The Providence Journal
"('special', 'arrangement')",0.16666666666666666,The Providence Journal
"('arrangement', 'with')",0.1,The Providence Journal
"('with', '20th')",0.3333333333333333,The Providence Journal
"('20th', 'Century-Fox')",0.07142857142857142,The Providence Journal
"('Century-Fox', '.')",0.0,The Providence Journal
"('.', 'Not')",0.0,The Providence Journal
"('Not', 'that')",0.2,The Providence Journal
"('that', 'Mr.')",0.0,The Providence Journal
"('Mr.', 'Hedison')",0.0,The Providence Journal
"('Hedison', 'does')",0.5714285714285714,The Providence Journal
"('does', 'not')",0.16666666666666666,The Providence Journal
"('not', 'make')",0.0,The Providence Journal
"('make', 'the')",0.16666666666666666,The Providence Journal
"('the', 'most')",0.16666666666666666,The Providence Journal
"('most', 'of')",0.2,The Providence Journal
"('his', 'role')",0.0,The Providence Journal
"('role', '.')",0.0,The Providence Journal
"('.', 'He')",0.0,The Providence Journal
"('He', 'does')",0.2,The Providence Journal
"('does', ',')",0.0,The Providence Journal
"('and', 'more')",0.0,The Providence Journal
"('more', '.')",0.0,The Providence Journal
"('.', 'But')",0.0,The Providence Journal
"('But', 'the')",0.2,The Providence Journal
"('the', 'book')",0.0,The Providence Journal
"('book', 'is')",0.0,The Providence Journal
"('is', 'written')",0.14285714285714285,The Providence Journal
"('written', 'around')",0.2,The Providence Journal
"('around', 'a')",0.16666666666666666,The Providence Journal
"('a', 'somewhat')",0.125,The Providence Journal
"('somewhat', 'dizzy')",0.0,The Providence Journal
"('dizzy', 'cartoonist')",0.09090909090909091,The Providence Journal
"('it', 'has')",0.0,The Providence Journal
"('has', 'to')",0.0,The Providence Journal
"('to', 'be')",0.0,The Providence Journal
"('be', 'that')",0.0,The Providence Journal
"('that', 'way')",0.2,The Providence Journal
"('way', '.')",0.0,The Providence Journal
"('.', 'A')",0.0,The Providence Journal
"('A', 'word')",0.0,The Providence Journal
"('word', 'should')",0.25,The Providence Journal
"('should', 'be')",0.0,The Providence Journal
"('be', 'said')",0.0,The Providence Journal
"('said', 'for')",0.0,The Providence Journal
"('for', 'Gary')",0.16666666666666666,The Providence Journal
"('Gary', 'Morgan')",0.25,The Providence Journal
"('Morgan', ',')",0.0,The Providence Journal
"(',', 'a')",0.0,The Providence Journal
"('a', 'Broadway')",0.14285714285714285,The Providence Journal
"('Broadway', 'youngster')",0.23076923076923078,The Providence Journal
"('youngster', 'who')",0.09090909090909091,The Providence Journal
"('who', ',')",0.0,The Providence Journal
"(',', 'as')",0.0,The Providence Journal
"('as', 'the')",0.0,The Providence Journal
"('the', 'adopted')",0.2857142857142857,The Providence Journal
"('adopted', 'son')",0.125,The Providence Journal
"('son', ',')",0.0,The Providence Journal
"(',', 'makes')",0.0,The Providence Journal
"('makes', 'life')",0.125,The Providence Journal
"('life', 'miserable')",0.3333333333333333,The Providence Journal
"('miserable', 'for')",0.1,The Providence Journal
"('for', 'nearly')",0.125,The Providence Journal
"('nearly', 'everybody')",0.3,The Providence Journal
"('everybody', 'and')",0.1111111111111111,The Providence Journal
"('and', 'Larkin')",0.2857142857142857,The Providence Journal
"('Larkin', 'in')",0.3333333333333333,The Providence Journal
"('in', 'particular')",0.1111111111111111,The Providence Journal
"('particular', '.')",0.0,The Providence Journal
"('.', 'And')",0.0,The Providence Journal
"('And', 'for')",0.0,The Providence Journal
"('his', 'playmate')",0.0,The Providence Journal
"('playmate', ',')",0.0,The Providence Journal
"(',', 'Francis')",0.0,The Providence Journal
"('Francis', 'Coletta')",0.08333333333333333,The Providence Journal
"('Coletta', 'of')",0.14285714285714285,The Providence Journal
"('of', 'West')",0.0,The Providence Journal
"('West', 'Warwick')",0.1,The Providence Journal
"('Warwick', ',')",0.0,The Providence Journal
"('who', 'has')",0.2,The Providence Journal
"('has', 'a')",0.3333333333333333,The Providence Journal
"('a', 'bit')",0.0,The Providence Journal
"('bit', 'part')",0.16666666666666666,The Providence Journal
"('part', ',')",0.0,The Providence Journal
"(',', 'Billy')",0.0,The Providence Journal
"('Billy', '.')",0.0,The Providence Journal
"('.', 'On')",0.0,The Providence Journal
"('On', 'the')",0.0,The Providence Journal
"('the', 'whole')",0.3333333333333333,The Providence Journal
"('whole', ',')",0.0,The Providence Journal
"(',', 'audiences')",0.0,The Providence Journal
"('audiences', 'will')",0.1,The Providence Journal
"('will', 'like')",0.4,The Providence Journal
"('like', 'this')",0.14285714285714285,The Providence Journal
"('this', 'performance')",0.0,The Providence Journal
"('performance', '.')",0.0,The Providence Journal
"('.', 'It')",0.0,The Providence Journal
"('It', 'is')",0.0,The Providence Journal
"('is', 'a')",0.0,The Providence Journal
"('a', 'tremendous')",0.0,The Providence Journal
"('tremendous', 'book')",0.09090909090909091,The Providence Journal
"('book', ',')",0.0,The Providence Journal
"(',', 'lively')",0.0,The Providence Journal
"('lively', ',')",0.0,The Providence Journal
"(',', 'constantly')",0.0,The Providence Journal
"('constantly', 'moving')",0.16666666666666666,The Providence Journal
"('moving', ',')",0.0,The Providence Journal
"('and', 'the')",0.0,The Providence Journal
"('the', 'Matunuck')",0.1111111111111111,The Providence Journal
"('Matunuck', 'cast')",0.375,The Providence Journal
"('cast', 'does')",0.14285714285714285,The Providence Journal
"('does', 'well')",0.16666666666666666,The Providence Journal
"('well', 'by')",0.0,The Providence Journal
"('by', 'it')",0.0,The Providence Journal
"('The', 'Newport')",0.1111111111111111,The Providence Journal
"('Newport', 'Playhouse')",0.14285714285714285,The Providence Journal
"('Playhouse', 'presents')",0.15384615384615385,The Providence Journal
"('``', 'Epitaph')",0.0,The Providence Journal
"('Epitaph', 'For')",0.0,The Providence Journal
"('For', 'George')",0.3333333333333333,The Providence Journal
"('George', 'Dillon')",0.1111111111111111,The Providence Journal
"('Dillon', ""''"")",0.0,The Providence Journal
"('by', 'John')",0.0,The Providence Journal
"('John', 'Osborne')",0.2222222222222222,The Providence Journal
"('Osborne', 'and')",0.1111111111111111,The Providence Journal
"('and', 'Anthony')",0.125,The Providence Journal
"('Anthony', 'Creighton')",0.36363636363636365,The Providence Journal
"('Creighton', ',')",0.0,The Providence Journal
"(',', 'directed')",0.0,The Providence Journal
"('directed', 'by')",0.0,The Providence Journal
"('by', 'Wallace')",0.0,The Providence Journal
"('Wallace', 'Gray')",0.125,The Providence Journal
"('Gray', '.')",0.0,The Providence Journal
"(':', 'The')",0.0,The Providence Journal
"('The', 'angriest')",0.1,The Providence Journal
"('angriest', 'young')",0.18181818181818182,The Providence Journal
"('young', 'man')",0.14285714285714285,The Providence Journal
"('man', 'in')",0.25,The Providence Journal
"('in', 'Newport')",0.0,The Providence Journal
"('Newport', 'last')",0.1,The Providence Journal
"('last', 'night')",0.125,The Providence Journal
"('night', 'was')",0.0,The Providence Journal
"('was', 'at')",0.25,The Providence Journal
"('at', 'the')",0.25,The Providence Journal
"('the', 'Playhouse')",0.2,The Providence Journal
"('Playhouse', ',')",0.0,The Providence Journal
"(',', 'where')",0.0,The Providence Journal
"('where', '``')",0.0,The Providence Journal
"(""''"", 'opened')",0.0,The Providence Journal
"('opened', 'as')",0.0,The Providence Journal
"('the', 'jazz')",0.0,The Providence Journal
"('jazz', 'festival')",0.1,The Providence Journal
"('festival', 'closed')",0.2727272727272727,The Providence Journal
"('closed', '.')",0.0,The Providence Journal
"('.', 'For')",0.0,The Providence Journal
"('For', 'the')",0.0,The Providence Journal
"('the', 'hero')",0.4,The Providence Journal
"('hero', 'of')",0.2,The Providence Journal
"('of', 'this')",0.0,The Providence Journal
"('this', 'work')",0.0,The Providence Journal
"('work', 'by')",0.0,The Providence Journal
"('Creighton', 'is')",0.1,The Providence Journal
"('a', 'chap')",0.25,The Providence Journal
"('chap', 'embittered')",0.0,The Providence Journal
"('embittered', 'by')",0.125,The Providence Journal
"('by', 'more')",0.0,The Providence Journal
"('more', 'than')",0.0,The Providence Journal
"('than', 'the')",0.4,The Providence Journal
"('the', 'lack')",0.0,The Providence Journal
"('lack', 'of')",0.0,The Providence Journal
"('of', 'beer')",0.0,The Providence Journal
"('beer', 'during')",0.125,The Providence Journal
"('during', 'a')",0.0,The Providence Journal
"('a', 'jam')",0.3333333333333333,The Providence Journal
"('jam', 'session')",0.0,The Providence Journal
"('session', '.')",0.0,The Providence Journal
"('.', ""He's"")",0.0,The Providence Journal
"(""He's"", 'mad')",0.0,The Providence Journal
"('mad', 'at')",0.25,The Providence Journal
"('at', 'a')",0.5,The Providence Journal
"('a', 'world')",0.0,The Providence Journal
"('world', 'he')",0.0,The Providence Journal
"('he', 'did')",0.0,The Providence Journal
"('did', 'not')",0.0,The Providence Journal
"('make', '.')",0.0,The Providence Journal
"('.', 'Furthermore')",0.0,The Providence Journal
"('Furthermore', ',')",0.0,The Providence Journal
"(',', ""he's"")",0.0,The Providence Journal
"(""he's"", 'something')",0.3,The Providence Journal
"('something', 'of')",0.1,The Providence Journal
"('a', 'scoundrel')",0.0,The Providence Journal
"('scoundrel', ',')",0.0,The Providence Journal
"('an', 'artist')",0.16666666666666666,The Providence Journal
"('artist', 'whose')",0.1111111111111111,The Providence Journal
"('whose', 'mind')",0.0,The Providence Journal
"('mind', 'and')",0.4,The Providence Journal
"('and', 'feelings')",0.1111111111111111,The Providence Journal
"('feelings', 'are')",0.1111111111111111,The Providence Journal
"('are', 'all')",0.25,The Providence Journal
"('all', 'finger-tips')",0.0,The Providence Journal
"('finger-tips', '.')",0.0,The Providence Journal
"('is', 'in')",0.3333333333333333,The Providence Journal
"('in', 'contrast')",0.125,The Providence Journal
"('contrast', 'to')",0.2857142857142857,The Providence Journal
"('the', 'family')",0.0,The Providence Journal
"('family', 'with')",0.1111111111111111,The Providence Journal
"('with', 'whom')",0.3333333333333333,The Providence Journal
"('whom', 'he')",0.2,The Providence Journal
"('he', 'boards')",0.0,The Providence Journal
"('boards', '.')",0.0,The Providence Journal
"('.', 'They')",0.0,The Providence Journal
"('They', 'not')",0.0,The Providence Journal
"('not', 'only')",0.4,The Providence Journal
"('only', 'think')",0.125,The Providence Journal
"('think', 'and')",0.14285714285714285,The Providence Journal
"('and', 'feel')",0.0,The Providence Journal
"('feel', 'cliches')",0.2857142857142857,The Providence Journal
"('cliches', 'but')",0.0,The Providence Journal
"('but', 'live')",0.0,The Providence Journal
"('live', 'cliches')",0.42857142857142855,The Providence Journal
"('cliches', 'as')",0.14285714285714285,The Providence Journal
"('as', 'well')",0.0,The Providence Journal
"('well', '.')",0.0,The Providence Journal
"('is', 'into')",0.2,The Providence Journal
"('into', 'this')",0.3333333333333333,The Providence Journal
"('this', 'household')",0.2222222222222222,The Providence Journal
"('household', ',')",0.0,The Providence Journal
"(',', 'one')",0.0,The Providence Journal
"('one', 'eroded')",0.4,The Providence Journal
"('eroded', 'by')",0.0,The Providence Journal
"('by', 'irritations')",0.0,The Providence Journal
"('irritations', 'that')",0.25,The Providence Journal
"('that', 'have')",0.4,The Providence Journal
"('have', 'tortured')",0.1111111111111111,The Providence Journal
"('tortured', 'the')",0.2857142857142857,The Providence Journal
"('the', 'souls')",0.0,The Providence Journal
"('souls', 'out')",0.4,The Providence Journal
"('out', 'of')",0.25,The Providence Journal
"('of', 'its')",0.0,The Providence Journal
"('its', 'people')",0.0,The Providence Journal
"('people', ',')",0.0,The Providence Journal
"(',', 'that')",0.0,The Providence Journal
"('that', 'George')",0.0,The Providence Journal
"('Dillon', 'enters')",0.1111111111111111,The Providence Journal
"('enters', 'at')",0.16666666666666666,The Providence Journal
"('the', 'beginning')",0.14285714285714285,The Providence Journal
"('beginning', 'of')",0.0,The Providence Journal
"('of', 'the')",0.0,The Providence Journal
"('the', 'play')",0.0,The Providence Journal
"('play', '.')",0.0,The Providence Journal
"('.', 'An')",0.0,The Providence Journal
"('An', 'unsuccessful')",0.125,The Providence Journal
"('unsuccessful', 'playwright')",0.0625,The Providence Journal
"('playwright', 'and')",0.08333333333333333,The Providence Journal
"('and', 'actor')",0.14285714285714285,The Providence Journal
"('actor', ',')",0.0,The Providence Journal
"(',', 'he')",0.0,The Providence Journal
"('he', 'has')",0.25,The Providence Journal
"('has', 'faith')",0.3333333333333333,The Providence Journal
"('faith', 'only')",0.0,The Providence Journal
"('only', 'in')",0.2,The Providence Journal
"('in', 'himself')",0.125,The Providence Journal
"('himself', 'and')",0.0,The Providence Journal
"('and', 'in')",0.25,The Providence Journal
"('in', 'a')",0.0,The Providence Journal
"('a', 'talent')",0.2,The Providence Journal
"('talent', 'he')",0.16666666666666666,The Providence Journal
"('he', 'is')",0.0,The Providence Journal
"('is', 'not')",0.0,The Providence Journal
"('not', 'sure')",0.0,The Providence Journal
"('sure', 'exists')",0.2857142857142857,The Providence Journal
"('exists', '.')",0.0,The Providence Journal
"('.', 'By')",0.0,The Providence Journal
"('By', 'the')",0.0,The Providence Journal
"('the', 'end')",0.2,The Providence Journal
"('end', 'of')",0.0,The Providence Journal
"('the', 'third')",0.3333333333333333,The Providence Journal
"('third', 'act')",0.14285714285714285,The Providence Journal
"('act', ',')",0.0,The Providence Journal
"('the', 'artist')",0.14285714285714285,The Providence Journal
"('is', 'dead')",0.0,The Providence Journal
"('dead', 'but')",0.0,The Providence Journal
"('but', 'the')",0.2,The Providence Journal
"('the', 'body')",0.0,The Providence Journal
"('body', 'lingers')",0.0,The Providence Journal
"('lingers', 'on')",0.125,The Providence Journal
"('on', ',')",0.0,The Providence Journal
"('a', 'shell')",0.0,The Providence Journal
"('shell', 'among')",0.0,The Providence Journal
"('among', 'other')",0.1111111111111111,The Providence Journal
"('other', 'shells')",0.2857142857142857,The Providence Journal
"('shells', '.')",0.0,The Providence Journal
"('Not', 'altogether')",0.2222222222222222,The Providence Journal
"('altogether', 'a')",0.125,The Providence Journal
"('a', 'successful')",0.0,The Providence Journal
"('successful', 'play')",0.1111111111111111,The Providence Journal
"('play', ',')",0.0,The Providence Journal
"(',', '``')",0.0,The Providence Journal
"(""''"", 'overcomes')",0.0,The Providence Journal
"('overcomes', 'through')",0.18181818181818182,The Providence Journal
"('through', 'sheer')",0.25,The Providence Journal
"('sheer', 'vitality')",0.0,The Providence Journal
"('vitality', 'and')",0.125,The Providence Journal
"('and', 'power')",0.0,The Providence Journal
"('power', 'what')",0.125,The Providence Journal
"('what', 'in')",0.0,The Providence Journal
"('a', 'lesser')",0.0,The Providence Journal
"('lesser', 'work')",0.14285714285714285,The Providence Journal
"('work', 'might')",0.0,The Providence Journal
"('might', 'be')",0.0,The Providence Journal
"('be', 'crippling')",0.0,The Providence Journal
"('crippling', '.')",0.0,The Providence Journal
"('is', 'awfully')",0.0,The Providence Journal
"('awfully', 'talky')",0.375,The Providence Journal
"('talky', ',')",0.0,The Providence Journal
"(',', 'for')",0.0,The Providence Journal
"('for', 'instance')",0.0,The Providence Journal
"('instance', ',')",0.0,The Providence Journal
"('and', 'not')",0.2,The Providence Journal
"('not', 'all')",0.0,The Providence Journal
"('all', 'of')",0.0,The Providence Journal
"('the', 'talk')",0.16666666666666666,The Providence Journal
"('talk', 'is')",0.0,The Providence Journal
"('is', 'terribly')",0.125,The Providence Journal
"('terribly', 'impressive')",0.2727272727272727,The Providence Journal
"('impressive', '.')",0.0,The Providence Journal
"('But', 'it')",0.25,The Providence Journal
"('it', 'strikes')",0.3333333333333333,The Providence Journal
"('strikes', 'sparks')",0.375,The Providence Journal
"('sparks', 'on')",0.0,The Providence Journal
"('on', 'occasion')",0.3333333333333333,The Providence Journal
"('occasion', 'and')",0.2857142857142857,The Providence Journal
"('and', 'their')",0.0,The Providence Journal
"('their', 'light')",0.42857142857142855,The Providence Journal
"('light', 'causes')",0.0,The Providence Journal
"('causes', 'all')",0.16666666666666666,The Providence Journal
"('all', 'else')",0.25,The Providence Journal
"('else', 'to')",0.0,The Providence Journal
"('be', 'forgotten')",0.125,The Providence Journal
"('forgotten', '.')",0.0,The Providence Journal
"('.', 'There')",0.0,The Providence Journal
"('There', 'is')",0.0,The Providence Journal
"('a', 'fine')",0.0,The Providence Journal
"('fine', 'second')",0.25,The Providence Journal
"('second', 'act')",0.125,The Providence Journal
"('as', 'an')",0.3333333333333333,The Providence Journal
"('an', 'example')",0.14285714285714285,The Providence Journal
"('example', ',')",0.0,The Providence Journal
"('one', 'in')",0.25,The Providence Journal
"('in', 'which')",0.2,The Providence Journal
"('which', 'Samuel')",0.0,The Providence Journal
"('Samuel', 'Groom')",0.1111111111111111,The Providence Journal
"('Groom', ',')",0.0,The Providence Journal
"('as', 'Dillon')",0.0,The Providence Journal
"('Dillon', ',')",0.0,The Providence Journal
"(',', 'has')",0.0,The Providence Journal
"('has', 'an')",0.25,The Providence Journal
"('an', 'opportunity')",0.1111111111111111,The Providence Journal
"('opportunity', 'to')",0.25,The Providence Journal
"('to', 'blaze')",0.0,The Providence Journal
"('blaze', 'away')",0.14285714285714285,The Providence Journal
"('away', 'in')",0.0,The Providence Journal
"('in', 'one')",0.25,The Providence Journal
"('one', 'impassioned')",0.3333333333333333,The Providence Journal
"('impassioned', 'passage')",0.4,The Providence Journal
"('passage', 'after')",0.25,The Providence Journal
"('after', 'another')",0.5,The Providence Journal
"('another', '.')",0.0,The Providence Journal
"('is', 'an')",0.0,The Providence Journal
"('an', 'exciting')",0.125,The Providence Journal
"('exciting', 'young')",0.2,The Providence Journal
"('young', 'actor')",0.1111111111111111,The Providence Journal
"('actor', 'to')",0.4,The Providence Journal
"('to', 'watch')",0.16666666666666666,The Providence Journal
"('watch', '.')",0.0,The Providence Journal
"('.', 'Just')",0.0,The Providence Journal
"('Just', 'as')",0.2,The Providence Journal
"('as', 'exciting')",0.0,The Providence Journal
"('exciting', 'but')",0.1111111111111111,The Providence Journal
"('but', 'in')",0.0,The Providence Journal
"('a', 'more')",0.0,The Providence Journal
"('more', 'technically')",0.08333333333333333,The Providence Journal
"('technically', 'proficient')",0.38461538461538464,The Providence Journal
"('proficient', 'way')",0.0,The Providence Journal
"('way', 'is')",0.0,The Providence Journal
"('is', 'Laura')",0.0,The Providence Journal
