w,taza
"('fast', 'as')",0.5,The Star Dwellers
"('as', 'any')",0.25,The Star Dwellers
"('any', 'computer')",0.0,The Star Dwellers
"('computer', '.')",0.0,The Star Dwellers
"('.', 'What')",0.0,The Star Dwellers
"('What', 'Gabriel')",0.1,The Star Dwellers
"('Gabriel', 'was')",0.1111111111111111,The Star Dwellers
"('was', 'being')",0.0,The Star Dwellers
"('being', 'asked')",0.1111111111111111,The Star Dwellers
"('asked', 'to')",0.0,The Star Dwellers
"('to', 'do')",0.3333333333333333,The Star Dwellers
"('do', 'now')",0.25,The Star Dwellers
"('now', ',')",0.0,The Star Dwellers
"(',', 'however')",0.0,The Star Dwellers
"('however', ',')",0.0,The Star Dwellers
"(',', 'was')",0.0,The Star Dwellers
"('was', 'to')",0.0,The Star Dwellers
"('to', 're-examine')",0.0,The Star Dwellers
"('re-examine', 'all')",0.1111111111111111,The Star Dwellers
"('all', 'his')",0.0,The Star Dwellers
"('his', 'basic')",0.3333333333333333,The Star Dwellers
"('basic', 'assumptions')",0.2727272727272727,The Star Dwellers
"('assumptions', ',')",0.0,The Star Dwellers
"(',', 'make')",0.0,The Star Dwellers
"('make', 'value-judgments')",0.21428571428571427,The Star Dwellers
"('value-judgments', 'on')",0.07142857142857142,The Star Dwellers
"('on', 'them')",0.0,The Star Dwellers
"('them', ',')",0.0,The Star Dwellers
"(',', 'and')",0.0,The Star Dwellers
"('and', 'give')",0.0,The Star Dwellers
"('give', 'them')",0.14285714285714285,The Star Dwellers
"('them', 'new')",0.16666666666666666,The Star Dwellers
"('new', 'and')",0.2,The Star Dwellers
"('and', 'different')",0.25,The Star Dwellers
"('different', 'powers')",0.18181818181818182,The Star Dwellers
"('powers', 'in')",0.0,The Star Dwellers
"('in', 'his')",0.25,The Star Dwellers
"('his', 'mind')",0.16666666666666666,The Star Dwellers
"('mind', 'to')",0.0,The Star Dwellers
"('to', 'govern')",0.14285714285714285,The Star Dwellers
"('govern', 'his')",0.0,The Star Dwellers
"('his', 'motives')",0.25,The Star Dwellers
"('motives', '.')",0.0,The Star Dwellers
"('.', 'This')",0.0,The Star Dwellers
"('This', 'is')",0.5,The Star Dwellers
"('is', 'not')",0.0,The Star Dwellers
"('not', 'wholly')",0.14285714285714285,The Star Dwellers
"('wholly', 'a')",0.0,The Star Dwellers
"('a', 'reasoning')",0.125,The Star Dwellers
"('reasoning', 'process')",0.4,The Star Dwellers
"('process', '--')",0.0,The Star Dwellers
"('--', 'a')",0.0,The Star Dwellers
"('a', 'computer')",0.0,The Star Dwellers
"('computer', 'cannot')",0.3,The Star Dwellers
"('cannot', 'do')",0.16666666666666666,The Star Dwellers
"('do', 'it')",0.0,The Star Dwellers
"('it', 'all')",0.0,The Star Dwellers
"('all', '--')",0.0,The Star Dwellers
"('--', 'and')",0.0,The Star Dwellers
"('and', 'even')",0.2,The Star Dwellers
"('even', 'in')",0.25,The Star Dwellers
"('in', 'an')",0.3333333333333333,The Star Dwellers
"('an', 'Angel')",0.16666666666666666,The Star Dwellers
"('Angel', 'it')",0.0,The Star Dwellers
"('it', 'takes')",0.16666666666666666,The Star Dwellers
"('takes', 'time')",0.2857142857142857,The Star Dwellers
"('time', '.')",0.0,The Star Dwellers
"('.', '(')",0.0,The Star Dwellers
"('(', 'Or')",0.0,The Star Dwellers
"('Or', ',')",0.0,The Star Dwellers
"(',', 'perhaps')",0.0,The Star Dwellers
"('perhaps', ',')",0.0,The Star Dwellers
"(',', 'especially')",0.0,The Star Dwellers
"('especially', 'in')",0.1111111111111111,The Star Dwellers
"(',', 'whose')",0.0,The Star Dwellers
"('whose', 'assumptions')",0.16666666666666666,The Star Dwellers
"('assumptions', 'had')",0.09090909090909091,The Star Dwellers
"('had', 'mostly')",0.0,The Star Dwellers
"('mostly', 'been')",0.0,The Star Dwellers
"('been', 'fixed')",0.14285714285714285,The Star Dwellers
"('fixed', 'millions')",0.1,The Star Dwellers
"('millions', 'of')",0.14285714285714285,The Star Dwellers
"('of', 'years')",0.0,The Star Dwellers
"('years', 'ago')",0.14285714285714285,The Star Dwellers
"('ago', '.')",0.0,The Star Dwellers
"('.', ')')",0.0,The Star Dwellers
"(')', 'Being')",0.0,The Star Dwellers
"('Being', 'reasonably')",0.16666666666666666,The Star Dwellers
"('reasonably', 'sure')",0.3,The Star Dwellers
"('sure', 'of')",0.0,The Star Dwellers
"('of', 'the')",0.0,The Star Dwellers
"('the', 'reason')",0.125,The Star Dwellers
"('reason', 'for')",0.2857142857142857,The Star Dwellers
"('the', 'long')",0.0,The Star Dwellers
"('long', 'pause')",0.0,The Star Dwellers
"('pause', ',')",0.0,The Star Dwellers
"(',', 'did')",0.0,The Star Dwellers
"('did', 'not')",0.0,The Star Dwellers
"('not', 'make')",0.0,The Star Dwellers
"('make', 'it')",0.0,The Star Dwellers
"('it', 'seem')",0.0,The Star Dwellers
"('seem', 'any')",0.0,The Star Dwellers
"('any', 'less')",0.0,The Star Dwellers
"('less', 'long')",0.16666666666666666,The Star Dwellers
"('long', 'to')",0.2,The Star Dwellers
"('to', 'Jack')",0.0,The Star Dwellers
"('Jack', '.')",0.0,The Star Dwellers
"('.', 'He')",0.0,The Star Dwellers
"('He', 'had')",0.0,The Star Dwellers
"('had', 'already')",0.2857142857142857,The Star Dwellers
"('already', 'become')",0.1,The Star Dwellers
"('become', 'used')",0.125,The Star Dwellers
"('used', 'to')",0.0,The Star Dwellers
"('to', ""Hesperus'"")",0.0,The Star Dwellers
"(""Hesperus'"", 'snapping')",0.18181818181818182,The Star Dwellers
"('snapping', 'back')",0.1111111111111111,The Star Dwellers
"('back', 'answers')",0.1111111111111111,The Star Dwellers
"('answers', 'to')",0.0,The Star Dwellers
"('to', 'questions')",0.25,The Star Dwellers
"('questions', 'almost')",0.2727272727272727,The Star Dwellers
"('almost', 'before')",0.1,The Star Dwellers
"('before', 'Jack')",0.0,The Star Dwellers
"('Jack', 'could')",0.125,The Star Dwellers
"('could', 'get')",0.0,The Star Dwellers
"('get', 'them')",0.4,The Star Dwellers
"('them', 'asked')",0.125,The Star Dwellers
"('asked', '.')",0.0,The Star Dwellers
"('.', 'There')",0.0,The Star Dwellers
"('There', 'was')",0.0,The Star Dwellers
"('was', 'nothing')",0.0,The Star Dwellers
"('nothing', 'he')",0.14285714285714285,The Star Dwellers
"('he', 'could')",0.0,The Star Dwellers
"('do', 'but')",0.0,The Star Dwellers
"('but', 'wait')",0.16666666666666666,The Star Dwellers
"('wait', '.')",0.0,The Star Dwellers
"('.', 'The')",0.0,The Star Dwellers
"('The', 'dice')",0.16666666666666666,The Star Dwellers
"('dice', 'were')",0.16666666666666666,The Star Dwellers
"('were', 'cast')",0.0,The Star Dwellers
"('cast', '.')",0.0,The Star Dwellers
"('.', 'At')",0.0,The Star Dwellers
"('At', 'last')",0.2,The Star Dwellers
"('last', 'Gabriel')",0.2222222222222222,The Star Dwellers
"('Gabriel', 'spoke')",0.09090909090909091,The Star Dwellers
"('spoke', '.')",0.0,The Star Dwellers
"('.', '``')",0.0,The Star Dwellers
"('``', 'We')",0.0,The Star Dwellers
"('We', 'misjudged')",0.1111111111111111,The Star Dwellers
"('misjudged', 'you')",0.1,The Star Dwellers
"('you', ""''"")",0.0,The Star Dwellers
"(""''"", ',')",0.0,The Star Dwellers
"(',', 'he')",0.0,The Star Dwellers
"('he', 'said')",0.0,The Star Dwellers
"('said', 'slowly')",0.125,The Star Dwellers
"('slowly', '.')",0.0,The Star Dwellers
"('We', 'had')",0.0,The Star Dwellers
"('had', 'concluded')",0.1111111111111111,The Star Dwellers
"('concluded', 'that')",0.0,The Star Dwellers
"('that', 'no')",0.0,The Star Dwellers
"('no', 'race')",0.0,The Star Dwellers
"('race', 'as')",0.2,The Star Dwellers
"('as', 'ephemeral')",0.125,The Star Dwellers
"('ephemeral', 'as')",0.125,The Star Dwellers
"('as', 'yours')",0.16666666666666666,The Star Dwellers
"('yours', 'could')",0.25,The Star Dwellers
"('could', 'have')",0.0,The Star Dwellers
"('have', 'had')",0.4,The Star Dwellers
"('had', 'time')",0.0,The Star Dwellers
"('time', 'to')",0.2,The Star Dwellers
"('to', 'develop')",0.14285714285714285,The Star Dwellers
"('develop', 'a')",0.0,The Star Dwellers
"('a', 'sense')",0.0,The Star Dwellers
"('sense', 'of')",0.0,The Star Dwellers
"('of', 'justice')",0.0,The Star Dwellers
"('justice', '.')",0.0,The Star Dwellers
"('.', 'Of')",0.0,The Star Dwellers
"('Of', 'course')",0.0,The Star Dwellers
"('course', 'we')",0.14285714285714285,The Star Dwellers
"('we', 'have')",0.2,The Star Dwellers
"('have', 'before')",0.125,The Star Dwellers
"('before', 'us')",0.0,The Star Dwellers
"('us', 'the')",0.0,The Star Dwellers
"('the', 'example')",0.125,The Star Dwellers
"('example', 'of')",0.0,The Star Dwellers
"('the', 'great')",0.3333333333333333,The Star Dwellers
"('great', 'races')",0.42857142857142855,The Star Dwellers
"('races', 'at')",0.16666666666666666,The Star Dwellers
"('at', 'the')",0.25,The Star Dwellers
"('the', 'galactic')",0.125,The Star Dwellers
"('galactic', 'center')",0.2222222222222222,The Star Dwellers
"('center', ';')",0.0,The Star Dwellers
"(';', ';')",1.0,The Star Dwellers
"(';', 'individually')",0.0,The Star Dwellers
"('individually', 'they')",0.09090909090909091,The Star Dwellers
"('they', 'are')",0.16666666666666666,The Star Dwellers
"('are', 'nearly')",0.5,The Star Dwellers
"('nearly', 'as')",0.14285714285714285,The Star Dwellers
"('as', 'mortal')",0.14285714285714285,The Star Dwellers
"('mortal', 'as')",0.14285714285714285,The Star Dwellers
"('as', 'you')",0.0,The Star Dwellers
"('you', '--')",0.0,The Star Dwellers
"('--', 'the')",0.0,The Star Dwellers
"('the', 'difference')",0.1111111111111111,The Star Dwellers
"('difference', 'does')",0.2222222222222222,The Star Dwellers
"('does', 'not')",0.16666666666666666,The Star Dwellers
"('not', 'seem')",0.0,The Star Dwellers
"('seem', 'very')",0.16666666666666666,The Star Dwellers
"('very', 'marked')",0.25,The Star Dwellers
"('marked', 'to')",0.0,The Star Dwellers
"('to', 'us')",0.0,The Star Dwellers
"('us', ',')",0.0,The Star Dwellers
"(',', 'where')",0.0,The Star Dwellers
"('where', 'it')",0.0,The Star Dwellers
"('it', 'exists')",0.4,The Star Dwellers
"('exists', '.')",0.0,The Star Dwellers
"('.', 'But')",0.0,The Star Dwellers
"('But', 'they')",0.16666666666666666,The Star Dwellers
"('they', 'have')",0.3333333333333333,The Star Dwellers
"('have', 'survived')",0.2222222222222222,The Star Dwellers
"('survived', 'for')",0.1111111111111111,The Star Dwellers
"('for', 'long')",0.16666666666666666,The Star Dwellers
"('long', 'periods')",0.1,The Star Dwellers
"('periods', 'as')",0.125,The Star Dwellers
"('as', 'races')",0.4,The Star Dwellers
"('races', ',')",0.0,The Star Dwellers
"(',', 'whereas')",0.0,The Star Dwellers
"('whereas', 'you')",0.0,The Star Dwellers
"('you', 'are')",0.0,The Star Dwellers
"('are', 'young')",0.0,The Star Dwellers
"('young', '.')",0.0,The Star Dwellers
"('.', 'We')",0.0,The Star Dwellers
"('We', 'shall')",0.0,The Star Dwellers
"('shall', 'recommend')",0.0,The Star Dwellers
"('recommend', 'to')",0.125,The Star Dwellers
"('to', 'them')",0.2,The Star Dwellers
"('them', 'that')",0.4,The Star Dwellers
"('that', 'they')",0.4,The Star Dwellers
"('they', 'shorten')",0.375,The Star Dwellers
"('shorten', 'your')",0.2222222222222222,The Star Dwellers
"('your', 'trial')",0.125,The Star Dwellers
"('trial', 'period')",0.2222222222222222,The Star Dwellers
"('period', 'by')",0.0,The Star Dwellers
"('by', 'half')",0.0,The Star Dwellers
"('half', '.')",0.0,The Star Dwellers
"('``', 'For')",0.0,The Star Dwellers
"('For', 'now')",0.2,The Star Dwellers
"(',', 'it')",0.0,The Star Dwellers
"('it', 'is')",0.3333333333333333,The Star Dwellers
"('is', 'clear')",0.0,The Star Dwellers
"('clear', 'that')",0.14285714285714285,The Star Dwellers
"('that', 'we')",0.0,The Star Dwellers
"('we', 'were')",0.6666666666666666,The Star Dwellers
"('were', 'in')",0.0,The Star Dwellers
"('in', 'the')",0.0,The Star Dwellers
"('the', 'wrong')",0.0,The Star Dwellers
"('wrong', '.')",0.0,The Star Dwellers
"('.', 'You')",0.0,The Star Dwellers
"('You', 'may')",0.0,The Star Dwellers
"('may', 'reclaim')",0.25,The Star Dwellers
"('reclaim', 'your')",0.1,The Star Dwellers
"('your', 'property')",0.42857142857142855,The Star Dwellers
"('property', ',')",0.0,The Star Dwellers
"('and', 'the')",0.0,The Star Dwellers
"('the', 'penalty')",0.25,The Star Dwellers
"('penalty', 'on')",0.125,The Star Dwellers
"('on', 'Hesperus')",0.0,The Star Dwellers
"('Hesperus', 'is')",0.14285714285714285,The Star Dwellers
"('is', 'lifted')",0.14285714285714285,The Star Dwellers
"('lifted', '.')",0.0,The Star Dwellers
"('.', 'Hesperus')",0.0,The Star Dwellers
"('Hesperus', ',')",0.0,The Star Dwellers
"(',', 'you')",0.0,The Star Dwellers
"('you', 'may')",0.2,The Star Dwellers
"('may', 'speak')",0.14285714285714285,The Star Dwellers
"('speak', ""''"")",0.0,The Star Dwellers
"(""''"", '.')",0.0,The Star Dwellers
"('``', 'I')",0.0,The Star Dwellers
"('I', 'did')",0.0,The Star Dwellers
"('not', 'perceive')",0.0,The Star Dwellers
"('perceive', 'this')",0.1111111111111111,The Star Dwellers
"('this', 'essential')",0.375,The Star Dwellers
"('essential', 'distinction')",0.4,The Star Dwellers
"('distinction', 'either')",0.2,The Star Dwellers
"('either', ',')",0.0,The Star Dwellers
"(',', 'First-Born')",0.0,The Star Dwellers
"('First-Born', ""''"")",0.0,The Star Dwellers
"(',', 'Hesperus')",0.0,The Star Dwellers
"('Hesperus', 'said')",0.1111111111111111,The Star Dwellers
"('said', 'at')",0.2,The Star Dwellers
"('at', 'once')",0.0,The Star Dwellers
"('once', ',')",0.0,The Star Dwellers
"(',', '``')",0.0,The Star Dwellers
"('I', 'was')",0.0,The Star Dwellers
"('was', 'only')",0.0,The Star Dwellers
"('only', 'practicing')",0.09090909090909091,The Star Dwellers
"('practicing', 'a')",0.125,The Star Dwellers
"('a', 'concept')",0.0,The Star Dwellers
"('concept', 'that')",0.125,The Star Dwellers
"('that', 'Jack')",0.16666666666666666,The Star Dwellers
"('Jack', 'taught')",0.125,The Star Dwellers
"('taught', 'me')",0.0,The Star Dwellers
"('me', ',')",0.0,The Star Dwellers
"(',', 'called')",0.0,The Star Dwellers
"('called', 'a')",0.2,The Star Dwellers
"('a', 'deal')",0.25,The Star Dwellers
"('deal', ""''"")",0.0,The Star Dwellers
"('``', 'Nevertheless')",0.0,The Star Dwellers
"('Nevertheless', ',')",0.0,The Star Dwellers
"('you', 'were')",0.0,The Star Dwellers
"('were', 'its')",0.0,The Star Dwellers
"('its', 'agent')",0.14285714285714285,The Star Dwellers
"('agent', '.')",0.0,The Star Dwellers
"('.', 'Jack')",0.0,The Star Dwellers
"('Jack', ',')",0.0,The Star Dwellers
"(',', 'what')",0.0,The Star Dwellers
"('what', 'is')",0.0,The Star Dwellers
"('is', 'the')",0.0,The Star Dwellers
"('the', 'nature')",0.2857142857142857,The Star Dwellers
"('nature', 'of')",0.0,The Star Dwellers
"('of', 'this')",0.0,The Star Dwellers
"('this', 'concept')",0.1111111111111111,The Star Dwellers
"('concept', ""''"")",0.0,The Star Dwellers
"(""''"", '?')",0.0,The Star Dwellers
"('?', '?')",1.0,The Star Dwellers
"('?', '``')",0.0,The Star Dwellers
"('``', ""It's"")",0.0,The Star Dwellers
"(""It's"", 'a')",0.0,The Star Dwellers
"('a', 'kind')",0.0,The Star Dwellers
"('of', 'agreement')",0.0,The Star Dwellers
"('agreement', 'in')",0.125,The Star Dwellers
"('in', 'which')",0.2,The Star Dwellers
"('which', 'each')",0.3333333333333333,The Star Dwellers
"('each', 'party')",0.125,The Star Dwellers
"('party', 'gives')",0.0,The Star Dwellers
"('gives', 'something')",0.4,The Star Dwellers
"('something', 'to')",0.2222222222222222,The Star Dwellers
"('to', 'the')",0.25,The Star Dwellers
"('the', 'other')",0.6,The Star Dwellers
"('other', ""''"")",0.0,The Star Dwellers
"(',', 'Jack')",0.0,The Star Dwellers
"('Jack', 'said')",0.14285714285714285,The Star Dwellers
"('said', '.')",0.0,The Star Dwellers
"('We', 'regard')",0.16666666666666666,The Star Dwellers
"('regard', 'it')",0.0,The Star Dwellers
"('it', 'as')",0.0,The Star Dwellers
"('as', 'fair')",0.2,The Star Dwellers
"('fair', 'only')",0.0,The Star Dwellers
"('only', 'when')",0.14285714285714285,The Star Dwellers
"('when', 'each')",0.3333333333333333,The Star Dwellers
"('party', 'feels')",0.0,The Star Dwellers
"('feels', 'that')",0.0,The Star Dwellers
"('that', 'what')",0.75,The Star Dwellers
"('what', 'he')",0.2,The Star Dwellers
"('he', 'has')",0.25,The Star Dwellers
"('has', 'received')",0.0,The Star Dwellers
"('received', 'is')",0.14285714285714285,The Star Dwellers
"('is', 'as')",0.3333333333333333,The Star Dwellers
"('as', 'valuable')",0.14285714285714285,The Star Dwellers
"('valuable', ',')",0.0,The Star Dwellers
"('or', 'more')",0.5,The Star Dwellers
"('more', 'valuable')",0.1111111111111111,The Star Dwellers
"(',', 'than')",0.0,The Star Dwellers
"('than', 'what')",0.6,The Star Dwellers
"('has', 'given')",0.0,The Star Dwellers
"('given', ""''"")",0.0,The Star Dwellers
"('.', 'His')",0.0,The Star Dwellers
"('His', 'heart')",0.0,The Star Dwellers
"('heart', ',')",0.0,The Star Dwellers
"('he', 'discovered')",0.1111111111111111,The Star Dwellers
"('discovered', ',')",0.0,The Star Dwellers
"('was', 'pounding')",0.0,The Star Dwellers
"('pounding', '.')",0.0,The Star Dwellers
"('For', 'instance')",0.0,The Star Dwellers
"('instance', ',')",0.0,The Star Dwellers
"('Hesperus', 'agreed')",0.2222222222222222,The Star Dwellers
"('agreed', 'to')",0.0,The Star Dwellers
"('to', 'help')",0.0,The Star Dwellers
"('help', 'me')",0.2,The Star Dwellers
"('me', 'find')",0.0,The Star Dwellers
"('find', 'my')",0.0,The Star Dwellers
"('my', 'property')",0.14285714285714285,The Star Dwellers
"('and', 'I')",0.0,The Star Dwellers
"('I', 'agreed')",0.0,The Star Dwellers
"('to', 'take')",0.2,The Star Dwellers
"('take', 'him')",0.0,The Star Dwellers
"('him', 'to')",0.0,The Star Dwellers
"('to', 'Earth')",0.16666666666666666,The Star Dwellers
"('Earth', '.')",0.0,The Star Dwellers
"('.', 'Between')",0.0,The Star Dwellers
"('Between', 'individuals')",0.08333333333333333,The Star Dwellers
"('individuals', ',')",0.0,The Star Dwellers
"(',', 'this')",0.0,The Star Dwellers
"('this', 'process')",0.1111111111111111,The Star Dwellers
"('process', 'is')",0.14285714285714285,The Star Dwellers
"('is', 'called')",0.0,The Star Dwellers
"('called', 'bargaining')",0.1,The Star Dwellers
"('bargaining', '.')",0.0,The Star Dwellers
"('.', 'When')",0.0,The Star Dwellers
"('When', 'it')",0.0,The Star Dwellers
"('is', 'done')",0.0,The Star Dwellers
"('done', 'between')",0.2857142857142857,The Star Dwellers
"('between', 'races')",0.1111111111111111,The Star Dwellers
"('races', 'or')",0.16666666666666666,The Star Dwellers
"('or', 'nations')",0.14285714285714285,The Star Dwellers
"('nations', ',')",0.0,The Star Dwellers
"('called', 'making')",0.1,The Star Dwellers
"('making', 'a')",0.16666666666666666,The Star Dwellers
"('a', 'treaty')",0.2,The Star Dwellers
"('treaty', '.')",0.0,The Star Dwellers
"('.', 'And')",0.0,The Star Dwellers
"('And', 'the')",0.0,The Star Dwellers
"('the', 'major')",0.0,The Star Dwellers
"('major', 'part')",0.2857142857142857,The Star Dwellers
"('part', 'of')",0.0,The Star Dwellers
"('of', 'my')",0.0,The Star Dwellers
"('my', 'mission')",0.16666666666666666,The Star Dwellers
"('mission', 'to')",0.16666666666666666,The Star Dwellers
"('to', 'your')",0.2,The Star Dwellers
"('your', 'nest')",0.0,The Star Dwellers
"('nest', 'is')",0.2,The Star Dwellers
"('is', 'to')",0.0,The Star Dwellers
"('to', 'make')",0.0,The Star Dwellers
"('make', 'a')",0.25,The Star Dwellers
"('treaty', 'between')",0.25,The Star Dwellers
"('between', 'your')",0.0,The Star Dwellers
"('your', 'race')",0.14285714285714285,The Star Dwellers
"('race', 'and')",0.16666666666666666,The Star Dwellers
"('and', 'mine')",0.16666666666666666,The Star Dwellers
"('mine', '.')",0.0,The Star Dwellers
"('.', 'Recovering')",0.0,The Star Dwellers
"('Recovering', 'the')",0.09090909090909091,The Star Dwellers
"('the', 'property')",0.2857142857142857,The Star Dwellers
"('property', 'was')",0.0,The Star Dwellers
"('was', 'much')",0.0,The Star Dwellers
"('much', 'less')",0.0,The Star Dwellers
"('less', 'important')",0.0,The Star Dwellers
"('important', ""''"")",0.0,The Star Dwellers
"('``', 'Strange')",0.0,The Star Dwellers
"('Strange', ""''"")",0.0,The Star Dwellers
"(',', 'Gabriel')",0.0,The Star Dwellers
"('Gabriel', 'said')",0.2222222222222222,The Star Dwellers
"('``', 'And')",0.0,The Star Dwellers
"('And', 'apparently')",0.1,The Star Dwellers
"('apparently', 'impossible')",0.23076923076923078,The Star Dwellers
"('impossible', '.')",0.0,The Star Dwellers
"('.', 'Though')",0.0,The Star Dwellers
"('Though', 'it')",0.0,The Star Dwellers
"('it', 'might')",0.4,The Star Dwellers
"('might', 'be')",0.0,The Star Dwellers
"('be', 'that')",0.0,The Star Dwellers
"('we', 'would')",0.16666666666666666,The Star Dwellers
"('would', 'have')",0.0,The Star Dwellers
"('have', 'much')",0.14285714285714285,The Star Dwellers
"('much', 'to')",0.0,The Star Dwellers
"('to', 'give')",0.0,The Star Dwellers
"('give', 'you')",0.0,The Star Dwellers
"('you', ',')",0.0,The Star Dwellers
"('you', 'have')",0.0,The Star Dwellers
"('have', 'nothing')",0.1111111111111111,The Star Dwellers
"('nothing', 'to')",0.3333333333333333,The Star Dwellers
"('give', 'us')",0.0,The Star Dwellers
"('us', ""''"")",0.0,The Star Dwellers
"('``', 'Hesperus')",0.0,The Star Dwellers
"('Hesperus', 'and')",0.0,The Star Dwellers
"('and', 'Lucifer')",0.0,The Star Dwellers
"('Lucifer', ""''"")",0.0,The Star Dwellers
"('said', ',')",0.0,The Star Dwellers
"('``', 'show')",0.0,The Star Dwellers
"('show', 'that')",0.16666666666666666,The Star Dwellers
"('we', 'do')",0.0,The Star Dwellers
"('do', ""''"")",0.0,The Star Dwellers
"('.', 'Another')",0.0,The Star Dwellers
"('Another', 'pause')",0.09090909090909091,The Star Dwellers
"('pause', ';')",0.0,The Star Dwellers
"(';', 'but')",0.0,The Star Dwellers
"('but', 'this')",0.16666666666666666,The Star Dwellers
"('this', 'one')",0.0,The Star Dwellers
"('one', 'was')",0.0,The Star Dwellers
"('not', 'nearly')",0.125,The Star Dwellers
"('as', 'long')",0.0,The Star Dwellers
"('long', '.')",0.0,The Star Dwellers
"('``', 'Then')",0.0,The Star Dwellers
"('Then', 'it')",0.0,The Star Dwellers
"('is', 'a')",0.0,The Star Dwellers
"('of', 'pleasure')",0.0,The Star Dwellers
"('pleasure', ';')",0.0,The Star Dwellers
"(';', 'of')",0.0,The Star Dwellers
"('of', 'curiosity')",0.1111111111111111,The Star Dwellers
"('curiosity', ';')",0.0,The Star Dwellers
"('of', 'a')",0.0,The Star Dwellers
"('a', 'more')",0.0,The Star Dwellers
"('more', 'alive')",0.125,The Star Dwellers
"('alive', 'time')",0.2857142857142857,The Star Dwellers
"('.', 'Yes')",0.0,The Star Dwellers
"('Yes', ',')",0.0,The Star Dwellers
"(',', 'those')",0.0,The Star Dwellers
"('those', 'could')",0.1111111111111111,The Star Dwellers
"('could', 'be')",0.0,The Star Dwellers
"('be', 'commodities')",0.1111111111111111,The Star Dwellers
"('commodities', 'under')",0.18181818181818182,The Star Dwellers
"('under', 'this')",0.0,The Star Dwellers
"('concept', '.')",0.0,The Star Dwellers
"('But', 'you')",0.2,The Star Dwellers
"('you', 'should')",0.2857142857142857,The Star Dwellers
"('should', 'understand')",0.2727272727272727,The Star Dwellers
"('understand', ',')",0.0,The Star Dwellers
"(',', 'that')",0.0,The Star Dwellers
"('that', 'Hesperus')",0.0,The Star Dwellers
"('Lucifer', 'are')",0.25,The Star Dwellers
"('are', 'not')",0.0,The Star Dwellers
"('not', 'long')",0.4,The Star Dwellers
"('long', 'out')",0.16666666666666666,The Star Dwellers
"('out', 'of')",0.25,The Star Dwellers
"('the', 'nursery')",0.125,The Star Dwellers
"('nursery', '.')",0.0,The Star Dwellers
"('.', 'Visiting')",0.0,The Star Dwellers
"('Visiting', 'the')",0.125,The Star Dwellers
"('the', 'Earth')",0.3333333333333333,The Star Dwellers
"('Earth', 'would')",0.0,The Star Dwellers
"('would', 'not')",0.14285714285714285,The Star Dwellers
"('not', 'be')",0.0,The Star Dwellers
"('be', 'an')",0.0,The Star Dwellers
"('an', 'offering')",0.125,The Star Dwellers
"('offering', 'of')",0.2857142857142857,The Star Dwellers
"('of', 'worth')",0.16666666666666666,The Star Dwellers
"('worth', 'to')",0.4,The Star Dwellers
"('to', 'those')",0.4,The Star Dwellers
"('those', 'of')",0.16666666666666666,The Star Dwellers
"('of', 'us')",0.0,The Star Dwellers
"('us', 'who')",0.0,The Star Dwellers
"('who', 'are')",0.0,The Star Dwellers
"('are', 'older')",0.3333333333333333,The Star Dwellers
"('older', ""''"")",0.0,The Star Dwellers
"('This', 'explained')",0.09090909090909091,The Star Dwellers
"('explained', 'a')",0.125,The Star Dwellers
"('a', 'great')",0.2,The Star Dwellers
"('great', 'deal')",0.2857142857142857,The Star Dwellers
"('deal', '.')",0.0,The Star Dwellers
