w,taza
"('Khrushchevs', ',')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"(',', 'come')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('come', 'and')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('and', 'go')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('go', 'and')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('and', 'that')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('that', 'we')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('we', 'are')",0.25,"87th Congress, 1st Session. House Document No. 247. The"
"('are', 'passing')",0.125,"87th Congress, 1st Session. House Document No. 247. The"
"('passing', 'on')",0.14285714285714285,"87th Congress, 1st Session. House Document No. 247. The"
"('on', 'to')",0.3333333333333333,"87th Congress, 1st Session. House Document No. 247. The"
"('to', 'them')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('them', 'the')",0.75,"87th Congress, 1st Session. House Document No. 247. The"
"('the', 'freest')",0.3333333333333333,"87th Congress, 1st Session. House Document No. 247. The"
"('freest', 'Nation')",0.1,"87th Congress, 1st Session. House Document No. 247. The"
"('Nation', 'that')",0.2857142857142857,"87th Congress, 1st Session. House Document No. 247. The"
"('that', 'mankind')",0.125,"87th Congress, 1st Session. House Document No. 247. The"
"('mankind', 'has')",0.125,"87th Congress, 1st Session. House Document No. 247. The"
"('has', 'ever')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('ever', 'known')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('known', '.')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('.', 'Then')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('Then', 'I')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('I', 'have')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('have', 'seen')",0.16666666666666666,"87th Congress, 1st Session. House Document No. 247. The"
"('the', 'pride')",0.14285714285714285,"87th Congress, 1st Session. House Document No. 247. The"
"('pride', 'of')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('of', 'country')",0.125,"87th Congress, 1st Session. House Document No. 247. The"
"('country', 'well')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('well', 'in')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('the', 'eyes')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('eyes', 'of')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('of', 'these')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('people', '.')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('.', 'So')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('So', ',')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"(',', 'I')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('I', 'say')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('say', ',')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"(',', 'Mr.')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('Mr.', 'Speaker')",0.125,"87th Congress, 1st Session. House Document No. 247. The"
"('Speaker', ',')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"(',', 'God')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('God', 'bless')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('bless', 'you')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('you', 'and')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('and', 'keep')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('keep', 'you')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('you', 'for')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('for', 'many')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('many', 'years')",0.2857142857142857,"87th Congress, 1st Session. House Document No. 247. The"
"('years', 'not')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('not', 'only')",0.4,"87th Congress, 1st Session. House Document No. 247. The"
"('only', 'for')",0.16666666666666666,"87th Congress, 1st Session. House Document No. 247. The"
"('for', 'this')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('this', 'body')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('body', 'but')",0.16666666666666666,"87th Congress, 1st Session. House Document No. 247. The"
"('but', 'for')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('for', 'the')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('the', 'United')",0.2857142857142857,"87th Congress, 1st Session. House Document No. 247. The"
"('United', 'States')",0.2222222222222222,"87th Congress, 1st Session. House Document No. 247. The"
"('States', 'of')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('of', 'America')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('America', 'and')",0.1111111111111111,"87th Congress, 1st Session. House Document No. 247. The"
"('the', 'free')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('free', 'world')",0.14285714285714285,"87th Congress, 1st Session. House Document No. 247. The"
"('world', '.')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('.', 'You')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('You', 'remember')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('remember', 'the')",0.16666666666666666,"87th Congress, 1st Session. House Document No. 247. The"
"('the', 'words')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('words', 'of')",0.16666666666666666,"87th Congress, 1st Session. House Document No. 247. The"
"('of', 'President')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('President', 'Kennedy')",0.3,"87th Congress, 1st Session. House Document No. 247. The"
"('Kennedy', 'a')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('a', 'week')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('week', 'or')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('or', 'so')",0.3333333333333333,"87th Congress, 1st Session. House Document No. 247. The"
"('so', 'ago')",0.25,"87th Congress, 1st Session. House Document No. 247. The"
"('ago', ',')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"(',', 'when')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('when', 'someone')",0.2857142857142857,"87th Congress, 1st Session. House Document No. 247. The"
"('someone', 'asked')",0.25,"87th Congress, 1st Session. House Document No. 247. The"
"('asked', 'him')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('him', 'when')",0.16666666666666666,"87th Congress, 1st Session. House Document No. 247. The"
"('when', 'he')",0.5,"87th Congress, 1st Session. House Document No. 247. The"
"('he', 'was')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('was', 'in')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('in', 'Canada')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('Canada', ',')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"(',', 'and')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('and', 'Dean')",0.4,"87th Congress, 1st Session. House Document No. 247. The"
"('Dean', 'Rusk')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('Rusk', 'was')",0.16666666666666666,"87th Congress, 1st Session. House Document No. 247. The"
"('in', 'Europe')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('Europe', ',')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('and', 'Vice')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('Vice', 'President')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('President', 'Johnson')",0.18181818181818182,"87th Congress, 1st Session. House Document No. 247. The"
"('Johnson', 'was')",0.14285714285714285,"87th Congress, 1st Session. House Document No. 247. The"
"('in', 'Asia')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('Asia', ',')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"(',', '``')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('``', 'Who')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('Who', 'is')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('is', 'running')",0.16666666666666666,"87th Congress, 1st Session. House Document No. 247. The"
"('running', 'the')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('the', 'store')",0.3333333333333333,"87th Congress, 1st Session. House Document No. 247. The"
"('store', ""''"")",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"(""''"", '?')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('?', '?')",1.0,"87th Congress, 1st Session. House Document No. 247. The"
"('?', 'And')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('And', 'he')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('he', 'said')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('said', ',')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('``', 'The')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('The', 'same')",0.16666666666666666,"87th Congress, 1st Session. House Document No. 247. The"
"('same', 'fellow')",0.125,"87th Congress, 1st Session. House Document No. 247. The"
"('fellow', 'who')",0.3333333333333333,"87th Congress, 1st Session. House Document No. 247. The"
"('who', 'has')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('has', 'been')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('been', 'running')",0.14285714285714285,"87th Congress, 1st Session. House Document No. 247. The"
"('running', 'it')",0.16666666666666666,"87th Congress, 1st Session. House Document No. 247. The"
"('it', ',')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"(',', 'Sam')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('Sam', 'Rayburn')",0.1111111111111111,"87th Congress, 1st Session. House Document No. 247. The"
"('Rayburn', ""''"")",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"(""''"", '.')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('.', 'General')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('General', 'leave')",0.42857142857142855,"87th Congress, 1st Session. House Document No. 247. The"
"('leave', 'to')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('to', 'extend')",0.16666666666666666,"87th Congress, 1st Session. House Document No. 247. The"
"('extend', 'Mr.')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('Mr.', 'McCormack')",0.2222222222222222,"87th Congress, 1st Session. House Document No. 247. The"
"('McCormack', '.')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('.', 'Mr.')",0.3333333333333333,"87th Congress, 1st Session. House Document No. 247. The"
"('I', 'ask')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('ask', 'unanimous')",0.25,"87th Congress, 1st Session. House Document No. 247. The"
"('unanimous', 'consent')",0.3,"87th Congress, 1st Session. House Document No. 247. The"
"('consent', 'that')",0.125,"87th Congress, 1st Session. House Document No. 247. The"
"('that', 'all')",0.25,"87th Congress, 1st Session. House Document No. 247. The"
"('all', 'Members')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('Members', 'who')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('who', 'desire')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('desire', 'to')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('to', 'do')",0.3333333333333333,"87th Congress, 1st Session. House Document No. 247. The"
"('do', 'so')",0.3333333333333333,"87th Congress, 1st Session. House Document No. 247. The"
"('so', 'may')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('may', 'extend')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('extend', 'their')",0.25,"87th Congress, 1st Session. House Document No. 247. The"
"('their', 'remarks')",0.2222222222222222,"87th Congress, 1st Session. House Document No. 247. The"
"('remarks', 'at')",0.14285714285714285,"87th Congress, 1st Session. House Document No. 247. The"
"('at', 'this')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('this', 'point')",0.2857142857142857,"87th Congress, 1st Session. House Document No. 247. The"
"('point', 'in')",0.4,"87th Congress, 1st Session. House Document No. 247. The"
"('the', 'record')",0.14285714285714285,"87th Congress, 1st Session. House Document No. 247. The"
"('record', ';')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"(';', ';')",1.0,"87th Congress, 1st Session. House Document No. 247. The"
"(';', 'and')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('and', 'also')",0.16666666666666666,"87th Congress, 1st Session. House Document No. 247. The"
"('also', 'that')",0.16666666666666666,"87th Congress, 1st Session. House Document No. 247. The"
"('that', 'they')",0.4,"87th Congress, 1st Session. House Document No. 247. The"
"('they', 'may')",0.16666666666666666,"87th Congress, 1st Session. House Document No. 247. The"
"('may', 'have')",0.16666666666666666,"87th Congress, 1st Session. House Document No. 247. The"
"('have', '5')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('5', 'legislative')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('legislative', 'days')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('days', 'in')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('in', 'which')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('which', 'to')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('remarks', '.')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('.', 'The')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('The', 'speaker')",0.125,"87th Congress, 1st Session. House Document No. 247. The"
"('speaker', 'pro')",0.2857142857142857,"87th Congress, 1st Session. House Document No. 247. The"
"('pro', 'tempore')",0.5,"87th Congress, 1st Session. House Document No. 247. The"
"('tempore', '.')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('.', 'Is')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('Is', 'there')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('there', 'objection')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('objection', 'to')",0.25,"87th Congress, 1st Session. House Document No. 247. The"
"('to', 'the')",0.25,"87th Congress, 1st Session. House Document No. 247. The"
"('the', 'request')",0.2857142857142857,"87th Congress, 1st Session. House Document No. 247. The"
"('request', 'of')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('of', 'the')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('the', 'gentleman')",0.25,"87th Congress, 1st Session. House Document No. 247. The"
"('gentleman', 'from')",0.1,"87th Congress, 1st Session. House Document No. 247. The"
"('from', 'Massachusetts')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('Massachusetts', '?')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('?', 'There')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('There', 'was')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('was', 'no')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('no', 'objection')",0.25,"87th Congress, 1st Session. House Document No. 247. The"
"('objection', '.')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('.', 'Remarks')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('Remarks', 'of')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('of', 'Hon.')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('Hon.', 'Joseph')",0.1111111111111111,"87th Congress, 1st Session. House Document No. 247. The"
"('Joseph', 'P.')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('P.', 'Addabbo')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('Addabbo', 'of')",0.16666666666666666,"87th Congress, 1st Session. House Document No. 247. The"
"('of', 'New')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('New', 'York')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('York', 'Mr.')",0.16666666666666666,"87th Congress, 1st Session. House Document No. 247. The"
"('Mr.', 'Addabbo')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('Addabbo', '.')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('.', 'It')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('It', 'is')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('is', 'notably')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('notably', 'significant')",0.25,"87th Congress, 1st Session. House Document No. 247. The"
"('significant', 'that')",0.2222222222222222,"87th Congress, 1st Session. House Document No. 247. The"
"('that', 'so')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('so', 'many')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('many', 'Members')",0.1111111111111111,"87th Congress, 1st Session. House Document No. 247. The"
"('Members', 'from')",0.25,"87th Congress, 1st Session. House Document No. 247. The"
"('from', 'both')",0.14285714285714285,"87th Congress, 1st Session. House Document No. 247. The"
"('both', 'sides')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('sides', 'of')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('the', 'aisle')",0.14285714285714285,"87th Congress, 1st Session. House Document No. 247. The"
"('aisle', 'express')",0.25,"87th Congress, 1st Session. House Document No. 247. The"
"('express', 'their')",0.25,"87th Congress, 1st Session. House Document No. 247. The"
"('their', 'respect')",0.375,"87th Congress, 1st Session. House Document No. 247. The"
"('respect', 'and')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('and', 'admiration')",0.375,"87th Congress, 1st Session. House Document No. 247. The"
"('admiration', 'for')",0.2222222222222222,"87th Congress, 1st Session. House Document No. 247. The"
"('for', 'our')",0.5,"87th Congress, 1st Session. House Document No. 247. The"
"('our', 'beloved')",0.125,"87th Congress, 1st Session. House Document No. 247. The"
"('beloved', 'Speaker')",0.09090909090909091,"87th Congress, 1st Session. House Document No. 247. The"
"('the', 'Honorable')",0.1,"87th Congress, 1st Session. House Document No. 247. The"
"('Honorable', 'Sam')",0.1,"87th Congress, 1st Session. House Document No. 247. The"
"('Rayburn', '.')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('.', 'I')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('I', 'purposely')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('purposely', 'refrained')",0.15384615384615385,"87th Congress, 1st Session. House Document No. 247. The"
"('refrained', 'from')",0.2222222222222222,"87th Congress, 1st Session. House Document No. 247. The"
"('from', 'adding')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('adding', 'the')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('the', 'usual')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('usual', 'distinction')",0.1,"87th Congress, 1st Session. House Document No. 247. The"
"('distinction', 'of')",0.125,"87th Congress, 1st Session. House Document No. 247. The"
"('of', 'saying')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('saying', 'that')",0.125,"87th Congress, 1st Session. House Document No. 247. The"
"('that', 'he')",0.25,"87th Congress, 1st Session. House Document No. 247. The"
"('was', 'from')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('from', 'the')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('the', 'State')",0.4,"87th Congress, 1st Session. House Document No. 247. The"
"('State', 'of')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('of', 'Texas')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('Texas', '.')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('I', 'did')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('did', 'so')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('so', 'because')",0.14285714285714285,"87th Congress, 1st Session. House Document No. 247. The"
"('because', 'I')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('I', 'agree')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('agree', 'with')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('with', 'so')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('many', 'here')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('here', 'today')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('today', ',')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"(',', 'that')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('he', 'is')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('is', 'the')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('the', 'beloved')",0.125,"87th Congress, 1st Session. House Document No. 247. The"
"('Speaker', 'of')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('of', 'all')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('all', 'the')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('the', 'people')",0.16666666666666666,"87th Congress, 1st Session. House Document No. 247. The"
"('people', 'of')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('States', '.')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('.', 'For')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('For', 'the')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('the', 'dignity')",0.125,"87th Congress, 1st Session. House Document No. 247. The"
"('dignity', ',')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('the', 'influence')",0.1111111111111111,"87th Congress, 1st Session. House Document No. 247. The"
"('influence', ',')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('the', 'power')",0.14285714285714285,"87th Congress, 1st Session. House Document No. 247. The"
"('power', 'of')",0.16666666666666666,"87th Congress, 1st Session. House Document No. 247. The"
"('the', 'legislative')",0.2222222222222222,"87th Congress, 1st Session. House Document No. 247. The"
"('legislative', 'branch')",0.07692307692307693,"87th Congress, 1st Session. House Document No. 247. The"
"('branch', 'of')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('of', 'our')",0.25,"87th Congress, 1st Session. House Document No. 247. The"
"('our', 'Government')",0.2222222222222222,"87th Congress, 1st Session. House Document No. 247. The"
"('Government', '--')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('--', 'it')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('it', 'is')",0.3333333333333333,"87th Congress, 1st Session. House Document No. 247. The"
"('is', 'a')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('a', 'privilege')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('privilege', 'for')",0.1111111111111111,"87th Congress, 1st Session. House Document No. 247. The"
"('for', 'us')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('us', 'to')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('do', 'honor')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('honor', 'to')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('to', 'this')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('this', 'great')",0.125,"87th Congress, 1st Session. House Document No. 247. The"
"('great', 'man')",0.14285714285714285,"87th Congress, 1st Session. House Document No. 247. The"
"('man', 'who')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('who', 'represents')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('represents', 'not')",0.2857142857142857,"87th Congress, 1st Session. House Document No. 247. The"
"('not', 'alone')",0.3333333333333333,"87th Congress, 1st Session. House Document No. 247. The"
"('alone', 'his')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('his', 'own')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('own', 'district')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('district', 'but')",0.125,"87th Congress, 1st Session. House Document No. 247. The"
"('but', 'all')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('our', 'country')",0.42857142857142855,"87th Congress, 1st Session. House Document No. 247. The"
"('country', '.')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('.', 'To')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('To', 'honor')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('honor', 'him')",0.16666666666666666,"87th Congress, 1st Session. House Document No. 247. The"
"('him', 'is')",0.25,"87th Congress, 1st Session. House Document No. 247. The"
"('is', 'to')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('to', 'honor')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('honor', 'ourselves')",0.2222222222222222,"87th Congress, 1st Session. House Document No. 247. The"
"('ourselves', '.')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('.', 'In')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('In', 'this')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('this', 'my')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('my', 'first')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('first', 'year')",0.125,"87th Congress, 1st Session. House Document No. 247. The"
"('year', 'as')",0.2,"87th Congress, 1st Session. House Document No. 247. The"
"('as', 'a')",0.5,"87th Congress, 1st Session. House Document No. 247. The"
"('a', 'Member')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('Member', 'of')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
"('of', 'this')",0.0,"87th Congress, 1st Session. House Document No. 247. The"
