w,taza
"('conflict', 'would')",0.2,Newark Evening News
"('have', 'produced')",0.1,Newark Evening News
"('produced', 'conditions')",0.2727272727272727,Newark Evening News
"('conditions', 'favorable')",0.07142857142857142,Newark Evening News
"('favorable', 'to')",0.1111111111111111,Newark Evening News
"('to', 'a')",0.0,Newark Evening News
"('a', 'takeover')",0.14285714285714285,Newark Evening News
"('takeover', 'by')",0.0,Newark Evening News
"('by', 'Dominican')",0.0,Newark Evening News
"('Dominican', 'elements')",0.18181818181818182,Newark Evening News
"('elements', 'responsive')",0.2727272727272727,Newark Evening News
"('responsive', 'to')",0.1111111111111111,Newark Evening News
"('to', 'Castro')",0.3333333333333333,Newark Evening News
"('Castro', 'in')",0.0,Newark Evening News
"('in', 'Cuba')",0.0,Newark Evening News
"('Cuba', '.')",0.0,Newark Evening News
"('.', 'Within')",0.0,Newark Evening News
"('Within', 'the')",0.3333333333333333,Newark Evening News
"('the', 'Organization')",0.09090909090909091,Newark Evening News
"('Organization', 'of')",0.1,Newark Evening News
"('of', 'American')",0.0,Newark Evening News
"('American', 'States')",0.18181818181818182,Newark Evening News
"('States', ',')",0.0,Newark Evening News
"('there', 'may')",0.0,Newark Evening News
"('may', 'be')",0.0,Newark Evening News
"('be', 'some')",0.2,Newark Evening News
"('some', 'criticism')",0.25,Newark Evening News
"('criticism', 'of')",0.0,Newark Evening News
"('of', 'this')",0.0,Newark Evening News
"('this', 'unilateral')",0.2,Newark Evening News
"('unilateral', 'American')",0.45454545454545453,Newark Evening News
"('American', 'intervention')",0.36363636363636365,Newark Evening News
"('intervention', 'which')",0.1,Newark Evening News
"('which', 'was')",0.16666666666666666,Newark Evening News
"('was', 'not')",0.0,Newark Evening News
"('not', 'without')",0.2857142857142857,Newark Evening News
"('without', 'risk')",0.1111111111111111,Newark Evening News
"('risk', 'obviously')",0.2,Newark Evening News
"('obviously', '.')",0.0,Newark Evening News
"('.', 'But')",0.0,Newark Evening News
"('But', 'there')",0.16666666666666666,Newark Evening News
"('there', 'was')",0.0,Newark Evening News
"('was', 'no')",0.0,Newark Evening News
"('no', 'complaint')",0.2222222222222222,Newark Evening News
"('complaint', 'from')",0.18181818181818182,Newark Evening News
"('from', 'the')",0.0,Newark Evening News
"('Dominican', 'crowds')",0.18181818181818182,Newark Evening News
"('crowds', 'which')",0.25,Newark Evening News
"('which', 'lined')",0.125,Newark Evening News
"('lined', 'Ciudad')",0.25,Newark Evening News
"('Ciudad', ""Trujillo's"")",0.16666666666666666,Newark Evening News
"(""Trujillo's"", 'waterfront')",0.13333333333333333,Newark Evening News
"('waterfront', 'shouting')",0.23076923076923078,Newark Evening News
"('shouting', ',')",0.0,Newark Evening News
"(',', '``')",0.0,Newark Evening News
"('``', 'Vive')",0.0,Newark Evening News
"('Vive', 'Yankees')",0.1111111111111111,Newark Evening News
"('Yankees', ""''"")",0.0,Newark Evening News
"(""''"", '!')",0.0,Newark Evening News
"('!', '!')",1.0,Newark Evening News
"('!', 'More')",0.0,Newark Evening News
"('More', ',')",0.0,Newark Evening News
"(',', 'the')",0.0,Newark Evening News
"('U.S.', 'action')",0.0,Newark Evening News
"('action', 'was')",0.125,Newark Evening News
"('was', 'hailed')",0.125,Newark Evening News
"('hailed', 'by')",0.0,Newark Evening News
"('by', 'a')",0.0,Newark Evening News
"('a', 'principal')",0.14285714285714285,Newark Evening News
"('principal', 'opposition')",0.3,Newark Evening News
"('opposition', 'leader')",0.0,Newark Evening News
"('leader', ',')",0.0,Newark Evening News
"(',', 'Dr.')",0.0,Newark Evening News
"('Dr.', 'Juan')",0.0,Newark Evening News
"('Juan', 'Bosch')",0.0,Newark Evening News
"('Bosch', ',')",0.0,Newark Evening News
"(',', 'as')",0.0,Newark Evening News
"('as', 'having')",0.14285714285714285,Newark Evening News
"('having', 'saved')",0.2222222222222222,Newark Evening News
"('saved', '``')",0.0,Newark Evening News
"('``', 'many')",0.0,Newark Evening News
"('many', 'lives')",0.0,Newark Evening News
"('lives', 'and')",0.0,Newark Evening News
"('and', 'many')",0.4,Newark Evening News
"('many', 'troubles')",0.0,Newark Evening News
"('troubles', 'in')",0.0,Newark Evening News
"('the', 'near')",0.16666666666666666,Newark Evening News
"('near', 'future')",0.2857142857142857,Newark Evening News
"('future', ""''"")",0.0,Newark Evening News
"(""''"", '.')",0.0,Newark Evening News
"('Mr.', ""Balaguer's"")",0.09090909090909091,Newark Evening News
"(""Balaguer's"", 'troubles')",0.4166666666666667,Newark Evening News
"('troubles', 'are')",0.2222222222222222,Newark Evening News
"('are', 'by')",0.0,Newark Evening News
"('by', 'no')",0.0,Newark Evening News
"('no', 'means')",0.16666666666666666,Newark Evening News
"('means', 'over')",0.125,Newark Evening News
"('over', '.')",0.0,Newark Evening News
"('.', 'He')",0.0,Newark Evening News
"('He', 'will')",0.0,Newark Evening News
"('will', 'need')",0.0,Newark Evening News
"('need', 'the')",0.2,Newark Evening News
"('the', 'help')",0.4,Newark Evening News
"('help', 'of')",0.0,Newark Evening News
"('of', 'all')",0.0,Newark Evening News
"('all', 'OAS')",0.0,Newark Evening News
"('OAS', 'members')",0.0,Newark Evening News
"('members', 'to')",0.0,Newark Evening News
"('to', 'eradicate')",0.125,Newark Evening News
"('eradicate', ',')",0.0,Newark Evening News
"(',', 'finally')",0.0,Newark Evening News
"('finally', ',')",0.0,Newark Evening News
"('the', 'forces')",0.125,Newark Evening News
"('forces', 'of')",0.3333333333333333,Newark Evening News
"('of', 'authoritarianism')",0.09090909090909091,Newark Evening News
"('authoritarianism', ',')",0.0,Newark Evening News
"(',', 'pro-Trujillo')",0.0,Newark Evening News
"('pro-Trujillo', 'and')",0.0,Newark Evening News
"('and', 'pro-Castro')",0.1,Newark Evening News
"('pro-Castro', 'alike')",0.08333333333333333,Newark Evening News
"('alike', '.')",0.0,Newark Evening News
"('.', 'In')",0.0,Newark Evening News
"('In', 'cooperating')",0.09090909090909091,Newark Evening News
"('cooperating', 'toward')",0.3333333333333333,Newark Evening News
"('toward', 'that')",0.2857142857142857,Newark Evening News
"('that', 'objective')",0.1,Newark Evening News
"('objective', ',')",0.0,Newark Evening News
"(',', 'OAS')",0.0,Newark Evening News
"('OAS', 'might')",0.0,Newark Evening News
"('might', 'move')",0.125,Newark Evening News
"('move', 'with')",0.0,Newark Evening News
"('with', 'the')",0.4,Newark Evening News
"('the', 'speed')",0.16666666666666666,Newark Evening News
"('speed', 'and')",0.16666666666666666,Newark Evening News
"('and', 'effectiveness')",0.1,Newark Evening News
"('effectiveness', 'demonstrated')",0.3076923076923077,Newark Evening News
"('demonstrated', 'by')",0.0,Newark Evening News
"('by', 'the')",0.0,Newark Evening News
"('the', 'United')",0.2857142857142857,Newark Evening News
"('United', 'States')",0.2222222222222222,Newark Evening News
"('States', '.')",0.0,Newark Evening News
"('.', 'Matter')",0.0,Newark Evening News
"('Matter', 'of')",0.0,Newark Evening News
"('of', 'survival')",0.0,Newark Evening News
"('survival', 'those')",0.09090909090909091,Newark Evening News
"('those', 'watching')",0.18181818181818182,Newark Evening News
"('watching', 'the')",0.2222222222222222,Newark Evening News
"('the', 'growing')",0.0,Newark Evening News
"('growing', 'rivalry')",0.2,Newark Evening News
"('rivalry', 'between')",0.0,Newark Evening News
"('between', 'craft')",0.1111111111111111,Newark Evening News
"('craft', 'unions')",0.0,Newark Evening News
"('unions', 'and')",0.14285714285714285,Newark Evening News
"('and', 'industrial')",0.3333333333333333,Newark Evening News
"('industrial', 'unions')",0.4,Newark Evening News
"('unions', 'may')",0.0,Newark Evening News
"('may', 'recognize')",0.0,Newark Evening News
"('recognize', 'all')",0.0,Newark Evening News
"('all', 'the')",0.0,Newark Evening News
"('the', 'pressures')",0.14285714285714285,Newark Evening News
"('pressures', 'that')",0.0,Newark Evening News
"('that', 'led')",0.0,Newark Evening News
"('led', 'to')",0.0,Newark Evening News
"('the', 'big')",0.0,Newark Evening News
"('big', 'labor')",0.14285714285714285,Newark Evening News
"('labor', 'split')",0.1111111111111111,Newark Evening News
"('split', 'in')",0.16666666666666666,Newark Evening News
"('in', '1935')",0.0,Newark Evening News
"('1935', '.')",0.0,Newark Evening News
"('.', 'Now')",0.0,Newark Evening News
"('Now', ',')",0.0,Newark Evening News
"('as', 'then')",0.0,Newark Evening News
"('then', ',')",0.0,Newark Evening News
"('it', 'is')",0.3333333333333333,Newark Evening News
"('is', 'a')",0.0,Newark Evening News
"('a', 'matter')",0.2,Newark Evening News
"('matter', 'of')",0.0,Newark Evening News
"('of', 'jobs')",0.2,Newark Evening News
"('jobs', '.')",0.0,Newark Evening News
"('.', 'Craft')",0.0,Newark Evening News
"('Craft', 'unions')",0.0,Newark Evening News
"('unions', 'seek')",0.14285714285714285,Newark Evening News
"('seek', 'work')",0.16666666666666666,Newark Evening News
"('work', 'that')",0.0,Newark Evening News
"('that', 'industrial')",0.2,Newark Evening News
"('unions', 'claim')",0.1111111111111111,Newark Evening News
"('claim', ',')",0.0,Newark Evening News
"(',', 'such')",0.0,Newark Evening News
"('such', 'as')",0.2,Newark Evening News
"('as', 'factory')",0.125,Newark Evening News
"('factory', 'maintenance')",0.2727272727272727,Newark Evening News
"('maintenance', '.')",0.0,Newark Evening News
"('.', 'The')",0.0,Newark Evening News
"('The', 'issue')",0.16666666666666666,Newark Evening News
"('issue', 'was')",0.16666666666666666,Newark Evening News
"('was', 'sufficiently')",0.08333333333333333,Newark Evening News
"('sufficiently', 'potent')",0.25,Newark Evening News
"('potent', 'in')",0.16666666666666666,Newark Evening News
"('1935', 'to')",0.0,Newark Evening News
"('to', 'spark')",0.0,Newark Evening News
"('spark', 'secession')",0.1,Newark Evening News
"('secession', 'from')",0.1111111111111111,Newark Evening News
"('the', 'American')",0.1,Newark Evening News
"('American', 'Federation')",0.4166666666666667,Newark Evening News
"('Federation', 'of')",0.1,Newark Evening News
"('of', 'Labor')",0.16666666666666666,Newark Evening News
"('Labor', 'of')",0.16666666666666666,Newark Evening News
"('of', 'its')",0.0,Newark Evening News
"('its', 'industrial')",0.3333333333333333,Newark Evening News
"('industrial', 'union')",0.3,Newark Evening News
"('union', 'members')",0.0,Newark Evening News
"('members', '.')",0.0,Newark Evening News
"('.', 'That')",0.0,Newark Evening News
"('That', 'breach')",0.25,Newark Evening News
"('breach', 'was')",0.125,Newark Evening News
"('was', 'healed')",0.14285714285714285,Newark Evening News
"('healed', '20')",0.0,Newark Evening News
"('20', 'years')",0.0,Newark Evening News
"('years', 'later')",0.42857142857142855,Newark Evening News
"('later', 'by')",0.0,Newark Evening News
"('by', 'merger')",0.0,Newark Evening News
"('merger', 'of')",0.0,Newark Evening News
"('Labor', 'and')",0.14285714285714285,Newark Evening News
"('and', 'the')",0.0,Newark Evening News
"('the', 'Congress')",0.1111111111111111,Newark Evening News
"('Congress', 'of')",0.125,Newark Evening News
"('of', 'Industrial')",0.0,Newark Evening News
"('Industrial', 'Organizations')",0.42857142857142855,Newark Evening News
"('Organizations', '.')",0.0,Newark Evening News
"('.', 'Or')",0.0,Newark Evening News
"('Or', ""that's"")",0.0,Newark Evening News
"(""that's"", 'what')",0.5,Newark Evening News
"('what', 'it')",0.2,Newark Evening News
"('it', 'looked')",0.0,Newark Evening News
"('looked', 'like')",0.5,Newark Evening News
"('like', 'at')",0.0,Newark Evening News
"('at', 'the')",0.25,Newark Evening News
"('the', 'time')",0.4,Newark Evening News
"('time', '.')",0.0,Newark Evening News
"('But', 'automation')",0.25,Newark Evening News
"('automation', 'and')",0.25,Newark Evening News
"('the', 'increasing')",0.1,Newark Evening News
"('increasing', 'complexity')",0.2,Newark Evening News
"('complexity', 'of')",0.09090909090909091,Newark Evening News
"('of', 'factories')",0.2222222222222222,Newark Evening News
"('factories', 'has')",0.2,Newark Evening News
"('has', 'renewed')",0.0,Newark Evening News
"('renewed', 'the')",0.14285714285714285,Newark Evening News
"('the', 'competition')",0.2222222222222222,Newark Evening News
"('competition', 'for')",0.1,Newark Evening News
"('for', 'jobs')",0.16666666666666666,Newark Evening News
"('.', 'Walter')",0.0,Newark Evening News
"('Walter', 'Reuther')",0.3333333333333333,Newark Evening News
"('Reuther', ',')",0.0,Newark Evening News
"(',', 'leader')",0.0,Newark Evening News
"('leader', 'of')",0.0,Newark Evening News
"('the', 'industrial')",0.09090909090909091,Newark Evening News
"('union', 'faction')",0.375,Newark Evening News
"('faction', 'of')",0.2857142857142857,Newark Evening News
"('the', 'AFL-CIO')",0.0,Newark Evening News
"('AFL-CIO', ',')",0.0,Newark Evening News
"(',', 'says')",0.0,Newark Evening News
"('says', 'another')",0.1111111111111111,Newark Evening News
"('another', 'two')",0.25,Newark Evening News
"('two', 'years')",0.0,Newark Evening News
"('years', 'of')",0.0,Newark Evening News
"('this', 'squabbling')",0.18181818181818182,Newark Evening News
"('squabbling', 'will')",0.2,Newark Evening News
"('be', 'disastrous')",0.0,Newark Evening News
"('disastrous', 'for')",0.2222222222222222,Newark Evening News
"('for', 'all')",0.0,Newark Evening News
"('all', 'American')",0.1111111111111111,Newark Evening News
"('American', 'labor')",0.18181818181818182,Newark Evening News
"('labor', '.')",0.0,Newark Evening News
"('.', 'Whether')",0.0,Newark Evening News
"('Whether', 'it')",0.16666666666666666,Newark Evening News
"('it', 'could')",0.0,Newark Evening News
"('could', 'be')",0.0,Newark Evening News
"('be', 'as')",0.0,Newark Evening News
"('as', 'disastrous')",0.25,Newark Evening News
"('for', 'American')",0.1,Newark Evening News
"('labor', 'as')",0.16666666666666666,Newark Evening News
"('as', ',')",0.0,Newark Evening News
"(',', 'say')",0.0,Newark Evening News
"('say', ',')",0.0,Newark Evening News
"(',', 'Jimmy')",0.0,Newark Evening News
"('Jimmy', 'Hoffa')",0.0,Newark Evening News
"('Hoffa', 'of')",0.5,Newark Evening News
"('the', 'Teamsters')",0.25,Newark Evening News
"('Teamsters', ',')",0.0,Newark Evening News
"(',', 'is')",0.0,Newark Evening News
"('of', 'conjecture')",0.1111111111111111,Newark Evening News
"('conjecture', '.')",0.0,Newark Evening News
"('But', 'the')",0.2,Newark Evening News
"('the', 'jurisdictional')",0.07142857142857142,Newark Evening News
"('jurisdictional', 'disputes')",0.35714285714285715,Newark Evening News
"('disputes', 'that')",0.1111111111111111,Newark Evening News
"('that', 'result')",0.125,Newark Evening News
"('result', 'from')",0.1111111111111111,Newark Evening News
"('the', 'craft-industrial')",0.07142857142857142,Newark Evening News
"('craft-industrial', 'rivalry')",0.2857142857142857,Newark Evening News
"('rivalry', 'do')",0.0,Newark Evening News
"('do', 'not')",0.25,Newark Evening News
"('not', 'win')",0.2,Newark Evening News
"('win', 'friends')",0.25,Newark Evening News
"('friends', 'for')",0.25,Newark Evening News
"('for', 'labor')",0.3333333333333333,Newark Evening News
"('.', 'Engaged')",0.0,Newark Evening News
"('Engaged', 'as')",0.14285714285714285,Newark Evening News
"('as', 'it')",0.0,Newark Evening News
"('in', 'a')",0.0,Newark Evening News
"('a', 'battle')",0.2,Newark Evening News
"('battle', 'for')",0.0,Newark Evening News
"('for', 'world')",0.3333333333333333,Newark Evening News
"('world', 'trade')",0.25,Newark Evening News
"('trade', 'as')",0.16666666666666666,Newark Evening News
"('as', 'a')",0.5,Newark Evening News
"('a', 'condition')",0.0,Newark Evening News
"('condition', 'of')",0.14285714285714285,Newark Evening News
"('of', 'national')",0.14285714285714285,Newark Evening News
"('national', 'survival')",0.3,Newark Evening News
"('survival', ',')",0.0,Newark Evening News
"(',', 'this')",0.0,Newark Evening News
"('this', 'country')",0.1,Newark Evening News
"('country', 'can')",0.25,Newark Evening News
"('can', 'have')",0.16666666666666666,Newark Evening News
"('have', 'little')",0.14285714285714285,Newark Evening News
"('little', 'patience')",0.375,Newark Evening News
"('patience', 'with')",0.2222222222222222,Newark Evening News
"('with', ""labor's"")",0.0,Newark Evening News
"(""labor's"", 'family')",0.18181818181818182,Newark Evening News
"('family', 'feuds')",0.1,Newark Evening News
"('feuds', '.')",0.0,Newark Evening News
"('The', 'concept')",0.125,Newark Evening News
"('concept', 'of')",0.14285714285714285,Newark Evening News
"('of', 'labor')",0.16666666666666666,Newark Evening News
"('a', 'special')",0.14285714285714285,Newark Evening News
"('special', 'class')",0.5714285714285714,Newark Evening News
"('class', 'is')",0.2,Newark Evening News
"('is', 'outmoded')",0.0,Newark Evening News
"('outmoded', ',')",0.0,Newark Evening News
"('and', 'in')",0.25,Newark Evening News
"('the', 'task')",0.16666666666666666,Newark Evening News
"('task', 'confronting')",0.09090909090909091,Newark Evening News
"('confronting', 'America')",0.25,Newark Evening News
"('America', 'as')",0.125,Newark Evening News
"('as', 'bastion')",0.2857142857142857,Newark Evening News
"('bastion', 'of')",0.125,Newark Evening News
"('the', 'free')",0.2,Newark Evening News
"('free', 'world')",0.14285714285714285,Newark Evening News
"('world', ',')",0.0,Newark Evening News
"(',', 'labor')",0.0,Newark Evening News
"('labor', 'must')",0.0,Newark Evening News
"('must', 'learn')",0.0,Newark Evening News
"('learn', 'to')",0.0,Newark Evening News
"('to', 'put')",0.25,Newark Evening News
"('put', 'the')",0.2,Newark Evening News
"('the', 'national')",0.125,Newark Evening News
"('national', 'interest')",0.3333333333333333,Newark Evening News
"('interest', 'first')",0.5714285714285714,Newark Evening News
"('first', 'if')",0.4,Newark Evening News
"('if', 'it')",0.3333333333333333,Newark Evening News
"('is', 'itself')",0.3333333333333333,Newark Evening News
"('itself', 'to')",0.14285714285714285,Newark Evening News
"('to', 'survive')",0.0,Newark Evening News
"('survive', '.')",0.0,Newark Evening News
"('.', 'Deterrent')",0.0,Newark Evening News
"('Deterrent', 'the')",0.3333333333333333,Newark Evening News
"('the', 'Army')",0.0,Newark Evening News
"('Army', ',')",0.0,Newark Evening News
"(',', 'Navy')",0.0,Newark Evening News
"('Navy', 'and')",0.16666666666666666,Newark Evening News
"('and', 'Air')",0.0,Newark Evening News
"('Air', 'Force')",0.14285714285714285,Newark Evening News
"('Force', ',')",0.0,Newark Evening News
"(',', 'among')",0.0,Newark Evening News
"('among', 'others')",0.1,Newark Evening News
"('others', ',')",0.0,Newark Evening News
"(',', 'may')",0.0,Newark Evening News
"('may', 'question')",0.0,Newark Evening News
"('question', 'Secretary')",0.15384615384615385,Newark Evening News
"('Secretary', ""Freeman's"")",0.25,Newark Evening News
"(""Freeman's"", 'claim')",0.18181818181818182,Newark Evening News
"('claim', 'that')",0.14285714285714285,Newark Evening News
"('the', 'high')",0.2,Newark Evening News
"('high', 'estate')",0.0,Newark Evening News
"('estate', 'of')",0.0,Newark Evening News
"('of', 'United')",0.0,Newark Evening News
"('States', 'agriculture')",0.2727272727272727,Newark Evening News
"('agriculture', 'is')",0.1,Newark Evening News
"('is', 'the')",0.0,Newark Evening News
"('the', '``')",0.0,Newark Evening News
"('``', 'strongest')",0.0,Newark Evening News
"('strongest', 'deterrent')",0.5,Newark Evening News
"('deterrent', ""''"")",0.0,Newark Evening News
"(""''"", 'to')",0.0,Newark Evening News
"('the', 'spread')",0.125,Newark Evening News
"('spread', 'of')",0.0,Newark Evening News
"('of', 'communism')",0.125,Newark Evening News
"('communism', '.')",0.0,Newark Evening News
"('the', 'secretary')",0.25,Newark Evening News
"('secretary', 'insists')",0.2222222222222222,Newark Evening News
"('insists', 'that')",0.16666666666666666,Newark Evening News
"('the', 'success')",0.16666666666666666,Newark Evening News
"('success', 'of')",0.0,Newark Evening News
"('American', 'farmer')",0.4444444444444444,Newark Evening News
"('farmer', 'is')",0.0,Newark Evening News
"('``', 'greatest')",0.0,Newark Evening News
"('greatest', 'single')",0.3333333333333333,Newark Evening News
"('single', 'source')",0.2,Newark Evening News
"('source', 'of')",0.14285714285714285,Newark Evening News
"('of', 'strength')",0.0,Newark Evening News
"('strength', ""''"")",0.0,Newark Evening News
"(""''"", 'in')",0.0,Newark Evening News
"('the', 'struggle')",0.25,Newark Evening News
"('struggle', 'to')",0.125,Newark Evening News
"('to', 'insure')",0.0,Newark Evening News
"('insure', 'freedom')",0.2,Newark Evening News
"('freedom', 'around')",0.3333333333333333,Newark Evening News
"('around', 'the')",0.0,Newark Evening News
"('the', 'world')",0.0,Newark Evening News
"('world', '.')",0.0,Newark Evening News
"('Mr.', 'Freeman')",0.125,Newark Evening News
"('Freeman', 'said')",0.1111111111111111,Newark Evening News
"('said', 'that')",0.16666666666666666,Newark Evening News
"('that', 'in')",0.0,Newark Evening News
"('in', 'many')",0.2,Newark Evening News
"('many', 'of')",0.0,Newark Evening News
"('the', 'countries')",0.2,Newark Evening News
"('countries', 'he')",0.1,Newark Evening News
"('he', 'visited')",0.14285714285714285,Newark Evening News
"('visited', 'on')",0.0,Newark Evening News
"('on', 'a')",0.0,Newark Evening News
"('a', 'recent')",0.0,Newark Evening News
"('recent', 'world')",0.1111111111111111,Newark Evening News
"('trade', 'trip')",0.2857142857142857,Newark Evening News
"('trip', 'people')",0.14285714285714285,Newark Evening News
"('people', 'were')",0.16666666666666666,Newark Evening News
"('were', 'more')",0.4,Newark Evening News
"('more', 'awed')",0.14285714285714285,Newark Evening News
"('awed', 'by')",0.0,Newark Evening News
"('by', ""America's"")",0.0,Newark Evening News
"(""America's"", 'capacity')",0.25,Newark Evening News
"('capacity', 'to')",0.14285714285714285,Newark Evening News
"('to', 'produce')",0.125,Newark Evening News
"('produce', 'food')",0.25,Newark Evening News
"('food', 'surpluses')",0.0,Newark Evening News
"('surpluses', 'than')",0.0,Newark Evening News
"('than', 'by')",0.0,Newark Evening News
"('by', 'our')",0.0,Newark Evening News
"('our', 'industrial')",0.2,Newark Evening News
"('industrial', 'production')",0.5,Newark Evening News
"('production', '--')",0.0,Newark Evening News
"('--', 'or')",0.0,Newark Evening News
"('or', 'even')",0.0,Newark Evening News
"('even', 'by')",0.0,Newark Evening News
"('the', ""Soviet's"")",0.2222222222222222,Newark Evening News
"(""Soviet's"", 'successes')",0.2,Newark Evening News
"('successes', 'in')",0.0,Newark Evening News
"('in', 'space')",0.0,Newark Evening News
"('space', '.')",0.0,Newark Evening News
"('.', 'This')",0.0,Newark Evening News
"('This', ""shouldn't"")",0.18181818181818182,Newark Evening News
"(""shouldn't"", 'surprise')",0.15384615384615385,Newark Evening News
