w,taza
"('sphere', 'so')",0.16666666666666666,Christian Unity in England
"('so', 'popularly')",0.125,Christian Unity in England
"('popularly', 'discussed')",0.08333333333333333,Christian Unity in England
"('discussed', 'as')",0.14285714285714285,Christian Unity in England
"('as', 'Christian')",0.25,Christian Unity in England
"('Christian', 'unity')",0.3,Christian Unity in England
"('unity', '.')",0.0,Christian Unity in England
"('.', 'The')",0.0,Christian Unity in England
"('The', 'Church')",0.14285714285714285,Christian Unity in England
"('Church', 'Unity')",0.0,Christian Unity in England
"('Unity', 'Octave')",0.1,Christian Unity in England
"('Octave', ',')",0.0,Christian Unity in England
"(',', 'January')",0.0,Christian Unity in England
"('January', '18-25')",0.0,Christian Unity in England
"('18-25', ',')",0.0,Christian Unity in England
"('was', 'enthusiastically')",0.16666666666666666,Christian Unity in England
"('enthusiastically', 'devoted')",0.14285714285714285,Christian Unity in England
"('devoted', 'to')",0.4,Christian Unity in England
"('to', 'prayer')",0.0,Christian Unity in England
"('prayer', 'and')",0.14285714285714285,Christian Unity in England
"('and', 'discussion')",0.25,Christian Unity in England
"('discussion', 'by')",0.0,Christian Unity in England
"('the', 'various')",0.0,Christian Unity in England
"('various', 'churches')",0.3,Christian Unity in England
"('churches', '.')",0.0,Christian Unity in England
"('.', 'Many')",0.0,Christian Unity in England
"('Many', 'people')",0.0,Christian Unity in England
"('people', 'seem')",0.16666666666666666,Christian Unity in England
"('seem', 'hopeful')",0.1111111111111111,Christian Unity in England
"('hopeful', ',')",0.0,Christian Unity in England
"(',', 'yet')",0.0,Christian Unity in England
"('yet', 'it')",0.25,Christian Unity in England
"('it', 'is')",0.3333333333333333,Christian Unity in England
"('is', 'difficult')",0.125,Christian Unity in England
"('difficult', 'to')",0.125,Christian Unity in England
"('to', 'predict')",0.125,Christian Unity in England
"('predict', 'whether')",0.3333333333333333,Christian Unity in England
"('whether', 'or')",0.16666666666666666,Christian Unity in England
"('or', 'not')",0.25,Christian Unity in England
"('not', 'there')",0.16666666666666666,Christian Unity in England
"('there', 'will')",0.0,Christian Unity in England
"('will', 'be')",0.0,Christian Unity in England
"('be', 'any')",0.0,Christian Unity in England
"('any', 'more')",0.0,Christian Unity in England
"('more', 'real')",0.3333333333333333,Christian Unity in England
"('real', 'attainment')",0.25,Christian Unity in England
"('attainment', 'of')",0.0,Christian Unity in England
"('of', 'Christian')",0.0,Christian Unity in England
"('unity', 'in')",0.4,Christian Unity in England
"('1961', 'than')",0.0,Christian Unity in England
"('than', 'there')",0.3333333333333333,Christian Unity in England
"('there', 'was')",0.0,Christian Unity in England
"('was', 'in')",0.0,Christian Unity in England
"('in', '1861')",0.0,Christian Unity in England
"('1861', '.')",0.0,Christian Unity in England
"('.', 'But')",0.0,Christian Unity in England
"('But', 'it')",0.25,Christian Unity in England
"('it', 'must')",0.2,Christian Unity in England
"('must', 'be')",0.0,Christian Unity in England
"('be', 'readily')",0.125,Christian Unity in England
"('readily', 'seen')",0.1111111111111111,Christian Unity in England
"('seen', 'that')",0.0,Christian Unity in England
"('that', 'the')",0.5,Christian Unity in England
"('religious', 'picture')",0.36363636363636365,Christian Unity in England
"('picture', 'in')",0.125,Christian Unity in England
"('England', 'has')",0.125,Christian Unity in England
"('has', 'so')",0.25,Christian Unity in England
"('so', 'greatly')",0.0,Christian Unity in England
"('greatly', 'changed')",0.2727272727272727,Christian Unity in England
"('changed', 'during')",0.3,Christian Unity in England
"('during', 'these')",0.0,Christian Unity in England
"('these', 'hundred')",0.25,Christian Unity in England
"('years', 'as')",0.4,Christian Unity in England
"('as', 'to')",0.0,Christian Unity in England
"('to', 'engender')",0.0,Christian Unity in England
"('engender', 'hope')",0.125,Christian Unity in England
"('hope', ',')",0.0,Christian Unity in England
"(',', 'at')",0.0,Christian Unity in England
"('at', 'least')",0.4,Christian Unity in England
"('least', 'on')",0.0,Christian Unity in England
"('on', 'the')",0.0,Christian Unity in England
"('the', 'Catholic')",0.2222222222222222,Christian Unity in England
"('Catholic', 'side')",0.09090909090909091,Christian Unity in England
"('side', '.')",0.0,Christian Unity in England
"('.', 'For')",0.0,Christian Unity in England
"('For', 'the')",0.0,Christian Unity in England
"('the', '``')",0.0,Christian Unity in England
"('``', 'tide')",0.0,Christian Unity in England
"('tide', 'is')",0.2,Christian Unity in England
"('is', 'well')",0.0,Christian Unity in England
"('well', 'on')",0.0,Christian Unity in England
"('the', 'turn')",0.16666666666666666,Christian Unity in England
"('turn', ""''"")",0.0,Christian Unity in England
"(""''"", ',')",0.0,Christian Unity in England
"(',', 'as')",0.0,Christian Unity in England
"('as', 'the')",0.0,Christian Unity in England
"('the', 'London')",0.0,Christian Unity in England
"('London', 'Catholic')",0.09090909090909091,Christian Unity in England
"('Catholic', 'weekly')",0.08333333333333333,Christian Unity in England
"('weekly', 'Universe')",0.09090909090909091,Christian Unity in England
"('Universe', 'has')",0.1111111111111111,Christian Unity in England
"('has', 'written')",0.0,Christian Unity in England
"('written', '.')",0.0,Christian Unity in England
"('.', 'I')",0.0,Christian Unity in England
"('I', 'came')",0.0,Christian Unity in England
"('came', 'to')",0.0,Christian Unity in England
"('to', 'England')",0.0,Christian Unity in England
"('England', 'last')",0.25,Christian Unity in England
"('last', 'summer')",0.125,Christian Unity in England
"('summer', 'to')",0.0,Christian Unity in England
"('to', 'do')",0.3333333333333333,Christian Unity in England
"('do', 'research')",0.0,Christian Unity in England
"('research', 'on')",0.0,Christian Unity in England
"('the', 'unpublished')",0.18181818181818182,Christian Unity in England
"('unpublished', 'letters')",0.25,Christian Unity in England
"('letters', 'of')",0.0,Christian Unity in England
"('of', 'Cardinal')",0.0,Christian Unity in England
"('Cardinal', 'Newman')",0.18181818181818182,Christian Unity in England
"('Newman', '.')",0.0,Christian Unity in England
"('.', 'As')",0.0,Christian Unity in England
"('As', 'an')",0.0,Christian Unity in England
"('an', 'American')",0.25,Christian Unity in England
"('American', 'Catholic')",0.23076923076923078,Christian Unity in England
"('Catholic', 'of')",0.1111111111111111,Christian Unity in England
"('of', 'Irish')",0.0,Christian Unity in England
"('Irish', 'ancestry')",0.18181818181818182,Christian Unity in England
"('ancestry', ',')",0.0,Christian Unity in England
"(',', 'I')",0.0,Christian Unity in England
"('came', 'with')",0.0,Christian Unity in England
"('with', 'certain')",0.2222222222222222,Christian Unity in England
"('certain', 'preconceptions')",0.6,Christian Unity in England
"('preconceptions', 'and')",0.09090909090909091,Christian Unity in England
"('and', 'expectations')",0.18181818181818182,Christian Unity in England
"('expectations', ';')",0.0,Christian Unity in England
"(';', ';')",1.0,Christian Unity in England
"(';', 'being')",0.0,Christian Unity in England
"('being', 'intellectually')",0.2727272727272727,Christian Unity in England
"('intellectually', 'influenced')",0.5454545454545454,Christian Unity in England
"('influenced', 'by')",0.0,Christian Unity in England
"('by', 'Newman')",0.0,Christian Unity in England
"('Newman', 'and')",0.2857142857142857,Christian Unity in England
"('and', 'the')",0.0,Christian Unity in England
"('the', 'general')",0.125,Christian Unity in England
"('general', '19th-century')",0.21428571428571427,Christian Unity in England
"('19th-century', 'literature')",0.2857142857142857,Christian Unity in England
"('literature', 'of')",0.0,Christian Unity in England
"('of', 'England')",0.0,Christian Unity in England
"('I', 'knew')",0.0,Christian Unity in England
"('knew', 'only')",0.14285714285714285,Christian Unity in England
"('only', 'a')",0.0,Christian Unity in England
"('a', 'Protestant-dominated')",0.08333333333333333,Christian Unity in England
"('Protestant-dominated', 'country')",0.26666666666666666,Christian Unity in England
"('country', '.')",0.0,Christian Unity in England
"('.', 'Since')",0.0,Christian Unity in England
"('Since', 'arriving')",0.2222222222222222,Christian Unity in England
"('arriving', 'here')",0.125,Christian Unity in England
"('here', ',')",0.0,Christian Unity in England
"(',', 'however')",0.0,Christian Unity in England
"('however', ',')",0.0,Christian Unity in England
"('I', 'have')",0.0,Christian Unity in England
"('have', 'formed')",0.1111111111111111,Christian Unity in England
"('formed', 'a')",0.0,Christian Unity in England
"('a', 'far')",0.3333333333333333,Christian Unity in England
"('far', 'different')",0.25,Christian Unity in England
"('different', 'religious')",0.25,Christian Unity in England
"('picture', 'of')",0.0,Christian Unity in England
"('of', 'present-day')",0.0,Christian Unity in England
"('present-day', 'England')",0.23076923076923078,Christian Unity in England
"('England', '.')",0.0,Christian Unity in England
"('.', 'In')",0.0,Christian Unity in England
"('In', 'representing')",0.1111111111111111,Christian Unity in England
"('representing', 'part')",0.3333333333333333,Christian Unity in England
"('part', 'of')",0.0,Christian Unity in England
"('of', 'this')",0.0,Christian Unity in England
"('this', 'new')",0.0,Christian Unity in England
"('new', 'picture')",0.1111111111111111,Christian Unity in England
"('picture', ',')",0.0,Christian Unity in England
"('I', 'will')",0.0,Christian Unity in England
"('be', 'recounting')",0.1,Christian Unity in England
"('recounting', 'some')",0.18181818181818182,Christian Unity in England
"('some', 'of')",0.2,Christian Unity in England
"('of', 'my')",0.0,Christian Unity in England
"('my', 'own')",0.0,Christian Unity in England
"('own', 'personal')",0.2222222222222222,Christian Unity in England
"('personal', 'experiences')",0.45454545454545453,Christian Unity in England
"('experiences', ',')",0.0,Christian Unity in England
"(',', 'reactions')",0.0,Christian Unity in England
"('reactions', 'and')",0.2,Christian Unity in England
"('and', 'judgments')",0.2,Christian Unity in England
"('judgments', ';')",0.0,Christian Unity in England
"(';', 'but')",0.0,Christian Unity in England
"('but', 'my')",0.0,Christian Unity in England
"('my', 'primary')",0.3333333333333333,Christian Unity in England
"('primary', 'aim')",0.5,Christian Unity in England
"('aim', 'is')",0.25,Christian Unity in England
"('is', 'to')",0.0,Christian Unity in England
"('to', 'transcribe')",0.1,Christian Unity in England
"('transcribe', 'what')",0.18181818181818182,Christian Unity in England
"('what', 'Englishmen')",0.08333333333333333,Christian Unity in England
"('Englishmen', 'themselves')",0.45454545454545453,Christian Unity in England
"('themselves', 'are')",0.1111111111111111,Christian Unity in England
"('are', 'saying')",0.125,Christian Unity in England
"('saying', 'and')",0.2857142857142857,Christian Unity in England
"('and', 'writing')",0.125,Christian Unity in England
"('writing', 'and')",0.125,Christian Unity in England
"('and', 'implying')",0.1111111111111111,Christian Unity in England
"('implying', 'about')",0.0,Christian Unity in England
"('about', 'the')",0.14285714285714285,Christian Unity in England
"('Churches', 'and')",0.0,Christian Unity in England
"('and', 'about')",0.14285714285714285,Christian Unity in England
"('the', 'present')",0.2857142857142857,Christian Unity in England
"('present', 'religious')",0.2727272727272727,Christian Unity in England
"('religious', 'state')",0.2,Christian Unity in England
"('state', 'of')",0.0,Christian Unity in England
"('Since', 'the')",0.14285714285714285,Christian Unity in England
"('the', 'Protestant')",0.2222222222222222,Christian Unity in England
"('Protestant', 'clergy')",0.16666666666666666,Christian Unity in England
"('clergy', 'for')",0.125,Christian Unity in England
"('the', 'most')",0.16666666666666666,Christian Unity in England
"('most', 'part')",0.14285714285714285,Christian Unity in England
"('part', 'wear')",0.3333333333333333,Christian Unity in England
"('wear', 'gray')",0.3333333333333333,Christian Unity in England
"('gray', 'or')",0.2,Christian Unity in England
"('or', 'some')",0.2,Christian Unity in England
"('some', 'variant')",0.0,Christian Unity in England
"('variant', 'from')",0.1111111111111111,Christian Unity in England
"('from', 'the')",0.0,Christian Unity in England
"('the', 'wholly')",0.14285714285714285,Christian Unity in England
"('wholly', 'black')",0.1111111111111111,Christian Unity in England
"('black', 'suit')",0.0,Christian Unity in England
"('suit', ',')",0.0,Christian Unity in England
"(',', 'my')",0.0,Christian Unity in England
"('my', 'Roman')",0.16666666666666666,Christian Unity in England
"('Roman', 'collar')",0.25,Christian Unity in England
"('collar', 'and')",0.14285714285714285,Christian Unity in England
"('and', 'black')",0.14285714285714285,Christian Unity in England
"('black', 'garb')",0.2857142857142857,Christian Unity in England
"('garb', 'usually')",0.125,Christian Unity in England
"('usually', 'identify')",0.09090909090909091,Christian Unity in England
"('identify', 'me')",0.125,Christian Unity in England
"('me', 'in')",0.0,Christian Unity in England
"('England', 'as')",0.14285714285714285,Christian Unity in England
"('as', 'a')",0.5,Christian Unity in England
"('a', 'Roman')",0.2,Christian Unity in England
"('Roman', 'Catholic')",0.18181818181818182,Christian Unity in England
"('Catholic', 'cleric')",0.3,Christian Unity in England
"('cleric', '.')",0.0,Christian Unity in England
"('In', 'any')",0.25,Christian Unity in England
"('any', 'case')",0.16666666666666666,Christian Unity in England
"('case', ',')",0.0,Christian Unity in England
"('have', 'always')",0.125,Christian Unity in England
"('always', 'been')",0.0,Christian Unity in England
"('been', 'treated')",0.14285714285714285,Christian Unity in England
"('treated', 'with')",0.125,Christian Unity in England
"('with', 'the')",0.4,Christian Unity in England
"('the', 'utmost')",0.14285714285714285,Christian Unity in England
"('utmost', 'courtesy')",0.4444444444444444,Christian Unity in England
"('courtesy', 'by')",0.1111111111111111,Christian Unity in England
"('by', 'Englishmen')",0.0,Christian Unity in England
"('Englishmen', ',')",0.0,Christian Unity in England
"(',', 'even')",0.0,Christian Unity in England
"('even', 'in')",0.25,Christian Unity in England
"('in', 'Devonshire')",0.2222222222222222,Christian Unity in England
"('Devonshire', 'and')",0.09090909090909091,Christian Unity in England
"('and', 'Cornwall')",0.25,Christian Unity in England
"('Cornwall', ',')",0.0,Christian Unity in England
"(',', 'where')",0.0,Christian Unity in England
"('where', 'anti-Catholic')",0.07692307692307693,Christian Unity in England
"('anti-Catholic', 'feeling')",0.23076923076923078,Christian Unity in England
"('feeling', 'has')",0.0,Christian Unity in England
"('has', 'supposedly')",0.1,Christian Unity in England
"('supposedly', 'existed')",0.2727272727272727,Christian Unity in England
"('existed', 'the')",0.2857142857142857,Christian Unity in England
"('the', 'strongest')",0.25,Christian Unity in England
"('strongest', 'and')",0.1111111111111111,Christian Unity in England
"('and', 'longest')",0.1111111111111111,Christian Unity in England
"('longest', '.')",0.0,Christian Unity in England
"('.', 'Nowhere')",0.0,Christian Unity in England
"('Nowhere', 'have')",0.25,Christian Unity in England
"('have', 'I')",0.0,Christian Unity in England
"('I', 'seen')",0.0,Christian Unity in England
"('seen', 'public')",0.0,Christian Unity in England
"('public', 'expression')",0.16666666666666666,Christian Unity in England
"('expression', 'of')",0.1111111111111111,Christian Unity in England
"('of', 'anti-Catholicism')",0.07692307692307693,Christian Unity in England
"('anti-Catholicism', '.')",0.0,Christian Unity in England
"('.', 'On')",0.0,Christian Unity in England
"('On', 'my')",0.0,Christian Unity in England
"('my', 'first')",0.0,Christian Unity in England
"('first', 'Guy')",0.0,Christian Unity in England
"('Guy', 'Fawkes')",0.0,Christian Unity in England
"('Fawkes', 'Day')",0.125,Christian Unity in England
"('Day', 'here')",0.0,Christian Unity in England
"('I', 'found')",0.0,Christian Unity in England
"('found', 'Catholics')",0.07692307692307693,Christian Unity in England
"('Catholics', 'as')",0.2222222222222222,Christian Unity in England
"('as', 'well')",0.0,Christian Unity in England
"('well', 'as')",0.0,Christian Unity in England
"('as', 'non-Catholics')",0.18181818181818182,Christian Unity in England
"('non-Catholics', 'celebrating')",0.4,Christian Unity in England
"('celebrating', 'with')",0.16666666666666666,Christian Unity in England
"('the', 'traditional')",0.1,Christian Unity in England
"('traditional', 'fireworks')",0.23076923076923078,Christian Unity in England
"('fireworks', 'and')",0.0,Christian Unity in England
"('and', 'bonfires')",0.1,Christian Unity in England
"('bonfires', ',')",0.0,Christian Unity in England
"('and', 'was')",0.2,Christian Unity in England
"('was', 'told')",0.0,Christian Unity in England
"('told', 'that')",0.16666666666666666,Christian Unity in England
"('that', 'most')",0.16666666666666666,Christian Unity in England
"('most', 'Englishmen')",0.18181818181818182,Christian Unity in England
"('Englishmen', 'either')",0.2727272727272727,Christian Unity in England
"('either', 'do')",0.0,Christian Unity in England
"('do', 'not')",0.25,Christian Unity in England
"('not', 'know')",0.4,Christian Unity in England
"('know', 'or')",0.2,Christian Unity in England
"('or', 'are')",0.25,Christian Unity in England
"('are', 'not')",0.0,Christian Unity in England
"('not', 'concerned')",0.2857142857142857,Christian Unity in England
"('concerned', 'with')",0.0,Christian Unity in England
"('the', 'historical')",0.2,Christian Unity in England
"('historical', 'significance')",0.3076923076923077,Christian Unity in England
"('significance', 'of')",0.1111111111111111,Christian Unity in England
"('the', 'day')",0.0,Christian Unity in England
"('day', '.')",0.0,Christian Unity in England
"('.', 'A')",0.0,Christian Unity in England
"('A', 'Birmingham')",0.0,Christian Unity in England
"('Birmingham', 'newspaper')",0.25,Christian Unity in England
"('newspaper', 'printed')",0.4,Christian Unity in England
"('printed', 'in')",0.2857142857142857,Christian Unity in England
"('in', 'a')",0.0,Christian Unity in England
"('a', 'column')",0.0,Christian Unity in England
"('column', 'for')",0.125,Christian Unity in England
"('for', 'children')",0.1,Christian Unity in England
"('children', 'an')",0.1111111111111111,Christian Unity in England
"('an', 'article')",0.125,Christian Unity in England
"('article', 'entitled')",0.4444444444444444,Christian Unity in England
"('entitled', '``')",0.0,Christian Unity in England
"('``', 'The')",0.0,Christian Unity in England
"('The', 'True')",0.4,Christian Unity in England
"('True', 'Story')",0.125,Christian Unity in England
"('Story', 'of')",0.16666666666666666,Christian Unity in England
"('of', 'Guy')",0.0,Christian Unity in England
"('Fawkes', ""''"")",0.0,Christian Unity in England
"(',', 'which')",0.0,Christian Unity in England
"('which', 'began')",0.0,Christian Unity in England
"('began', ':')",0.0,Christian Unity in England
"(':', '``')",0.0,Christian Unity in England
"('``', 'When')",0.0,Christian Unity in England
"('When', 'you')",0.0,Christian Unity in England
"('you', 'pile')",0.0,Christian Unity in England
"('pile', 'your')",0.0,Christian Unity in England
"('your', '``')",0.0,Christian Unity in England
"('``', 'guy')",0.0,Christian Unity in England
"('guy', ""''"")",0.0,Christian Unity in England
"(""''"", 'on')",0.0,Christian Unity in England
"('the', 'bonfire')",0.1111111111111111,Christian Unity in England
"('bonfire', 'tomorrow')",0.2,Christian Unity in England
"('tomorrow', 'night')",0.1111111111111111,Christian Unity in England
"('night', ',')",0.0,Christian Unity in England
"('I', 'wonder')",0.0,Christian Unity in England
"('wonder', 'how')",0.2857142857142857,Christian Unity in England
"('how', 'much')",0.16666666666666666,Christian Unity in England
"('much', 'of')",0.0,Christian Unity in England
"('the', 'true')",0.4,Christian Unity in England
"('true', 'story')",0.2857142857142857,Christian Unity in England
"('story', 'of')",0.16666666666666666,Christian Unity in England
"('Fawkes', 'you')",0.0,Christian Unity in England
"('you', 'will')",0.0,Christian Unity in England
"('will', 'remember')",0.0,Christian Unity in England
"('remember', '?')",0.0,Christian Unity in England
"('?', '?')",1.0,Christian Unity in England
"('?', 'In')",0.0,Christian Unity in England
"('In', 'the')",0.0,Christian Unity in England
"('the', '355')",0.0,Christian Unity in England
"('355', 'years')",0.0,Christian Unity in England
"('years', 'since')",0.25,Christian Unity in England
"('since', 'the')",0.14285714285714285,Christian Unity in England
"('the', 'first')",0.14285714285714285,Christian Unity in England
"('Fawkes', 'Night')",0.0,Christian Unity in England
"('Night', ',')",0.0,Christian Unity in England
"(',', 'much')",0.0,Christian Unity in England
"('the', 'story')",0.14285714285714285,Christian Unity in England
"('story', 'has')",0.14285714285714285,Christian Unity in England
"('has', 'been')",0.0,Christian Unity in England
"('been', 'forgotten')",0.25,Christian Unity in England
"('forgotten', ',')",0.0,Christian Unity in England
"(',', 'so')",0.0,Christian Unity in England
"('so', 'here')",0.0,Christian Unity in England
"('here', 'is')",0.0,Christian Unity in England
"('is', 'a')",0.0,Christian Unity in England
"('a', 'reminder')",0.0,Christian Unity in England
"('reminder', ""''"")",0.0,Christian Unity in England
"(""''"", '.')",0.0,Christian Unity in England
"('The', 'article')",0.1111111111111111,Christian Unity in England
"('article', 'proceeded')",0.3,Christian Unity in England
"('proceeded', 'to')",0.14285714285714285,Christian Unity in England
"('to', 'give')",0.0,Christian Unity in England
"('give', 'an')",0.0,Christian Unity in England
"('an', 'inaccurate')",0.25,Christian Unity in England
"('inaccurate', 'account')",0.5555555555555556,Christian Unity in England
"('account', 'of')",0.14285714285714285,Christian Unity in England
"('of', 'a')",0.0,Christian Unity in England
"('a', 'Catholic')",0.125,Christian Unity in England
"('Catholic', 'plot')",0.3333333333333333,Christian Unity in England
"('plot', 'to')",0.5,Christian Unity in England
"('to', 'kill')",0.0,Christian Unity in England
"('kill', 'King')",0.16666666666666666,Christian Unity in England
"('King', 'James')",0.0,Christian Unity in England
"('James', '1')",0.0,Christian Unity in England
"('1', '.')",0.0,Christian Unity in England
"('In', 'spite')",0.0,Christian Unity in England
"('spite', 'of')",0.0,Christian Unity in England
"('the', 'increase')",0.1111111111111111,Christian Unity in England
"('increase', 'in')",0.2857142857142857,Christian Unity in England
"('in', 'numbers')",0.125,Christian Unity in England
"('numbers', 'and')",0.1111111111111111,Christian Unity in England
"('and', 'prestige')",0.0,Christian Unity in England
"('prestige', 'brought')",0.2727272727272727,Christian Unity in England
"('brought', 'about')",0.5,Christian Unity in England
"('about', 'by')",0.16666666666666666,Christian Unity in England
"('the', 'conversions')",0.1,Christian Unity in England
"('conversions', 'of')",0.1111111111111111,Christian Unity in England
"('of', 'Newman')",0.0,Christian Unity in England
"('and', 'other')",0.0,Christian Unity in England
"('other', 'Tractarians')",0.18181818181818182,Christian Unity in England
"('Tractarians', 'of')",0.0,Christian Unity in England
"('the', ""1840's"")",0.0,Christian Unity in England
"(""1840's"", 'and')",0.0,Christian Unity in England
"('and', ""1850's"")",0.0,Christian Unity in England
"(""1850's"", ',')",0.0,Christian Unity in England
"(',', 'the')",0.0,Christian Unity in England
"('Catholic', 'segment')",0.07692307692307693,Christian Unity in England
"('segment', 'of')",0.0,Christian Unity in England
"('England', 'one')",0.125,Christian Unity in England
"('one', 'hundred')",0.2857142857142857,Christian Unity in England
"('ago', 'was')",0.2,Christian Unity in England
"('was', 'a')",0.3333333333333333,Christian Unity in England
"('a', 'very')",0.0,Christian Unity in England
"('very', 'small')",0.0,Christian Unity in England
"('small', 'one')",0.0,Christian Unity in England
"('one', '(')",0.0,Christian Unity in England
"('(', 'four')",0.0,Christian Unity in England
"('four', 'per')",0.16666666666666666,Christian Unity in England
"('per', 'cent')",0.16666666666666666,Christian Unity in England
"('cent', ',')",0.0,Christian Unity in England
"(',', 'or')",0.0,Christian Unity in England
"('or', '800,000')",0.0,Christian Unity in England
"('800,000', ')')",0.0,Christian Unity in England
"(')', 'which')",0.0,Christian Unity in England
"('which', 'did')",0.2,Christian Unity in England
"('did', 'not')",0.0,Christian Unity in England
"('not', 'enjoy')",0.3333333333333333,Christian Unity in England
"('enjoy', 'a')",0.0,Christian Unity in England
"('a', 'gracious')",0.125,Christian Unity in England
"('gracious', 'hearing')",0.36363636363636365,Christian Unity in England
"('hearing', 'from')",0.1,Christian Unity in England
"('general', 'public')",0.09090909090909091,Christian Unity in England
"('public', '.')",0.0,Christian Unity in England
"('The', 'return')",0.14285714285714285,Christian Unity in England
"('return', 'of')",0.0,Christian Unity in England
"('Catholic', 'hierarchy')",0.36363636363636365,Christian Unity in England
"('hierarchy', 'in')",0.125,Christian Unity in England
"('in', '1850')",0.0,Christian Unity in England
"('1850', 'was')",0.0,Christian Unity in England
"('was', 'looked')",0.0,Christian Unity in England
"('looked', 'upon')",0.125,Christian Unity in England
"('upon', 'with')",0.0,Christian Unity in England
"('with', 'indignant')",0.25,Christian Unity in England
"('indignant', 'disapprobation')",0.45454545454545453,Christian Unity in England
"('disapprobation', 'and')",0.3,Christian Unity in England
"('was', 'charged')",0.1111111111111111,Christian Unity in England
"('charged', 'with')",0.1,Christian Unity in England
"('with', 'being')",0.125,Christian Unity in England
"('being', 'a')",0.0,Christian Unity in England
"('a', 'gesture')",0.0,Christian Unity in England
"('gesture', 'of')",0.0,Christian Unity in England
"('of', 'disloyalty')",0.1111111111111111,Christian Unity in England
"('disloyalty', '.')",0.0,Christian Unity in England
"('In', '1864')",0.0,Christian Unity in England
"('1864', 'Newman')",0.0,Christian Unity in England
"('Newman', 'professedly')",0.07142857142857142,Christian Unity in England
"('professedly', 'had')",0.09090909090909091,Christian Unity in England
"('had', 'to')",0.0,Christian Unity in England
