w,taza
"('I', 'breathed')",0.0,Dirty Dig Inn
"('breathed', 'into')",0.1,Dirty Dig Inn
"('into', 'a')",0.0,Dirty Dig Inn
"('a', 'nitrogen')",0.0,Dirty Dig Inn
"('nitrogen', 'anesthetic')",0.36363636363636365,Dirty Dig Inn
"('anesthetic', '.')",0.0,Dirty Dig Inn
"('.', 'yielding-Mediterranian-woman-')",0.0,Dirty Dig Inn
"('yielding-Mediterranian-woman-', ',')",0.0,Dirty Dig Inn
"(',', 'she')",0.0,Dirty Dig Inn
"('she', 'soothed')",0.5,Dirty Dig Inn
"('soothed', 'me')",0.14285714285714285,Dirty Dig Inn
"('me', ',')",0.0,Dirty Dig Inn
"(',', 'and')",0.0,Dirty Dig Inn
"('and', 'drew')",0.16666666666666666,Dirty Dig Inn
"('drew', 'me')",0.2,Dirty Dig Inn
"('me', 'deeper')",0.2,Dirty Dig Inn
"('deeper', 'into')",0.0,Dirty Dig Inn
"('into', 'her')",0.0,Dirty Dig Inn
"('her', '.')",0.0,Dirty Dig Inn
"('.', 'I')",0.0,Dirty Dig Inn
"('I', 'no')",0.0,Dirty Dig Inn
"('no', 'longer')",0.3333333333333333,Dirty Dig Inn
"('longer', 'knew')",0.25,Dirty Dig Inn
"('knew', 'how')",0.16666666666666666,Dirty Dig Inn
"('how', 'deep')",0.0,Dirty Dig Inn
"('deep', 'I')",0.0,Dirty Dig Inn
"('was', ',')",0.0,Dirty Dig Inn
"(',', 'somewhere')",0.0,Dirty Dig Inn
"('somewhere', 'under')",0.2,Dirty Dig Inn
"('under', '230')",0.0,Dirty Dig Inn
"('230', 'feet')",0.0,Dirty Dig Inn
"('feet', ',')",0.0,Dirty Dig Inn
"(',', 'getting')",0.0,Dirty Dig Inn
"('getting', 'drunker')",0.2222222222222222,Dirty Dig Inn
"('drunker', ',')",0.0,Dirty Dig Inn
"(',', 'happier')",0.0,Dirty Dig Inn
"('happier', 'and')",0.125,Dirty Dig Inn
"('and', 'more')",0.0,Dirty Dig Inn
"('more', 'contented')",0.25,Dirty Dig Inn
"('contented', 'by')",0.0,Dirty Dig Inn
"('by', 'the')",0.0,Dirty Dig Inn
"('the', 'second')",0.125,Dirty Dig Inn
"('second', '.')",0.0,Dirty Dig Inn
"('.', 'The')",0.0,Dirty Dig Inn
"('The', 'reasons')",0.125,Dirty Dig Inn
"('reasons', 'for')",0.2857142857142857,Dirty Dig Inn
"('for', 'this')",0.0,Dirty Dig Inn
"('this', 'dive')",0.14285714285714285,Dirty Dig Inn
"('dive', 'seemed')",0.3333333333333333,Dirty Dig Inn
"('seemed', 'foolish')",0.1111111111111111,Dirty Dig Inn
"('foolish', 'now')",0.125,Dirty Dig Inn
"('now', '.')",0.0,Dirty Dig Inn
"('.', 'Only')",0.0,Dirty Dig Inn
"('Only', 'the')",0.0,Dirty Dig Inn
"('the', 'dive')",0.16666666666666666,Dirty Dig Inn
"('dive', 'itself')",0.25,Dirty Dig Inn
"('itself', 'had')",0.0,Dirty Dig Inn
"('had', 'any')",0.2,Dirty Dig Inn
"('any', 'meaning')",0.2857142857142857,Dirty Dig Inn
"('meaning', '.')",0.0,Dirty Dig Inn
"('The', 'metal-tasting')",0.08333333333333333,Dirty Dig Inn
"('metal-tasting', 'nitrogen')",0.4166666666666667,Dirty Dig Inn
"('nitrogen', 'made')",0.1,Dirty Dig Inn
"('me', 'wonder')",0.14285714285714285,Dirty Dig Inn
"('wonder', 'if')",0.0,Dirty Dig Inn
"('if', 'I')",0.0,Dirty Dig Inn
"('I', 'should')",0.0,Dirty Dig Inn
"('should', 'remove')",0.1,Dirty Dig Inn
"('remove', 'the')",0.14285714285714285,Dirty Dig Inn
"('the', 'mouthpiece')",0.3333333333333333,Dirty Dig Inn
"('mouthpiece', 'and')",0.0,Dirty Dig Inn
"('and', 'suck')",0.0,Dirty Dig Inn
"('suck', 'in')",0.0,Dirty Dig Inn
"('in', 'the')",0.0,Dirty Dig Inn
"('the', 'sweet')",0.4,Dirty Dig Inn
"('sweet', 'water')",0.5,Dirty Dig Inn
"('water', '.')",0.0,Dirty Dig Inn
"('.', 'Perhaps')",0.0,Dirty Dig Inn
"('Perhaps', 'if')",0.0,Dirty Dig Inn
"('I', 'took')",0.0,Dirty Dig Inn
"('took', 'off')",0.25,Dirty Dig Inn
"('off', 'the')",0.0,Dirty Dig Inn
"('the', 'aqua-lung')",0.0,Dirty Dig Inn
"('aqua-lung', 'I')",0.0,Dirty Dig Inn
"('I', 'could')",0.0,Dirty Dig Inn
"('could', 'swim')",0.0,Dirty Dig Inn
"('swim', 'better')",0.0,Dirty Dig Inn
"('better', ',')",0.0,Dirty Dig Inn
"(',', 'love')",0.0,Dirty Dig Inn
"('love', 'my')",0.0,Dirty Dig Inn
"('my', 'woman')",0.16666666666666666,Dirty Dig Inn
"('woman', 'better')",0.0,Dirty Dig Inn
"('better', '.')",0.0,Dirty Dig Inn
"('I', 'chuckled')",0.0,Dirty Dig Inn
"('chuckled', 'aloud')",0.3333333333333333,Dirty Dig Inn
"('aloud', ',')",0.0,Dirty Dig Inn
"('and', 'the')",0.0,Dirty Dig Inn
"('mouthpiece', 'fell')",0.09090909090909091,Dirty Dig Inn
"('fell', 'out')",0.0,Dirty Dig Inn
"('out', '.')",0.0,Dirty Dig Inn
"('.', 'While')",0.0,Dirty Dig Inn
"('While', 'a')",0.0,Dirty Dig Inn
"('a', 'hazy')",0.25,Dirty Dig Inn
"('hazy', 'part')",0.14285714285714285,Dirty Dig Inn
"('part', 'of')",0.0,Dirty Dig Inn
"('of', 'my')",0.0,Dirty Dig Inn
"('my', 'mind')",0.2,Dirty Dig Inn
"('mind', 'concentrated')",0.2,Dirty Dig Inn
"('concentrated', 'on')",0.25,Dirty Dig Inn
"('on', 'swimming')",0.14285714285714285,Dirty Dig Inn
"('down', ',')",0.0,Dirty Dig Inn
"(',', 'a')",0.0,Dirty Dig Inn
"('a', 'clear')",0.2,Dirty Dig Inn
"('clear', 'part')",0.2857142857142857,Dirty Dig Inn
"('part', 'sorted')",0.25,Dirty Dig Inn
"('sorted', 'over')",0.42857142857142855,Dirty Dig Inn
"('over', 'recent')",0.2857142857142857,Dirty Dig Inn
"('recent', 'events')",0.42857142857142855,Dirty Dig Inn
"('events', ',')",0.0,Dirty Dig Inn
"(',', 'among')",0.0,Dirty Dig Inn
"('among', 'them')",0.125,Dirty Dig Inn
"('them', 'my')",0.2,Dirty Dig Inn
"('my', 'only')",0.2,Dirty Dig Inn
"('only', 'positive')",0.1,Dirty Dig Inn
"('positive', 'act')",0.1111111111111111,Dirty Dig Inn
"('act', 'in')",0.0,Dirty Dig Inn
"('in', 'a')",0.0,Dirty Dig Inn
"('a', 'long')",0.0,Dirty Dig Inn
"('long', 'time')",0.0,Dirty Dig Inn
"('time', '.')",0.0,Dirty Dig Inn
"('.', 'It')",0.0,Dirty Dig Inn
"('It', 'was')",0.0,Dirty Dig Inn
"('was', 'when')",0.16666666666666666,Dirty Dig Inn
"('when', 'I')",0.0,Dirty Dig Inn
"('I', 'packed')",0.0,Dirty Dig Inn
"('packed', 'up')",0.14285714285714285,Dirty Dig Inn
"('up', 'what')",0.0,Dirty Dig Inn
"('what', 'duds')",0.0,Dirty Dig Inn
"('duds', 'I')",0.0,Dirty Dig Inn
"('I', 'had')",0.0,Dirty Dig Inn
"('had', 'and')",0.5,Dirty Dig Inn
"('and', 'went')",0.16666666666666666,Dirty Dig Inn
"('went', 'to')",0.2,Dirty Dig Inn
"('to', 'Paris')",0.0,Dirty Dig Inn
"('Paris', '.')",0.0,Dirty Dig Inn
"('was', 'no')",0.0,Dirty Dig Inn
"('no', 'vacation')",0.2857142857142857,Dirty Dig Inn
"('vacation', ',')",0.0,Dirty Dig Inn
"(',', 'just')",0.0,Dirty Dig Inn
"('just', 'me')",0.0,Dirty Dig Inn
"('me', 'getting')",0.16666666666666666,Dirty Dig Inn
"('getting', 'out')",0.14285714285714285,Dirty Dig Inn
"('out', 'after')",0.14285714285714285,Dirty Dig Inn
"('after', 'a')",0.2,Dirty Dig Inn
"('a', 'bellyfull')",0.0,Dirty Dig Inn
"('bellyfull', '.')",0.0,Dirty Dig Inn
"('I', 'knew')",0.0,Dirty Dig Inn
"('knew', 'it')",0.0,Dirty Dig Inn
"('it', ""wouldn't"")",0.1111111111111111,Dirty Dig Inn
"(""wouldn't"", 'be')",0.0,Dirty Dig Inn
"('be', 'the')",0.25,Dirty Dig Inn
"('the', 'same')",0.16666666666666666,Dirty Dig Inn
"('same', '.')",0.0,Dirty Dig Inn
"('.', 'Wild')",0.0,Dirty Dig Inn
"('Wild', 'kicks')",0.14285714285714285,Dirty Dig Inn
"('kicks', 'never')",0.0,Dirty Dig Inn
"('never', 'are')",0.4,Dirty Dig Inn
"('are', ',')",0.0,Dirty Dig Inn
"(',', 'but')",0.0,Dirty Dig Inn
"('but', 'I')",0.0,Dirty Dig Inn
"('I', 'hoped')",0.0,Dirty Dig Inn
"('hoped', 'to')",0.16666666666666666,Dirty Dig Inn
"('to', 'dig')",0.0,Dirty Dig Inn
"('dig', 'up')",0.0,Dirty Dig Inn
"('up', 'a')",0.0,Dirty Dig Inn
"('a', 'better')",0.0,Dirty Dig Inn
"('better', 'frame')",0.2857142857142857,Dirty Dig Inn
"('frame', 'of')",0.16666666666666666,Dirty Dig Inn
"('of', 'mind')",0.0,Dirty Dig Inn
"('mind', '.')",0.0,Dirty Dig Inn
"('.', 'Once')",0.0,Dirty Dig Inn
"('Once', 'before')",0.125,Dirty Dig Inn
"('before', 'I')",0.0,Dirty Dig Inn
"('had', 'been')",0.0,Dirty Dig Inn
"('been', 'to')",0.0,Dirty Dig Inn
"('Paris', ',')",0.0,Dirty Dig Inn
"(',', 'long')",0.0,Dirty Dig Inn
"('long', 'before')",0.125,Dirty Dig Inn
"('I', 'married')",0.0,Dirty Dig Inn
"('married', 'Valery')",0.3333333333333333,Dirty Dig Inn
"('Valery', '.')",0.0,Dirty Dig Inn
"('.', 'That')",0.0,Dirty Dig Inn
"('That', 'first')",0.125,Dirty Dig Inn
"('first', 'time')",0.2857142857142857,Dirty Dig Inn
"('time', 'was')",0.0,Dirty Dig Inn
"('was', 'good')",0.0,Dirty Dig Inn
"('good', 'and')",0.2,Dirty Dig Inn
"('and', 'it')",0.0,Dirty Dig Inn
"('it', 'stuck')",0.16666666666666666,Dirty Dig Inn
"('stuck', 'with')",0.125,Dirty Dig Inn
"('with', 'me')",0.0,Dirty Dig Inn
"('me', '.')",0.0,Dirty Dig Inn
"('was', 'twenty-one')",0.1111111111111111,Dirty Dig Inn
"('twenty-one', 'back')",0.0,Dirty Dig Inn
"('back', 'then')",0.0,Dirty Dig Inn
"('then', ',')",0.0,Dirty Dig Inn
"(',', 'in')",0.0,Dirty Dig Inn
"('the', 'army')",0.0,Dirty Dig Inn
"('army', ',')",0.0,Dirty Dig Inn
"('and', 'fog')",0.0,Dirty Dig Inn
"('fog', 'put')",0.0,Dirty Dig Inn
"('put', 'our')",0.2,Dirty Dig Inn
"('our', 'plane')",0.0,Dirty Dig Inn
"('plane', 'down')",0.125,Dirty Dig Inn
"('down', 'at')",0.0,Dirty Dig Inn
"('at', 'Orly')",0.0,Dirty Dig Inn
"('Orly', 'instead')",0.0,Dirty Dig Inn
"('instead', 'of')",0.0,Dirty Dig Inn
"('of', 'Rhine-Main')",0.0,Dirty Dig Inn
"('Rhine-Main', '.')",0.0,Dirty Dig Inn
"('was', 'a')",0.3333333333333333,Dirty Dig Inn
"('a', 'Saturday')",0.14285714285714285,Dirty Dig Inn
"('Saturday', 'evening')",0.0,Dirty Dig Inn
"('evening', 'in')",0.4,Dirty Dig Inn
"('in', 'April')",0.16666666666666666,Dirty Dig Inn
"('April', 'with')",0.125,Dirty Dig Inn
"('with', 'a')",0.0,Dirty Dig Inn
"('a', 'mist-like')",0.0,Dirty Dig Inn
"('mist-like', 'rain')",0.09090909090909091,Dirty Dig Inn
"('rain', ',')",0.0,Dirty Dig Inn
"('and', 'I')",0.0,Dirty Dig Inn
"('a', 'little')",0.0,Dirty Dig Inn
"('little', 'high')",0.16666666666666666,Dirty Dig Inn
"('high', 'on')",0.0,Dirty Dig Inn
"('on', 'the')",0.0,Dirty Dig Inn
"('the', 'good')",0.0,Dirty Dig Inn
"('good', 'taste')",0.0,Dirty Dig Inn
"('taste', 'of')",0.0,Dirty Dig Inn
"('of', 'life')",0.2,Dirty Dig Inn
"('life', '.')",0.0,Dirty Dig Inn
"('had', 'a')",0.3333333333333333,Dirty Dig Inn
"('a', 'pocketful')",0.0,Dirty Dig Inn
"('pocketful', 'of')",0.2222222222222222,Dirty Dig Inn
"('of', 'money')",0.16666666666666666,Dirty Dig Inn
"('money', ',')",0.0,Dirty Dig Inn
"(',', 'which')",0.0,Dirty Dig Inn
"('which', 'was')",0.16666666666666666,Dirty Dig Inn
"('was', 'unusual')",0.3333333333333333,Dirty Dig Inn
"('unusual', 'when')",0.125,Dirty Dig Inn
"('was', 'in')",0.0,Dirty Dig Inn
"('the', 'plane')",0.14285714285714285,Dirty Dig Inn
"('plane', 'would')",0.1111111111111111,Dirty Dig Inn
"('would', 'be')",0.0,Dirty Dig Inn
"('be', 'grounded')",0.125,Dirty Dig Inn
"('grounded', 'all')",0.0,Dirty Dig Inn
"('all', 'night')",0.0,Dirty Dig Inn
"('night', '.')",0.0,Dirty Dig Inn
"('.', 'In')",0.0,Dirty Dig Inn
"('In', 'less')",0.0,Dirty Dig Inn
"('less', 'than')",0.0,Dirty Dig Inn
"('than', 'an')",0.5,Dirty Dig Inn
"('an', 'hour')",0.0,Dirty Dig Inn
"('hour', 'I')",0.0,Dirty Dig Inn
"('had', 'gotten')",0.0,Dirty Dig Inn
"('gotten', 'a')",0.0,Dirty Dig Inn
"('a', 'hotel')",0.0,Dirty Dig Inn
"('hotel', ',')",0.0,Dirty Dig Inn
"(',', 'showered')",0.0,Dirty Dig Inn
"('showered', ',')",0.0,Dirty Dig Inn
"(',', 'shaved')",0.0,Dirty Dig Inn
"('shaved', 'and')",0.2857142857142857,Dirty Dig Inn
"('and', 'was')",0.2,Dirty Dig Inn
"('was', 'out')",0.0,Dirty Dig Inn
"('out', 'on')",0.25,Dirty Dig Inn
"('the', 'Champs')",0.125,Dirty Dig Inn
"('Champs', 'Elysees')",0.1,Dirty Dig Inn
"('Elysees', 'in')",0.0,Dirty Dig Inn
"('a', 'fresh')",0.0,Dirty Dig Inn
"('fresh', 'uniform')",0.2,Dirty Dig Inn
"('uniform', '.')",0.0,Dirty Dig Inn
"('I', 'felt')",0.0,Dirty Dig Inn
"('felt', 'like')",0.3333333333333333,Dirty Dig Inn
"('like', 'a')",0.0,Dirty Dig Inn
"('a', 'Hun')",0.0,Dirty Dig Inn
"('Hun', 'in')",0.25,Dirty Dig Inn
"('in', 'Rome')",0.0,Dirty Dig Inn
"('Rome', '.')",0.0,Dirty Dig Inn
"('.', 'All')",0.0,Dirty Dig Inn
"('All', 'the')",0.0,Dirty Dig Inn
"('the', 'women')",0.14285714285714285,Dirty Dig Inn
"('women', 'were')",0.3333333333333333,Dirty Dig Inn
"('were', 'beautiful')",0.1,Dirty Dig Inn
"('beautiful', ',')",0.0,Dirty Dig Inn
"('the', 'men')",0.2,Dirty Dig Inn
"('men', 'were')",0.2,Dirty Dig Inn
"('were', 'equal')",0.14285714285714285,Dirty Dig Inn
"('equal', 'to')",0.0,Dirty Dig Inn
"('to', 'them')",0.2,Dirty Dig Inn
"('them', ';')",0.0,Dirty Dig Inn
"(';', 'everything')",0.0,Dirty Dig Inn
"('everything', 'was')",0.0,Dirty Dig Inn
"('was', 'glamorous')",0.2222222222222222,Dirty Dig Inn
"('glamorous', 'to')",0.1111111111111111,Dirty Dig Inn
"('to', 'my')",0.0,Dirty Dig Inn
"('my', 'dazzled')",0.0,Dirty Dig Inn
"('dazzled', 'eyes')",0.14285714285714285,Dirty Dig Inn
"('eyes', '.')",0.0,Dirty Dig Inn
"('.', 'There')",0.0,Dirty Dig Inn
"('There', 'were')",0.4,Dirty Dig Inn
"('were', 'some')",0.16666666666666666,Dirty Dig Inn
"('some', 'sweet')",0.3333333333333333,Dirty Dig Inn
"('sweet', 'machines')",0.2,Dirty Dig Inn
"('machines', 'other')",0.18181818181818182,Dirty Dig Inn
"('other', 'than')",0.2857142857142857,Dirty Dig Inn
"('than', 'women')",0.125,Dirty Dig Inn
"('women', ':')",0.0,Dirty Dig Inn
"(':', 'an')",0.0,Dirty Dig Inn
"('an', 'old')",0.0,Dirty Dig Inn
"('old', 'Bugatti')",0.0,Dirty Dig Inn
"('Bugatti', ',')",0.0,Dirty Dig Inn
"('a', 'lean')",0.25,Dirty Dig Inn
"('lean', 'Farina')",0.2857142857142857,Dirty Dig Inn
"('Farina', 'coachwork')",0.2,Dirty Dig Inn
"('coachwork', 'on')",0.125,Dirty Dig Inn
"('on', 'an')",0.3333333333333333,Dirty Dig Inn
"('an', 'American')",0.25,Dirty Dig Inn
"('American', 'chassis')",0.3,Dirty Dig Inn
"('chassis', ',')",0.0,Dirty Dig Inn
"('a', 'Swallow')",0.2,Dirty Dig Inn
"('Swallow', ',')",0.0,Dirty Dig Inn
"('a', 'type')",0.0,Dirty Dig Inn
"('type', 'A40-AjK')",0.0,Dirty Dig Inn
"('A40-AjK', 'Mercedes')",0.0,Dirty Dig Inn
"('Mercedes', 'and')",0.125,Dirty Dig Inn
"('and', 'lots')",0.0,Dirty Dig Inn
"('lots', 'more')",0.14285714285714285,Dirty Dig Inn
"('more', '.')",0.0,Dirty Dig Inn
"('There', 'was')",0.0,Dirty Dig Inn
"('was', 'the')",0.0,Dirty Dig Inn
"('the', 'Arc')",0.0,Dirty Dig Inn
"('Arc', 'de')",0.0,Dirty Dig Inn
"('de', 'Triomphe')",0.1111111111111111,Dirty Dig Inn
"('Triomphe', 'and')",0.0,Dirty Dig Inn
"('the', 'Tour')",0.0,Dirty Dig Inn
"('Tour', ""d'Eiffel"")",0.0,Dirty Dig Inn
"(""d'Eiffel"", '--')",0.0,Dirty Dig Inn
"('--', 'I')",0.0,Dirty Dig Inn
"('no', 'yokel')",0.16666666666666666,Dirty Dig Inn
"('yokel', ',')",0.0,Dirty Dig Inn
"('was', 'young')",0.0,Dirty Dig Inn
"('young', ',')",0.0,Dirty Dig Inn
"('and', 'this')",0.0,Dirty Dig Inn
"('this', 'was')",0.16666666666666666,Dirty Dig Inn
"('was', 'Paris')",0.3333333333333333,Dirty Dig Inn
"('Paris', '!')",0.0,Dirty Dig Inn
"('!', '!')",1.0,Dirty Dig Inn
"('!', 'I')",0.0,Dirty Dig Inn
"('had', 'champagne')",0.2222222222222222,Dirty Dig Inn
"('champagne', 'at')",0.1111111111111111,Dirty Dig Inn
"('at', ""Maxim's"")",0.125,Dirty Dig Inn
"(""Maxim's"", ',')",0.0,Dirty Dig Inn
"(',', 'then')",0.0,Dirty Dig Inn
"('then', 'went')",0.6,Dirty Dig Inn
"('went', 'into')",0.3333333333333333,Dirty Dig Inn
"('a', 'cafe')",0.25,Dirty Dig Inn
"('cafe', 'called')",0.5,Dirty Dig Inn
"('called', 'the')",0.14285714285714285,Dirty Dig Inn
"('the', 'Jour')",0.0,Dirty Dig Inn
"('Jour', 'et')",0.0,Dirty Dig Inn
"('et', 'Nuit')",0.2,Dirty Dig Inn
"('Nuit', 'to')",0.2,Dirty Dig Inn
"('to', 'ask')",0.0,Dirty Dig Inn
"('ask', 'the')",0.0,Dirty Dig Inn
"('the', 'way')",0.0,Dirty Dig Inn
"('way', 'to')",0.0,Dirty Dig Inn
"('to', 'Montmartre')",0.25,Dirty Dig Inn
"('Montmartre', '.')",0.0,Dirty Dig Inn
"('I', 'never')",0.0,Dirty Dig Inn
"('never', 'got')",0.0,Dirty Dig Inn
"('got', 'there')",0.16666666666666666,Dirty Dig Inn
"('there', '.')",0.0,Dirty Dig Inn
"('I', 'met')",0.0,Dirty Dig Inn
"('met', 'Claire')",0.125,Dirty Dig Inn
"('Claire', ',')",0.0,Dirty Dig Inn
"('was', 'better')",0.0,Dirty Dig Inn
"('She', 'was')",0.0,Dirty Dig Inn
"('was', 'eating')",0.125,Dirty Dig Inn
"('eating', 'bread')",0.2222222222222222,Dirty Dig Inn
"('bread', 'and')",0.3333333333333333,Dirty Dig Inn
"('and', 'cheese')",0.0,Dirty Dig Inn
"('cheese', 'just')",0.14285714285714285,Dirty Dig Inn
"('just', 'as')",0.2,Dirty Dig Inn
"('as', 'fast')",0.5,Dirty Dig Inn
"('fast', 'as')",0.5,Dirty Dig Inn
"('as', 'she')",0.25,Dirty Dig Inn
"('she', 'possibly')",0.1111111111111111,Dirty Dig Inn
"('possibly', 'could')",0.2,Dirty Dig Inn
"('could', ',')",0.0,Dirty Dig Inn
"('and', 'washing')",0.25,Dirty Dig Inn
"('washing', 'it')",0.125,Dirty Dig Inn
"('it', 'down')",0.0,Dirty Dig Inn
"('down', 'with')",0.14285714285714285,Dirty Dig Inn
"('with', 'red')",0.0,Dirty Dig Inn
"('red', 'wine')",0.16666666666666666,Dirty Dig Inn
"('wine', '.')",0.0,Dirty Dig Inn
"('I', 'stared')",0.0,Dirty Dig Inn
"('stared', '.')",0.0,Dirty Dig Inn
"('I', ""didn't"")",0.0,Dirty Dig Inn
"(""didn't"", 'know')",0.125,Dirty Dig Inn
"('know', 'a')",0.0,Dirty Dig Inn
"('a', 'human')",0.2,Dirty Dig Inn
"('human', 'could')",0.1111111111111111,Dirty Dig Inn
"('could', 'feed')",0.14285714285714285,Dirty Dig Inn
"('feed', 'so')",0.0,Dirty Dig Inn
"('so', 'fast')",0.2,Dirty Dig Inn
"('fast', 'and')",0.16666666666666666,Dirty Dig Inn
"('and', 'still')",0.0,Dirty Dig Inn
"('still', 'be')",0.0,Dirty Dig Inn
"('be', 'beautiful')",0.25,Dirty Dig Inn
"('beautiful', '.')",0.0,Dirty Dig Inn
"('was', 'blonde')",0.0,Dirty Dig Inn
"('blonde', ',')",0.0,Dirty Dig Inn
"('and', 'young')",0.14285714285714285,Dirty Dig Inn
"('and', 'nice')",0.16666666666666666,Dirty Dig Inn
"('nice', 'and')",0.16666666666666666,Dirty Dig Inn
"('and', 'round')",0.3333333333333333,Dirty Dig Inn
"('round', 'in')",0.16666666666666666,Dirty Dig Inn
"('a', 'tight')",0.0,Dirty Dig Inn
"('tight', 'white')",0.5,Dirty Dig Inn
"('white', 'dress')",0.125,Dirty Dig Inn
"('dress', '.')",0.0,Dirty Dig Inn
"('.', 'Maybe')",0.0,Dirty Dig Inn
"('Maybe', 'her')",0.14285714285714285,Dirty Dig Inn
"('her', 'ravenous')",0.2222222222222222,Dirty Dig Inn
"('ravenous', 'eating')",0.2727272727272727,Dirty Dig Inn
"('eating', ""wasn't"")",0.3333333333333333,Dirty Dig Inn
"(""wasn't"", 'grotesque')",0.16666666666666666,Dirty Dig Inn
"('grotesque', 'because')",0.2727272727272727,Dirty Dig Inn
"('because', 'she')",0.2857142857142857,Dirty Dig Inn
"('she', 'was')",0.2,Dirty Dig Inn
"('was', 'so')",0.25,Dirty Dig Inn
"('so', 'positive')",0.2857142857142857,Dirty Dig Inn
"('positive', 'about')",0.2,Dirty Dig Inn
"('about', 'it')",0.16666666666666666,Dirty Dig Inn
"('it', '.')",0.0,Dirty Dig Inn
"('.', 'When')",0.0,Dirty Dig Inn
"('When', 'she')",0.4,Dirty Dig Inn
"('she', 'had')",0.2,Dirty Dig Inn
"('had', 'drained')",0.2857142857142857,Dirty Dig Inn
"('drained', 'the')",0.125,Dirty Dig Inn
"('the', 'last')",0.16666666666666666,Dirty Dig Inn
"('last', 'of')",0.0,Dirty Dig Inn
"('the', 'bottle')",0.3333333333333333,Dirty Dig Inn
"('bottle', 'and')",0.0,Dirty Dig Inn
"('and', 'paid')",0.4,Dirty Dig Inn
"('paid', 'her')",0.0,Dirty Dig Inn
"('her', 'bill')",0.0,Dirty Dig Inn
"('bill', ',')",0.0,Dirty Dig Inn
"('she', 'came')",0.16666666666666666,Dirty Dig Inn
"('came', 'directly')",0.2,Dirty Dig Inn
"('directly', 'to')",0.1111111111111111,Dirty Dig Inn
"('my', 'table')",0.0,Dirty Dig Inn
"('table', 'and')",0.14285714285714285,Dirty Dig Inn
"('and', 'said')",0.4,Dirty Dig Inn
"('said', ':')",0.0,Dirty Dig Inn
"(':', '``')",0.0,Dirty Dig Inn
"('``', 'Handsome')",0.0,Dirty Dig Inn
"('Handsome', 'soldier')",0.36363636363636365,Dirty Dig Inn
"('soldier', ',')",0.0,Dirty Dig Inn
"(',', 'I')",0.0,Dirty Dig Inn
"('I', 'have')",0.0,Dirty Dig Inn
"('have', 'assuaged')",0.25,Dirty Dig Inn
"('assuaged', 'one')",0.125,Dirty Dig Inn
