w,taza
"('clergy', 'were')",0.2857142857142857,Theodore Parker: Apostasy within Liberalism
"('were', 'an')",0.0,Theodore Parker: Apostasy within Liberalism
"('an', 'exclusive')",0.0,Theodore Parker: Apostasy within Liberalism
"('exclusive', 'club')",0.3333333333333333,Theodore Parker: Apostasy within Liberalism
"('club', 'of')",0.0,Theodore Parker: Apostasy within Liberalism
"('of', 'cultivated')",0.0,Theodore Parker: Apostasy within Liberalism
"('cultivated', 'gentlemen')",0.25,Theodore Parker: Apostasy within Liberalism
"('gentlemen', '--')",0.0,Theodore Parker: Apostasy within Liberalism
"('--', 'as')",0.0,Theodore Parker: Apostasy within Liberalism
"('as', 'the')",0.0,Theodore Parker: Apostasy within Liberalism
"('the', 'term')",0.4,Theodore Parker: Apostasy within Liberalism
"('term', 'was')",0.0,Theodore Parker: Apostasy within Liberalism
"('was', 'then')",0.0,Theodore Parker: Apostasy within Liberalism
"('then', 'understood')",0.3333333333333333,Theodore Parker: Apostasy within Liberalism
"('understood', 'in')",0.1111111111111111,Theodore Parker: Apostasy within Liberalism
"('in', 'the')",0.0,Theodore Parker: Apostasy within Liberalism
"('the', 'Back')",0.0,Theodore Parker: Apostasy within Liberalism
"('Back', 'Bay')",0.4,Theodore Parker: Apostasy within Liberalism
"('Bay', '--')",0.0,Theodore Parker: Apostasy within Liberalism
"('--', 'and')",0.0,Theodore Parker: Apostasy within Liberalism
"('and', 'Parker')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('Parker', 'was')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('was', 'definitely')",0.0,Theodore Parker: Apostasy within Liberalism
"('definitely', 'not')",0.2222222222222222,Theodore Parker: Apostasy within Liberalism
"('not', 'a')",0.0,Theodore Parker: Apostasy within Liberalism
"('a', 'gentleman')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('gentleman', ',')",0.0,Theodore Parker: Apostasy within Liberalism
"(',', 'either')",0.0,Theodore Parker: Apostasy within Liberalism
"('either', 'in')",0.16666666666666666,Theodore Parker: Apostasy within Liberalism
"('in', 'theology')",0.0,Theodore Parker: Apostasy within Liberalism
"('theology', 'or')",0.125,Theodore Parker: Apostasy within Liberalism
"('or', 'in')",0.0,Theodore Parker: Apostasy within Liberalism
"('in', 'manners')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('manners', '.')",0.0,Theodore Parker: Apostasy within Liberalism
"('.', 'Ezra')",0.0,Theodore Parker: Apostasy within Liberalism
"('Ezra', 'Stiles')",0.0,Theodore Parker: Apostasy within Liberalism
"('Stiles', 'Gannett')",0.2222222222222222,Theodore Parker: Apostasy within Liberalism
"('Gannett', ',')",0.0,Theodore Parker: Apostasy within Liberalism
"(',', 'an')",0.0,Theodore Parker: Apostasy within Liberalism
"('an', 'honorable')",0.25,Theodore Parker: Apostasy within Liberalism
"('honorable', 'representative')",0.3076923076923077,Theodore Parker: Apostasy within Liberalism
"('representative', 'of')",0.0,Theodore Parker: Apostasy within Liberalism
"('of', 'the')",0.0,Theodore Parker: Apostasy within Liberalism
"('the', 'sanhedrin')",0.2222222222222222,Theodore Parker: Apostasy within Liberalism
"('sanhedrin', ',')",0.0,Theodore Parker: Apostasy within Liberalism
"(',', 'addressed')",0.0,Theodore Parker: Apostasy within Liberalism
"('addressed', 'himself')",0.2,Theodore Parker: Apostasy within Liberalism
"('himself', 'frankly')",0.16666666666666666,Theodore Parker: Apostasy within Liberalism
"('frankly', 'to')",0.0,Theodore Parker: Apostasy within Liberalism
"('to', 'the')",0.25,Theodore Parker: Apostasy within Liberalism
"('the', 'issue')",0.16666666666666666,Theodore Parker: Apostasy within Liberalism
"('issue', 'in')",0.2,Theodore Parker: Apostasy within Liberalism
"('in', '1845')",0.0,Theodore Parker: Apostasy within Liberalism
"('1845', ',')",0.0,Theodore Parker: Apostasy within Liberalism
"(',', 'insisting')",0.0,Theodore Parker: Apostasy within Liberalism
"('insisting', 'that')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('that', 'Parker')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('Parker', 'should')",0.0,Theodore Parker: Apostasy within Liberalism
"('should', 'not')",0.125,Theodore Parker: Apostasy within Liberalism
"('not', 'be')",0.0,Theodore Parker: Apostasy within Liberalism
"('be', 'persecuted')",0.1111111111111111,Theodore Parker: Apostasy within Liberalism
"('persecuted', 'or')",0.1111111111111111,Theodore Parker: Apostasy within Liberalism
"('or', 'calumniated')",0.0,Theodore Parker: Apostasy within Liberalism
"('calumniated', 'and')",0.3,Theodore Parker: Apostasy within Liberalism
"('and', 'that')",0.2,Theodore Parker: Apostasy within Liberalism
"('that', 'in')",0.0,Theodore Parker: Apostasy within Liberalism
"('in', 'this')",0.2,Theodore Parker: Apostasy within Liberalism
"('this', 'republic')",0.09090909090909091,Theodore Parker: Apostasy within Liberalism
"('republic', 'no')",0.0,Theodore Parker: Apostasy within Liberalism
"('no', 'power')",0.16666666666666666,Theodore Parker: Apostasy within Liberalism
"('power', 'to')",0.16666666666666666,Theodore Parker: Apostasy within Liberalism
"('to', 'restrain')",0.125,Theodore Parker: Apostasy within Liberalism
"('restrain', 'him')",0.1111111111111111,Theodore Parker: Apostasy within Liberalism
"('him', 'by')",0.0,Theodore Parker: Apostasy within Liberalism
"('by', 'force')",0.0,Theodore Parker: Apostasy within Liberalism
"('force', 'could')",0.25,Theodore Parker: Apostasy within Liberalism
"('could', 'exist')",0.0,Theodore Parker: Apostasy within Liberalism
"('exist', '.')",0.0,Theodore Parker: Apostasy within Liberalism
"('.', 'Even')",0.0,Theodore Parker: Apostasy within Liberalism
"('Even', 'so')",0.0,Theodore Parker: Apostasy within Liberalism
"('so', ',')",0.0,Theodore Parker: Apostasy within Liberalism
"(',', 'Gannett')",0.0,Theodore Parker: Apostasy within Liberalism
"('Gannett', 'judiciously')",0.0,Theodore Parker: Apostasy within Liberalism
"('judiciously', 'argued')",0.15384615384615385,Theodore Parker: Apostasy within Liberalism
"('argued', ',')",0.0,Theodore Parker: Apostasy within Liberalism
"(',', 'the')",0.0,Theodore Parker: Apostasy within Liberalism
"('the', 'Association')",0.1,Theodore Parker: Apostasy within Liberalism
"('Association', 'could')",0.18181818181818182,Theodore Parker: Apostasy within Liberalism
"('could', 'legitimately')",0.08333333333333333,Theodore Parker: Apostasy within Liberalism
"('legitimately', 'decide')",0.2,Theodore Parker: Apostasy within Liberalism
"('decide', 'that')",0.0,Theodore Parker: Apostasy within Liberalism
"('Parker', '``')",0.0,Theodore Parker: Apostasy within Liberalism
"('``', 'should')",0.0,Theodore Parker: Apostasy within Liberalism
"('be', 'encouraged')",0.1,Theodore Parker: Apostasy within Liberalism
"('encouraged', 'nor')",0.3333333333333333,Theodore Parker: Apostasy within Liberalism
"('nor', 'assisted')",0.0,Theodore Parker: Apostasy within Liberalism
"('assisted', 'in')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('in', 'diffusing')",0.2857142857142857,Theodore Parker: Apostasy within Liberalism
"('diffusing', 'his')",0.25,Theodore Parker: Apostasy within Liberalism
"('his', 'opinions')",0.3333333333333333,Theodore Parker: Apostasy within Liberalism
"('opinions', 'by')",0.0,Theodore Parker: Apostasy within Liberalism
"('by', 'those')",0.0,Theodore Parker: Apostasy within Liberalism
"('those', 'who')",0.3333333333333333,Theodore Parker: Apostasy within Liberalism
"('who', 'differ')",0.0,Theodore Parker: Apostasy within Liberalism
"('differ', 'from')",0.2857142857142857,Theodore Parker: Apostasy within Liberalism
"('from', 'him')",0.16666666666666666,Theodore Parker: Apostasy within Liberalism
"('him', 'in')",0.25,Theodore Parker: Apostasy within Liberalism
"('in', 'regard')",0.0,Theodore Parker: Apostasy within Liberalism
"('regard', 'to')",0.0,Theodore Parker: Apostasy within Liberalism
"('to', 'their')",0.16666666666666666,Theodore Parker: Apostasy within Liberalism
"('their', 'correctness')",0.3333333333333333,Theodore Parker: Apostasy within Liberalism
"('correctness', ""''"")",0.0,Theodore Parker: Apostasy within Liberalism
"(""''"", '.')",0.0,Theodore Parker: Apostasy within Liberalism
"('.', 'We')",0.0,Theodore Parker: Apostasy within Liberalism
"('We', 'today')",0.0,Theodore Parker: Apostasy within Liberalism
"('today', 'are')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('are', 'not')",0.0,Theodore Parker: Apostasy within Liberalism
"('not', 'entitled')",0.2857142857142857,Theodore Parker: Apostasy within Liberalism
"('entitled', 'to')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('to', 'excoriate')",0.25,Theodore Parker: Apostasy within Liberalism
"('excoriate', 'honest')",0.2727272727272727,Theodore Parker: Apostasy within Liberalism
"('honest', 'men')",0.2857142857142857,Theodore Parker: Apostasy within Liberalism
"('men', 'who')",0.0,Theodore Parker: Apostasy within Liberalism
"('who', 'believed')",0.0,Theodore Parker: Apostasy within Liberalism
"('believed', 'Parker')",0.1,Theodore Parker: Apostasy within Liberalism
"('Parker', 'to')",0.0,Theodore Parker: Apostasy within Liberalism
"('to', 'be')",0.0,Theodore Parker: Apostasy within Liberalism
"('be', 'downright')",0.0,Theodore Parker: Apostasy within Liberalism
"('downright', 'pernicious')",0.2857142857142857,Theodore Parker: Apostasy within Liberalism
"('pernicious', 'and')",0.09090909090909091,Theodore Parker: Apostasy within Liberalism
"('and', 'who')",0.0,Theodore Parker: Apostasy within Liberalism
"('who', 'barred')",0.0,Theodore Parker: Apostasy within Liberalism
"('barred', 'their')",0.25,Theodore Parker: Apostasy within Liberalism
"('their', 'pulpits')",0.2222222222222222,Theodore Parker: Apostasy within Liberalism
"('pulpits', 'against')",0.3333333333333333,Theodore Parker: Apostasy within Liberalism
"('against', 'his')",0.2857142857142857,Theodore Parker: Apostasy within Liberalism
"('his', 'demand')",0.0,Theodore Parker: Apostasy within Liberalism
"('demand', 'to')",0.0,Theodore Parker: Apostasy within Liberalism
"('to', 'poison')",0.16666666666666666,Theodore Parker: Apostasy within Liberalism
"('poison', 'the')",0.0,Theodore Parker: Apostasy within Liberalism
"('the', 'minds')",0.0,Theodore Parker: Apostasy within Liberalism
"('minds', 'of')",0.0,Theodore Parker: Apostasy within Liberalism
"('of', 'their')",0.0,Theodore Parker: Apostasy within Liberalism
"('their', 'congregations')",0.36363636363636365,Theodore Parker: Apostasy within Liberalism
"('congregations', '.')",0.0,Theodore Parker: Apostasy within Liberalism
"('.', 'One')",0.0,Theodore Parker: Apostasy within Liberalism
"('One', 'can')",0.2,Theodore Parker: Apostasy within Liberalism
"('can', 'even')",0.2,Theodore Parker: Apostasy within Liberalism
"('even', 'argue')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('argue', '--')",0.0,Theodore Parker: Apostasy within Liberalism
"('--', 'though')",0.0,Theodore Parker: Apostasy within Liberalism
"('though', 'this')",0.2857142857142857,Theodore Parker: Apostasy within Liberalism
"('this', 'is')",0.5,Theodore Parker: Apostasy within Liberalism
"('is', 'a')",0.0,Theodore Parker: Apostasy within Liberalism
"('a', 'delicate')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('delicate', 'matter')",0.3333333333333333,Theodore Parker: Apostasy within Liberalism
"('matter', '--')",0.0,Theodore Parker: Apostasy within Liberalism
"('--', 'that')",0.0,Theodore Parker: Apostasy within Liberalism
"('that', 'every')",0.0,Theodore Parker: Apostasy within Liberalism
"('every', 'justification')",0.0,Theodore Parker: Apostasy within Liberalism
"('justification', 'existed')",0.23076923076923078,Theodore Parker: Apostasy within Liberalism
"('existed', 'for')",0.0,Theodore Parker: Apostasy within Liberalism
"('for', 'their')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('their', 'returning')",0.5,Theodore Parker: Apostasy within Liberalism
"('returning', 'the')",0.25,Theodore Parker: Apostasy within Liberalism
"('the', 'Public')",0.0,Theodore Parker: Apostasy within Liberalism
"('Public', 'Lecture')",0.2,Theodore Parker: Apostasy within Liberalism
"('Lecture', 'to')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('the', 'First')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('First', 'Church')",0.1111111111111111,Theodore Parker: Apostasy within Liberalism
"('Church', ',')",0.0,Theodore Parker: Apostasy within Liberalism
"(',', 'and')",0.0,Theodore Parker: Apostasy within Liberalism
"('and', 'so')",0.0,Theodore Parker: Apostasy within Liberalism
"('so', 'to')",0.3333333333333333,Theodore Parker: Apostasy within Liberalism
"('to', 'suppress')",0.0,Theodore Parker: Apostasy within Liberalism
"('suppress', 'it')",0.0,Theodore Parker: Apostasy within Liberalism
"('it', ',')",0.0,Theodore Parker: Apostasy within Liberalism
"(',', 'rather')",0.0,Theodore Parker: Apostasy within Liberalism
"('rather', 'than')",0.5,Theodore Parker: Apostasy within Liberalism
"('than', 'let')",0.16666666666666666,Theodore Parker: Apostasy within Liberalism
"('let', 'Parker')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('Parker', 'use')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('use', 'it')",0.0,Theodore Parker: Apostasy within Liberalism
"('it', 'as')",0.0,Theodore Parker: Apostasy within Liberalism
"('as', 'a')",0.5,Theodore Parker: Apostasy within Liberalism
"('a', 'sounding')",0.0,Theodore Parker: Apostasy within Liberalism
"('sounding', 'board')",0.2,Theodore Parker: Apostasy within Liberalism
"('board', 'for')",0.3333333333333333,Theodore Parker: Apostasy within Liberalism
"('for', 'his')",0.0,Theodore Parker: Apostasy within Liberalism
"('his', 'propaganda')",0.0,Theodore Parker: Apostasy within Liberalism
"('propaganda', 'when')",0.1,Theodore Parker: Apostasy within Liberalism
"('when', 'his')",0.16666666666666666,Theodore Parker: Apostasy within Liberalism
"('his', 'turn')",0.0,Theodore Parker: Apostasy within Liberalism
"('turn', 'should')",0.1111111111111111,Theodore Parker: Apostasy within Liberalism
"('should', 'come')",0.1111111111111111,Theodore Parker: Apostasy within Liberalism
"('come', 'to')",0.2,Theodore Parker: Apostasy within Liberalism
"('to', 'occupy')",0.16666666666666666,Theodore Parker: Apostasy within Liberalism
"('occupy', 'it')",0.0,Theodore Parker: Apostasy within Liberalism
"('it', '.')",0.0,Theodore Parker: Apostasy within Liberalism
"('.', 'Finally')",0.0,Theodore Parker: Apostasy within Liberalism
"('Finally', ',')",0.0,Theodore Parker: Apostasy within Liberalism
"('it', 'did')",0.3333333333333333,Theodore Parker: Apostasy within Liberalism
"('did', 'seem')",0.0,Theodore Parker: Apostasy within Liberalism
"('seem', 'clear')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('clear', 'as')",0.16666666666666666,Theodore Parker: Apostasy within Liberalism
"('as', 'day')",0.25,Theodore Parker: Apostasy within Liberalism
"('day', 'to')",0.0,Theodore Parker: Apostasy within Liberalism
"('to', 'these')",0.2,Theodore Parker: Apostasy within Liberalism
"('these', 'clergymen')",0.09090909090909091,Theodore Parker: Apostasy within Liberalism
"('clergymen', ',')",0.0,Theodore Parker: Apostasy within Liberalism
"('as', ""Gannett's"")",0.2857142857142857,Theodore Parker: Apostasy within Liberalism
"(""Gannett's"", 'son')",0.25,Theodore Parker: Apostasy within Liberalism
"('son', 'explained')",0.1,Theodore Parker: Apostasy within Liberalism
"('explained', 'in')",0.25,Theodore Parker: Apostasy within Liberalism
"('the', 'biography')",0.09090909090909091,Theodore Parker: Apostasy within Liberalism
"('biography', 'of')",0.1,Theodore Parker: Apostasy within Liberalism
"('of', 'his')",0.0,Theodore Parker: Apostasy within Liberalism
"('his', 'father')",0.125,Theodore Parker: Apostasy within Liberalism
"('father', ',')",0.0,Theodore Parker: Apostasy within Liberalism
"(',', 'they')",0.0,Theodore Parker: Apostasy within Liberalism
"('they', 'had')",0.16666666666666666,Theodore Parker: Apostasy within Liberalism
"('had', 'always')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('always', 'contended')",0.0,Theodore Parker: Apostasy within Liberalism
"('contended', 'for')",0.125,Theodore Parker: Apostasy within Liberalism
"('for', 'the')",0.0,Theodore Parker: Apostasy within Liberalism
"('the', 'propriety')",0.25,Theodore Parker: Apostasy within Liberalism
"('propriety', 'of')",0.125,Theodore Parker: Apostasy within Liberalism
"('their', 'claim')",0.1111111111111111,Theodore Parker: Apostasy within Liberalism
"('claim', 'to')",0.0,Theodore Parker: Apostasy within Liberalism
"('the', 'title')",0.4,Theodore Parker: Apostasy within Liberalism
"('title', 'of')",0.0,Theodore Parker: Apostasy within Liberalism
"('of', 'Christians')",0.0,Theodore Parker: Apostasy within Liberalism
"('Christians', '.')",0.0,Theodore Parker: Apostasy within Liberalism
"('.', 'Their')",0.0,Theodore Parker: Apostasy within Liberalism
"('Their', 'demand')",0.1111111111111111,Theodore Parker: Apostasy within Liberalism
"('demand', 'against')",0.2222222222222222,Theodore Parker: Apostasy within Liberalism
"('against', 'the')",0.125,Theodore Parker: Apostasy within Liberalism
"('the', 'Calvinist')",0.1,Theodore Parker: Apostasy within Liberalism
"('Calvinist', 'Orthodoxy')",0.06666666666666667,Theodore Parker: Apostasy within Liberalism
"('Orthodoxy', 'for')",0.2222222222222222,Theodore Parker: Apostasy within Liberalism
"('for', 'intellectual')",0.0,Theodore Parker: Apostasy within Liberalism
"('intellectual', 'liberty')",0.36363636363636365,Theodore Parker: Apostasy within Liberalism
"('liberty', 'had')",0.0,Theodore Parker: Apostasy within Liberalism
"('had', 'never')",0.0,Theodore Parker: Apostasy within Liberalism
"('never', 'meant')",0.2857142857142857,Theodore Parker: Apostasy within Liberalism
"('meant', 'that')",0.3333333333333333,Theodore Parker: Apostasy within Liberalism
"('that', 'they')",0.4,Theodore Parker: Apostasy within Liberalism
"('they', 'would')",0.0,Theodore Parker: Apostasy within Liberalism
"('would', 'follow')",0.5,Theodore Parker: Apostasy within Liberalism
"('follow', '``')",0.0,Theodore Parker: Apostasy within Liberalism
"('``', 'free')",0.0,Theodore Parker: Apostasy within Liberalism
"('free', 'inquiry')",0.125,Theodore Parker: Apostasy within Liberalism
"('inquiry', ""''"")",0.0,Theodore Parker: Apostasy within Liberalism
"(""''"", 'to')",0.0,Theodore Parker: Apostasy within Liberalism
"('the', 'extreme')",0.3333333333333333,Theodore Parker: Apostasy within Liberalism
"('extreme', 'of')",0.0,Theodore Parker: Apostasy within Liberalism
"('of', 'proclaiming')",0.09090909090909091,Theodore Parker: Apostasy within Liberalism
"('proclaiming', 'Christianity')",0.26666666666666666,Theodore Parker: Apostasy within Liberalism
"('Christianity', 'a')",0.1111111111111111,Theodore Parker: Apostasy within Liberalism
"('a', '``')",0.0,Theodore Parker: Apostasy within Liberalism
"('``', 'natural')",0.0,Theodore Parker: Apostasy within Liberalism
"('natural', ""''"")",0.0,Theodore Parker: Apostasy within Liberalism
"(""''"", 'religion')",0.0,Theodore Parker: Apostasy within Liberalism
"('religion', '.')",0.0,Theodore Parker: Apostasy within Liberalism
"('.', 'Grant')",0.0,Theodore Parker: Apostasy within Liberalism
"('Grant', 'all')",0.16666666666666666,Theodore Parker: Apostasy within Liberalism
"('all', 'this')",0.0,Theodore Parker: Apostasy within Liberalism
"('this', '--')",0.0,Theodore Parker: Apostasy within Liberalism
"('--', 'still')",0.0,Theodore Parker: Apostasy within Liberalism
"('still', ',')",0.0,Theodore Parker: Apostasy within Liberalism
"(',', 'when')",0.0,Theodore Parker: Apostasy within Liberalism
"('when', 'modern')",0.25,Theodore Parker: Apostasy within Liberalism
"('modern', 'Unitarianism')",0.2727272727272727,Theodore Parker: Apostasy within Liberalism
"('Unitarianism', 'and')",0.2222222222222222,Theodore Parker: Apostasy within Liberalism
"('and', 'the')",0.0,Theodore Parker: Apostasy within Liberalism
"('the', 'Harvard')",0.0,Theodore Parker: Apostasy within Liberalism
"('Harvard', 'Divinity')",0.1,Theodore Parker: Apostasy within Liberalism
"('Divinity', 'School')",0.0,Theodore Parker: Apostasy within Liberalism
"('School', 'recall')",0.25,Theodore Parker: Apostasy within Liberalism
"('recall', 'with')",0.0,Theodore Parker: Apostasy within Liberalism
"('with', 'humorous')",0.1111111111111111,Theodore Parker: Apostasy within Liberalism
"('humorous', 'affection')",0.07692307692307693,Theodore Parker: Apostasy within Liberalism
"('affection', 'the')",0.2222222222222222,Theodore Parker: Apostasy within Liberalism
"('the', 'insults')",0.125,Theodore Parker: Apostasy within Liberalism
"('insults', 'Parker')",0.0,Theodore Parker: Apostasy within Liberalism
"('Parker', 'lavished')",0.18181818181818182,Theodore Parker: Apostasy within Liberalism
"('lavished', 'upon')",0.0,Theodore Parker: Apostasy within Liberalism
"('upon', 'them')",0.0,Theodore Parker: Apostasy within Liberalism
"('them', ',')",0.0,Theodore Parker: Apostasy within Liberalism
"(',', 'or')",0.0,Theodore Parker: Apostasy within Liberalism
"('or', 'else')",0.0,Theodore Parker: Apostasy within Liberalism
"('else', 'argue')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('argue', 'that')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('that', 'after')",0.3333333333333333,Theodore Parker: Apostasy within Liberalism
"('after', 'all')",0.16666666666666666,Theodore Parker: Apostasy within Liberalism
"('all', 'Parker')",0.16666666666666666,Theodore Parker: Apostasy within Liberalism
"('Parker', 'received')",0.2222222222222222,Theodore Parker: Apostasy within Liberalism
"('received', 'the')",0.125,Theodore Parker: Apostasy within Liberalism
"('the', 'treatment')",0.2857142857142857,Theodore Parker: Apostasy within Liberalism
"('treatment', 'he')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('he', 'invited')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('invited', ',')",0.0,Theodore Parker: Apostasy within Liberalism
"('they', 'betray')",0.42857142857142855,Theodore Parker: Apostasy within Liberalism
"('betray', 'an')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('an', 'uneasy')",0.3333333333333333,Theodore Parker: Apostasy within Liberalism
"('uneasy', 'conscience')",0.3333333333333333,Theodore Parker: Apostasy within Liberalism
"('conscience', '.')",0.0,Theodore Parker: Apostasy within Liberalism
"('.', 'Whenever')",0.0,Theodore Parker: Apostasy within Liberalism
"('Whenever', 'New')",0.125,Theodore Parker: Apostasy within Liberalism
"('New', 'England')",0.0,Theodore Parker: Apostasy within Liberalism
"('England', 'liberalism')",0.16666666666666666,Theodore Parker: Apostasy within Liberalism
"('liberalism', 'is')",0.25,Theodore Parker: Apostasy within Liberalism
"('is', 'reminded')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('reminded', 'of')",0.0,Theodore Parker: Apostasy within Liberalism
"('the', 'dramatic')",0.1111111111111111,Theodore Parker: Apostasy within Liberalism
"('dramatic', 'confrontation')",0.5,Theodore Parker: Apostasy within Liberalism
"('confrontation', 'of')",0.25,Theodore Parker: Apostasy within Liberalism
"('of', 'Parker')",0.0,Theodore Parker: Apostasy within Liberalism
"('Parker', 'and')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('the', 'fraternity')",0.2222222222222222,Theodore Parker: Apostasy within Liberalism
"('fraternity', 'on')",0.1111111111111111,Theodore Parker: Apostasy within Liberalism
"('on', 'January')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('January', '23')",0.0,Theodore Parker: Apostasy within Liberalism
"('23', ',')",0.0,Theodore Parker: Apostasy within Liberalism
"(',', '1843')",0.0,Theodore Parker: Apostasy within Liberalism
"('1843', '--')",0.0,Theodore Parker: Apostasy within Liberalism
"('--', 'while')",0.0,Theodore Parker: Apostasy within Liberalism
"('while', 'it')",0.16666666666666666,Theodore Parker: Apostasy within Liberalism
"('it', 'may')",0.0,Theodore Parker: Apostasy within Liberalism
"('may', 'defend')",0.0,Theodore Parker: Apostasy within Liberalism
"('defend', 'the')",0.16666666666666666,Theodore Parker: Apostasy within Liberalism
"('the', 'privilege')",0.1111111111111111,Theodore Parker: Apostasy within Liberalism
"('privilege', 'of')",0.0,Theodore Parker: Apostasy within Liberalism
"('of', 'Chandler')",0.0,Theodore Parker: Apostasy within Liberalism
"('Chandler', 'Robbins')",0.07692307692307693,Theodore Parker: Apostasy within Liberalism
"('Robbins', 'to')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('to', 'demand')",0.0,Theodore Parker: Apostasy within Liberalism
"('demand', 'that')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('Parker', 'leave')",0.2857142857142857,Theodore Parker: Apostasy within Liberalism
"('leave', 'the')",0.16666666666666666,Theodore Parker: Apostasy within Liberalism
"('Association', ',')",0.0,Theodore Parker: Apostasy within Liberalism
"(',', 'while')",0.0,Theodore Parker: Apostasy within Liberalism
"('may', 'plead')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('plead', 'that')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('that', 'Dr.')",0.0,Theodore Parker: Apostasy within Liberalism
"('Dr.', 'N.')",0.25,Theodore Parker: Apostasy within Liberalism
"('N.', 'L.')",0.3333333333333333,Theodore Parker: Apostasy within Liberalism
"('L.', 'Frothingham')",0.0,Theodore Parker: Apostasy within Liberalism
"('Frothingham', 'had')",0.18181818181818182,Theodore Parker: Apostasy within Liberalism
"('had', 'every')",0.0,Theodore Parker: Apostasy within Liberalism
"('every', 'warrant')",0.125,Theodore Parker: Apostasy within Liberalism
"('warrant', 'for')",0.14285714285714285,Theodore Parker: Apostasy within Liberalism
"('for', 'stating')",0.0,Theodore Parker: Apostasy within Liberalism
