w,taza
"('by', '``')",0.0,"William G. Pollard, Physicist and Christian"
"('``', 'spirit')",0.0,"William G. Pollard, Physicist and Christian"
"('spirit', ""''"")",0.0,"William G. Pollard, Physicist and Christian"
"(""''"", 'and')",0.0,"William G. Pollard, Physicist and Christian"
"('and', 'by')",0.0,"William G. Pollard, Physicist and Christian"
"('``', 'matter')",0.0,"William G. Pollard, Physicist and Christian"
"('matter', ""''"")",0.0,"William G. Pollard, Physicist and Christian"
"(""''"", '?')",0.0,"William G. Pollard, Physicist and Christian"
"('?', '?')",1.0,"William G. Pollard, Physicist and Christian"
"('?', 'The')",0.0,"William G. Pollard, Physicist and Christian"
"('The', 'terms')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('terms', 'are')",0.3333333333333333,"William G. Pollard, Physicist and Christian"
"('are', 'generally')",0.42857142857142855,"William G. Pollard, Physicist and Christian"
"('generally', 'taken')",0.3333333333333333,"William G. Pollard, Physicist and Christian"
"('taken', 'for')",0.0,"William G. Pollard, Physicist and Christian"
"('for', 'granted')",0.1111111111111111,"William G. Pollard, Physicist and Christian"
"('granted', 'as')",0.125,"William G. Pollard, Physicist and Christian"
"('as', 'though')",0.0,"William G. Pollard, Physicist and Christian"
"('though', 'they')",0.2857142857142857,"William G. Pollard, Physicist and Christian"
"('they', 'referred')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('referred', 'to')",0.0,"William G. Pollard, Physicist and Christian"
"('to', 'direct')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('direct', 'and')",0.125,"William G. Pollard, Physicist and Christian"
"('and', 'axiomatic')",0.1111111111111111,"William G. Pollard, Physicist and Christian"
"('axiomatic', 'elements')",0.18181818181818182,"William G. Pollard, Physicist and Christian"
"('elements', 'in')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('in', 'the')",0.0,"William G. Pollard, Physicist and Christian"
"('the', 'common')",0.0,"William G. Pollard, Physicist and Christian"
"('common', 'experience')",0.2222222222222222,"William G. Pollard, Physicist and Christian"
"('experience', 'of')",0.0,"William G. Pollard, Physicist and Christian"
"('of', 'all')",0.0,"William G. Pollard, Physicist and Christian"
"('all', '.')",0.0,"William G. Pollard, Physicist and Christian"
"('.', 'Yet')",0.0,"William G. Pollard, Physicist and Christian"
"('Yet', 'in')",0.0,"William G. Pollard, Physicist and Christian"
"('the', 'contemporary')",0.18181818181818182,"William G. Pollard, Physicist and Christian"
"('contemporary', 'context')",0.45454545454545453,"William G. Pollard, Physicist and Christian"
"('context', 'this')",0.1111111111111111,"William G. Pollard, Physicist and Christian"
"('this', 'is')",0.5,"William G. Pollard, Physicist and Christian"
"('is', 'precisely')",0.25,"William G. Pollard, Physicist and Christian"
"('precisely', 'what')",0.0,"William G. Pollard, Physicist and Christian"
"('what', 'one')",0.0,"William G. Pollard, Physicist and Christian"
"('one', 'must')",0.0,"William G. Pollard, Physicist and Christian"
"('must', 'not')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('not', 'do')",0.25,"William G. Pollard, Physicist and Christian"
"('do', '.')",0.0,"William G. Pollard, Physicist and Christian"
"('.', 'For')",0.0,"William G. Pollard, Physicist and Christian"
"('For', 'in')",0.0,"William G. Pollard, Physicist and Christian"
"('the', 'modern')",0.125,"William G. Pollard, Physicist and Christian"
"('modern', 'world')",0.375,"William G. Pollard, Physicist and Christian"
"('world', 'neither')",0.1,"William G. Pollard, Physicist and Christian"
"('neither', '``')",0.0,"William G. Pollard, Physicist and Christian"
"(""''"", 'nor')",0.0,"William G. Pollard, Physicist and Christian"
"('nor', '``')",0.0,"William G. Pollard, Physicist and Christian"
"(""''"", 'refer')",0.0,"William G. Pollard, Physicist and Christian"
"('refer', 'to')",0.0,"William G. Pollard, Physicist and Christian"
"('to', 'any')",0.0,"William G. Pollard, Physicist and Christian"
"('any', 'generally')",0.42857142857142855,"William G. Pollard, Physicist and Christian"
"('generally', 'agreed-upon')",0.4166666666666667,"William G. Pollard, Physicist and Christian"
"('agreed-upon', 'elements')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('elements', 'of')",0.0,"William G. Pollard, Physicist and Christian"
"('of', 'experience')",0.0,"William G. Pollard, Physicist and Christian"
"('experience', '.')",0.0,"William G. Pollard, Physicist and Christian"
"('.', 'We')",0.0,"William G. Pollard, Physicist and Christian"
"('We', 'are')",0.25,"William G. Pollard, Physicist and Christian"
"('are', 'in')",0.0,"William G. Pollard, Physicist and Christian"
"('in', 'a')",0.0,"William G. Pollard, Physicist and Christian"
"('a', 'transitional')",0.125,"William G. Pollard, Physicist and Christian"
"('transitional', 'stage')",0.3,"William G. Pollard, Physicist and Christian"
"('stage', 'in')",0.0,"William G. Pollard, Physicist and Christian"
"('in', 'which')",0.2,"William G. Pollard, Physicist and Christian"
"('which', 'many')",0.0,"William G. Pollard, Physicist and Christian"
"('many', 'of')",0.0,"William G. Pollard, Physicist and Christian"
"('the', 'connotations')",0.1111111111111111,"William G. Pollard, Physicist and Christian"
"('connotations', 'of')",0.125,"William G. Pollard, Physicist and Christian"
"('of', 'former')",0.4,"William G. Pollard, Physicist and Christian"
"('former', 'usage')",0.1111111111111111,"William G. Pollard, Physicist and Christian"
"('usage', 'have')",0.2857142857142857,"William G. Pollard, Physicist and Christian"
"('have', 'had')",0.4,"William G. Pollard, Physicist and Christian"
"('had', 'to')",0.0,"William G. Pollard, Physicist and Christian"
"('to', 'be')",0.0,"William G. Pollard, Physicist and Christian"
"('be', 'revised')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('revised', 'or')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('or', 'rejected')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('rejected', '.')",0.0,"William G. Pollard, Physicist and Christian"
"('.', 'When')",0.0,"William G. Pollard, Physicist and Christian"
"('When', 'the')",0.4,"William G. Pollard, Physicist and Christian"
"('the', 'words')",0.0,"William G. Pollard, Physicist and Christian"
"('words', 'are')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('are', 'used')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('used', ',')",0.0,"William G. Pollard, Physicist and Christian"
"(',', 'we')",0.0,"William G. Pollard, Physicist and Christian"
"('we', 'are')",0.25,"William G. Pollard, Physicist and Christian"
"('are', 'never')",0.4,"William G. Pollard, Physicist and Christian"
"('never', 'sure')",0.3333333333333333,"William G. Pollard, Physicist and Christian"
"('sure', 'which')",0.0,"William G. Pollard, Physicist and Christian"
"('which', 'of')",0.0,"William G. Pollard, Physicist and Christian"
"('the', 'traditional')",0.1,"William G. Pollard, Physicist and Christian"
"('traditional', 'meanings')",0.25,"William G. Pollard, Physicist and Christian"
"('meanings', 'the')",0.1111111111111111,"William G. Pollard, Physicist and Christian"
"('the', 'user')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('user', 'may')",0.0,"William G. Pollard, Physicist and Christian"
"('may', 'have')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('have', 'in')",0.0,"William G. Pollard, Physicist and Christian"
"('in', 'mind')",0.5,"William G. Pollard, Physicist and Christian"
"('mind', ',')",0.0,"William G. Pollard, Physicist and Christian"
"(',', 'or')",0.0,"William G. Pollard, Physicist and Christian"
"('or', 'to')",0.3333333333333333,"William G. Pollard, Physicist and Christian"
"('to', 'what')",0.2,"William G. Pollard, Physicist and Christian"
"('what', 'extent')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('extent', 'his')",0.0,"William G. Pollard, Physicist and Christian"
"('his', 'revisions')",0.25,"William G. Pollard, Physicist and Christian"
"('revisions', 'and')",0.1111111111111111,"William G. Pollard, Physicist and Christian"
"('and', 'rejections')",0.09090909090909091,"William G. Pollard, Physicist and Christian"
"('rejections', 'of')",0.1,"William G. Pollard, Physicist and Christian"
"('former', 'understandings')",0.15384615384615385,"William G. Pollard, Physicist and Christian"
"('understandings', 'correspond')",0.38461538461538464,"William G. Pollard, Physicist and Christian"
"('correspond', 'to')",0.1111111111111111,"William G. Pollard, Physicist and Christian"
"('to', 'ours')",0.2,"William G. Pollard, Physicist and Christian"
"('ours', '.')",0.0,"William G. Pollard, Physicist and Christian"
"('.', 'One')",0.0,"William G. Pollard, Physicist and Christian"
"('One', 'of')",0.0,"William G. Pollard, Physicist and Christian"
"('the', 'most')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('most', 'widespread')",0.09090909090909091,"William G. Pollard, Physicist and Christian"
"('widespread', 'features')",0.36363636363636365,"William G. Pollard, Physicist and Christian"
"('features', 'of')",0.125,"William G. Pollard, Physicist and Christian"
"('of', 'contemporary')",0.09090909090909091,"William G. Pollard, Physicist and Christian"
"('contemporary', 'thought')",0.15384615384615385,"William G. Pollard, Physicist and Christian"
"('thought', 'is')",0.0,"William G. Pollard, Physicist and Christian"
"('is', 'the')",0.0,"William G. Pollard, Physicist and Christian"
"('the', 'almost')",0.125,"William G. Pollard, Physicist and Christian"
"('almost', 'universal')",0.25,"William G. Pollard, Physicist and Christian"
"('universal', 'disbelief')",0.3333333333333333,"William G. Pollard, Physicist and Christian"
"('disbelief', 'in')",0.125,"William G. Pollard, Physicist and Christian"
"('the', 'reality')",0.25,"William G. Pollard, Physicist and Christian"
"('reality', 'of')",0.0,"William G. Pollard, Physicist and Christian"
"('of', 'spirit')",0.0,"William G. Pollard, Physicist and Christian"
"('spirit', '.')",0.0,"William G. Pollard, Physicist and Christian"
"('Just', 'a')",0.0,"William G. Pollard, Physicist and Christian"
"('a', 'few')",0.0,"William G. Pollard, Physicist and Christian"
"('few', 'centuries')",0.1,"William G. Pollard, Physicist and Christian"
"('centuries', 'ago')",0.0,"William G. Pollard, Physicist and Christian"
"('ago', 'the')",0.0,"William G. Pollard, Physicist and Christian"
"('the', 'world')",0.0,"William G. Pollard, Physicist and Christian"
"('world', 'of')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('of', 'spirits')",0.0,"William G. Pollard, Physicist and Christian"
"('spirits', 'was')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('was', 'as')",0.6666666666666666,"William G. Pollard, Physicist and Christian"
"('as', 'populous')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('populous', 'and')",0.0,"William G. Pollard, Physicist and Christian"
"('and', 'real')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('real', 'as')",0.2,"William G. Pollard, Physicist and Christian"
"('as', 'the')",0.0,"William G. Pollard, Physicist and Christian"
"('of', 'material')",0.0,"William G. Pollard, Physicist and Christian"
"('material', 'entities')",0.3333333333333333,"William G. Pollard, Physicist and Christian"
"('entities', '.')",0.0,"William G. Pollard, Physicist and Christian"
"('.', 'Not')",0.0,"William G. Pollard, Physicist and Christian"
"('Not', 'only')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('only', 'in')",0.2,"William G. Pollard, Physicist and Christian"
"('in', 'popular')",0.0,"William G. Pollard, Physicist and Christian"
"('popular', 'thought')",0.2222222222222222,"William G. Pollard, Physicist and Christian"
"('thought', 'but')",0.3333333333333333,"William G. Pollard, Physicist and Christian"
"('but', 'in')",0.0,"William G. Pollard, Physicist and Christian"
"('in', 'that')",0.0,"William G. Pollard, Physicist and Christian"
"('that', 'of')",0.0,"William G. Pollard, Physicist and Christian"
"('the', 'highly')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('highly', 'educated')",0.0,"William G. Pollard, Physicist and Christian"
"('educated', 'as')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('as', 'well')",0.0,"William G. Pollard, Physicist and Christian"
"('well', 'was')",0.2,"William G. Pollard, Physicist and Christian"
"('was', 'this')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('this', 'true')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('true', '.')",0.0,"William G. Pollard, Physicist and Christian"
"('.', 'Demons')",0.0,"William G. Pollard, Physicist and Christian"
"('Demons', ',')",0.0,"William G. Pollard, Physicist and Christian"
"(',', 'fairies')",0.0,"William G. Pollard, Physicist and Christian"
"('fairies', ',')",0.0,"William G. Pollard, Physicist and Christian"
"(',', 'angels')",0.0,"William G. Pollard, Physicist and Christian"
"('angels', ',')",0.0,"William G. Pollard, Physicist and Christian"
"(',', 'and')",0.0,"William G. Pollard, Physicist and Christian"
"('and', 'a')",0.3333333333333333,"William G. Pollard, Physicist and Christian"
"('a', 'host')",0.0,"William G. Pollard, Physicist and Christian"
"('host', 'of')",0.2,"William G. Pollard, Physicist and Christian"
"('of', 'other')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('other', 'spiritual')",0.18181818181818182,"William G. Pollard, Physicist and Christian"
"('spiritual', 'beings')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('beings', 'were')",0.125,"William G. Pollard, Physicist and Christian"
"('were', 'as')",0.0,"William G. Pollard, Physicist and Christian"
"('as', 'much')",0.0,"William G. Pollard, Physicist and Christian"
"('much', 'a')",0.0,"William G. Pollard, Physicist and Christian"
"('a', 'part')",0.25,"William G. Pollard, Physicist and Christian"
"('part', 'of')",0.0,"William G. Pollard, Physicist and Christian"
"('the', 'experiential')",0.2,"William G. Pollard, Physicist and Christian"
"('experiential', 'world')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('of', 'western')",0.0,"William G. Pollard, Physicist and Christian"
"('western', 'man')",0.125,"William G. Pollard, Physicist and Christian"
"('man', 'as')",0.25,"William G. Pollard, Physicist and Christian"
"('as', 'were')",0.0,"William G. Pollard, Physicist and Christian"
"('were', 'rocks')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('rocks', 'and')",0.0,"William G. Pollard, Physicist and Christian"
"('and', 'trees')",0.0,"William G. Pollard, Physicist and Christian"
"('trees', 'and')",0.0,"William G. Pollard, Physicist and Christian"
"('and', 'stars')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('stars', '.')",0.0,"William G. Pollard, Physicist and Christian"
"('.', 'In')",0.0,"William G. Pollard, Physicist and Christian"
"('In', 'such')",0.0,"William G. Pollard, Physicist and Christian"
"('such', 'a')",0.0,"William G. Pollard, Physicist and Christian"
"('a', 'world')",0.0,"William G. Pollard, Physicist and Christian"
"('world', 'the')",0.0,"William G. Pollard, Physicist and Christian"
"('words', '``')",0.0,"William G. Pollard, Physicist and Christian"
"('and', '``')",0.0,"William G. Pollard, Physicist and Christian"
"(""''"", 'both')",0.0,"William G. Pollard, Physicist and Christian"
"('both', 'referred')",0.0,"William G. Pollard, Physicist and Christian"
"('to', 'directly')",0.1111111111111111,"William G. Pollard, Physicist and Christian"
"('directly', 'known')",0.0,"William G. Pollard, Physicist and Christian"
"('known', 'realities')",0.0,"William G. Pollard, Physicist and Christian"
"('realities', 'in')",0.125,"William G. Pollard, Physicist and Christian"
"('In', 'it')",0.0,"William G. Pollard, Physicist and Christian"
"('it', 'important')",0.25,"William G. Pollard, Physicist and Christian"
"('important', 'elements')",0.2727272727272727,"William G. Pollard, Physicist and Christian"
"('of', 'Christianity')",0.0,"William G. Pollard, Physicist and Christian"
"('Christianity', 'and')",0.2,"William G. Pollard, Physicist and Christian"
"('and', 'of')",0.0,"William G. Pollard, Physicist and Christian"
"('the', 'Biblical')",0.0,"William G. Pollard, Physicist and Christian"
"('Biblical', 'view')",0.1111111111111111,"William G. Pollard, Physicist and Christian"
"('view', 'of')",0.0,"William G. Pollard, Physicist and Christian"
"('of', 'reality')",0.0,"William G. Pollard, Physicist and Christian"
"('reality', 'in')",0.125,"William G. Pollard, Physicist and Christian"
"('in', 'general')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('general', ',')",0.0,"William G. Pollard, Physicist and Christian"
"(',', 'which')",0.0,"William G. Pollard, Physicist and Christian"
"('which', 'now')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('now', 'cause')",0.0,"William G. Pollard, Physicist and Christian"
"('cause', 'us')",0.4,"William G. Pollard, Physicist and Christian"
"('us', 'much')",0.2,"William G. Pollard, Physicist and Christian"
"('much', 'difficulty')",0.2,"William G. Pollard, Physicist and Christian"
"('difficulty', ',')",0.0,"William G. Pollard, Physicist and Christian"
"(',', 'could')",0.0,"William G. Pollard, Physicist and Christian"
"('could', 'be')",0.0,"William G. Pollard, Physicist and Christian"
"('be', 'responded')",0.125,"William G. Pollard, Physicist and Christian"
"('responded', 'to')",0.125,"William G. Pollard, Physicist and Christian"
"('to', 'quite')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('quite', 'naturally')",0.2,"William G. Pollard, Physicist and Christian"
"('naturally', 'and')",0.25,"William G. Pollard, Physicist and Christian"
"('and', 'spontaneously')",0.18181818181818182,"William G. Pollard, Physicist and Christian"
"('spontaneously', '.')",0.0,"William G. Pollard, Physicist and Christian"
"('.', 'The')",0.0,"William G. Pollard, Physicist and Christian"
"('The', 'progress')",0.125,"William G. Pollard, Physicist and Christian"
"('progress', 'of')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('of', 'science')",0.0,"William G. Pollard, Physicist and Christian"
"('science', 'over')",0.125,"William G. Pollard, Physicist and Christian"
"('over', 'these')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('these', 'last')",0.3333333333333333,"William G. Pollard, Physicist and Christian"
"('last', 'few')",0.0,"William G. Pollard, Physicist and Christian"
"('centuries', 'and')",0.1,"William G. Pollard, Physicist and Christian"
"('and', 'the')",0.0,"William G. Pollard, Physicist and Christian"
"('the', 'gradual')",0.0,"William G. Pollard, Physicist and Christian"
"('gradual', 'replacement')",0.25,"William G. Pollard, Physicist and Christian"
"('replacement', 'of')",0.0,"William G. Pollard, Physicist and Christian"
"('of', 'Biblical')",0.0,"William G. Pollard, Physicist and Christian"
"('Biblical', 'by')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('by', 'scientific')",0.0,"William G. Pollard, Physicist and Christian"
"('scientific', 'categories')",0.45454545454545453,"William G. Pollard, Physicist and Christian"
"('categories', 'of')",0.1,"William G. Pollard, Physicist and Christian"
"('reality', 'have')",0.2222222222222222,"William G. Pollard, Physicist and Christian"
"('have', 'to')",0.0,"William G. Pollard, Physicist and Christian"
"('to', 'a')",0.0,"William G. Pollard, Physicist and Christian"
"('a', 'large')",0.2,"William G. Pollard, Physicist and Christian"
"('large', 'extent')",0.125,"William G. Pollard, Physicist and Christian"
"('extent', 'emptied')",0.25,"William G. Pollard, Physicist and Christian"
"('emptied', 'the')",0.2857142857142857,"William G. Pollard, Physicist and Christian"
"('the', 'spirit')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('spirit', 'world')",0.1111111111111111,"William G. Pollard, Physicist and Christian"
"('the', 'entities')",0.3333333333333333,"William G. Pollard, Physicist and Christian"
"('entities', 'which')",0.125,"William G. Pollard, Physicist and Christian"
"('which', 'previously')",0.07692307692307693,"William G. Pollard, Physicist and Christian"
"('previously', 'populated')",0.38461538461538464,"William G. Pollard, Physicist and Christian"
"('populated', 'it')",0.1111111111111111,"William G. Pollard, Physicist and Christian"
"('it', '.')",0.0,"William G. Pollard, Physicist and Christian"
"('In', 'carrying')",0.125,"William G. Pollard, Physicist and Christian"
"('carrying', 'out')",0.0,"William G. Pollard, Physicist and Christian"
"('out', 'this')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('this', 'program')",0.0,"William G. Pollard, Physicist and Christian"
"('program', 'science')",0.0,"William G. Pollard, Physicist and Christian"
"('science', 'has')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('has', 'undoubtedly')",0.0,"William G. Pollard, Physicist and Christian"
"('undoubtedly', 'performed')",0.23076923076923078,"William G. Pollard, Physicist and Christian"
"('performed', 'a')",0.0,"William G. Pollard, Physicist and Christian"
"('a', 'very')",0.0,"William G. Pollard, Physicist and Christian"
"('very', 'considerable')",0.15384615384615385,"William G. Pollard, Physicist and Christian"
"('considerable', 'service')",0.4166666666666667,"William G. Pollard, Physicist and Christian"
"('service', 'for')",0.125,"William G. Pollard, Physicist and Christian"
"('for', 'which')",0.0,"William G. Pollard, Physicist and Christian"
"('which', 'it')",0.2,"William G. Pollard, Physicist and Christian"
"('it', 'can')",0.0,"William G. Pollard, Physicist and Christian"
"('can', 'claim')",0.3333333333333333,"William G. Pollard, Physicist and Christian"
"('claim', 'due')",0.0,"William G. Pollard, Physicist and Christian"
"('due', 'credit')",0.2857142857142857,"William G. Pollard, Physicist and Christian"
"('credit', '.')",0.0,"William G. Pollard, Physicist and Christian"
"('The', 'objectification')",0.08333333333333333,"William G. Pollard, Physicist and Christian"
"('objectification', 'of')",0.2,"William G. Pollard, Physicist and Christian"
"('spirit', 'in')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('popular', 'superstition')",0.36363636363636365,"William G. Pollard, Physicist and Christian"
"('superstition', 'had')",0.0,"William G. Pollard, Physicist and Christian"
"('had', 'certainly')",0.09090909090909091,"William G. Pollard, Physicist and Christian"
"('certainly', 'gone')",0.18181818181818182,"William G. Pollard, Physicist and Christian"
"('gone', 'far')",0.0,"William G. Pollard, Physicist and Christian"
"('far', 'beyond')",0.0,"William G. Pollard, Physicist and Christian"
"('beyond', 'what')",0.0,"William G. Pollard, Physicist and Christian"
"('what', 'the')",0.4,"William G. Pollard, Physicist and Christian"
"('the', 'experience')",0.1111111111111111,"William G. Pollard, Physicist and Christian"
"('spirit', 'could')",0.0,"William G. Pollard, Physicist and Christian"
"('could', 'justify')",0.09090909090909091,"William G. Pollard, Physicist and Christian"
"('justify', 'or')",0.0,"William G. Pollard, Physicist and Christian"
"('or', 'support')",0.3333333333333333,"William G. Pollard, Physicist and Christian"
"('support', '.')",0.0,"William G. Pollard, Physicist and Christian"
"('.', 'Science')",0.0,"William G. Pollard, Physicist and Christian"
"('Science', 'is')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('is', 'fully')",0.0,"William G. Pollard, Physicist and Christian"
"('fully', 'competent')",0.0,"William G. Pollard, Physicist and Christian"
"('competent', 'to')",0.2857142857142857,"William G. Pollard, Physicist and Christian"
"('to', 'deal')",0.0,"William G. Pollard, Physicist and Christian"
"('deal', 'with')",0.0,"William G. Pollard, Physicist and Christian"
"('with', 'any')",0.0,"William G. Pollard, Physicist and Christian"
"('any', 'element')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('element', 'of')",0.0,"William G. Pollard, Physicist and Christian"
"('experience', 'which')",0.2222222222222222,"William G. Pollard, Physicist and Christian"
"('which', 'arises')",0.125,"William G. Pollard, Physicist and Christian"
"('arises', 'from')",0.125,"William G. Pollard, Physicist and Christian"
"('from', 'an')",0.0,"William G. Pollard, Physicist and Christian"
"('an', 'object')",0.0,"William G. Pollard, Physicist and Christian"
"('object', 'in')",0.0,"William G. Pollard, Physicist and Christian"
"('in', 'space')",0.0,"William G. Pollard, Physicist and Christian"
"('space', 'and')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('and', 'time')",0.0,"William G. Pollard, Physicist and Christian"
"('time', '.')",0.0,"William G. Pollard, Physicist and Christian"
"('When', ',')",0.0,"William G. Pollard, Physicist and Christian"
"(',', 'therefore')",0.0,"William G. Pollard, Physicist and Christian"
"('therefore', ',')",0.0,"William G. Pollard, Physicist and Christian"
"(',', 'it')",0.0,"William G. Pollard, Physicist and Christian"
"('it', 'turned')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('turned', 'its')",0.125,"William G. Pollard, Physicist and Christian"
"('its', 'attention')",0.2857142857142857,"William G. Pollard, Physicist and Christian"
"('attention', 'to')",0.3333333333333333,"William G. Pollard, Physicist and Christian"
"('the', 'concrete')",0.2857142857142857,"William G. Pollard, Physicist and Christian"
"('concrete', 'entities')",0.375,"William G. Pollard, Physicist and Christian"
"('entities', 'with')",0.2857142857142857,"William G. Pollard, Physicist and Christian"
"('with', 'which')",0.6,"William G. Pollard, Physicist and Christian"
"('which', 'popular')",0.0,"William G. Pollard, Physicist and Christian"
"('popular', 'imagination')",0.18181818181818182,"William G. Pollard, Physicist and Christian"
"('imagination', 'had')",0.1111111111111111,"William G. Pollard, Physicist and Christian"
"('had', 'peopled')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('peopled', 'the')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('spirit', ',')",0.0,"William G. Pollard, Physicist and Christian"
"(',', 'these')",0.0,"William G. Pollard, Physicist and Christian"
"('these', 'entities')",0.5,"William G. Pollard, Physicist and Christian"
"('entities', 'soon')",0.3333333333333333,"William G. Pollard, Physicist and Christian"
"('soon', 'lost')",0.4,"William G. Pollard, Physicist and Christian"
"('lost', 'whatever')",0.1,"William G. Pollard, Physicist and Christian"
"('whatever', 'status')",0.2222222222222222,"William G. Pollard, Physicist and Christian"
"('status', 'they')",0.14285714285714285,"William G. Pollard, Physicist and Christian"
"('they', 'had')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('had', 'enjoyed')",0.125,"William G. Pollard, Physicist and Christian"
"('enjoyed', 'as')",0.0,"William G. Pollard, Physicist and Christian"
"('as', 'actual')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('actual', 'elements')",0.2222222222222222,"William G. Pollard, Physicist and Christian"
"('of', 'external')",0.0,"William G. Pollard, Physicist and Christian"
"('external', 'reality')",0.5555555555555556,"William G. Pollard, Physicist and Christian"
"('reality', '.')",0.0,"William G. Pollard, Physicist and Christian"
"('In', 'doing')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('doing', 'so')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('so', 'science')",0.16666666666666666,"William G. Pollard, Physicist and Christian"
"('has', 'unquestionably')",0.15384615384615385,"William G. Pollard, Physicist and Christian"
"('unquestionably', 'cleared')",0.2,"William G. Pollard, Physicist and Christian"
