w,vector_uso
changed,"[5, 6, 34, 1, 7, 0, 3, 5, 10, 1, 0, 0, 10]","Christopher Davis, First Family."
anticipate,"[0, 25, 9, 0, 1, 0, 1, 1, 0, 0, 15, 0, 0, 0, 2]","Christopher Davis, First Family."
wound,"[1, 9, 1, 0, 0, 2, 0, 3, 0, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 16, 2, 12, 0, 3, 2, 7]","Christopher Davis, First Family."
warned,"[0, 0, 2, 2]","Christopher Davis, First Family."
filled,"[15, 80, 19, 1, 0, 7, 0, 0, 0, 0, 1, 1, 0]","Christopher Davis, First Family."
park,"[2, 0, 0, 0, 0, 20, 4, 0, 0, 0, 8]","Christopher Davis, First Family."
grown,"[10, 48, 12, 1, 0, 2, 0, 12, 0, 0, 0, 123, 53, 37, 3, 0, 1, 7, 16, 0, 8]","Christopher Davis, First Family."
doctor,"[13, 7, 6, 1, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 1, 0]","Christopher Davis, First Family."
kiss,"[0, 0, 1, 0, 0, 0]","Christopher Davis, First Family."
and,[],"Christopher Davis, First Family."
lifelike,"[4, 0, 25, 0, 2]","Christopher Davis, First Family."
son,"[1, 27, 47, 1, 0]","Christopher Davis, First Family."
section,"[47, 4, 0, 0, 0, 1, 12, 0, 3, 2]","Christopher Davis, First Family."
pause,"[0, 0, 2, 13, 3, 1, 0]","Christopher Davis, First Family."
thanks,"[5, 0, 0]","Christopher Davis, First Family."
characteristic,"[1, 17, 0]","Christopher Davis, First Family."
happened,"[1, 0, 0, 0, 0, 55, 0, 3, 14, 0, 12, 0, 17, 0, 0, 3, 0]","Christopher Davis, First Family."
frowning,"[0, 6, 0, 0, 0]","Christopher Davis, First Family."
else,[],"Christopher Davis, First Family."
exchange,"[14, 5, 2, 0, 34, 6, 3, 1, 4, 0, 10, 0, 0, 0]","Christopher Davis, First Family."
lengthily,"[0, 0]","Christopher Davis, First Family."
him,[],"Christopher Davis, First Family."
arguments,"[0, 0, 3, 0, 0, 0, 0, 0, 24, 0, 1, 8, 4, 0, 7, 3]","Christopher Davis, First Family."
twice,"[13, 0, 5]","Christopher Davis, First Family."
described,"[2, 6, 6, 3, 24, 0, 14, 0, 9, 13, 4, 3, 31, 8, 0]","Christopher Davis, First Family."
cafeteria,[0],"Christopher Davis, First Family."
forgotten,"[15, 32, 5, 0, 1, 9, 0, 0]","Christopher Davis, First Family."
elaborately,"[1, 0, 0]","Christopher Davis, First Family."
observing,"[0, 12, 3, 3, 55, 35, 4, 0, 8, 0, 0, 0, 5, 9, 0, 13, 11, 0, 9, 1, 1, 0]","Christopher Davis, First Family."
half,"[36, 1]","Christopher Davis, First Family."
used,"[0, 0, 0, 0, 7, 1, 66, 6, 0, 0, 1, 43, 0, 0, 1]","Christopher Davis, First Family."
treated,"[6, 0, 0, 2, 8, 1, 10, 0, 0, 12, 4, 0, 20, 0]","Christopher Davis, First Family."
gaunt,"[0, 0, 1, 0, 1, 3, 1, 1]","Christopher Davis, First Family."
glanced,"[0, 3, 0]","Christopher Davis, First Family."
supervision,"[0, 0, 0, 0]","Christopher Davis, First Family."
He's,[],"Christopher Davis, First Family."
sharp,"[0, 0, 0, 0, 1, 0, 14, 1, 0, 8, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 2]","Christopher Davis, First Family."
fussily,[0],"Christopher Davis, First Family."
The,[],"Christopher Davis, First Family."
slim-waisted,"[0, 0, 0]","Christopher Davis, First Family."
term,"[17, 0, 8, 0, 0]","Christopher Davis, First Family."
windows,"[0, 0, 13]","Christopher Davis, First Family."
querulous,"[0, 0, 0, 0]","Christopher Davis, First Family."
hands,"[63, 0, 0, 0, 0, 20, 0, 51, 0, 0, 0, 51, 12, 1, 0, 0, 50, 11, 1, 0, 0, 0]","Christopher Davis, First Family."
light,"[0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 18, 0, 0, 2, 0, 0, 8, 20, 0, 3, 47, 16, 1, 0, 0, 0, 0, 0, 1, 28, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]","Christopher Davis, First Family."
up,"[3, 0, 0, 0, 4, 307]","Christopher Davis, First Family."
Elizabeth,"[1, 0, 0]","Christopher Davis, First Family."
Try,"[0, 9, 22, 7, 3, 0, 0, 0, 0, 1, 12, 1, 1, 2, 10, 7, 18, 0, 15, 4, 8]","Christopher Davis, First Family."
hover,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","Christopher Davis, First Family."
brother,"[16, 1, 0, 1, 0, 1, 0, 0, 0]","Christopher Davis, First Family."
don't,[],"Christopher Davis, First Family."
lazy,"[0, 0, 2, 3, 0, 0]","Christopher Davis, First Family."
better,"[0, 0, 2, 13, 3, 82, 0, 0, 7, 9, 1, 0, 0, 8, 0, 0, 84, 0, 8, 115, 5, 24, 0, 0, 2, 0, 0, 23, 1, 20, 0, 0, 36, 0, 8, 0, 3, 57, 5, 8, 5, 25, 0, 1, 1, 4, 134, 0]","Christopher Davis, First Family."
showing,"[0, 21, 3, 0, 3, 36, 7, 1, 0, 1, 1, 0, 20, 1, 0, 44, 37, 15, 2, 14, 7, 0, 0, 1, 19, 1, 6, 8]","Christopher Davis, First Family."
Rachel,[0],"Christopher Davis, First Family."
might,"[0, 58, 81]","Christopher Davis, First Family."
provided,"[1, 0, 0, 16, 0, 32, 0, 1, 0, 3, 11, 12]","Christopher Davis, First Family."
When,[],"Christopher Davis, First Family."
looking,"[41, 5, 0, 26, 15, 0, 0, 3, 10, 0, 0, 102, 0, 0, 7, 59, 4, 7, 62, 23, 4]","Christopher Davis, First Family."
tourist,"[0, 0, 0]","Christopher Davis, First Family."
intensity,"[11, 0, 0, 0, 6, 0, 0, 7, 0]","Christopher Davis, First Family."
wore,"[0, 0, 13, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 9, 0, 7, 0, 0, 6, 0, 0, 0]","Christopher Davis, First Family."
overindulged,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","Christopher Davis, First Family."
honey,"[1, 49, 0, 8, 2]","Christopher Davis, First Family."
there's,[],"Christopher Davis, First Family."
seemed,"[3, 59, 26]","Christopher Davis, First Family."
McKinley,"[0, 0, 0, 0, 0, 0]","Christopher Davis, First Family."
biscuits,"[0, 0, 0]","Christopher Davis, First Family."
any,"[14, 0, 168]","Christopher Davis, First Family."
fuller,"[0, 0, 0, 14, 0, 0, 0, 0, 1, 22, 16, 3, 0, 134, 24]","Christopher Davis, First Family."
most,"[237, 18, 23, 66, 0, 104, 3, 0, 0]","Christopher Davis, First Family."
even,"[47, 1, 1, 14, 0, 14, 0, 0, 115, 10, 8, 103]","Christopher Davis, First Family."
stupid,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","Christopher Davis, First Family."
work,"[0, 0, 1, 23, 0, 13, 18, 0, 127, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 1, 0, 0, 22, 90, 0, 0, 3, 12, 12, 37, 2, 43, 6, 39, 6, 24, 113, 0, 0, 3, 9]","Christopher Davis, First Family."
energy,"[0, 0, 1, 0, 0, 0, 7, 0, 0, 4, 0, 2, 1, 0]","Christopher Davis, First Family."
taking,"[6, 2, 0, 6, 0, 5, 21, 1, 0, 1, 0, 0, 7, 0, 3, 0, 18, 1, 1, 1, 0, 5, 0, 4, 0, 9, 0, 2, 18, 0, 4, 1, 54, 7, 20, 6, 123, 22, 0, 80, 10, 3, 5, 0, 17, 5, 5, 9, 3, 16, 20, 10, 492, 2, 0, 5, 14, 0, 7, 4, 0, 24, 11, 0, 113, 0, 4, 3, 1, 1]","Christopher Davis, First Family."
few,[71],"Christopher Davis, First Family."
Altogether,"[0, 28, 0, 2, 0, 2, 0, 24, 6, 352, 13, 0, 4, 0]","Christopher Davis, First Family."
constant,"[3, 0, 0, 2, 0, 0, 8, 0, 0, 1, 1, 0]","Christopher Davis, First Family."
appetite,"[0, 0, 0]","Christopher Davis, First Family."
silver,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","Christopher Davis, First Family."
lids,"[12, 0, 1, 0, 1]","Christopher Davis, First Family."
door,"[2, 0, 0, 36]","Christopher Davis, First Family."
put,"[19, 51, 5, 29, 4, 3, 1, 0, 0, 34, 0, 72, 1, 0, 0, 46, 0]","Christopher Davis, First Family."
rooms,"[3, 0, 0, 123, 15, 31]","Christopher Davis, First Family."
bed,"[0, 49, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 129, 0, 0, 0, 0, 0, 0, 13, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8, 0, 0]","Christopher Davis, First Family."
father,"[0, 0, 0, 0, 0, 1, 5, 0, 0, 123, 0, 21, 0, 0, 0, 0, 19, 0, 0, 0, 0]","Christopher Davis, First Family."
slept,"[19, 0, 0, 0, 0]","Christopher Davis, First Family."
slipper,"[0, 0, 0, 0]","Christopher Davis, First Family."
voice,"[0, 47, 0, 0, 2, 30, 0, 1, 0, 0, 25, 0, 0, 0]","Christopher Davis, First Family."
And,[],"Christopher Davis, First Family."
best,"[0, 0, 2, 1, 82, 3, 0, 9, 7, 1, 0, 0, 0, 84, 0, 0, 0, 8, 115, 5, 24, 0, 0, 2, 0, 0, 0, 23, 0, 1, 20, 0, 36, 0, 8, 0, 3, 0, 57, 5, 8, 5, 25, 1, 1, 4, 134, 0]","Christopher Davis, First Family."
speak,"[6, 0, 14, 26, 2, 0, 14]","Christopher Davis, First Family."
kind,"[57, 39, 0, 2, 18, 10]","Christopher Davis, First Family."
allowed,"[0, 10, 6, 1, 3, 0, 16, 0, 1, 0, 32, 0, 10, 0, 51, 12]","Christopher Davis, First Family."
evening,"[1, 1, 14, 0, 14, 0, 115]","Christopher Davis, First Family."
look,"[41, 5, 0, 0, 26, 0, 15, 0, 0, 3, 14, 10, 37, 0, 102, 14, 23, 0, 8, 2, 7, 59, 4, 6, 7, 62, 6, 23, 4]","Christopher Davis, First Family."
smart,"[0, 0, 16, 0, 0, 6, 5, 1, 0, 0, 4, 0, 0, 2, 0]","Christopher Davis, First Family."
house,"[0, 54, 74, 0, 0, 0, 0, 52, 13, 3, 0, 2, 0, 0, 11, 0]","Christopher Davis, First Family."
miss,"[0, 9, 0, 51, 10, 0, 1, 3, 1, 0, 0, 0, 0, 0, 7, 8, 9, 0]","Christopher Davis, First Family."
deliberately,"[0, 0, 1, 6, 0, 0, 0, 0, 0]","Christopher Davis, First Family."
much,"[0, 0, 0, 6, 47, 111, 0, 11]","Christopher Davis, First Family."
discount,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]","Christopher Davis, First Family."
make,"[0, 0, 0, 0, 4, 8, 0, 0, 31, 0, 3, 0, 0, 0, 18, 26, 0, 127, 0, 0, 1, 1, 0, 0, 9, 0, 9, 0, 0, 123, 2, 80, 0, 0, 51, 17, 6, 1, 0, 0, 0, 0, 492, 0, 163, 0, 5, 1, 0, 0, 4, 0, 39, 21, 1, 0, 0, 0, 0, 0, 113, 11, 1, 21, 0, 16, 0, 0, 9, 0]","Christopher Davis, First Family."
routine,"[0, 0, 0, 0, 22, 6, 24, 1, 42, 37, 5, 0, 0, 6, 0]","Christopher Davis, First Family."
are,"[3, 11, 0, 1, 722, 0, 12, 0, 21, 479, 0, 26, 6, 6]","Christopher Davis, First Family."
tapered,"[37, 0, 0, 0, 0, 0]","Christopher Davis, First Family."
unnecessarily,[0],"Christopher Davis, First Family."
thick,"[0, 0, 9, 0, 0, 0, 15, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]","Christopher Davis, First Family."
under,"[71, 10, 0]","Christopher Davis, First Family."
men,"[0, 63, 8, 0, 96, 0, 4, 7, 0, 0, 11, 0, 1, 0, 49, 0, 0, 0, 51, 173, 0, 0, 0, 0, 0, 6, 11]","Christopher Davis, First Family."
milk,"[0, 0, 1]","Christopher Davis, First Family."
ate,"[1, 0, 0, 0, 6, 0, 0, 0, 0, 8, 0, 0, 1]","Christopher Davis, First Family."
houses,"[0, 54, 74, 0, 0, 0, 0, 52, 13, 3, 0, 2, 0, 0, 11, 0]","Christopher Davis, First Family."
wax,"[10, 0, 4, 0, 24]","Christopher Davis, First Family."
visitor,"[0, 0]","Christopher Davis, First Family."
war,"[2, 31, 0]","Christopher Davis, First Family."
slowly,"[0, 0, 21, 5, 16]","Christopher Davis, First Family."
Nothing,"[0, 0, 0, 0, 0, 0, 0, 38, 3, 0, 0, 13, 1, 0]","Christopher Davis, First Family."
getting,"[49, 6, 0, 6, 12, 55, 0, 0, 7, 18, 0, 18, 0, 0, 0, 51, 4, 18, 0, 0, 1, 0, 0, 12, 84, 3, 9, 0, 0, 0, 0, 0, 123, 80, 33, 3, 23, 0, 90, 21, 0, 1, 0, 0, 0, 0, 3, 3, 0, 0, 2, 492, 19, 8, 0, 0, 0, 0, 1, 0, 0, 11, 1, 5, 113, 2, 19, 16, 1, 0, 0, 2]","Christopher Davis, First Family."
spend,"[0, 12, 9, 4]","Christopher Davis, First Family."
mentioned,"[0, 4, 3, 0, 9, 0, 31, 9, 0]","Christopher Davis, First Family."
close,"[0, 3, 0, 27, 83, 0, 1, 0, 0, 3, 0, 7, 2, 0, 0, 0, 51, 0, 0, 0, 23, 0, 5, 0, 4, 0, 7, 1, 0, 0, 0, 0, 0, 3, 2, 5, 0]","Christopher Davis, First Family."
veined,"[0, 0, 0, 0]","Christopher Davis, First Family."
gazed,"[2, 1]","Christopher Davis, First Family."
doctor's,[],"Christopher Davis, First Family."
desires,"[16, 7, 22, 51]","Christopher Davis, First Family."
because,[],"Christopher Davis, First Family."
definite,[6],"Christopher Davis, First Family."
result,"[6, 5, 8, 16, 10, 0, 0, 27, 32, 25, 8, 27, 1, 0, 6, 20, 0, 0]","Christopher Davis, First Family."
without,[],"Christopher Davis, First Family."
blame,"[0, 0, 0, 1, 0, 8, 0, 0, 2, 1, 5, 1, 3, 0, 2, 1, 9, 3, 2]","Christopher Davis, First Family."
tempt,"[0, 12, 0, 2, 1, 3, 0]","Christopher Davis, First Family."
out,"[0, 0, 4, 1, 0, 0, 2, 0, 0, 0, 0, 0, 309, 40, 0]","Christopher Davis, First Family."
saw,"[0, 12, 0, 49, 8, 17, 3, 0, 0, 55, 0, 0, 11, 2, 6, 4, 0, 5, 38, 4, 1, 0, 1, 4, 0, 3, 0, 0, 13, 59, 1, 0, 8, 0, 7, 10, 0, 102, 7, 1, 0, 0, 1, 22, 20, 0, 2, 0, 0, 0, 0, 17, 15, 6, 19, 59, 4, 0, 0, 0, 0]","Christopher Davis, First Family."
absently,"[0, 0, 1, 0]","Christopher Davis, First Family."
teeth,"[0, 1, 10]","Christopher Davis, First Family."
material,"[0, 16, 33, 1, 2, 0, 5, 0]","Christopher Davis, First Family."
talk,"[14, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 4, 0, 14, 0, 0, 0, 14, 2, 0]","Christopher Davis, First Family."
?,[],"Christopher Davis, First Family."
He,"[0, 1039, 486, 2]","Christopher Davis, First Family."
By,"[7, 40, 497, 39]","Christopher Davis, First Family."
floated,"[0, 6, 0, 0, 4]","Christopher Davis, First Family."
longer,"[0, 109, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0]","Christopher Davis, First Family."
offering,"[0, 2, 16, 0, 0, 0, 1, 0, 1, 0, 0, 4, 11, 4]","Christopher Davis, First Family."
entitled,"[4, 0, 3, 0, 2]","Christopher Davis, First Family."
the,[],"Christopher Davis, First Family."
invariable,"[8, 0, 0]","Christopher Davis, First Family."
study,"[34, 21, 0, 5, 0, 2, 2, 0, 127, 0, 4, 8, 0, 80, 10, 0, 25, 2, 0, 0, 7, 0, 0, 5, 24, 0]","Christopher Davis, First Family."
Then,"[177, 228, 0, 0]","Christopher Davis, First Family."
She,[],"Christopher Davis, First Family."
like,"[5, 15, 17, 1, 2, 0, 0, 21, 88, 0, 176]","Christopher Davis, First Family."
worried,"[6, 8, 33, 0, 0, 4, 21, 0, 0, 5, 1, 0]","Christopher Davis, First Family."
been,"[3, 11, 0, 1, 722, 0, 12, 21, 0, 26, 6, 6]","Christopher Davis, First Family."
spoiled,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 17, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0]","Christopher Davis, First Family."
smiles,"[4, 4, 0, 2]","Christopher Davis, First Family."
which,[],"Christopher Davis, First Family."
weakness,"[2, 3, 0, 0]","Christopher Davis, First Family."
girl,"[0, 0, 0, 0, 51, 0, 3, 0, 0, 0, 4]","Christopher Davis, First Family."
leash,"[0, 0, 0, 0, 0, 0, 0, 4, 56, 0, 15, 0, 0, 3, 20, 0, 0, 0, 0, 0, 0, 0]","Christopher Davis, First Family."
floor,"[0, 0, 14, 7, 0, 0, 4, 0, 0, 0, 0, 3, 23, 31, 0]","Christopher Davis, First Family."
chest,"[0, 1, 0, 0, 0, 10, 1]","Christopher Davis, First Family."
This,[],"Christopher Davis, First Family."
cap,"[0, 0, 0, 0, 8, 0, 3, 0, 0, 6, 1, 0, 4, 1]","Christopher Davis, First Family."
we,[],"Christopher Davis, First Family."
specialist,"[2, 0, 0, 0]","Christopher Davis, First Family."
swollen-looking,[],"Christopher Davis, First Family."
win,"[0, 16, 0, 0, 0, 0, 3, 3, 3, 3, 0, 0, 1, 5]","Christopher Davis, First Family."
toward,[],"Christopher Davis, First Family."
opened,"[38, 0, 0, 10, 12, 51, 11, 0]","Christopher Davis, First Family."
after,"[33, 0, 0, 89, 0, 3]","Christopher Davis, First Family."
come,"[0, 1, 0, 12, 0, 0, 3, 0, 5, 84, 42, 3, 3, 0, 0, 123, 0, 20, 22, 0, 0, 163, 0, 11, 0]","Christopher Davis, First Family."
its,"[0, 0]","Christopher Davis, First Family."
number,"[0, 0, 0, 12, 84, 42, 0, 0, 22, 22, 37, 21, 22, 0, 16, 24, 7, 0, 5, 0]","Christopher Davis, First Family."
right,"[0, 0, 0, 0, 2, 0, 10, 0, 1, 0, 3, 0, 0, 4, 84, 0, 0, 3, 0, 4, 0, 3, 9, 0, 0, 0, 8, 134]","Christopher Davis, First Family."
throbbed,"[0, 0, 0, 0, 0, 1]","Christopher Davis, First Family."
Do,"[1, 0, 3, 0, 0, 0, 9, 18, 0, 0, 84, 0, 5, 0, 0, 1, 6, 22, 0, 6, 25, 0, 0, 1, 163, 0, 0, 3, 113, 46]","Christopher Davis, First Family."
Even,"[47, 1, 1, 14, 0, 14, 0, 0, 115, 10, 8, 103]","Christopher Davis, First Family."
still,"[1, 3, 0, 6, 0, 2, 0, 0, 0, 115, 47, 0, 4, 6, 3, 0, 35, 0, 0, 0, 2, 103, 0, 0, 0, 0, 0, 1, 12, 0, 0, 6, 2, 9, 0, 0, 0, 11]","Christopher Davis, First Family."
mock,"[0, 1]","Christopher Davis, First Family."
get,"[49, 6, 0, 6, 12, 55, 0, 0, 7, 0, 18, 0, 0, 0, 51, 4, 18, 0, 0, 1, 0, 0, 12, 84, 3, 9, 0, 0, 0, 0, 0, 123, 80, 33, 3, 23, 0, 90, 21, 0, 1, 0, 0, 0, 0, 3, 3, 0, 0, 2, 492, 19, 8, 0, 0, 0, 0, 1, 0, 0, 11, 5, 113, 2, 19, 16, 1, 0, 0, 2]","Christopher Davis, First Family."
more,"[271, 7, 0, 0, 0, 0]","Christopher Davis, First Family."
at,"[580, 0, 0, 35]","Christopher Davis, First Family."
ask,"[22, 0, 80, 1, 0, 5, 0, 15, 0, 54, 6, 14]","Christopher Davis, First Family."
went,"[0, 0, 0, 0, 0, 0, 13, 0, 0, 83, 1, 26, 0, 3, 0, 127, 0, 0, 1, 0, 8, 0, 0, 0, 0, 0, 123, 33, 0, 0, 90, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 12, 11, 20, 6, 19, 43, 6, 1, 0, 6, 0, 25, 0, 19, 17, 5]","Christopher Davis, First Family."
irritability,"[0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 1]","Christopher Davis, First Family."
completely,"[28, 2, 2, 24, 6, 352, 13]","Christopher Davis, First Family."
stand,"[0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 13, 1, 19, 0, 0, 3, 0, 0, 0, 1, 0, 0, 2, 3, 0, 0, 6]","Christopher Davis, First Family."
draughty,"[0, 0]","Christopher Davis, First Family."
things,"[53, 0, 29, 50]","Christopher Davis, First Family."
fluttering,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]","Christopher Davis, First Family."
discharged,"[5, 0, 22, 0, 26, 0, 0, 0, 0, 1, 0, 1, 29, 12, 1, 0, 0, 22, 3, 5, 7, 0, 0, 0, 0, 9, 0]","Christopher Davis, First Family."
days,"[1, 133, 56, 1, 0, 0, 0, 0, 0, 0, 36, 0, 7, 0]","Christopher Davis, First Family."
turned,"[0, 1, 0, 4, 3, 0, 0, 0, 127, 12, 0, 0, 102, 0, 0, 33, 0, 7, 37, 54, 0, 0, 0, 0, 4]","Christopher Davis, First Family."
satirical,"[0, 0]","Christopher Davis, First Family."
parents,"[7, 3, 0, 1, 0]","Christopher Davis, First Family."
baronial,"[3, 0, 0, 0]","Christopher Davis, First Family."
Perhaps,"[18, 13, 0, 13, 0, 0]","Christopher Davis, First Family."
about,"[237, 6, 2, 85, 0, 18, 0, 23, 66, 0, 104, 0, 3, 182, 0, 0, 0]","Christopher Davis, First Family."
Okay,"[0, 22, 0, 3, 0, 1, 2, 0, 0, 1, 0, 0, 0]","Christopher Davis, First Family."
store-front,[],"Christopher Davis, First Family."
drop,"[0, 0, 0, 4, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 1, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 20, 4, 0, 4, 0, 1, 3, 0, 0, 0, 0]","Christopher Davis, First Family."
pay,"[0, 19, 51, 3, 5, 0, 0, 6, 0, 0, 6, 5, 0, 1]","Christopher Davis, First Family."
till,"[0, 10, 0, 0, 0, 0]","Christopher Davis, First Family."
checkup,"[0, 0, 0, 9, 0, 0]","Christopher Davis, First Family."
