w,vector_uso
acquire,"[5, 0, 0, 9, 123, 16, 16, 4, 80, 0, 3, 12, 12, 0]","Tristram Coffin, Not to the Swift"
brandy,[1],"Tristram Coffin, Not to the Swift"
they,[],"Tristram Coffin, Not to the Swift"
whisky,"[3, 0]","Tristram Coffin, Not to the Swift"
decided,"[6, 0, 4, 0, 5, 1, 1, 10]","Tristram Coffin, Not to the Swift"
day,"[1, 0, 0, 0, 7, 0, 56, 0, 0, 1, 0, 0]","Tristram Coffin, Not to the Swift"
accent,"[4, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0]","Tristram Coffin, Not to the Swift"
gangs,"[0, 0, 4, 12, 1, 8, 1, 8, 0]","Tristram Coffin, Not to the Swift"
dark,"[0, 0, 1, 1, 1, 51, 0, 0, 1, 0, 8, 0, 8, 5, 0, 0, 0, 1, 31, 1, 3, 0, 1, 13, 0, 0, 0, 0, 0, 2, 0, 2, 21]","Tristram Coffin, Not to the Swift"
above,"[20, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
He'd,[],"Tristram Coffin, Not to the Swift"
table,"[15, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
Before,"[0, 14, 17, 123]","Tristram Coffin, Not to the Swift"
paralyzes,"[0, 0]","Tristram Coffin, Not to the Swift"
Pennsylvania,"[0, 0, 0, 5, 0]","Tristram Coffin, Not to the Swift"
receptive,"[38, 0, 0, 2]","Tristram Coffin, Not to the Swift"
signal,"[1, 0, 0, 2, 0, 37, 7, 0, 13]","Tristram Coffin, Not to the Swift"
through,"[125, 32, 0, 0]","Tristram Coffin, Not to the Swift"
small,"[20, 0, 1, 4, 4, 0, 67, 4, 0, 0, 99, 3, 0]","Tristram Coffin, Not to the Swift"
Jeff,[],"Tristram Coffin, Not to the Swift"
Old,"[0, 79, 10, 10, 0, 9, 1, 11, 0, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
Davao,[],"Tristram Coffin, Not to the Swift"
no,"[50, 0, 266, 0, 0]","Tristram Coffin, Not to the Swift"
afraid,[10],"Tristram Coffin, Not to the Swift"
too,"[1, 0, 0, 0, 3, 2, 118, 121]","Tristram Coffin, Not to the Swift"
afford,"[10, 51, 6, 38]","Tristram Coffin, Not to the Swift"
There,"[0, 0, 0, 0, 0, 276]","Tristram Coffin, Not to the Swift"
four,"[0, 0, 24, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 20]","Tristram Coffin, Not to the Swift"
graciously,"[1, 0]","Tristram Coffin, Not to the Swift"
Chris,[],"Tristram Coffin, Not to the Swift"
cost,"[21, 17, 722, 1, 0]","Tristram Coffin, Not to the Swift"
home,"[74, 0, 52, 0, 0, 0, 0, 72, 8, 1, 0, 3, 0, 0, 0, 4, 54, 0, 3, 3]","Tristram Coffin, Not to the Swift"
promise,"[0, 22, 25, 1, 9, 2, 0, 1, 0]","Tristram Coffin, Not to the Swift"
enemy,"[1, 5, 0, 14]","Tristram Coffin, Not to the Swift"
base,"[59, 0, 0, 0, 1, 0, 1, 2, 1, 23, 26, 11, 4, 0, 0, 0, 0, 8, 0, 21, 0, 0, 19, 0, 3, 0, 3, 54, 0, 0, 0, 0, 0, 37, 0, 0, 0, 3, 0, 7]","Tristram Coffin, Not to the Swift"
long,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109]","Tristram Coffin, Not to the Swift"
black,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 0, 21, 0, 0, 31, 0, 0, 0, 0, 0, 0, 1, 13, 2, 0, 0, 5, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0]","Tristram Coffin, Not to the Swift"
there's,[],"Tristram Coffin, Not to the Swift"
Moonan,[],"Tristram Coffin, Not to the Swift"
flower,"[0, 0, 1, 0, 4, 0, 1, 1]","Tristram Coffin, Not to the Swift"
thinks,"[14, 10, 0, 0, 12, 0, 0, 0, 0, 2, 15, 12, 65, 0, 31, 5, 37, 0, 0]","Tristram Coffin, Not to the Swift"
someone,"[7, 28, 14, 4, 4, 19]","Tristram Coffin, Not to the Swift"
pattern,"[3, 0, 18, 39, 8, 22, 0, 0, 8, 8, 13, 0, 0, 24, 2, 6]","Tristram Coffin, Not to the Swift"
make,"[0, 123, 8, 51, 0, 113, 11, 163, 0, 4, 0, 1, 0, 9, 0, 1, 31, 4, 21, 0, 0, 0, 0, 16, 1, 0, 0, 2, 1, 0, 0, 5, 0, 1, 0, 0, 0, 0, 26, 17, 0, 0, 0, 80, 0, 3, 0, 0, 0, 0, 0, 0, 127, 21, 0, 0, 0, 6, 18, 39, 9, 0, 0, 0, 9, 0, 1, 0, 0, 492]","Tristram Coffin, Not to the Swift"
until,[],"Tristram Coffin, Not to the Swift"
full,"[22, 0, 134, 0, 0, 3, 0, 0, 0, 24, 14, 0, 16, 8]","Tristram Coffin, Not to the Swift"
its,"[0, 0]","Tristram Coffin, Not to the Swift"
some,"[237, 0, 0, 85, 0, 0, 182, 6, 2]","Tristram Coffin, Not to the Swift"
don't,[],"Tristram Coffin, Not to the Swift"
turn,"[0, 1, 0, 23, 7, 24, 22, 0, 37, 0, 2, 0, 1, 12, 3, 0, 0, 0, 5, 12, 0, 0, 0, 90, 33, 0, 0, 127, 2, 3, 42, 0, 0, 0, 4, 0, 4]","Tristram Coffin, Not to the Swift"
shoot,"[0, 1, 2, 8, 0, 0, 2, 5, 0, 21, 3, 0, 0, 0, 2, 0, 0, 3, 0, 3, 2, 0, 0, 1, 80, 0, 0, 1, 5, 0]","Tristram Coffin, Not to the Swift"
as,"[0, 0, 2793, 0, 0, 69, 828, 0, 0, 0, 0, 0, 0, 0, 147, 4, 0, 0, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
picking,"[0, 8, 1, 0, 9, 0, 18, 11, 0, 0, 0, 0, 5, 0]","Tristram Coffin, Not to the Swift"
mess,"[0, 0, 0, 1, 0, 0, 12, 0, 0, 0, 18, 1, 0, 0, 2, 0, 0, 0, 6, 0, 20, 0, 12, 4, 0, 1, 2, 3, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0]","Tristram Coffin, Not to the Swift"
never,"[96, 0]","Tristram Coffin, Not to the Swift"
poor,"[1, 3, 0, 2, 6, 0, 8, 0, 0, 0, 28, 0]","Tristram Coffin, Not to the Swift"
hurried,"[4, 1, 1, 0, 0, 0, 0, 0, 14]","Tristram Coffin, Not to the Swift"
minute,"[15, 45, 0, 40, 0, 0, 24, 5, 13, 0, 10, 0]","Tristram Coffin, Not to the Swift"
sniper's,[],"Tristram Coffin, Not to the Swift"
coffee,"[0, 1, 1, 0, 0, 10, 1, 0, 0]","Tristram Coffin, Not to the Swift"
laughed,"[0, 10, 0]","Tristram Coffin, Not to the Swift"
monk,"[8, 0, 1, 0, 0]","Tristram Coffin, Not to the Swift"
deceptive,"[0, 1, 0, 0]","Tristram Coffin, Not to the Swift"
Secretary,"[0, 0, 1, 2, 0, 2]","Tristram Coffin, Not to the Swift"
dinner,"[5, 0]","Tristram Coffin, Not to the Swift"
widow,"[1, 0]","Tristram Coffin, Not to the Swift"
writer,"[1, 5]","Tristram Coffin, Not to the Swift"
sentry,"[12, 0, 0, 1, 0, 0, 0, 4]","Tristram Coffin, Not to the Swift"
picture,"[0, 0, 1, 44, 0, 0, 1, 0, 0, 0, 0, 3, 13, 0, 0, 1, 0, 0, 6, 3, 13, 2, 4, 0, 0, 0, 20, 1, 0, 2, 102, 0, 0, 22, 1, 0, 12, 0]","Tristram Coffin, Not to the Swift"
been,"[12, 3, 6, 21, 0, 11, 722, 6, 0, 0, 26, 1]","Tristram Coffin, Not to the Swift"
both,[76],"Tristram Coffin, Not to the Swift"
grenades,[0],"Tristram Coffin, Not to the Swift"
thought,"[0, 14, 10, 0, 0, 12, 0, 4, 1, 0, 0, 0, 0, 2, 0, 15, 0, 12, 65, 67, 0, 1, 17, 31, 31, 5, 37, 0, 0, 15]","Tristram Coffin, Not to the Swift"
disliked,"[1, 0]","Tristram Coffin, Not to the Swift"
Look,"[37, 6, 59, 0, 26, 8, 2, 7, 10, 6, 23, 15, 41, 4, 0, 0, 0, 4, 7, 5, 14, 23, 0, 0, 102, 0, 14, 62, 3]","Tristram Coffin, Not to the Swift"
by,"[40, 7, 39, 497]","Tristram Coffin, Not to the Swift"
sex,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 37]","Tristram Coffin, Not to the Swift"
rug,"[0, 0, 0]","Tristram Coffin, Not to the Swift"
Werther,[],"Tristram Coffin, Not to the Swift"
must,"[0, 115, 0]","Tristram Coffin, Not to the Swift"
good,"[3, 2, 0, 0, 8, 0, 9, 0, 24, 7, 5, 0, 0, 25, 0, 0, 0, 1, 3, 0, 8, 1, 23, 1, 84, 0, 1, 0, 134, 4, 82, 5, 115, 7, 0, 2, 8]","Tristram Coffin, Not to the Swift"
quart,"[0, 0]","Tristram Coffin, Not to the Swift"
mind,"[0, 4, 14, 0, 0, 50, 0, 0, 0, 0, 5, 31, 1, 0, 73, 0]","Tristram Coffin, Not to the Swift"
filled,"[1, 15, 7, 0, 0, 80, 1, 0, 0, 0, 19, 1, 0]","Tristram Coffin, Not to the Swift"
decision,"[1, 11, 7, 1]","Tristram Coffin, Not to the Swift"
spirit,"[37, 6, 6, 0, 23, 59, 0, 0, 98, 14, 0, 1, 0, 0, 0, 0, 20, 2]","Tristram Coffin, Not to the Swift"
tell,"[15, 2, 0, 1, 34, 0, 0, 0, 0, 0, 0, 5, 70, 39, 49, 0, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
and,[],"Tristram Coffin, Not to the Swift"
low-down,"[20, 0, 0, 0, 0, 0, 0, 0, 1, 0]","Tristram Coffin, Not to the Swift"
loneliness,"[0, 1, 0, 0, 0, 1]","Tristram Coffin, Not to the Swift"
rosebuds,[0],"Tristram Coffin, Not to the Swift"
your,[],"Tristram Coffin, Not to the Swift"
streets,[23],"Tristram Coffin, Not to the Swift"
men,"[63, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 8, 173, 0, 6, 0, 51, 0, 0, 11, 0, 11, 49, 96, 7, 0]","Tristram Coffin, Not to the Swift"
walking,"[0, 0, 17, 8]","Tristram Coffin, Not to the Swift"
give,"[51, 113, 11, 3, 0, 0, 0, 0, 1, 0, 0, 2, 0, 32, 12, 38, 0, 3, 6, 4, 19, 17, 0, 19, 13, 6, 3, 0, 10, 50, 6, 1, 1, 1, 7, 0, 1, 13, 0, 36, 0, 6, 492]","Tristram Coffin, Not to the Swift"
nine,"[0, 8, 0, 0, 0, 0, 0, 11, 3, 0, 0]","Tristram Coffin, Not to the Swift"
facts,[74],"Tristram Coffin, Not to the Swift"
accepted,"[0, 0, 10, 0, 9, 0, 6, 80, 6, 2, 11, 11, 0, 0, 492]","Tristram Coffin, Not to the Swift"
cripple,"[0, 0, 0]","Tristram Coffin, Not to the Swift"
Hanging,"[2, 1, 1, 1, 4, 0, 0, 2, 3, 0, 0, 0, 0, 20]","Tristram Coffin, Not to the Swift"
ordinary,"[8, 10, 0]","Tristram Coffin, Not to the Swift"
focusing,"[0, 2, 0, 0, 0, 8, 0, 0, 0, 0, 23, 0, 0, 0, 5, 0, 0, 0]","Tristram Coffin, Not to the Swift"
way,"[15, 0, 0, 31, 8, 9, 6, 27, 8, 0, 3, 2, 123]","Tristram Coffin, Not to the Swift"
wild,"[0, 0, 0, 1, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 9, 3, 5, 0, 0, 0, 0, 0, 0, 2, 0, 7, 0, 0, 0, 1]","Tristram Coffin, Not to the Swift"
These,[],"Tristram Coffin, Not to the Swift"
President,"[8, 0, 3, 0, 0, 4, 0, 14, 0, 0]","Tristram Coffin, Not to the Swift"
ye,[],"Tristram Coffin, Not to the Swift"
glance,"[0, 3, 0, 0, 0]","Tristram Coffin, Not to the Swift"
those,[],"Tristram Coffin, Not to the Swift"
kind,"[39, 57, 2, 18, 10, 0]","Tristram Coffin, Not to the Swift"
She,[],"Tristram Coffin, Not to the Swift"
June,[1],"Tristram Coffin, Not to the Swift"
More,"[0, 0, 271, 7, 0, 0]","Tristram Coffin, Not to the Swift"
coming,"[0, 22, 123, 6, 5, 163, 3, 0, 11, 6, 3, 0, 26, 0, 0, 0, 0, 11, 3, 0, 0, 12, 3, 0, 20, 1, 42, 84, 0]","Tristram Coffin, Not to the Swift"
Alabama,"[0, 0, 0, 3, 1]","Tristram Coffin, Not to the Swift"
write,"[0, 1, 4, 3, 0, 0, 14, 1]","Tristram Coffin, Not to the Swift"
his,[],"Tristram Coffin, Not to the Swift"
historical,"[7, 1, 1]","Tristram Coffin, Not to the Swift"
needed,"[28, 54, 0, 0, 0, 51, 80, 0, 22, 6, 5, 14, 0, 9]","Tristram Coffin, Not to the Swift"
talking,"[14, 14, 14, 0, 1, 2, 0, 0, 0, 26, 0, 0, 0, 0, 4, 0, 0, 0]","Tristram Coffin, Not to the Swift"
What,[],"Tristram Coffin, Not to the Swift"
ladder,"[0, 43, 2]","Tristram Coffin, Not to the Swift"
Oriental,"[2, 0, 0]","Tristram Coffin, Not to the Swift"
attorney,"[3, 5]","Tristram Coffin, Not to the Swift"
damn,"[2, 0, 0, 0, 5, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 0, 1, 3, 0, 0, 0, 1, 0, 0, 0]","Tristram Coffin, Not to the Swift"
sadly,"[0, 2, 0, 0, 2]","Tristram Coffin, Not to the Swift"
When,[],"Tristram Coffin, Not to the Swift"
from,[],"Tristram Coffin, Not to the Swift"
hear,"[0, 102, 0, 0, 4, 0, 0, 5, 22, 3, 15, 0]","Tristram Coffin, Not to the Swift"
elfin,"[0, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
he'd,[],"Tristram Coffin, Not to the Swift"
across,"[36, 1, 0]","Tristram Coffin, Not to the Swift"
best,"[3, 2, 0, 0, 8, 20, 4, 0, 9, 0, 24, 5, 0, 0, 25, 0, 57, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 8, 1, 23, 1, 36, 84, 0, 0, 134, 0, 82, 5, 115, 0, 7, 0, 0, 5, 2, 8, 1]","Tristram Coffin, Not to the Swift"
delicate,"[0, 0, 2, 2, 6, 0, 0]","Tristram Coffin, Not to the Swift"
country,"[32, 28, 11, 0, 0, 32, 0, 49, 0]","Tristram Coffin, Not to the Swift"
Human,"[173, 49, 0, 0]","Tristram Coffin, Not to the Swift"
out,"[0, 0, 2, 309, 0, 4, 0, 0, 40, 0, 0, 0, 0, 1, 0]","Tristram Coffin, Not to the Swift"
visit,"[0, 3, 3, 0, 0, 0, 4, 0, 1, 25, 0, 0, 0, 0, 0, 1, 0, 0, 102, 8, 0, 1, 0]","Tristram Coffin, Not to the Swift"
accuracy,"[12, 4]","Tristram Coffin, Not to the Swift"
wanting,"[2, 8, 54, 2, 51, 5, 0, 6, 16]","Tristram Coffin, Not to the Swift"
prison,"[2, 0]","Tristram Coffin, Not to the Swift"
is,"[12, 3, 6, 21, 0, 11, 722, 6, 0, 0, 26, 1]","Tristram Coffin, Not to the Swift"
others,[],"Tristram Coffin, Not to the Swift"
who,"[0, 0]","Tristram Coffin, Not to the Swift"
clippings,"[0, 0, 1, 0, 0, 0, 1, 0, 1]","Tristram Coffin, Not to the Swift"
today,"[28, 2, 129]","Tristram Coffin, Not to the Swift"
krautheads,"[0, 0, 3, 0, 0]","Tristram Coffin, Not to the Swift"
happy,"[1, 19, 0, 4]","Tristram Coffin, Not to the Swift"
things,"[29, 53, 0, 50]","Tristram Coffin, Not to the Swift"
kid,"[4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 1, 0, 4, 0, 1]","Tristram Coffin, Not to the Swift"
His,[],"Tristram Coffin, Not to the Swift"
How,[],"Tristram Coffin, Not to the Swift"
cooking,"[0, 0, 0, 0, 0, 113, 4, 4, 4, 0, 1, 1, 0, 21]","Tristram Coffin, Not to the Swift"
Treasury,"[0, 0, 0, 0, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
it's,[],"Tristram Coffin, Not to the Swift"
edge,"[0, 0, 1, 3, 1, 7, 1, 0, 2, 6, 3, 0]","Tristram Coffin, Not to the Swift"
camera,"[0, 0, 0, 2]","Tristram Coffin, Not to the Swift"
night,"[31, 1, 0, 0, 51]","Tristram Coffin, Not to the Swift"
sent,"[8, 16, 10, 1, 0, 0, 0, 0, 72, 0, 10, 2, 7, 17, 14, 26, 0, 1, 0, 0]","Tristram Coffin, Not to the Swift"
among,[],"Tristram Coffin, Not to the Swift"
mingled,"[0, 0, 0, 0, 0, 1]","Tristram Coffin, Not to the Swift"
shelves,"[0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 2]","Tristram Coffin, Not to the Swift"
bridge,"[3, 0, 0, 5, 0, 0, 0]","Tristram Coffin, Not to the Swift"
hoping,"[0, 22, 0, 7, 0, 16, 0]","Tristram Coffin, Not to the Swift"
father,"[123, 0, 21, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 1]","Tristram Coffin, Not to the Swift"
piss,"[0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
information,"[0, 16, 4, 0, 0]","Tristram Coffin, Not to the Swift"
politics,"[0, 3, 0, 13, 0]","Tristram Coffin, Not to the Swift"
defenses,"[6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
cars,"[47, 0, 7, 8, 0, 0, 0, 0, 0, 8, 0]","Tristram Coffin, Not to the Swift"
That's,[],"Tristram Coffin, Not to the Swift"
least,"[0, 46]","Tristram Coffin, Not to the Swift"
nest,"[0, 0, 0, 1, 0, 0]","Tristram Coffin, Not to the Swift"
colored,"[0, 0, 2, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 8, 0, 1, 0, 0, 31, 0, 0, 0, 0, 0, 17]","Tristram Coffin, Not to the Swift"
died,"[0, 11, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 3, 0, 0, 0, 13, 0, 1]","Tristram Coffin, Not to the Swift"
wounded,"[16, 0, 0, 1, 1, 2, 2, 3]","Tristram Coffin, Not to the Swift"
curious,"[5, 3, 6, 2, 1, 8, 0, 0]","Tristram Coffin, Not to the Swift"
searching,"[7, 59, 0, 0, 0, 1, 12, 0, 0, 7]","Tristram Coffin, Not to the Swift"
There'd,[],"Tristram Coffin, Not to the Swift"
telling,"[15, 2, 2, 2, 4, 1, 0, 0, 0, 9, 34, 2, 0, 0, 0, 8, 0, 1, 0, 5, 0, 70, 0, 39, 49, 0, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
feet,"[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1]","Tristram Coffin, Not to the Swift"
years,"[0, 0, 0, 36, 61, 0, 33, 0, 12, 0, 133]","Tristram Coffin, Not to the Swift"
Al's,[],"Tristram Coffin, Not to the Swift"
defy,"[0, 3, 2, 17, 1, 5, 0]","Tristram Coffin, Not to the Swift"
distrusted,"[3, 0, 0]","Tristram Coffin, Not to the Swift"
who's,[],"Tristram Coffin, Not to the Swift"
looking,"[0, 59, 0, 26, 7, 10, 0, 15, 41, 4, 0, 0, 0, 4, 7, 5, 23, 0, 102, 62, 3]","Tristram Coffin, Not to the Swift"
our,[],"Tristram Coffin, Not to the Swift"
drawing,"[0, 0, 123, 0, 113, 0, 1, 0, 0, 0, 2, 3, 7, 4, 0, 5, 43, 12, 0, 0, 2, 0, 2, 0, 24, 0, 0, 0, 3, 0, 2, 0, 6, 0, 4, 4, 0, 0, 0, 0, 1, 9, 0, 0, 14, 5, 0, 1]","Tristram Coffin, Not to the Swift"
dug,"[0, 0, 5, 24, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 2, 0, 0, 1, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
if,[],"Tristram Coffin, Not to the Swift"
friends,"[1, 1, 1, 1, 0, 0, 0, 8, 0, 1]","Tristram Coffin, Not to the Swift"
hideaway,"[0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
Westminster,"[0, 17]","Tristram Coffin, Not to the Swift"
hand,"[50, 51, 0, 20, 1, 11, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0]","Tristram Coffin, Not to the Swift"
only,"[211, 13, 4, 11, 25, 0, 1, 3, 115, 3, 17, 0, 3, 0, 409]","Tristram Coffin, Not to the Swift"
meant,"[2, 1, 2, 0, 0, 0, 37, 0, 65]","Tristram Coffin, Not to the Swift"
ambitious,"[0, 1]","Tristram Coffin, Not to the Swift"
Trig's,[],"Tristram Coffin, Not to the Swift"
an,"[0, 0]","Tristram Coffin, Not to the Swift"
around,"[237, 0, 3, 0, 85, 0, 0, 6, 2, 182]","Tristram Coffin, Not to the Swift"
shooting,"[0, 1, 2, 8, 0, 0, 2, 5, 0, 21, 3, 0, 0, 0, 2, 0, 0, 3, 0, 3, 2, 0, 0, 1, 80, 15, 0, 0, 1, 5, 0, 5]","Tristram Coffin, Not to the Swift"
Heart,"[1, 2, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2, 15, 0, 0, 11, 3, 20, 1, 0, 2, 0, 0, 14, 23, 3, 1, 0, 0, 0, 5]","Tristram Coffin, Not to the Swift"
badly,"[0, 4, 19, 0, 2, 0, 0, 2, 5, 0]","Tristram Coffin, Not to the Swift"
embrace,"[0, 0, 5, 1, 8, 0, 0, 0, 1, 0, 0, 2]","Tristram Coffin, Not to the Swift"
have,"[123, 51, 113, 3, 4, 4, 0, 0, 1, 0, 1, 0, 2, 51, 17, 7, 80, 6, 0, 0, 6, 111, 6, 18, 0, 2, 49, 0, 492]","Tristram Coffin, Not to the Swift"
five,"[0, 0, 0, 35, 1, 0, 0, 0, 0, 0, 7, 0, 18, 0, 0]","Tristram Coffin, Not to the Swift"
joys,"[0, 17, 0, 0, 5, 0, 6]","Tristram Coffin, Not to the Swift"
Boxell,[],"Tristram Coffin, Not to the Swift"
drivers,"[7, 0, 0]","Tristram Coffin, Not to the Swift"
patrons,"[0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
electric,"[4, 0, 1, 3, 0, 0, 0]","Tristram Coffin, Not to the Swift"
could,[],"Tristram Coffin, Not to the Swift"
stared,"[2, 0, 1, 3]","Tristram Coffin, Not to the Swift"
cut,"[0, 2, 0, 0, 16, 0, 0, 0, 0, 0, 4, 0, 1, 5, 1, 20, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 6, 0, 0, 1, 2, 0, 0, 0, 4, 1, 1, 0, 1, 0, 0, 0, 3, 2, 4, 1, 0, 0, 0, 0, 1]","Tristram Coffin, Not to the Swift"
sorting,"[0, 0, 3, 0, 18, 0, 5, 0, 1, 0, 0, 12, 2]","Tristram Coffin, Not to the Swift"
well-bound,[0],"Tristram Coffin, Not to the Swift"
citations,"[9, 0, 3, 0, 2, 0, 0, 2, 0, 5]","Tristram Coffin, Not to the Swift"
Poverty,"[0, 6, 0]","Tristram Coffin, Not to the Swift"
be,"[12, 0, 3, 6, 21, 0, 11, 0, 722, 6, 0, 0, 0, 26, 4, 1]","Tristram Coffin, Not to the Swift"
dollars,"[0, 1, 0, 0, 9, 2, 0]","Tristram Coffin, Not to the Swift"
but,"[211, 25, 11, 115, 409]","Tristram Coffin, Not to the Swift"
can't,[],"Tristram Coffin, Not to the Swift"
something,[],"Tristram Coffin, Not to the Swift"
deliciously,"[0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
scent,"[6, 0, 0, 0, 0, 0, 12, 0, 0, 9, 0, 1]","Tristram Coffin, Not to the Swift"
hanging,"[2, 1, 1, 1, 4, 0, 0, 2, 3, 0, 0, 0, 0, 20]","Tristram Coffin, Not to the Swift"
spent,"[12, 9, 0, 0, 0, 4, 12, 0, 5, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
disarm,"[0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
Walsh,[],"Tristram Coffin, Not to the Swift"
outpost,"[0, 0, 0]","Tristram Coffin, Not to the Swift"
library,"[0, 0, 3, 0]","Tristram Coffin, Not to the Swift"
oil,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6, 0]","Tristram Coffin, Not to the Swift"
howls,"[0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
teach,"[0, 0, 0, 4, 0, 0, 4, 0]","Tristram Coffin, Not to the Swift"
trial,"[0, 43, 18, 0, 0, 0, 10]","Tristram Coffin, Not to the Swift"
