w,vector_uso
depend,"[5, 59, 0, 7, 0, 4]", The Dallas Morning News
justice,"[0, 9, 0, 0, 1, 9, 1, 0]", The Dallas Morning News
extremely,"[1, 1, 4, 3, 12]", The Dallas Morning News
property,"[0, 9, 1, 72, 10, 2, 1]", The Dallas Morning News
Roberts,"[0, 6, 0, 0, 0, 0, 0, 1, 0]", The Dallas Morning News
legislation,"[0, 0, 0, 1]", The Dallas Morning News
validated,"[0, 0, 0, 0, 0]", The Dallas Morning News
causes,"[0, 0, 18, 5, 7, 123, 0, 16, 1, 492, 10, 163, 0, 0, 0, 30, 11, 35, 11, 113]", The Dallas Morning News
sending,"[0, 2, 8, 10, 0, 3, 1, 0, 0, 0, 1, 16, 14, 72, 0, 26, 0, 7, 0, 17]", The Dallas Morning News
rural,[5], The Dallas Morning News
Springs,"[3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 4, 4, 0, 19, 0, 39, 0, 0, 7]", The Dallas Morning News
Bill,"[0, 0, 0, 0, 8, 1, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 13, 0, 0, 0, 4, 9, 0, 0, 8]", The Dallas Morning News
debate,"[4, 10, 0, 0, 0, 3, 0, 4, 0, 12, 7, 0]", The Dallas Morning News
150,"[0, 0, 0]", The Dallas Morning News
argued,"[3, 7, 0, 4, 30, 12]", The Dallas Morning News
4,"[0, 24, 0, 0, 20, 0, 0, 0, 0, 0, 0, 1, 0]", The Dallas Morning News
senior,"[0, 3, 1, 0, 2, 10]", The Dallas Morning News
bill's,[], The Dallas Morning News
served,"[0, 1, 163, 1, 4, 19, 6, 0, 0, 0, 0, 12, 1, 25, 0, 0, 9, 41]", The Dallas Morning News
drafted,"[0, 0, 2, 1, 2, 0]", The Dallas Morning News
authorize,"[0, 0, 0, 12, 26]", The Dallas Morning News
rejected,"[0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8, 0, 3, 1, 0, 4, 2, 0]", The Dallas Morning News
Hays,"[0, 0, 0, 1, 0]", The Dallas Morning News
The,[], The Dallas Morning News
Dallas,[22], The Dallas Morning News
subsistence,[0], The Dallas Morning News
term,"[17, 0, 8, 0, 0]", The Dallas Morning News
unanimously,"[0, 0, 1]", The Dallas Morning News
up,"[3, 0, 0, 0, 4, 307]", The Dallas Morning News
addition,"[0, 6, 0, 13, 0, 12, 0, 5]", The Dallas Morning News
Reps.,[], The Dallas Morning News
educational,[4], The Dallas Morning News
absorbed,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 5, 0, 9, 0, 1, 0, 2, 0, 0, 4, 0, 0, 0, 0, 0]", The Dallas Morning News
prefer,"[3, 0, 7, 4, 0]", The Dallas Morning News
better,"[0, 0, 2, 13, 3, 82, 0, 0, 7, 9, 1, 0, 0, 8, 0, 0, 84, 0, 8, 115, 5, 24, 0, 0, 2, 0, 0, 23, 1, 20, 0, 0, 36, 0, 8, 0, 3, 57, 5, 8, 5, 25, 0, 1, 1, 4, 134, 0]", The Dallas Morning News
amendment,[1], The Dallas Morning News
mostly,"[5, 0, 6, 12, 0, 0]", The Dallas Morning News
Texas,"[0, 0, 7]", The Dallas Morning News
attend,"[0, 102, 1, 0, 0, 59, 4, 0, 0, 9, 0, 0, 3]", The Dallas Morning News
local,"[0, 0, 0, 20, 0]", The Dallas Morning News
proposal,"[0, 3, 5, 0, 0]", The Dallas Morning News
obtain,"[1, 17, 55, 5, 7, 2, 123]", The Dallas Morning News
10,"[1, 18, 20, 0, 3, 0]", The Dallas Morning News
lawyer,"[3, 5]", The Dallas Morning News
unity,"[0, 29, 24, 5, 2, 321, 1, 1, 786]", The Dallas Morning News
state,"[70, 0, 21, 7, 0, 5, 11, 0, 0, 0, 0, 0, 0, 32, 0, 39, 28, 0, 49, 0]", The Dallas Morning News
Congress,"[9, 0, 0, 0, 0, 0, 0, 0, 5, 8, 1, 0, 0, 0, 0]", The Dallas Morning News
When,[], The Dallas Morning News
sp.,[], The Dallas Morning News
Principals,"[3, 0, 0, 0, 73, 1, 2, 20, 7]", The Dallas Morning News
rejection,[3], The Dallas Morning News
sites,"[0, 8, 0, 10, 0, 0, 2, 2, 1, 0, 12, 72, 0, 43, 9, 0, 0]", The Dallas Morning News
previous,"[79, 10, 1, 30, 11]", The Dallas Morning News
meantime,"[1, 0, 1, 0, 2]", The Dallas Morning News
accept,"[0, 6, 80, 0, 0, 2, 0, 9, 10, 6, 0, 492]", The Dallas Morning News
B.,[], The Dallas Morning News
School,"[7, 0, 1, 0, 0, 0, 69, 0, 1, 0, 0]", The Dallas Morning News
contention,"[0, 0, 0, 0, 1, 1, 4, 2, 7, 3]", The Dallas Morning News
Brady,"[0, 0, 0, 0, 0]", The Dallas Morning News
complained,"[7, 0, 0, 0, 2, 0]", The Dallas Morning News
third,"[0, 0, 0, 16, 0, 0, 1, 2]", The Dallas Morning News
seemed,"[3, 59, 26]", The Dallas Morning News
dependency,"[0, 0, 0, 0, 0, 0]", The Dallas Morning News
ponies,"[0, 0, 0, 0, 0]", The Dallas Morning News
any,"[14, 0, 168]", The Dallas Morning News
penalty,"[5, 2, 0, 0]", The Dallas Morning News
career,"[8, 0, 1, 2]", The Dallas Morning News
advocacy,"[0, 0]", The Dallas Morning News
most,"[237, 18, 23, 66, 0, 104, 3, 0, 0]", The Dallas Morning News
Bankers,[3], The Dallas Morning News
regents,"[0, 0]", The Dallas Morning News
Doctor,"[13, 7, 6, 1, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 1, 0]", The Dallas Morning News
selected,"[80, 0, 3, 4, 5]", The Dallas Morning News
boy's,[], The Dallas Morning News
series,"[0, 4, 0]", The Dallas Morning News
several,"[16, 41, 4]", The Dallas Morning News
customers,"[1, 0]", The Dallas Morning News
Austin,"[0, 1]", The Dallas Morning News
work,"[0, 0, 1, 23, 0, 13, 18, 0, 127, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 1, 0, 0, 22, 90, 0, 0, 3, 12, 12, 37, 2, 43, 6, 39, 6, 24, 113, 0, 0, 3, 9]", The Dallas Morning News
U.S.,"[14, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0]", The Dallas Morning News
amended,"[0, 1, 0, 57, 8, 0, 4, 0, 0, 3]", The Dallas Morning News
All,"[28, 2, 2, 24, 6, 352, 13]", The Dallas Morning News
breakups,"[1, 0, 0, 1]", The Dallas Morning News
taking,"[6, 2, 0, 6, 0, 5, 21, 1, 0, 1, 0, 0, 7, 0, 3, 0, 18, 1, 1, 1, 0, 5, 0, 4, 0, 9, 0, 2, 18, 0, 4, 1, 54, 7, 20, 6, 123, 22, 0, 80, 10, 3, 5, 0, 17, 5, 5, 9, 3, 16, 20, 10, 492, 2, 0, 5, 14, 0, 7, 4, 0, 24, 11, 0, 113, 0, 4, 3, 1, 1]", The Dallas Morning News
3,"[0, 0, 0, 0, 0, 0, 0, 56, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0]", The Dallas Morning News
Jr.,"[0, 5]", The Dallas Morning News
range,"[1, 0, 0, 1, 34, 2, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 1, 3, 0, 13, 3, 21, 0, 0, 2, 0, 4, 1, 0, 72, 0, 43, 0, 0, 0, 0, 12, 0, 4, 6, 11, 7, 3]", The Dallas Morning News
treasurer,"[3, 0]", The Dallas Morning News
Dewey,"[0, 0, 0, 0, 0, 0]", The Dallas Morning News
Joe,[], The Dallas Morning News
final,"[2, 21, 0, 0, 2, 83, 0]", The Dallas Morning News
saving,"[2, 3, 0, 14, 2, 0, 1, 35, 1, 0, 0, 0, 0, 0, 2, 1, 4, 2, 5, 0, 0, 0, 1, 0, 0, 0, 0, 1]", The Dallas Morning News
first,"[0, 0, 0, 20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 169, 20, 0, 1, 19, 4, 0, 0, 0]", The Dallas Morning News
solve,"[127, 0, 0, 1, 1, 2, 0, 26]", The Dallas Morning News
donations,"[5, 0]", The Dallas Morning News
violate,"[1, 0, 0, 2, 0, 0, 0, 13, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]", The Dallas Morning News
Sulphur,"[6, 0, 0, 0]", The Dallas Morning News
kind,"[57, 39, 0, 2, 18, 10]", The Dallas Morning News
65,"[1, 0, 0]", The Dallas Morning News
monthly,[2], The Dallas Morning News
lieutenant,"[0, 0, 2]", The Dallas Morning News
earned,"[1, 0, 8, 0, 0, 113, 0, 0, 0, 26, 5]", The Dallas Morning News
house,"[0, 54, 74, 0, 0, 0, 0, 52, 13, 3, 0, 2, 0, 0, 11, 0]", The Dallas Morning News
make,"[0, 0, 0, 0, 4, 8, 0, 0, 31, 0, 3, 0, 0, 0, 18, 26, 0, 127, 0, 0, 1, 1, 0, 0, 9, 0, 9, 0, 0, 123, 2, 80, 0, 0, 51, 17, 6, 1, 0, 0, 0, 0, 492, 0, 163, 0, 5, 1, 0, 0, 4, 0, 39, 21, 1, 0, 0, 0, 0, 0, 113, 11, 1, 21, 0, 16, 0, 0, 9, 0]", The Dallas Morning News
are,"[3, 11, 0, 1, 722, 0, 12, 0, 21, 479, 0, 26, 6, 6]", The Dallas Morning News
estimate,"[0, 1, 9, 1, 0, 4, 31, 0, 0, 12, 22, 0, 0, 3]", The Dallas Morning News
enabling,"[3, 1]", The Dallas Morning News
Saba,[0], The Dallas Morning News
citizens,[3], The Dallas Morning News
Clark,"[0, 1, 0, 0, 0, 0, 0, 0]", The Dallas Morning News
Fort,"[0, 1, 0, 1, 0]", The Dallas Morning News
under,"[71, 10, 0]", The Dallas Morning News
anticipated,"[0, 25, 9, 0, 1, 0, 1, 0, 4, 1, 1, 0, 0, 15, 0, 0, 0, 2]", The Dallas Morning News
getting,"[49, 6, 0, 6, 12, 55, 0, 0, 7, 18, 0, 18, 0, 0, 0, 51, 4, 18, 0, 0, 1, 0, 0, 12, 84, 3, 9, 0, 0, 0, 0, 0, 123, 80, 33, 3, 23, 0, 90, 21, 0, 1, 0, 0, 0, 0, 3, 3, 0, 0, 2, 492, 19, 8, 0, 0, 0, 0, 1, 0, 0, 11, 1, 5, 113, 2, 19, 16, 1, 0, 0, 2]", The Dallas Morning News
small-town,[], The Dallas Morning News
chemistry,"[0, 0, 3, 0]", The Dallas Morning News
Kan.,[], The Dallas Morning News
close,"[0, 3, 0, 27, 83, 0, 1, 0, 0, 3, 0, 7, 2, 0, 0, 0, 51, 0, 0, 0, 23, 0, 5, 0, 4, 0, 7, 1, 0, 0, 0, 0, 0, 3, 2, 5, 0]", The Dallas Morning News
Coast,"[0, 0, 0, 1, 6, 0]", The Dallas Morning News
because,[], The Dallas Morning News
racial,[0], The Dallas Morning News
Antonio,[], The Dallas Morning News
requirement,"[0, 3, 0, 13, 18, 4, 14]", The Dallas Morning News
projects,"[0, 6, 4, 0, 0, 1, 24, 0, 0, 0, 7, 1, 0, 13, 0, 15, 0, 102, 6, 22, 20, 0, 2, 0, 18, 4]", The Dallas Morning News
We,[], The Dallas Morning News
bankers,[3], The Dallas Morning News
out,"[0, 0, 4, 1, 0, 0, 2, 0, 0, 0, 0, 0, 309, 40, 0]", The Dallas Morning News
received,"[49, 0, 4, 10, 19, 13, 55, 5, 7, 0, 3, 1, 2, 492, 123]", The Dallas Morning News
fire,"[0, 0, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 9, 29, 0, 2, 1, 3, 0, 0, 0, 0, 1, 0, 235, 1, 1, 1, 0, 0, 1, 7, 2, 0, 0, 0, 1]", The Dallas Morning News
attack,"[0, 0, 7, 1, 0, 29, 9, 0, 2, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0]", The Dallas Morning News
Agency,"[0, 1, 2, 27, 123, 16, 0, 1, 0, 5]", The Dallas Morning News
Massachusetts,"[0, 0, 0, 0, 1, 0]", The Dallas Morning News
M.,[], The Dallas Morning News
contractual,[0], The Dallas Morning News
may,"[0, 2, 0, 167, 0, 0]", The Dallas Morning News
annual,"[6, 1, 0, 0]", The Dallas Morning News
normal,"[8, 8, 24, 3, 2]", The Dallas Morning News
taunted,"[2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9]", The Dallas Morning News
He,"[0, 1039, 486, 2]", The Dallas Morning News
illegitimacy,"[0, 0, 0]", The Dallas Morning News
quickly,"[9, 2, 0, 0, 6, 11, 0, 0]", The Dallas Morning News
A,"[0, 0, 0, 0, 0, 0, 0, 2793, 0, 0, 147, 0, 0]", The Dallas Morning News
authority,"[0, 0, 2, 0, 0, 4, 1, 0, 1, 3, 2, 16, 1, 0, 1, 0, 0]", The Dallas Morning News
costly,"[0, 8, 0, 0, 0, 0]", The Dallas Morning News
learning,"[0, 0, 12, 21, 3, 0, 0, 3, 1, 4, 0, 0, 0, 4, 0, 80, 102, 1, 0, 1, 3, 0, 1, 5, 15, 6, 0, 24, 0, 0, 0]", The Dallas Morning News
districts,"[0, 5, 2, 0, 2]", The Dallas Morning News
subcommittee,[0], The Dallas Morning News
the,[], The Dallas Morning News
tell,"[2, 0, 70, 0, 34, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 15, 39, 49, 0, 0]", The Dallas Morning News
correctness,"[0, 1]", The Dallas Morning News
Army,"[3, 0, 0, 7, 0, 0, 0, 0]", The Dallas Morning News
revision,"[0, 0, 2, 0, 0, 0]", The Dallas Morning News
banks,"[0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 1, 0, 0, 0, 1]", The Dallas Morning News
study,"[34, 21, 0, 5, 0, 2, 2, 0, 127, 0, 4, 8, 0, 80, 10, 0, 25, 2, 0, 0, 7, 0, 0, 5, 24, 0]", The Dallas Morning News
faces,"[0, 41, 0, 1, 0, 0, 0, 36, 14, 0, 61, 0, 8, 0, 59, 5, 35, 62, 3, 0]", The Dallas Morning News
like,"[5, 15, 17, 1, 2, 0, 0, 21, 88, 0, 176]", The Dallas Morning News
betting,"[23, 5, 0, 59, 7, 0, 0, 0, 0, 0, 4, 0]", The Dallas Morning News
San,[], The Dallas Morning News
been,"[3, 11, 0, 1, 722, 0, 12, 21, 0, 26, 6, 6]", The Dallas Morning News
will,"[218, 0, 32, 0, 0]", The Dallas Morning News
which,[], The Dallas Morning News
largest,"[30, 0, 0, 0, 18, 61, 53, 0, 0, 0, 0, 4, 0, 0, 0]", The Dallas Morning News
limited,"[0, 0, 24, 1, 0, 1, 1, 0, 10, 1, 5, 0, 2, 7, 0, 0, 46, 7]", The Dallas Morning News
five,"[0, 18, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 1, 7, 0]", The Dallas Morning News
decrease,"[0, 0, 0, 0, 8, 2, 0, 20, 0, 1, 0]", The Dallas Morning News
present,"[2, 3, 0, 36, 0, 2, 6, 5, 0, 0, 11, 51, 0, 44, 0, 2, 0, 6, 62, 3, 6, 0]", The Dallas Morning News
pockets,"[2, 7, 1, 0, 0, 0, 0, 0]", The Dallas Morning News
fee,"[0, 0, 1]", The Dallas Morning News
This,[], The Dallas Morning News
made,"[0, 0, 0, 0, 4, 8, 0, 0, 31, 0, 3, 0, 0, 0, 18, 26, 117, 0, 127, 0, 0, 1, 1, 0, 0, 9, 0, 9, 0, 0, 123, 80, 0, 51, 17, 6, 1, 0, 0, 0, 492, 0, 163, 0, 5, 1, 0, 0, 4, 0, 39, 21, 1, 0, 0, 0, 0, 0, 113, 11, 1, 21, 0, 16, 0, 0, 9, 0]", The Dallas Morning News
League,"[0, 2]", The Dallas Morning News
Rep.,[], The Dallas Morning News
Sam,"[0, 0]", The Dallas Morning News
We're,[], The Dallas Morning News
so-called,"[1, 10, 3]", The Dallas Morning News
Price,"[0, 0, 0, 17, 27, 21, 1, 3, 0]", The Dallas Morning News
circulation,[0], The Dallas Morning News
after,"[33, 0, 0, 89, 0, 3]", The Dallas Morning News
its,"[0, 0]", The Dallas Morning News
needs,"[0, 6, 0, 0, 0, 51, 16, 54, 8, 6, 22, 80, 0, 5, 6, 14, 0, 0, 1, 0]", The Dallas Morning News
right,"[0, 0, 0, 0, 2, 0, 10, 0, 1, 0, 3, 0, 0, 4, 84, 0, 0, 3, 0, 4, 0, 3, 9, 0, 0, 0, 8, 134]", The Dallas Morning News
math,"[1, 2, 0]", The Dallas Morning News
preserving,"[4, 13, 0, 0, 0, 1, 0, 35, 5, 1]", The Dallas Morning News
folks,"[0, 0, 0, 52, 4, 0, 0, 0, 0, 4, 0, 0]", The Dallas Morning News
scholastics,"[0, 0, 2, 0]", The Dallas Morning News
chief,"[0, 1, 1, 3, 0, 13, 73, 9, 0, 12, 0, 15, 0, 7]", The Dallas Morning News
fare,"[0, 84, 0, 0, 0, 163, 3]", The Dallas Morning News
credit,"[0, 0, 0, 0, 0, 4, 0, 0, 3, 0, 5, 9, 2]", The Dallas Morning News
still,"[1, 3, 0, 6, 0, 2, 0, 0, 0, 115, 47, 0, 4, 6, 3, 0, 35, 0, 0, 0, 2, 103, 0, 0, 0, 0, 0, 1, 12, 0, 0, 6, 2, 9, 0, 0, 0, 11]", The Dallas Morning News
possible,"[41, 6]", The Dallas Morning News
report,"[0, 6, 8, 0, 17, 6, 24, 13, 7, 31, 0, 8, 0, 3]", The Dallas Morning News
Rhode,[], The Dallas Morning News
get,"[49, 6, 0, 6, 12, 55, 0, 0, 7, 0, 18, 0, 0, 0, 51, 4, 18, 0, 0, 1, 0, 0, 12, 84, 3, 9, 0, 0, 0, 0, 0, 123, 80, 33, 3, 23, 0, 90, 21, 0, 1, 0, 0, 0, 0, 3, 3, 0, 0, 2, 492, 19, 8, 0, 0, 0, 0, 1, 0, 0, 11, 5, 113, 2, 19, 16, 1, 0, 0, 2]", The Dallas Morning News
more,"[271, 7, 0, 0, 0, 0]", The Dallas Morning News
at,"[580, 0, 0, 35]", The Dallas Morning News
went,"[0, 0, 0, 0, 0, 0, 13, 0, 0, 83, 1, 26, 0, 3, 0, 127, 0, 0, 1, 0, 8, 0, 0, 0, 0, 0, 123, 33, 0, 0, 90, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 12, 11, 20, 6, 19, 43, 6, 1, 0, 6, 0, 25, 0, 19, 17, 5]", The Dallas Morning News
undermine,"[0, 2, 0, 0, 0, 1, 1]", The Dallas Morning News
Calls,"[6, 0, 0, 3, 0, 0, 12, 2, 31, 0, 9, 1, 4, 0, 0, 0, 0, 1, 7, 0, 8, 10, 4, 0, 0, 0, 0, 0, 0, 25, 11, 0, 5, 0, 0, 0, 2]", The Dallas Morning News
planning,"[18, 4, 8, 0, 2, 0, 6, 15]", The Dallas Morning News
governor,"[0, 2]", The Dallas Morning News
republic,"[0, 0, 0]", The Dallas Morning News
enforced,"[0, 7, 0, 2, 0, 0]", The Dallas Morning News
given,"[13, 13, 3, 2, 36, 4, 38, 0, 3, 0, 1, 0, 1, 1, 0, 0, 3, 10, 1, 7, 1, 51, 6, 0, 2, 17, 6, 0, 2, 0, 41, 12, 1, 0, 492, 0, 0, 0, 0, 19, 32, 0, 6, 6, 113, 50, 11, 2, 0]", The Dallas Morning News
sent,"[0, 2, 8, 10, 0, 1, 0, 0, 0, 1, 10, 16, 14, 72, 0, 26, 0, 7, 0, 17]", The Dallas Morning News
acquire,"[0, 80, 16, 12, 12, 0, 0, 4, 9, 3, 16, 0, 5, 123]", The Dallas Morning News
captain,"[0, 0, 1, 0, 0, 0, 0, 9, 0, 0, 10]", The Dallas Morning News
relieve,"[0, 4, 3, 22, 0, 5, 0, 0, 1, 0, 0, 0, 1, 0, 103, 0, 3, 0]", The Dallas Morning News
places,"[1, 0, 1, 0, 34, 10, 7, 43, 0, 10, 19, 0, 17, 1, 16, 4, 1, 3, 21, 12, 0, 0, 51, 3, 2, 0, 0, 72, 14, 43, 16, 54, 0, 4, 37, 7, 12, 0, 29, 2, 6, 0, 46]", The Dallas Morning News
parents,"[7, 3, 0, 1, 0]", The Dallas Morning News
team,"[5, 0, 12]", The Dallas Morning News
about,"[237, 6, 2, 85, 0, 18, 0, 23, 66, 0, 104, 0, 3, 182, 0, 0, 0]", The Dallas Morning News
teaches,"[0, 0, 4, 0, 0, 4, 0, 0]", The Dallas Morning News
providing,"[1, 0, 0, 16, 0, 32, 0, 1, 0, 3, 11, 12]", The Dallas Morning News
pay,"[0, 19, 51, 3, 5, 0, 0, 6, 0, 0, 6, 5, 0, 1]", The Dallas Morning News
be,"[6, 0, 3, 11, 0, 1, 722, 0, 12, 21, 0, 0, 0, 6, 4, 26]", The Dallas Morning News
James,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 10, 0, 0, 0]", The Dallas Morning News
almost,"[237, 18, 23, 66, 0, 104, 3, 0]", The Dallas Morning News
unconstitutional,[0], The Dallas Morning News
informed,"[1, 11]", The Dallas Morning News
Scott,"[0, 0, 0, 0, 0, 1, 0, 0]", The Dallas Morning News
year's,[], The Dallas Morning News
Red,"[0, 0, 0, 0, 7, 0, 1, 0, 5, 0, 4, 10, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 0]", The Dallas Morning News
representing,"[3, 23, 2, 2, 36, 0, 0, 6, 2, 0, 1, 1, 11, 22, 1, 0, 0, 722, 1]", The Dallas Morning News
produce,"[4, 12, 0, 7, 48, 0, 0, 0, 0, 12, 113, 0, 3, 16, 0, 0, 123]", The Dallas Morning News
