w,vector_uso
plunged,"[0, 0, 1, 0, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 5]",Seize a Nettle
caught,"[0, 0, 12, 5, 17, 0, 0, 0, 0, 123, 0, 1, 0, 2, 2, 0, 0, 0, 4, 102, 3, 0, 0, 0, 0, 2, 0]",Seize a Nettle
beginning,"[0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 20, 169, 19, 4, 4, 0, 8, 0, 1, 0, 1]",Seize a Nettle
at,"[0, 0, 580, 35]",Seize a Nettle
laughed,"[0, 10, 0]",Seize a Nettle
In,"[3, 0, 0, 2, 1, 152, 2255, 0, 0, 0]",Seize a Nettle
skin,"[7, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0]",Seize a Nettle
strength,"[0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 7, 1, 0]",Seize a Nettle
happier,"[19, 0, 4, 1]",Seize a Nettle
be,"[6, 21, 6, 0, 722, 0, 11, 0, 4, 3, 26, 1, 12, 0, 0, 0]",Seize a Nettle
food,"[0, 0, 13, 1, 0]",Seize a Nettle
don't,[],Seize a Nettle
him,[],Seize a Nettle
West,"[0, 0, 12, 2, 0, 24, 0, 0, 0, 0, 0, 2]",Seize a Nettle
Evans,"[0, 0, 0, 0]",Seize a Nettle
which,[],Seize a Nettle
endless,"[1, 7, 0, 1, 0]",Seize a Nettle
Mr.,"[0, 70, 4]",Seize a Nettle
crisp,"[0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 7]",Seize a Nettle
because,[],Seize a Nettle
chores,"[1, 7, 39]",Seize a Nettle
frames,"[1, 0, 3, 6, 2, 0, 0, 1, 0, 0, 13, 5, 1, 0, 0, 0, 9, 4, 0, 0, 1, 22, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 51, 0]",Seize a Nettle
beautiful,[16],Seize a Nettle
resembling,[0],Seize a Nettle
paid,"[0, 8, 0, 6, 0, 0, 6, 19, 0, 3, 51, 0, 2, 0]",Seize a Nettle
stored,"[0, 8, 0, 0, 0, 0, 0]",Seize a Nettle
sort,"[0, 18, 0, 5, 39, 10, 2, 1, 0, 0, 12, 0, 57]",Seize a Nettle
hand,"[0, 0, 0, 50, 0, 0, 20, 0, 12, 0, 1, 51, 0, 1, 11, 0]",Seize a Nettle
greedy,"[0, 2, 0, 0, 0, 1, 0, 0, 0]",Seize a Nettle
soles,"[0, 0, 1, 4, 0, 0, 0, 0, 228]",Seize a Nettle
circumstance,"[17, 2, 2, 5, 2]",Seize a Nettle
centralization,"[0, 0]",Seize a Nettle
but,"[409, 25, 115, 211, 11]",Seize a Nettle
stove,"[0, 0, 2, 0, 0, 21, 0]",Seize a Nettle
everything,[],Seize a Nettle
amounts,"[84, 5, 22, 0, 42, 0, 4, 12, 8, 0]",Seize a Nettle
again,"[0, 0, 0, 74]",Seize a Nettle
ashamed,[3],Seize a Nettle
salary,"[0, 19, 5, 5, 1]",Seize a Nettle
participating,"[0, 0, 2, 3, 12]",Seize a Nettle
evil,"[0, 0, 0, 0, 0, 1, 0, 24, 5]",Seize a Nettle
trusted,"[42, 1, 22, 16, 0, 7, 1, 1, 0, 0, 2, 7, 31]",Seize a Nettle
consumed,"[0, 0, 0, 0, 0, 492, 0, 146, 0, 80, 2, 0, 0, 1, 8, 0, 0, 0]",Seize a Nettle
toward,[],Seize a Nettle
might,"[81, 58, 0]",Seize a Nettle
relief,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 8, 0, 0, 0, 0, 0, 0, 16, 0, 4, 0, 0, 0]",Seize a Nettle
regions,"[9, 7, 47, 2, 32]",Seize a Nettle
this,[],Seize a Nettle
stop,"[0, 0, 0, 15, 3, 3, 0, 0, 4, 0, 2, 14, 0, 37, 0, 1, 0, 0, 0, 1, 0, 18, 0, 51, 0, 4, 0, 0, 0, 12, 1, 0, 16, 0, 0, 4, 1, 0, 0, 0, 0, 0, 13, 6, 0, 0]",Seize a Nettle
city,"[0, 44, 0]",Seize a Nettle
appeased,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 16, 0]",Seize a Nettle
started,"[0, 0, 4, 0, 47, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 19, 0, 0, 0, 8, 0, 0, 90, 0, 0, 0]",Seize a Nettle
together,"[30, 0, 0]",Seize a Nettle
brains,"[1, 0, 50, 0, 0, 14, 0, 0, 0, 2, 0, 0, 0, 73, 1]",Seize a Nettle
teeth,"[1, 10, 0]",Seize a Nettle
mining,"[0, 0, 0, 9]",Seize a Nettle
west,"[0, 0, 12, 2, 0, 24, 0, 0, 0, 0, 0, 2]",Seize a Nettle
waste,"[0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 6, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]",Seize a Nettle
property,"[0, 1, 2, 1, 9, 10, 72]",Seize a Nettle
it's,[],Seize a Nettle
complexion,"[0, 0, 0]",Seize a Nettle
.,[],Seize a Nettle
been,"[6, 21, 6, 0, 722, 0, 11, 3, 26, 1, 12, 0]",Seize a Nettle
neck,"[0, 0, 18, 0]",Seize a Nettle
off,"[2, 102, 0, 54, 1, 1, 0, 21, 0, 9, 7, 0, 40]",Seize a Nettle
porches,[6],Seize a Nettle
sunshine,"[0, 0, 1, 1, 12, 1, 0, 0]",Seize a Nettle
arms,"[2, 0, 0, 3, 0, 5, 19, 0, 0, 2, 0, 0, 1, 0, 0, 0, 18, 0]",Seize a Nettle
never,"[96, 0]",Seize a Nettle
careful,"[0, 6, 1, 4, 0]",Seize a Nettle
dropping,"[2, 0, 0, 0, 4, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 6, 0, 0, 20, 0, 0, 3, 4, 1, 0, 0, 0, 4, 1, 0, 1, 0, 9, 4, 0, 0, 4, 0, 0, 1, 0]",Seize a Nettle
haven't,[],Seize a Nettle
put,"[1, 0, 19, 0, 1, 4, 46, 3, 0, 0, 5, 51, 72, 0, 34, 0, 29]",Seize a Nettle
few,[71],Seize a Nettle
anxieties,"[0, 7]",Seize a Nettle
about,"[104, 2, 0, 23, 18, 0, 237, 182, 66, 85, 0, 0, 0, 3, 0, 0, 6]",Seize a Nettle
anybody,[],Seize a Nettle
office,"[16, 58, 0, 7, 47, 6, 43, 72, 0, 0, 1, 0, 1, 7, 19, 0, 2, 1, 6]",Seize a Nettle
emergency,"[4, 0, 0, 0, 0, 0]",Seize a Nettle
superior,"[1, 0, 0, 0, 0, 9, 0, 0, 2, 1]",Seize a Nettle
capacity,"[0, 7, 1, 5, 0, 0]",Seize a Nettle
harshened,[0],Seize a Nettle
only,"[409, 25, 3, 4, 115, 13, 3, 1, 0, 211, 17, 3, 0, 0, 11]",Seize a Nettle
under,"[10, 71, 0]",Seize a Nettle
countless,"[0, 0, 0, 2, 0, 0, 0, 1, 0, 2, 0]",Seize a Nettle
between,"[0, 0, 83]",Seize a Nettle
in,"[3, 0, 0, 2, 1, 152, 2255, 0, 0, 0]",Seize a Nettle
their,[],Seize a Nettle
if,[],Seize a Nettle
cities,"[0, 44, 0]",Seize a Nettle
intervals,"[1, 0, 0, 0]",Seize a Nettle
would,[],Seize a Nettle
stood,"[0, 0, 0, 5, 6, 13, 0, 0, 0, 19, 0, 2, 0, 0, 3, 0, 0]",Seize a Nettle
washer,"[0, 0, 0]",Seize a Nettle
consulted,"[0, 4, 3, 0, 0, 0, 0]",Seize a Nettle
somehow,"[0, 0, 5, 0, 0]",Seize a Nettle
wore,"[0, 0, 1, 0, 0, 9, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 13, 2]",Seize a Nettle
Bazaar,"[0, 15, 0]",Seize a Nettle
list,"[2, 1, 1, 31, 1, 2, 42, 21, 2]",Seize a Nettle
Let's,[],Seize a Nettle
nine,"[0, 0, 0, 0, 0, 3, 0, 11, 0, 8, 0]",Seize a Nettle
typewriter,[2],Seize a Nettle
innumerable,"[0, 0, 0, 2, 0, 0, 0, 1, 0, 2, 0]",Seize a Nettle
my,[],Seize a Nettle
sure,"[9, 42, 16, 0, 0, 42, 0, 0, 0, 2]",Seize a Nettle
has,"[49, 2, 0, 1, 4, 80, 0, 0, 51, 3, 113, 18, 7, 123, 2, 6, 0, 111, 6, 0, 6, 4, 1, 492, 0, 0, 51, 17, 0]",Seize a Nettle
cracks,"[15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 0, 0, 3, 2, 0, 0, 0, 0, 90, 0, 2, 12, 13, 6, 0, 0]",Seize a Nettle
baby's,[],Seize a Nettle
And,[],Seize a Nettle
What,[],Seize a Nettle
home,"[0, 72, 3, 0, 0, 52, 4, 3, 1, 8, 0, 0, 0, 54, 0, 0, 0, 3, 74, 0]",Seize a Nettle
lot,"[0, 0, 1, 20, 0, 4, 0, 1, 8, 0, 3, 2, 4, 0, 10, 0, 0, 9, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4, 0, 12, 1, 13, 10, 0, 12, 0, 0, 3, 0, 2, 18, 1, 0, 0, 0, 46, 0, 0, 0]",Seize a Nettle
for,[],Seize a Nettle
wrapper,"[0, 0, 0, 0, 0, 0, 0]",Seize a Nettle
country,"[0, 49, 32, 0, 11, 32, 28, 0, 0]",Seize a Nettle
fast,"[0, 11, 9, 0, 5, 0, 5, 0, 0, 1, 0, 19, 0, 0, 0, 0, 0]",Seize a Nettle
die,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 11, 90, 0, 0, 0, 2, 12, 13, 0, 0, 0, 0]",Seize a Nettle
climate,"[3, 0, 3]",Seize a Nettle
extra,"[0, 24, 0, 0, 0, 2, 0, 2, 0, 5, 6, 13]",Seize a Nettle
huddled,"[0, 0, 0, 2]",Seize a Nettle
coal,"[0, 0, 1]",Seize a Nettle
poverty,"[0, 0, 6]",Seize a Nettle
depths,"[0, 0, 1, 0, 3]",Seize a Nettle
pipes,"[6, 0, 1, 0, 0, 0, 0, 5, 1, 2, 21, 0, 6, 0, 1, 2, 0]",Seize a Nettle
jobs,"[36, 31, 24, 0, 0, 0, 0, 0, 0, 1, 39, 5, 0, 7]",Seize a Nettle
outside,"[4, 5, 0, 0, 0, 0, 0, 8, 2, 29, 1, 40]",Seize a Nettle
roof,"[1, 8, 4]",Seize a Nettle
am,"[0, 0, 6, 11, 26, 0, 12, 0, 21, 6, 0, 0, 722, 0, 0, 0, 3, 1, 0, 0]",Seize a Nettle
Cold,"[4, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 15, 0]",Seize a Nettle
those,[],Seize a Nettle
groaning,"[0, 0]",Seize a Nettle
happy,"[19, 0, 4, 1]",Seize a Nettle
were,"[6, 21, 6, 0, 722, 0, 11, 3, 26, 1, 12, 0]",Seize a Nettle
Eugenia,"[0, 0]",Seize a Nettle
block,"[0, 0, 0, 0, 0, 0, 15, 0, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 0, 0, 1, 0, 0, 0, 5, 1]",Seize a Nettle
range,"[1, 0, 0, 1, 2, 0, 0, 0, 72, 21, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 34, 11, 0, 1, 3, 43, 7, 0, 0, 4, 0, 17, 0, 4, 3, 0, 3, 0, 6, 0, 2, 0, 12]",Seize a Nettle
miseries,"[2, 0, 1]",Seize a Nettle
make,"[0, 9, 0, 0, 1, 1, 1, 0, 0, 80, 0, 1, 8, 0, 51, 5, 3, 0, 113, 0, 0, 0, 0, 18, 123, 31, 0, 0, 0, 9, 0, 6, 4, 0, 4, 11, 163, 0, 0, 26, 0, 0, 0, 492, 9, 1, 0, 21, 0, 0, 0, 0, 0, 0, 16, 0, 17, 127, 39, 0, 0, 2, 0, 0, 0, 21, 0, 1, 0, 0]",Seize a Nettle
opened,"[38, 12, 0, 0, 51, 11, 10, 0]",Seize a Nettle
great,"[53, 0, 30, 0, 0, 0, 0, 61, 1, 0, 5, 3, 4, 2, 3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 18]",Seize a Nettle
Grandma,"[0, 0, 0, 0, 0, 0, 0]",Seize a Nettle
whenever,[],Seize a Nettle
'',[],Seize a Nettle
tell,"[0, 70, 1, 0, 2, 5, 0, 49, 15, 0, 39, 34, 0, 0, 0, 0, 0, 0, 0, 0]",Seize a Nettle
excitement,"[0, 0, 0, 1, 0, 6, 0, 0, 0, 1]",Seize a Nettle
didn't,[],Seize a Nettle
forever,"[0, 0, 46, 0, 0, 0, 0, 7, 3]",Seize a Nettle
flannel,"[0, 0, 0, 36, 0, 0, 2]",Seize a Nettle
Woman's,[],Seize a Nettle
grim,"[1, 0, 1, 0, 31, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 5, 20, 0, 0, 21, 3, 0, 0, 0, 0, 0, 0, 7, 1, 146, 0, 1, 13, 0]",Seize a Nettle
ice,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]",Seize a Nettle
figures,"[0, 0, 6, 42, 0, 3, 0, 1, 0, 0, 31, 0, 18, 0, 13, 0, 0, 0, 5, 13, 0, 12, 1, 0, 20, 0, 0, 9, 4, 8, 6, 22, 0, 0, 0, 39, 102, 1, 1, 0, 0]",Seize a Nettle
rates,"[0, 0, 0, 0, 0, 0, 0, 72, 21, 0, 34, 3, 8, 7, 0, 17, 10, 17, 0, 5, 1, 0, 12]",Seize a Nettle
have,"[49, 2, 1, 4, 80, 0, 0, 0, 51, 3, 113, 18, 7, 123, 2, 6, 0, 111, 6, 6, 4, 1, 492, 0, 0, 0, 51, 17, 0]",Seize a Nettle
leave,"[0, 0, 51, 9, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 20, 27, 0, 0, 1, 218, 16, 12]",Seize a Nettle
nineteen,"[0, 0, 5, 3]",Seize a Nettle
burned,"[0, 0, 0, 0, 29, 1, 0, 3, 1, 0, 0, 9, 0, 20, 1, 0, 1, 1, 0]",Seize a Nettle
felt,"[49, 0, 0, 55, 37, 49, 0, 40, 8, 0, 0, 1, 0]",Seize a Nettle
milk,"[1, 0, 0]",Seize a Nettle
?,[],Seize a Nettle
having,"[49, 2, 1, 4, 80, 0, 0, 51, 3, 113, 18, 7, 123, 2, 6, 0, 111, 6, 6, 4, 1, 492, 0, 0, 51, 17, 0]",Seize a Nettle
jotting,"[0, 0, 0]",Seize a Nettle
on,"[37, 839]",Seize a Nettle
highly,"[12, 4]",Seize a Nettle
they,[],Seize a Nettle
Abernathys,[],Seize a Nettle
physical,"[14, 0, 0]",Seize a Nettle
taxes,"[0, 1, 0, 0, 11, 7]",Seize a Nettle
afternoon,"[13, 0]",Seize a Nettle
time,"[0, 0, 3, 0, 0, 1, 0, 1, 188]",Seize a Nettle
developed,"[18, 3, 1, 0, 0, 7, 12, 0, 0, 0, 0, 123, 0, 0, 0, 0, 3, 10, 0, 0, 1, 16, 12, 0, 13]",Seize a Nettle
big,"[53, 0, 30, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 61, 0, 7, 0, 13, 0, 0, 0, 19, 0, 4, 0, 8, 0, 0, 0, 0, 0, 0, 0, 18]",Seize a Nettle
below,"[10, 0, 1, 2, 0, 71, 0, 0, 0]",Seize a Nettle
it,"[0, 0]",Seize a Nettle
out,"[0, 0, 0, 0, 4, 309, 2, 0, 0, 0, 0, 1, 0, 0, 40]",Seize a Nettle
basket,"[0, 0, 0, 0, 0, 0]",Seize a Nettle
more,"[7, 0, 0, 0, 271, 0]",Seize a Nettle
two,"[0, 0, 26, 0, 158]",Seize a Nettle
wearing,"[0, 0, 0, 1, 0, 0, 7, 9, 0, 0, 2, 6, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 13, 0, 2, 0]",Seize a Nettle
still,"[11, 0, 0, 0, 0, 0, 35, 0, 47, 2, 4, 103, 3, 0, 0, 0, 3, 0, 1, 2, 0, 115, 2, 0, 0, 1, 9, 0, 6, 0, 0, 0, 0, 0, 6, 6, 12, 0]",Seize a Nettle
plain,"[9, 2, 0, 0, 3, 10, 0, 7, 0, 0, 0, 0, 0, 0, 2, 4, 3, 0, 0, 0, 5, 1, 0, 0, 4, 0, 1, 9, 0, 2, 5, 34]",Seize a Nettle
mortgage,[4],Seize a Nettle
huge,"[7, 0, 0, 2]",Seize a Nettle
flying,"[5, 0, 0, 0, 9, 5, 13, 0, 0, 4, 0, 19, 20, 2]",Seize a Nettle
ankles,"[0, 1, 0, 0]",Seize a Nettle
world,"[0, 1, 173, 11, 9, 1, 0, 35, 0, 0, 96, 0, 4, 4, 0, 1, 0, 0, 0, 20, 22, 11, 8, 0, 16, 0]",Seize a Nettle
lived,"[6, 0, 5, 0, 1, 0, 49, 2, 90, 0, 0, 0, 722, 129, 26, 83]",Seize a Nettle
live,"[49, 5, 0, 0, 4, 129, 12, 6, 0, 0, 1, 2, 0, 0, 26, 0, 16, 0, 0, 722, 0, 90, 83]",Seize a Nettle
second,"[1, 0, 45, 0, 0, 0, 1, 5, 0, 0, 0, 40, 1, 0, 13, 0, 0, 0, 24, 0, 162]",Seize a Nettle
else,[],Seize a Nettle
months,"[0, 8]",Seize a Nettle
you,[],Seize a Nettle
everybody,[],Seize a Nettle
That,[],Seize a Nettle
creating,"[4, 16, 113]",Seize a Nettle
Mae,[],Seize a Nettle
rest,"[0, 0, 0, 0, 1, 2, 26, 0, 3, 0, 0, 8, 0, 0, 1, 1, 0, 0, 0, 16, 16, 0, 19, 13, 0, 8]",Seize a Nettle
seems,"[3, 26, 59]",Seize a Nettle
course,"[24, 0, 43, 0, 39, 4, 4, 0, 0, 4, 2, 9, 6, 74, 2, 12, 12]",Seize a Nettle
people,"[0, 0, 4, 0, 0, 2, 102]",Seize a Nettle
plenty,"[0, 0, 0, 20, 0, 1, 0, 2, 4, 76, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4, 12, 1, 0, 12, 0, 2, 18, 0, 0, 0, 0]",Seize a Nettle
herself,[],Seize a Nettle
sleep,"[19, 0, 0, 0, 0, 0, 16, 0, 0, 1, 0]",Seize a Nettle
where,[],Seize a Nettle
bit,"[45, 42, 5, 1, 3, 37, 40, 1, 0, 0, 5, 22, 24, 11, 0, 0, 1, 0, 6, 0, 0, 7]",Seize a Nettle
was,"[0, 6, 21, 6, 0, 722, 0, 11, 0, 3, 26, 1, 15, 12, 0]",Seize a Nettle
willed,"[218, 0, 32]",Seize a Nettle
knowing,"[49, 0, 0, 0, 2, 0, 0, 0, 129, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 5, 26, 0, 0, 0, 49, 1, 0, 3, 2, 0, 0, 0, 12, 5, 14, 0, 8, 0, 0, 0, 0]",Seize a Nettle
American,"[0, 39, 0]",Seize a Nettle
up,"[4, 0, 0, 3, 307, 0]",Seize a Nettle
old,"[0, 11, 0, 0, 1, 9, 10, 10, 0, 0, 0, 0, 79]",Seize a Nettle
heavy,"[53, 0, 0, 30, 9, 0, 0, 0, 0, 0, 1, 4, 0, 61, 0, 0, 0, 0, 33, 0, 25, 3, 0, 0, 1, 0, 0, 1, 0, 7, 0, 0, 0, 0, 0, 2, 0, 0, 18, 0, 0]",Seize a Nettle
tried,"[8, 0, 1, 15, 0, 4, 7, 6, 3, 9, 1, 22, 0, 0, 18, 0, 7, 12, 0, 2, 0, 21, 1]",Seize a Nettle
cold,"[4, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 15, 0]",Seize a Nettle
instead,"[0, 0, 40, 23]",Seize a Nettle
cling,"[1, 0, 1, 0, 6, 0, 3]",Seize a Nettle
room,"[123, 15, 31, 0]",Seize a Nettle
pennies,"[0, 28, 0]",Seize a Nettle
ran,"[0, 2, 7, 0, 6, 0, 2, 1, 0, 0, 21, 1, 0, 7, 0, 3, 9, 2, 0, 0, 1, 0, 11, 0, 0, 0, 19, 0, 5, 0, 43, 0, 0, 30, 2, 0, 74, 0, 1, 9, 127, 90, 0, 1, 0, 23, 12, 0, 20, 0, 2, 6]",Seize a Nettle
whole,"[2, 13, 5, 28, 0, 1, 0, 2, 24, 6, 352, 14, 2, 0]",Seize a Nettle
throbbed,"[0, 0, 0, 0, 0, 1]",Seize a Nettle
how,[],Seize a Nettle
to,[],Seize a Nettle
proud,"[0, 1, 6, 1]",Seize a Nettle
think,"[0, 14, 0, 65, 0, 31, 5, 12, 0, 0, 37, 10, 0, 12, 0, 2, 0, 15, 0]",Seize a Nettle
better,"[0, 115, 0, 0, 8, 0, 8, 57, 0, 5, 1, 5, 84, 82, 0, 1, 20, 2, 1, 3, 0, 3, 7, 0, 5, 2, 23, 0, 0, 25, 0, 0, 134, 0, 1, 8, 9, 4, 0, 0, 0, 24, 0, 0, 8, 13, 0, 36]",Seize a Nettle
give,"[7, 0, 19, 6, 51, 1, 0, 4, 0, 3, 113, 3, 36, 1, 13, 0, 6, 0, 11, 38, 0, 6, 492, 32, 1, 0, 19, 0, 10, 0, 0, 0, 17, 1, 50, 0, 0, 3, 12, 13, 6, 2, 1]",Seize a Nettle
Something,[],Seize a Nettle
fifty,"[0, 3, 0, 0, 12]",Seize a Nettle
want,"[6, 16, 10, 17, 54, 0, 1, 51, 0, 2, 0]",Seize a Nettle
heater,"[0, 0, 5, 0, 7, 0]",Seize a Nettle
could,[],Seize a Nettle
upkeep,"[0, 1, 0, 0, 2, 21]",Seize a Nettle
Exchange,"[5, 0, 0, 4, 0, 34, 1, 0, 10, 14, 3, 0, 2, 6]",Seize a Nettle
upper,"[0, 0, 0, 14, 1]",Seize a Nettle
picked,"[0, 0, 0, 0, 0, 0, 9, 11, 8, 18, 5, 0, 0]",Seize a Nettle
pleasure,"[6, 0, 5, 17]",Seize a Nettle
each,"[0, 81, 0, 0, 0]",Seize a Nettle
sighed,"[0, 2]",Seize a Nettle
porch,[6],Seize a Nettle
Best's,[],Seize a Nettle
even,"[10, 1, 0, 1, 14, 8, 0, 14, 47, 0, 115, 103]",Seize a Nettle
gas,"[0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 6, 0, 5, 0, 1, 0]",Seize a Nettle
fell,"[0, 84, 0, 2, 0, 4, 6, 0, 0, 13, 1, 20, 0, 5, 3, 0, 3, 0, 1, 1, 0, 2, 1, 0, 47, 9, 20, 0, 1, 12, 0, 0, 0, 0]",Seize a Nettle
death,"[69, 0, 4, 0, 4, 0, 4, 51, 83]",Seize a Nettle
besides,"[2, 0, 118, 3, 121, 0]",Seize a Nettle
days,"[0, 0, 133, 1, 36, 0, 0, 0, 56, 7, 0, 0, 1, 0]",Seize a Nettle
window,"[13, 0]",Seize a Nettle
depression,"[0, 0, 3, 20, 0, 4, 0, 0, 0, 0, 2]",Seize a Nettle
personal,[25],Seize a Nettle
running,"[0, 2, 7, 0, 6, 0, 2, 1, 0, 0, 21, 0, 1, 0, 0, 7, 0, 3, 9, 2, 0, 0, 0, 0, 11, 0, 0, 1, 0, 19, 0, 5, 0, 43, 0, 0, 30, 17, 2, 4, 0, 74, 0, 9, 1, 9, 2, 127, 90, 0, 1, 0, 23, 12, 0, 20, 0, 2, 6, 15]",Seize a Nettle
and,[],Seize a Nettle
worse,"[53, 0, 0, 0, 2, 5, 0, 5, 0, 0, 0, 1, 0, 0, 7, 7, 19]",Seize a Nettle
while,"[11, 77, 1, 1]",Seize a Nettle
Mile,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",Seize a Nettle
go,"[5, 0, 0, 2, 6, 0, 3, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 0, 0, 11, 123, 0, 3, 0, 1, 0, 33, 26, 37, 83, 6, 0, 0, 19, 19, 0, 3, 0, 17, 0, 0, 43, 25, 0, 0, 0, 0, 1, 0, 0, 6, 0, 0, 11, 19, 127, 3, 90, 0, 0, 0, 12, 20, 13, 0, 0, 1, 0, 0]",Seize a Nettle
polar,"[0, 0, 0, 9, 0, 1, 0, 0, 0, 0]",Seize a Nettle
millions,"[0, 0, 0, 2, 0, 14, 1, 0, 0]",Seize a Nettle
set,"[0, 0, 0, 6, 0, 0, 13, 1, 0, 1, 10, 72, 2, 0, 0, 0, 6, 0, 8, 0, 0, 0, 7, 0, 0, 0, 10, 2, 0, 0, 7, 0, 2, 0, 0, 19, 163, 0, 1, 0, 21, 12, 0, 0, 19, 0, 2, 8, 0, 0, 0, 46, 0, 0, 1, 0, 51, 4, 1, 9, 29]",Seize a Nettle
with,[],Seize a Nettle
social,"[15, 0, 0, 0]",Seize a Nettle
