w,vector_uso
officers,"[10, 0, 0, 0, 2, 0]",People. Art & Education
top,"[0, 29, 0, 1, 0, 0, 0, 1, 0, 3, 8, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26, 12, 0, 0, 0, 0, 0, 0]",People. Art & Education
paid,"[0, 19, 0, 6, 0, 8, 6, 51, 0, 3, 0, 0, 2, 0]",People. Art & Education
Cinemactor,[],People. Art & Education
students,"[3, 14, 0, 0, 0, 0]",People. Art & Education
would,[],People. Art & Education
A.,[],People. Art & Education
entering,"[3, 2, 2, 4, 0, 22, 0, 0, 0, 0, 0, 0, 19, 0, 0, 5, 0, 12, 1, 0, 0, 2, 0, 0, 0]",People. Art & Education
Paul,"[0, 0, 0, 0, 0, 0, 3, 0, 0]",People. Art & Education
walked,"[17, 0]",People. Art & Education
Richard,[],People. Art & Education
studied,"[11, 0, 2, 10, 4, 0, 21, 0, 2, 0, 80, 0, 24, 5]",People. Art & Education
as,"[0, 0, 0, 0, 0, 69, 828, 0, 0, 0, 2793, 0, 0, 0, 0, 0, 147, 0, 4, 0, 0, 0]",People. Art & Education
investigators,"[1, 1, 0, 1, 0, 0]",People. Art & Education
rejection,[3],People. Art & Education
Sydney,[2],People. Art & Education
they,[],People. Art & Education
E.,[],People. Art & Education
housed,"[0, 0, 74]",People. Art & Education
you,[],People. Art & Education
members,"[7, 1, 0, 0, 0, 0]",People. Art & Education
university,[7],People. Art & Education
Standard,"[1, 13, 36, 8, 0, 0, 10, 2]",People. Art & Education
When,[],People. Art & Education
gala,"[0, 0, 0, 1]",People. Art & Education
good,"[0, 25, 5, 82, 0, 24, 8, 0, 7, 0, 0, 0, 115, 8, 1, 134, 0, 7, 8, 0, 9, 23, 4, 1, 84, 0, 3, 2, 0, 0, 3, 0, 1, 2, 5, 0, 1]",People. Art & Education
George,"[11, 0, 0, 0, 0, 0, 0, 0, 0]",People. Art & Education
November,"[0, 4]",People. Art & Education
basis,"[21, 0, 0, 26, 0, 1, 0, 3]",People. Art & Education
Geneticist,[1],People. Art & Education
at,"[35, 0, 0, 580]",People. Art & Education
doubt,"[0, 1, 0, 0, 14, 0, 33]",People. Art & Education
saying,"[12, 0, 49, 14, 70, 1, 0, 18, 0, 21, 0, 0, 34, 0, 0, 39, 0]",People. Art & Education
took,"[5, 0, 0, 0, 1, 21, 0, 0, 0, 0, 22, 3, 2, 6, 7, 0, 24, 0, 3, 1, 0, 0, 0, 1, 20, 4, 4, 3, 1, 10, 6, 1, 4, 7, 2, 7, 0, 5, 14, 9, 0, 113, 5, 5, 9, 2, 0, 11, 0, 18, 1, 17, 16, 0, 5, 5, 10, 20, 54, 1, 1, 6, 123, 80, 492, 3]",People. Art & Education
ladies',[],People. Art & Education
much,"[0, 47, 0, 0, 0, 111, 11, 6]",People. Art & Education
One,"[0, 0, 0, 5, 24, 0, 0, 29, 0, 0, 786, 0, 3, 321, 0, 1, 0]",People. Art & Education
spots,"[37, 1, 11, 0, 0, 0, 24, 0, 7, 0, 1, 1, 0, 0, 0, 0, 5, 0, 0, 72, 43, 6, 0, 0, 0, 2, 0, 1, 2, 3, 0, 0, 0, 0, 0, 1, 19, 16, 0, 0, 0, 0]",People. Art & Education
their,[],People. Art & Education
our,[],People. Art & Education
undergraduate,"[3, 0]",People. Art & Education
Zealand,"[1, 0, 0]",People. Art & Education
if,[],People. Art & Education
Russia,"[0, 0, 0, 0, 0, 0, 11]",People. Art & Education
together,"[30, 0, 0]",People. Art & Education
the,[],People. Art & Education
"2,100",[],People. Art & Education
clothing,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 3, 0, 0, 7]",People. Art & Education
John,"[0, 0, 235, 0, 0, 0, 3, 5, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0]",People. Art & Education
experiment,"[0, 4, 8]",People. Art & Education
Peter,"[0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",People. Art & Education
parlor,"[0, 4, 0, 0, 0, 0]",People. Art & Education
There,"[0, 0, 0, 0, 276, 0]",People. Art & Education
nearly,"[23, 0, 0, 18, 66, 237, 1, 4, 3, 104]",People. Art & Education
plants,"[46, 0, 1, 13, 0, 1, 0, 3, 1, 0, 59, 0, 0, 22]",People. Art & Education
respective,"[16, 4, 41]",People. Art & Education
which,[],People. Art & Education
1960,[],People. Art & Education
Adlai,[],People. Art & Education
era,"[0, 0, 1, 0, 0]",People. Art & Education
Modern,"[0, 36, 4, 0, 25, 0, 0, 0, 0, 0, 4]",People. Art & Education
(,[],People. Art & Education
Games,"[13, 0, 0, 0, 0, 7, 2, 0, 162]",People. Art & Education
Last,"[3, 0, 7, 0, 0, 0, 2, 5, 2, 0, 0, 0, 0, 0, 0, 26, 90, 0, 27, 51, 18, 2, 69, 0, 0, 0, 83, 21, 0]",People. Art & Education
B,"[9, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]",People. Art & Education
Nixon,"[0, 0, 1, 0, 0]",People. Art & Education
Atlanta's,[],People. Art & Education
discriminate,"[5, 1, 0, 0]",People. Art & Education
University,[7],People. Art & Education
dealers,"[7, 0, 2, 3, 0]",People. Art & Education
Out,"[0, 309, 1, 2, 0, 0, 0, 0, 0, 0, 0, 4, 40, 0, 0]",People. Art & Education
shown,"[37, 8, 0, 1, 0, 44, 21, 7, 1, 19, 36, 6, 0, 7, 1, 0, 1, 3, 3, 0, 20, 15, 0, 1]",People. Art & Education
David,"[17, 0, 0, 0]",People. Art & Education
arrested,"[1, 0, 18, 3, 4, 1, 0, 2, 123, 0, 6, 0, 4, 17, 4, 0]",People. Art & Education
Bootle's,[],People. Art & Education
ago,"[0, 39]",People. Art & Education
Stone's,[],People. Art & Education
are,"[0, 12, 1, 11, 722, 6, 0, 26, 0, 21, 479, 0, 6, 3]",People. Art & Education
prizes,"[0, 1, 0, 0, 13, 0, 1, 0, 0, 2, 7, 17, 0, 1, 3, 1, 0, 0]",People. Art & Education
confident,"[0, 0, 4, 21, 3]",People. Art & Education
administrator,"[0, 1, 5]",People. Art & Education
suggestions,"[0, 0, 0, 3, 0, 5, 0, 3]",People. Art & Education
genes,"[0, 0, 8]",People. Art & Education
It,"[0, 0]",People. Art & Education
Soviet,"[3, 0]",People. Art & Education
shared,"[0, 0, 4, 0, 0, 0, 0, 20, 0, 2, 17]",People. Art & Education
division,"[0, 47, 3, 0, 0, 0, 12, 0, 0, 0, 0, 12]",People. Art & Education
Basel,"[0, 0, 1]",People. Art & Education
Even,"[1, 1, 0, 115, 10, 14, 14, 47, 8, 103, 0, 0]",People. Art & Education
general,"[9, 0, 1, 0, 32, 0, 0, 0, 1]",People. Art & Education
Said,"[0, 12, 49, 316, 70, 1, 0, 0, 21, 0, 0, 34, 0, 0, 39, 0, 0]",People. Art & Education
interest,"[5, 1, 0, 33, 1, 0, 3, 2, 0, 2, 0, 8]",People. Art & Education
asking,"[1, 0, 0, 2, 5, 54, 11, 80, 15, 0, 22, 6, 14, 0]",People. Art & Education
capital's,[],People. Art & Education
submitted,"[0, 0, 0, 25, 1, 49, 0, 36, 0, 80, 0, 1, 0, 0, 0, 5, 1]",People. Art & Education
over,"[22, 0, 1, 0, 6, 0, 163]",People. Art & Education
any,"[168, 0, 14]",People. Art & Education
stewards,"[0, 0, 0, 0, 0]",People. Art & Education
segregation,"[1, 0, 0]",People. Art & Education
Ernst,"[0, 1]",People. Art & Education
before,"[14, 123, 0, 17]",People. Art & Education
scarcely,"[4, 1, 115, 11, 7]",People. Art & Education
regularly,"[0, 4]",People. Art & Education
cab,"[0, 0, 7, 3, 0]",People. Art & Education
didn't,[],People. Art & Education
every,[49],People. Art & Education
weeds,"[0, 0, 10, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 4]",People. Art & Education
opening,"[0, 0, 38, 0, 10, 0, 0, 51, 0, 0, 1, 11, 0, 0, 10, 0, 0, 0, 11, 0, 0]",People. Art & Education
records,"[1, 44, 1, 0, 0, 21, 0, 19, 12, 0, 0, 0, 12, 0, 0, 0, 0, 2, 0, 0, 0]",People. Art & Education
off,"[7, 1, 1, 0, 102, 0, 0, 2, 0, 54, 40, 21, 9]",People. Art & Education
help,"[1, 0, 7, 19, 41, 1, 3, 3, 9, 0, 0, 0]",People. Art & Education
:,[],People. Art & Education
racing,"[1, 0, 0, 30, 14, 0, 0, 0, 4, 0, 43, 0, 0, 0]",People. Art & Education
pondered,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",People. Art & Education
Elder,"[10, 0, 2, 0, 0]",People. Art & Education
more,"[7, 0, 0, 0, 271, 0]",People. Art & Education
without,[],People. Art & Education
Eve,"[1, 0, 115, 14, 8]",People. Art & Education
gave,"[19, 0, 1, 0, 0, 1, 3, 13, 38, 17, 6, 51, 36, 0, 6, 0, 1, 0, 113, 0, 6, 3, 7, 1, 3, 6, 13, 2, 10, 0, 50, 11, 0, 0, 12, 4, 0, 32, 492, 1, 0]",People. Art & Education
A.A.U.'s,[],People. Art & Education
He,"[2, 486, 0, 1039]",People. Art & Education
got,"[0, 0, 0, 7, 0, 2, 0, 0, 0, 0, 23, 4, 0, 0, 3, 1, 0, 6, 0, 1, 33, 19, 0, 0, 51, 0, 0, 2, 0, 90, 2, 12, 5, 0, 0, 21, 0, 113, 0, 0, 19, 0, 80, 8, 1, 55, 1, 0, 0, 0, 11, 18, 18, 0, 3, 84, 0, 0, 0, 3, 6, 123, 9, 12, 0, 0, 49, 492, 3, 16]",People. Art & Education
New,"[0, 36, 12, 92, 3, 0, 1, 5, 38, 4, 4]",People. Art & Education
current,"[0, 2, 8, 5]",People. Art & Education
Cacophonist,[],People. Art & Education
other,"[183, 41, 10]",People. Art & Education
National,"[0, 4, 25, 8, 54]",People. Art & Education
Inauguration,"[0, 0, 0]",People. Art & Education
be,"[4, 12, 1, 0, 11, 722, 6, 0, 26, 0, 0, 21, 0, 6, 3, 0]",People. Art & Education
splendid,"[8, 2, 4, 0, 2, 1, 0, 3, 0]",People. Art & Education
William,[],People. Art & Education
rather,"[0, 23, 40, 0, 1, 28, 0, 3]",People. Art & Education
sculptures,"[0, 0, 0, 9]",People. Art & Education
way,"[3, 0, 8, 27, 8, 0, 15, 6, 9, 123, 0, 31, 2]",People. Art & Education
finest,"[0, 0, 0, 0, 22, 2]",People. Art & Education
Statesman,"[0, 0, 0]",People. Art & Education
2,"[0, 158, 0, 0, 26]",People. Art & Education
dug,"[0, 0, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 0]",People. Art & Education
eulogizers,[],People. Art & Education
Little,"[0, 1, 3, 3, 0, 99, 28, 67, 0, 0, 0, 0, 0, 0]",People. Art & Education
again,"[0, 74, 0, 0]",People. Art & Education
months,"[8, 0]",People. Art & Education
Khrushchev's,[],People. Art & Education
Glen,[0],People. Art & Education
ideas,"[0, 50, 7, 3, 67, 0, 31, 1, 0]",People. Art & Education
few,[71],People. Art & Education
taste,"[0, 7, 0, 0, 0, 22, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0]",People. Art & Education
Braques,"[0, 0]",People. Art & Education
"$10,000",[],People. Art & Education
show,"[37, 8, 0, 1, 0, 44, 21, 7, 1, 19, 36, 6, 0, 7, 1, 0, 6, 1, 3, 3, 0, 20, 2, 15, 0, 1]",People. Art & Education
entry,"[0, 1, 0, 1, 0, 0, 0, 2, 0, 4, 0, 0, 0, 5, 0, 0]",People. Art & Education
its,"[0, 0]",People. Art & Education
Mississippi,"[5, 0, 0, 0]",People. Art & Education
new-rich,[],People. Art & Education
school's,[],People. Art & Education
gathered,"[0, 1, 0, 5, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 1, 0, 19]",People. Art & Education
Fitzgerald,"[0, 0, 1, 0, 0]",People. Art & Education
liked,"[17, 21, 176, 9]",People. Art & Education
order,"[0, 0, 0, 0, 0, 0, 34, 0, 1, 0, 0, 0, 1, 39, 72, 51, 17, 0, 0, 1, 3, 1, 0, 11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 70, 0, 0, 1, 21, 0]",People. Art & Education
Georgia,"[0, 0, 0, 0, 14]",People. Art & Education
threw,"[6, 0, 17, 0, 0, 9, 0, 0, 0, 51, 1, 6, 0, 1, 113, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 492, 6]",People. Art & Education
everything,[],People. Art & Education
questioned,"[0, 0, 0, 0, 11, 33, 3]",People. Art & Education
artist,"[9, 0]",People. Art & Education
researchers,"[0, 1, 1]",People. Art & Education
Cezannes,"[0, 0]",People. Art & Education
caused,"[113, 163, 123, 0, 1, 492, 18]",People. Art & Education
grips,"[0, 0, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 2, 0, 10]",People. Art & Education
cover,"[0, 0, 29, 0, 2, 1, 0, 0, 0, 0, 6, 8, 0, 4, 4, 0, 8, 0, 6, 0, 0, 1, 2, 0, 162, 0, 1, 0, 0, 2, 0, 0, 1, 0, 6, 0, 0, 0, 13, 0, 3, 5, 20, 3, 0, 0, 3, 0, 10, 1, 1]",People. Art & Education
because,[],People. Art & Education
won,"[0, 3, 8, 5, 0, 0, 3, 16, 0, 0, 0, 0, 3, 0, 0]",People. Art & Education
news,"[1, 0, 0, 37, 0, 11, 2]",People. Art & Education
pictures,"[13, 0, 0, 6, 13, 0, 44, 0, 22, 0, 3, 1, 4, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1, 3, 0, 1, 12, 20, 0, 1, 0, 0, 0, 0, 0, 1, 102, 0]",People. Art & Education
U.S.,"[0, 0, 0, 0, 0, 17, 14, 0, 0, 0, 0]",People. Art & Education
marveled,"[1, 11]",People. Art & Education
people,"[0, 2, 0, 0, 0, 102, 4]",People. Art & Education
slob,"[0, 0, 2, 2]",People. Art & Education
crack,"[0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 2, 15, 0, 90, 1, 3, 0, 0, 0, 3, 0, 2, 3, 13, 0, 0, 0, 0, 0, 12, 0, 6, 0, 0, 1]",People. Art & Education
or,"[0, 0, 1, 1, 0, 0, 0]",People. Art & Education
observers,"[0, 0, 3, 0, 0]",People. Art & Education
chic,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 1]",People. Art & Education
nine-year,[],People. Art & Education
crossed,"[5, 0, 0, 0, 0, 0, 0, 6, 0, 4, 8, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",People. Art & Education
enjoy,"[5, 0, 4, 0, 1, 0, 0, 49]",People. Art & Education
mathematics,"[1, 0, 2]",People. Art & Education
Klees,"[0, 0]",People. Art & Education
re-elected,[],People. Art & Education
Philadelphia's,[],People. Art & Education
July,[1],People. Art & Education
unexpected,[7],People. Art & Education
hours,"[5, 15, 0, 21, 0, 0]",People. Art & Education
Marine,"[2, 0, 0, 0, 2, 0, 1]",People. Art & Education
away,"[309, 497, 102, 40, 7, 29, 9]",People. Art & Education
lasted,"[5, 83, 0, 0, 0, 26, 90, 0]",People. Art & Education
mighty,"[0, 10, 4, 84]",People. Art & Education
special,"[20, 10, 1, 6, 5, 0, 24]",People. Art & Education
three,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 56, 0, 0, 0]",People. Art & Education
scholar,"[3, 14, 0, 0, 0, 0]",People. Art & Education
simple,"[1, 3, 0, 0, 15, 5, 0, 0, 6, 0, 0, 0, 1, 0]",People. Art & Education
never,"[0, 96]",People. Art & Education
biology,"[0, 0, 1]",People. Art & Education
Wells,"[0, 1, 0, 82, 0, 1, 2]",People. Art & Education
mention,"[31, 9, 0, 0, 0, 9, 3, 5, 2, 0, 3, 0, 0, 4, 0]",People. Art & Education
brotherly,"[1, 0, 0]",People. Art & Education
Francis,[],People. Art & Education
catapulted,"[0, 0]",People. Art & Education
sportsman,"[2, 0, 4]",People. Art & Education
for,[],People. Art & Education
eye,"[0, 0, 0, 0, 11, 15, 20, 23]",People. Art & Education
get,"[0, 0, 0, 7, 0, 2, 0, 0, 0, 0, 23, 4, 0, 0, 3, 1, 0, 6, 0, 1, 33, 19, 0, 0, 51, 0, 0, 2, 0, 90, 2, 12, 5, 0, 0, 21, 0, 113, 0, 0, 19, 0, 80, 8, 1, 55, 1, 0, 0, 0, 11, 18, 18, 0, 3, 84, 0, 0, 0, 3, 6, 123, 9, 12, 0, 0, 49, 492, 3, 16]",People. Art & Education
law,"[0, 0, 0, 0, 24, 20, 0, 0, 0]",People. Art & Education
?,[],People. Art & Education
entertainment,"[3, 3]",People. Art & Education
10-o'clock,[],People. Art & Education
see,"[13, 6, 1, 0, 8, 0, 11, 1, 0, 4, 22, 0, 0, 59, 0, 15, 0, 4, 10, 4, 0, 0, 8, 3, 0, 12, 2, 0, 17, 0, 0, 7, 0, 0, 17, 1, 3, 55, 0, 0, 0, 2, 7, 0, 20, 38, 0, 0, 0, 6, 4, 49, 5, 102, 19]",People. Art & Education
house,"[52, 0, 3, 0, 0, 0, 0, 0, 0, 54, 0, 2, 11, 13, 0, 74]",People. Art & Education
Negro,"[13, 0, 0, 5, 0, 0]",People. Art & Education
makes,"[1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 1, 17, 0, 163, 51, 0, 0, 6, 0, 0, 127, 21, 4, 0, 9, 0, 39, 0, 31, 0, 0, 4, 113, 0, 1, 3, 0, 0, 1, 0, 0, 0, 0, 0, 18, 11, 9, 0, 0, 0, 26, 2, 0, 1, 1, 5, 0, 0, 123, 0, 9, 0, 0, 0, 80, 492, 16]",People. Art & Education
really,"[40, 1, 0, 8, 33, 11, 81, 0]",People. Art & Education
classmates,"[0, 0, 1, 0]",People. Art & Education
able,"[7, 29, 0]",People. Art & Education
dynamic,"[4, 0, 0, 3]",People. Art & Education
he,"[2, 486, 0, 1039]",People. Art & Education
friends,"[1, 1, 1, 0, 8, 1, 0, 0, 0, 1]",People. Art & Education
glimpsed,[0],People. Art & Education
third,"[1, 0, 2, 0, 0, 0, 0, 16]",People. Art & Education
face,"[0, 8, 0, 62, 59, 0, 61, 36, 0, 14, 3, 0, 41, 0, 0, 0, 1, 35, 5, 0]",People. Art & Education
buying,"[2, 0, 1, 21, 0, 4, 0]",People. Art & Education
driving,"[5, 3, 5, 14, 0, 1, 0, 9, 1, 24, 0, 0, 0, 11, 123, 7, 4, 80, 0]",People. Art & Education
As,"[0, 0, 0, 0, 0, 69, 828, 0, 0, 0, 2793, 0, 0, 0, 0, 0, 147, 0, 4, 0, 0, 0]",People. Art & Education
College,[16],People. Art & Education
Meanwhile,"[1, 0, 1, 0, 2]",People. Art & Education
graduate,"[0, 6, 0, 0, 0, 0, 0, 0]",People. Art & Education
state,"[0, 0, 0, 28, 0, 32, 49, 7, 39, 0, 5, 0, 0, 0, 0, 0, 0, 21, 70, 11]",People. Art & Education
gets,"[0, 0, 0, 7, 0, 2, 0, 0, 0, 0, 23, 4, 0, 0, 3, 1, 0, 6, 0, 1, 33, 19, 0, 0, 51, 0, 0, 2, 0, 90, 2, 12, 5, 0, 0, 21, 0, 113, 0, 0, 19, 0, 80, 8, 1, 55, 1, 0, 0, 0, 11, 18, 18, 0, 3, 84, 0, 0, 0, 3, 6, 123, 9, 12, 0, 0, 49, 492, 3, 16]",People. Art & Education
Lawrence,"[0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0]",People. Art & Education
star,"[0, 0, 0, 0, 0, 0, 0, 7, 20, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 1, 0, 3, 9, 2]",People. Art & Education
fund,"[0, 8, 0, 4, 0, 0, 36]",People. Art & Education
useless,[2],People. Art & Education
visit,"[0, 0, 0, 0, 0, 0, 1, 3, 3, 0, 4, 1, 8, 0, 0, 0, 0, 0, 1, 25, 0, 0, 102]",People. Art & Education
enigma,"[0, 1, 0, 2, 0, 19, 0]",People. Art & Education
is,"[12, 1, 11, 722, 6, 0, 26, 0, 21, 0, 6, 3]",People. Art & Education
Leatherneck,"[0, 0, 2, 0]",People. Art & Education
death,"[51, 0, 83, 69, 4, 4, 4, 0, 0]",People. Art & Education
300,"[0, 2, 0]",People. Art & Education
M.,[],People. Art & Education
age,"[0, 0, 2, 0, 0, 33, 0, 0, 0, 133, 0]",People. Art & Education
mad,"[0, 0, 0, 0, 0, 4, 1, 0, 0, 8, 1, 7, 2, 9, 3, 0]",People. Art & Education
impression,"[4, 27, 6, 1, 20, 0, 4, 3, 0, 0, 6, 23]",People. Art & Education
70,"[0, 2, 1, 0]",People. Art & Education
hotels,[5],People. Art & Education
At,"[35, 0, 0, 580]",People. Art & Education
only,"[3, 211, 13, 25, 1, 3, 0, 409, 4, 115, 17, 11, 3, 0, 0]",People. Art & Education
Don,"[1, 0, 21, 9, 0, 0, 7, 0, 0]",People. Art & Education
vines,[1],People. Art & Education
ringside,"[0, 1]",People. Art & Education
lure,"[0, 3, 0, 0, 0, 1, 0, 0, 0]",People. Art & Education
Soon,"[2, 0, 20, 3]",People. Art & Education
entourage,"[0, 0, 0, 1]",People. Art & Education
phone,"[0, 11, 0, 0, 25, 25, 0, 10, 0, 0, 12]",People. Art & Education
glutted,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0]",People. Art & Education
